Date,AXISBANK
2014-01-01,1292.2
2014-01-02,1272.3
2014-01-03,1260.9
2014-01-06,1256.3
2014-01-07,1234.25
2014-01-08,1211.75
2014-01-09,1184.85
2014-01-10,1164.05
2014-01-13,1184.9
2014-01-14,1177.05
2014-01-15,1178.3
2014-01-16,1176.15
2014-01-17,1152.95
2014-01-20,1163.2
2014-01-21,1188.55
2014-01-22,1188.85
2014-01-23,1216.0
2014-01-24,1204.6
2014-01-27,1161.1
2014-01-28,1121.75
2014-01-29,1140.25
2014-01-30,1108.8
2014-01-31,1122.95
2014-02-03,1123.9
2014-02-04,1121.8
2014-02-05,1123.7
2014-02-06,1102.95
2014-02-07,1125.45
2014-02-10,1118.95
2014-02-11,1120.95
2014-02-12,1119.6
2014-02-13,1101.5
2014-02-14,1103.05
2014-02-17,1115.25
2014-02-18,1165.4
2014-02-19,1166.15
2014-02-20,1157.85
2014-02-21,1193.35
2014-02-24,1238.2
2014-02-25,1236.75
2014-02-26,1239.25
2014-02-28,1267.05
2014-03-03,1255.5
2014-03-04,1293.55
2014-03-05,1307.65
2014-03-06,1329.5
2014-03-07,1406.8
2014-03-10,1426.55
2014-03-11,1417.5
2014-03-12,1397.9
2014-03-13,1381.15
2014-03-14,1354.9
2014-03-18,1349.1
2014-03-19,1385.55
2014-03-20,1357.35
2014-03-21,1394.25
2014-03-22,1389.2
2014-03-24,1410.7
2014-03-25,1400.9
2014-03-26,1430.1
2014-03-27,1429.95
2014-03-28,1461.95
2014-03-31,1460.5
2014-04-01,1468.5
2014-04-02,1467.15
2014-04-03,1434.85
2014-04-04,1428.15
2014-04-07,1422.05
2014-04-09,1483.95
2014-04-10,1503.7
2014-04-11,1495.75
2014-04-15,1445.2
2014-04-16,1431.95
2014-04-17,1464.65
2014-04-21,1503.8
2014-04-22,1500.1
2014-04-23,1519.8
2014-04-25,1532.7
2014-04-28,1529.55
2014-04-29,1528.4
2014-04-30,1517.2
2014-05-02,1530.15
2014-05-05,1551.55
2014-05-06,1536.95
2014-05-07,1537.7
2014-05-08,1553.75
2014-05-09,1629.0
2014-05-12,1646.55
2014-05-13,1648.75
2014-05-14,1636.5
2014-05-15,1664.05
2014-05-16,1755.0
2014-05-19,1859.6
2014-05-20,1856.95
2014-05-21,1815.15
2014-05-22,1841.65
2014-05-23,1864.5
2014-05-26,1872.95
2014-05-27,1849.05
2014-05-28,1859.9
2014-05-29,1865.7
2014-05-30,1836.15
2014-06-02,1900.85
2014-06-03,1899.65
2014-06-04,1924.7
2014-06-05,1946.35
2014-06-06,1973.6
2014-06-09,1967.25
2014-06-10,1932.5
2014-06-11,1940.8
2014-06-12,1902.75
2014-06-13,1818.0
2014-06-16,1773.1
2014-06-17,1839.6
2014-06-18,1848.5
2014-06-19,1841.8
2014-06-20,1866.35
2014-06-23,1882.95
2014-06-24,1925.0
2014-06-25,1912.7
2014-06-26,1927.6
2014-06-27,1909.2
2014-06-30,1918.85
2014-07-01,1920.05
2014-07-02,1926.85
2014-07-03,1925.7
2014-07-04,1935.9
2014-07-07,1923.0
2014-07-08,1888.25
2014-07-09,1873.6
2014-07-10,1862.05
2014-07-11,1816.65
2014-07-14,1846.6
2014-07-15,1898.9
2014-07-16,1963.8
2014-07-17,1954.2
2014-07-18,1995.8
2014-07-21,2023.35
2014-07-22,2016.3
2014-07-23,2000.05
2014-07-24,1996.7
2014-07-25,1985.75
2014-07-28,395.35
2014-07-30,401.7
2014-07-31,391.65
2014-08-01,387.0
2014-08-04,390.85
2014-08-05,392.95
2014-08-06,383.2
2014-08-07,381.1
2014-08-08,371.0
2014-08-11,376.75
2014-08-12,381.85
2014-08-13,373.9
2014-08-14,377.8
2014-08-18,394.7
2014-08-19,397.85
2014-08-20,394.2
2014-08-21,398.65
2014-08-22,402.8
2014-08-25,398.75
2014-08-26,397.6
2014-08-27,398.75
2014-08-28,397.25
2014-09-01,405.4
2014-09-02,409.25
2014-09-03,413.7
2014-09-04,416.4
2014-09-05,415.95
2014-09-08,420.75
2014-09-09,418.7
2014-09-10,416.5
2014-09-11,418.5
2014-09-12,416.95
2014-09-15,411.65
2014-09-16,399.15
2014-09-17,397.95
2014-09-18,405.3
2014-09-19,407.65
2014-09-22,408.2
2014-09-23,399.1
2014-09-24,397.0
2014-09-25,377.85
2014-09-26,389.55
2014-09-29,386.05
2014-09-30,377.7
2014-10-01,379.95
2014-10-07,373.6
2014-10-08,379.0
2014-10-09,387.4
2014-10-10,379.2
2014-10-13,386.9
2014-10-14,397.1
2014-10-16,393.65
2014-10-17,401.6
2014-10-20,417.85
2014-10-21,423.05
2014-10-22,424.45
2014-10-23,423.75
2014-10-27,426.8
2014-10-28,424.2
2014-10-29,425.55
2014-10-30,430.2
2014-10-31,439.4
2014-11-03,445.25
2014-11-05,457.95
2014-11-07,469.05
2014-11-10,460.5
2014-11-11,466.7
2014-11-12,481.15
2014-11-13,473.6
2014-11-14,476.9
2014-11-17,475.9
2014-11-18,474.0
2014-11-19,470.2
2014-11-20,466.65
2014-11-21,476.95
2014-11-24,478.15
2014-11-25,470.75
2014-11-26,470.3
2014-11-27,469.4
2014-11-28,481.2
2014-12-01,489.15
2014-12-02,493.0
2014-12-03,499.05
2014-12-04,499.95
2014-12-05,498.55
2014-12-08,496.6
2014-12-09,488.8
2014-12-10,489.25
2014-12-11,490.5
2014-12-12,483.4
2014-12-15,476.75
2014-12-16,472.0
2014-12-17,474.85
2014-12-18,487.95
2014-12-19,490.25
2014-12-22,498.3
2014-12-23,493.8
2014-12-24,494.3
2014-12-26,494.45
2014-12-29,494.1
2014-12-30,498.8
2014-12-31,502.4
