Date,COLPAL
2014-01-01,1360.9
2014-01-02,1339.2
2014-01-03,1353.95
2014-01-06,1351.5
2014-01-07,1341.0
2014-01-08,1336.4
2014-01-09,1319.95
2014-01-10,1322.45
2014-01-13,1322.05
2014-01-14,1317.25
2014-01-15,1312.1
2014-01-16,1311.35
2014-01-17,1320.1
2014-01-20,1324.0
2014-01-21,1310.3
2014-01-22,1320.25
2014-01-23,1321.15
2014-01-24,1320.25
2014-01-27,1308.5
2014-01-28,1307.85
2014-01-29,1313.65
2014-01-30,1294.3
2014-01-31,1299.8
2014-02-03,1311.95
2014-02-04,1319.65
2014-02-05,1321.15
2014-02-06,1323.15
2014-02-07,1305.15
2014-02-10,1310.1
2014-02-11,1318.15
2014-02-12,1325.25
2014-02-13,1313.1
2014-02-14,1325.75
2014-02-17,1324.35
2014-02-18,1311.1
2014-02-19,1320.5
2014-02-20,1309.65
2014-02-21,1309.05
2014-02-24,1310.65
2014-02-25,1314.85
2014-02-26,1312.65
2014-02-28,1313.55
2014-03-03,1318.25
2014-03-04,1314.15
2014-03-05,1315.95
2014-03-06,1324.25
2014-03-07,1336.6
2014-03-10,1318.35
2014-03-11,1327.1
2014-03-12,1319.3
2014-03-13,1313.75
2014-03-14,1308.8
2014-03-18,1319.65
2014-03-19,1325.55
2014-03-20,1353.95
2014-03-21,1334.6
2014-03-22,1347.55
2014-03-24,1350.05
2014-03-25,1343.2
2014-03-26,1362.65
2014-03-27,1358.75
2014-03-28,1364.9
2014-03-31,1372.5
2014-04-01,1351.6
2014-04-02,1342.7
2014-04-03,1395.2
2014-04-04,1390.65
2014-04-07,1387.75
2014-04-09,1398.0
2014-04-10,1410.75
2014-04-11,1420.25
2014-04-15,1397.3
2014-04-16,1384.9
2014-04-17,1408.8
2014-04-21,1420.85
2014-04-22,1441.1
2014-04-23,1475.85
2014-04-25,1482.35
2014-04-28,1474.4
2014-04-29,1460.95
2014-04-30,1434.7
2014-05-02,1437.7
2014-05-05,1435.9
2014-05-06,1423.85
2014-05-07,1417.3
2014-05-08,1409.6
2014-05-09,1417.9
2014-05-12,1416.95
2014-05-13,1406.6
2014-05-14,1412.8
2014-05-15,1397.85
2014-05-16,1396.55
2014-05-19,1337.6
2014-05-20,1362.05
2014-05-21,1365.15
2014-05-22,1362.55
2014-05-23,1369.3
2014-05-26,1331.65
2014-05-27,1326.9
2014-05-28,1361.1
2014-05-29,1364.35
2014-05-30,1386.85
2014-06-02,1390.5
2014-06-03,1404.3
2014-06-04,1392.35
2014-06-05,1399.5
2014-06-06,1412.05
2014-06-09,1426.2
2014-06-10,1453.8
2014-06-11,1452.3
2014-06-12,1485.0
2014-06-13,1519.6
2014-06-16,1504.45
2014-06-17,1510.1
2014-06-18,1523.6
2014-06-19,1576.05
2014-06-20,1554.8
2014-06-23,1519.55
2014-06-24,1523.8
2014-06-25,1533.9
2014-06-26,1534.25
2014-06-27,1515.3
2014-06-30,1508.55
2014-07-01,1530.45
2014-07-02,1615.25
2014-07-03,1607.7
2014-07-04,1665.9
2014-07-07,1663.8
2014-07-08,1601.65
2014-07-09,1565.75
2014-07-10,1535.45
2014-07-11,1537.55
2014-07-14,1581.55
2014-07-15,1616.95
2014-07-16,1606.3
2014-07-17,1665.9
2014-07-18,1663.75
