Date,BAYERCROP
2014-10-13,2329.65
2014-10-14,2301.45
2014-10-16,2270.3
2014-10-17,2260.8
2014-10-20,2242.25
2014-10-21,2248.0
2014-10-22,2252.45
2014-10-23,2291.15
2014-10-27,2273.95
2014-10-28,2263.95
2014-10-29,2271.85
2014-10-30,2298.25
2014-10-31,2325.2
2014-11-03,2352.5
2014-11-05,2326.75
2014-11-07,2296.1
2014-11-10,2292.5
2014-11-11,2390.45
2014-11-12,2634.85
2014-11-13,2713.4
2014-11-14,2711.25
2014-11-17,2822.4
2014-11-18,2856.95
2014-11-19,2934.35
2014-11-20,3072.95
2014-11-21,3054.95
2014-11-24,2928.6
2014-11-25,2876.25
2014-11-26,2839.6
2014-11-27,2868.65
2014-11-28,2872.9
2014-12-01,2848.7
2014-12-02,2829.1
2014-12-03,2859.2
2014-12-04,2957.4
2014-12-05,3107.45
2014-12-08,3015.4
2014-12-09,3000.7
2014-12-10,2971.1
2014-12-11,2979.45
2014-12-12,2888.4
2014-12-15,2798.9
2014-12-16,2746.15
2014-12-17,2735.75
2014-12-18,2800.45
2014-12-19,2894.6
2014-12-22,2899.0
2014-12-23,2916.25
2014-12-24,2921.25
2014-12-26,3037.2
2014-12-29,3105.1
2014-12-30,3147.05
2014-12-31,3182.7
