Date,OFSS
2014-05-14,3029.2
2014-05-15,2949.7
2014-05-16,2910.0
2014-05-19,2807.5
2014-05-20,2813.15
2014-05-21,2912.15
2014-05-22,2879.05
2014-05-23,2890.45
2014-05-26,2852.85
2014-05-27,2835.45
2014-05-28,2926.05
2014-05-29,2848.5
2014-05-30,2830.15
2014-06-02,2850.25
2014-06-03,2831.45
2014-06-04,2825.5
2014-06-05,2900.7
2014-06-06,2930.2
2014-06-09,2944.15
2014-06-10,2954.4
2014-06-11,2960.25
2014-06-12,2978.0
2014-06-13,2950.15
2014-06-16,2929.85
2014-06-17,2925.0
2014-06-18,2909.2
2014-06-19,2940.45
2014-06-20,2912.15
2014-06-23,2909.15
2014-06-24,2949.15
2014-06-25,2961.75
2014-06-26,2971.15
2014-06-27,3043.3
2014-06-30,3131.85
2014-07-01,3098.5
2014-07-02,3283.15
2014-07-03,3220.25
2014-07-04,3191.2
2014-07-07,3218.1
2014-07-08,3105.75
2014-07-09,3096.05
2014-07-10,3077.8
2014-07-11,3075.9
2014-07-14,3104.1
2014-07-15,3079.45
2014-07-16,3158.15
2014-07-17,3174.6
2014-07-18,3184.55
2014-07-21,3215.65
2014-07-22,3260.2
2014-07-23,3265.5
2014-07-24,3261.45
2014-07-25,3213.3
2014-07-28,3272.1
2014-07-30,3311.25
2014-07-31,3314.6
2014-08-01,3301.7
2014-08-04,3410.75
2014-08-05,3390.7
2014-08-06,3424.45
2014-08-07,3375.65
2014-08-08,3442.3
2014-08-11,3447.45
2014-08-12,3411.5
2014-08-13,3446.7
2014-08-14,3419.15
2014-08-18,3453.3
2014-08-19,3469.6
2014-08-20,3476.25
2014-08-21,3505.6
2014-08-22,3552.8
2014-08-25,3538.25
2014-08-26,3554.25
2014-08-27,3632.45
2014-08-28,3606.4
2014-09-01,3632.25
2014-09-02,3653.8
2014-09-03,3611.05
2014-09-04,3624.85
2014-09-05,3588.35
2014-09-08,3613.6
2014-09-09,3619.05
2014-09-10,3636.3
2014-09-11,3695.15
2014-09-12,3937.15
2014-09-15,4006.75
2014-09-16,3951.6
2014-09-17,3979.1
2014-09-18,3996.85
2014-09-19,4005.75
2014-09-22,3980.65
2014-09-23,3961.65
2014-09-24,3449.7
2014-09-25,3435.95
2014-09-26,3401.4
2014-09-29,3415.3
2014-09-30,3439.15
2014-10-01,3491.2
2014-10-07,3443.65
2014-10-08,3429.0
2014-10-09,3384.75
2014-10-10,3341.35
2014-10-13,3275.65
2014-10-14,3213.95
2014-10-16,3205.65
2014-10-17,3180.0
2014-10-20,3211.7
2014-10-21,3198.35
2014-10-22,3177.1
2014-10-23,3174.4
2014-10-27,3203.2
2014-10-28,3306.6
2014-10-29,3385.5
2014-10-30,3332.7
2014-10-31,3383.15
2014-11-03,3394.6
2014-11-05,3394.8
2014-11-07,3338.7
2014-11-10,3332.65
2014-11-11,3317.25
2014-11-12,3236.85
2014-11-13,3254.0
2014-11-14,3300.9
2014-11-17,3319.6
2014-11-18,3260.05
2014-11-19,3249.9
2014-11-20,3289.4
2014-11-21,3299.65
2014-11-24,3304.65
2014-11-25,3302.0
2014-11-26,3267.95
2014-11-27,3314.55
2014-11-28,3345.15
2014-12-01,3444.2
2014-12-02,3454.9
2014-12-03,3446.65
2014-12-04,3521.15
2014-12-05,3450.55
2014-12-08,3336.7
2014-12-09,3293.5
2014-12-10,3300.7
2014-12-11,3288.75
2014-12-12,3256.3
2014-12-15,3254.35
2014-12-16,3272.05
2014-12-17,3225.9
2014-12-18,3239.8
2014-12-19,3323.6
2014-12-22,3363.25
2014-12-23,3347.4
2014-12-24,3334.4
2014-12-26,3333.6
2014-12-29,3395.15
2014-12-30,3361.8
2014-12-31,3362.55
