Date,GOLDBEES
2014-10-16,2539.6
2014-10-17,2512.65
2014-10-20,2508.1
2014-10-21,2563.65
2014-10-22,2526.15
2014-10-23,2525.8
2014-10-27,2491.15
2014-10-28,2490.6
2014-10-29,2486.75
2014-10-30,2464.2
2014-10-31,2427.0
2014-11-03,2429.5
2014-11-05,2406.35
2014-11-07,2390.2
2014-11-10,2412.1
2014-11-11,2382.2
2014-11-12,2393.25
2014-11-13,2394.3
2014-11-14,2390.45
2014-11-17,2430.4
2014-11-18,2440.75
2014-11-19,2449.15
2014-11-20,2437.8
2014-11-21,2431.2
2014-11-24,2435.15
2014-11-25,2449.95
2014-11-26,2465.75
2014-11-27,2444.65
2014-11-28,2442.9
2014-12-01,2391.7
2014-12-02,2420.55
2014-12-03,2441.8
2014-12-04,2437.05
2014-12-05,2427.05
2014-12-08,2430.25
2014-12-09,2437.4
2014-12-10,2486.15
2014-12-11,2467.6
2014-12-12,2486.25
2014-12-15,2481.3
2014-12-16,2476.3
2014-12-17,2475.4
2014-12-18,2465.75
2014-12-19,2461.65
2014-12-22,2476.2
2014-12-23,2447.2
2014-12-24,2439.95
2014-12-26,2461.35
2014-12-29,2470.75
2014-12-30,2459.3
2014-12-31,2464.15
