Date,GILLETTE
2014-05-06,1888.4
2014-05-07,1885.6
2014-05-08,1881.45
2014-05-09,1878.7
2014-05-12,1875.75
2014-05-13,1912.1
2014-05-14,1879.8
2014-05-15,1889.75
2014-05-16,1856.5
2014-05-19,1874.3
2014-05-20,1905.8
2014-05-21,1903.6
2014-05-22,1929.75
2014-05-23,1936.9
2014-05-26,1949.35
2014-05-27,2000.55
2014-05-28,1995.3
2014-05-29,1952.05
2014-05-30,1982.1
2014-06-02,1997.4
2014-06-03,1986.35
2014-06-04,1973.65
2014-06-05,1975.3
2014-06-06,1985.65
2014-06-09,1992.3
2014-06-10,2007.75
2014-06-11,2009.25
2014-06-12,2026.0
2014-06-13,2050.55
2014-06-16,2043.6
2014-06-17,2078.8
2014-06-18,2048.95
2014-06-19,2059.1
2014-06-20,2029.8
2014-06-23,2051.45
2014-06-24,2122.55
2014-06-25,2124.0
2014-06-26,2133.95
2014-06-27,2128.8
2014-06-30,2128.55
2014-07-01,2178.05
2014-07-02,2217.05
2014-07-03,2281.2
2014-07-04,2285.0
2014-07-07,2268.05
2014-07-08,2190.2
2014-07-09,2151.2
2014-07-10,2119.8
2014-07-11,2110.25
2014-07-14,2125.85
2014-07-15,2138.65
2014-07-16,2125.45
2014-07-17,2163.2
2014-07-18,2216.3
2014-07-21,2235.65
2014-07-22,2301.1
2014-07-23,2281.4
2014-07-24,2269.8
2014-07-25,2293.7
2014-07-28,2327.7
2014-07-30,2323.85
2014-07-31,2299.8
2014-08-01,2295.95
2014-08-04,2330.6
2014-08-05,2344.95
2014-08-06,2364.3
2014-08-07,2345.65
2014-08-08,2296.3
2014-08-11,2346.15
2014-08-12,2358.7
2014-08-13,2380.2
2014-08-14,2502.0
2014-08-18,2544.8
2014-08-19,2481.45
2014-08-20,2520.85
2014-08-21,2508.45
2014-08-22,2532.95
2014-08-25,2559.85
2014-08-26,2564.8
2014-08-27,2564.5
2014-08-28,2578.15
2014-09-01,2694.65
2014-09-02,2673.8
2014-09-03,2641.4
2014-09-04,2638.55
2014-09-05,2608.4
2014-09-08,2649.25
2014-09-09,2709.55
2014-09-10,2715.95
2014-09-11,2697.8
2014-09-12,2733.85
2014-09-15,2700.15
2014-09-16,2701.1
2014-09-17,2700.35
2014-09-18,2714.55
2014-09-19,2689.85
2014-09-22,2697.25
2014-09-23,2746.1
2014-09-24,2762.6
2014-09-25,2707.85
2014-09-26,2760.4
2014-09-29,2792.0
2014-09-30,2794.0
2014-10-01,2807.95
2014-10-07,2829.05
2014-10-08,2865.1
2014-10-09,2819.55
2014-10-10,2826.65
2014-10-13,2782.7
2014-10-14,2803.6
2014-10-16,2811.1
2014-10-17,2769.15
2014-10-20,2770.6
2014-10-21,2793.75
2014-10-22,2802.4
2014-10-23,2794.0
2014-10-27,2833.0
2014-10-28,2814.5
2014-10-29,2801.95
2014-10-30,2800.45
2014-10-31,2801.65
2014-11-03,2864.15
2014-11-05,2910.3
2014-11-07,3010.2
2014-11-10,3200.55
2014-11-11,3262.6
2014-11-12,3474.95
2014-11-13,3356.1
2014-11-14,3407.45
2014-11-17,3477.95
2014-11-18,3389.55
2014-11-19,3386.25
2014-11-20,3287.3
2014-11-21,3282.65
2014-11-24,3263.85
2014-11-25,3234.2
2014-11-26,3190.65
2014-11-27,3200.4
2014-11-28,3182.15
2014-12-01,3231.9
2014-12-02,3325.8
2014-12-03,3358.6
2014-12-04,3418.45
2014-12-05,3504.4
2014-12-08,3403.35
2014-12-09,3362.85
2014-12-10,3357.15
2014-12-11,3348.05
2014-12-12,3291.1
2014-12-15,3205.65
2014-12-16,3134.4
2014-12-17,3100.1
2014-12-18,3174.3
2014-12-19,3192.95
2014-12-22,3248.45
2014-12-23,3264.75
2014-12-24,3298.05
2014-12-26,3244.85
2014-12-29,3251.7
2014-12-30,3256.85
2014-12-31,3291.9
