Date,SKFINDIA
2014-05-16,832.05
2014-05-19,865.55
2014-05-20,918.55
2014-05-21,925.3
2014-05-22,910.0
2014-05-23,900.65
2014-05-26,921.35
2014-05-27,916.95
2014-05-28,911.6
2014-05-29,903.15
2014-05-30,936.55
2014-06-02,952.95
2014-06-03,949.3
2014-06-04,964.05
2014-06-05,964.6
2014-06-06,999.25
2014-06-09,990.25
2014-06-10,994.7
2014-06-11,988.05
2014-06-12,1000.25
2014-06-13,983.45
2014-06-16,989.8
2014-06-17,1011.15
2014-06-18,1004.45
2014-06-19,1000.05
2014-06-20,988.8
2014-06-23,998.15
2014-06-24,1027.55
2014-06-25,1042.9
2014-06-26,1067.6
2014-06-27,1039.65
2014-06-30,1076.2
2014-07-01,1077.0
2014-07-02,1091.15
2014-07-03,1133.4
2014-07-04,1121.45
2014-07-07,1160.25
2014-07-08,1118.85
2014-07-09,1106.05
2014-07-10,1100.15
2014-07-11,1078.8
2014-07-14,1076.95
2014-07-15,1097.3
2014-07-16,1099.45
2014-07-17,1099.55
2014-07-18,1075.05
2014-07-21,1050.55
2014-07-22,1055.1
2014-07-23,1117.95
2014-07-24,1100.85
2014-07-25,1121.05
2014-07-28,1115.7
2014-07-30,1180.7
2014-07-31,1179.1
2014-08-01,1176.5
2014-08-04,1195.4
2014-08-05,1209.05
2014-08-06,1190.9
2014-08-07,1168.65
2014-08-08,1106.95
2014-08-11,1105.4
2014-08-12,1087.35
2014-08-13,1105.15
2014-08-14,1104.1
2014-08-18,1080.35
2014-08-19,1079.8
2014-08-20,1084.55
2014-08-21,1160.0
2014-08-22,1150.2
2014-08-25,1129.1
2014-08-26,1172.75
2014-08-27,1198.7
2014-08-28,1146.25
2014-09-01,1159.35
2014-09-02,1147.6
2014-09-03,1110.9
2014-09-04,1105.6
2014-09-05,1096.6
2014-09-08,1088.5
2014-09-09,1095.75
2014-09-10,1088.65
2014-09-11,1090.85
2014-09-12,1096.4
2014-09-15,1127.7
2014-09-16,1121.45
2014-09-17,1149.6
2014-09-18,1123.3
2014-09-19,1110.9
2014-09-22,1101.05
2014-09-23,1040.4
2014-09-24,1039.85
2014-09-25,1058.2
2014-09-26,1082.85
2014-09-29,1109.65
2014-09-30,1100.6
2014-10-01,1103.85
2014-10-07,1113.1
2014-10-08,1151.1
2014-10-09,1142.05
2014-10-10,1132.05
2014-10-13,1121.25
2014-10-14,1111.65
2014-10-16,1085.0
2014-10-17,1090.65
2014-10-20,1097.45
2014-10-21,1088.85
2014-10-22,1121.9
2014-10-23,1142.75
2014-10-27,1114.65
2014-10-28,1170.45
2014-10-29,1188.85
2014-10-30,1200.3
2014-10-31,1242.7
2014-11-03,1244.25
2014-11-05,1255.5
2014-11-07,1303.05
2014-11-10,1289.05
2014-11-11,1340.9
2014-11-12,1349.25
2014-11-13,1335.65
2014-11-14,1356.75
2014-11-17,1370.95
2014-11-18,1343.7
2014-11-19,1324.75
2014-11-20,1340.65
2014-11-21,1344.6
2014-11-24,1349.75
2014-11-25,1359.05
2014-11-26,1353.3
2014-11-27,1364.6
2014-11-28,1365.15
2014-12-01,1350.55
2014-12-02,1357.0
2014-12-03,1372.65
2014-12-04,1420.9
2014-12-05,1397.6
2014-12-08,1371.5
2014-12-09,1348.25
2014-12-10,1333.15
2014-12-11,1297.75
2014-12-12,1287.6
2014-12-15,1283.8
2014-12-16,1243.75
2014-12-17,1248.25
2014-12-18,1269.45
2014-12-19,1300.05
2014-12-22,1280.1
2014-12-23,1298.15
2014-12-24,1303.85
2014-12-26,1326.55
2014-12-29,1334.4
2014-12-30,1368.85
2014-12-31,1349.95
