Date,LT
2014-12-11,1538.1
2014-12-12,1510.95
2014-12-15,1501.2
2014-12-16,1483.35
2014-12-17,1468.5
2014-12-18,1506.4
2014-12-19,1535.15
2014-12-22,1524.2
2014-12-23,1497.8
2014-12-24,1477.85
2014-12-26,1490.2
2014-12-29,1490.3
2014-12-30,1498.25
2014-12-31,1494.65
