Symbol,Renyi_entropy
MRF,5.232285067806234
EICHERMOT,5.1892014816699215
BOSCHLTD,5.147897675528685
TIDEWATER,5.113803464185708
PAGEIND,4.9075617236741
BLUEDART,4.812251543869771
SHREECEM,4.756011825546894
HONAUT,4.584161568620233
WABCOINDIA,4.53599816724161
PGHH,4.5051315192610835
TTKPRESTIG,4.451864490079599
3MINDIA,4.443256115542996
MARUTI,4.412311311693575
MONSANTO,4.409545058200686
GSKCONS,4.404035402389717
NESTLEIND,4.39855593662509
SCHAEFFLER,4.390392625985928
BAJFINANCE,4.376933472611924
LAXMIMACH,4.363653064944029
INFY,4.322303505125335
HEROMOTOCO,4.3197750587719765
GRASIM,4.239732351098441
SYMPHONY,4.237404061338848
BAYERCROP,4.235081179922708
BEL,4.176505879132253
DRREDDY,4.172139059965911
GODFRYPHLP,4.152720974108811
SANOFI,4.1378744659918185
GILLETTE,4.08658117160427
OFSS,4.084583168941595
AUROPHARMA,4.0022400231705175
ABBOTINDIA,3.994913983078446
ULTRACEMCO,3.966135018528402
BAJAJ-AUTO,3.9573088359001285
SBIN,3.955552909197865
PFIZER,3.927869480449447
MINDTREE,3.9244623221278325
AJANTPHARM,3.905927671911012
KKCL,3.886092310854864
TECHM,3.863437620290058
TCS,3.8618388989263606
JUSTDIAL,3.8475642711337676
KSCL,3.8029071205500253
SHRIRAMCIT,3.7909309295033102
ICICIBANK,3.7879591591141524
WENDT,3.778917832649104
LT,3.76885497780411
CEATLTD,3.7659479990128
CARERATING,3.757277424461667
KANSAINER,3.752970167264087
BANKBEES,3.747255866000648
KOTAKBANK,3.7429914672141895
LAOPALA,3.740158604129887
BANARISUG,3.733254524226967
CADILAHC,3.72055013274151
ABB,3.719164131133633
KICL,3.714419179793729
CRISIL,3.713639255201663
BHARATFORG,3.7067758102766803
BSLGOLDETF,3.705477059743327
MCDOWELL-N,3.6904932253086993
AXISBANK,3.6639312387420024
TATASPONGE,3.6547987551787293
WOCKPHARMA,3.6535008964631293
WHEELS,3.639334529481147
IDBIGOLD,3.6381790635324096
IVZINGOLD,3.632961021609055
TRENT,3.610346992607895
ATUL,3.606627211505364
DIVISLAB,3.6053903529679667
AIAENG,3.6041550223599743
ICICIGOLD,3.6029212159110453
KOTAKGOLD,3.5955501751664554
PERSISTENT,3.59188492976816
JSWSTEEL,3.5882330693493887
HDFCMFGETF,3.585805883691777
SKFINDIA,3.5809691148911633
M&M,3.5773568292052493
NAUKRI,3.573757545175603
SETFGOLD,3.570171169544375
SRTRANSFIN,3.5477513514286785
COLPAL,3.544256880778905
MAHSCOOTER,3.543094765598728
AUTOAXLES,3.541933999362765
HCLTECH,3.5396165012224023
VGUARD,3.5201316440902795
AXISGOLD,3.5178640694224983
GOLDBEES,3.508844842555649
BASF,3.507723137446449
BAJAJHLDNG,3.503248857051528
BRITANNIA,3.50101920172426
HDFC,3.4987945067021475
LUPIN,3.4866463727665002
JUBLFOOD,3.48445338943149
BALKRISIND,3.480081797769994
CERA,3.4681575372402587
INGERRAND,3.468157537240258
GUJFLUORO,3.459573793548865
BAJAJFINSV,3.4553093947624074
VSTIND,3.4521229873929995
ICRA,3.4394779295457254
SUNDARMFIN,3.4280254358139377
BPCL,3.420805187840452
TORNTPHARM,3.420805187840451
AKZOINDIA,3.419777966383921
BATAINDIA,3.414657627495947
JKCEMENT,3.4126168104610946
GOLDSHARE,3.4014661627415848
LGBBROSLTD,3.4014661627415843
RELINFRA,3.392434490711237
THERMAX,3.3924344907112367
NIPPOBATRY,3.3910719171507924
HINDPETRO,3.3815054201790473
ACC,3.380517765777774
CONCOR,3.3785453785505686
HAVELLS,3.3765768739778963
BANKBARODA,3.3716724992628073
GRANULES,3.3716724992628064
FIEMIND,3.370694504074831
SUDARSCHEM,3.3513427691046127
ABAN,3.3379992841562203
PNB,3.336108924425051
ECLERX,3.335165082920345
AARTIDRUGS,3.3211133294646937
SRF,3.313699023025466
CESC,3.3118540040518982
ASTRAZEN,3.3081741470934976
SIEMENS,3.3072562948032687
SWARAJENG,3.299033315622836
SELAN,3.296307280313598
CUMMINSIND,3.288173480386828
ASTRAL,3.266801340110955
GLAXO,3.2615289201643805
GODREJCP,3.2589030980867153
APOLLOHOSP,3.2580293540381176
NBCC,3.2571563727517723
NESCO,3.248468220794134
MCX,3.247603542832781
MERCK,3.241571641735075
AMARAJABAT,3.2338694213729817
INSECTICID,3.2313151415678854
STAR,3.2194806839208825
RELCAPITAL,3.213615564468485
JSWHL,3.203640419411665
YESBANK,3.192127134339285
VAIBHAVGBL,3.1896771535303015
FOSECOIND,3.1799368167819155
JKTYRE,3.1767110075330334
CENTURYTEX,3.158361868864837
ACCELYA,3.150487812433931
INDUSINDBK,3.1473554684476146
RELIANCE,3.144232905410822
PEL,3.1411200624303315
GEPIL,3.1403433633621596
RIIL,3.137242585683911
SMSPHARMA,3.118462297619789
JKLAKSHMI,3.1173185549640055
GRINDWELL,3.113532105911502
KAJARIACER,3.1075034516313464
CLNINDIA,3.1007643770815005
HDFCBANK,3.0955540936160943
SOTL,3.0955540936160935
J&KBANK,3.0866848558753137
ASIANPAINT,3.081547229895723
DHANUKA,3.0793534447380084
BIRLACORPN,3.0757077972441635
VIVIMEDLAB,3.0505537581277777
NIFTYBEES,3.0441865629343856
ZYDUSWELL,3.043481592866415
IMPAL,3.035759546772505
TIMKEN,3.032269141832737
HIKAL,3.030180731745466
RATNAMANI,3.0163683574578544
SIMPLEXINF,3.014312858275759
KOTAKNIFTY,3.012622922656467
SUPREMEIND,3.0102144918834766
TREEHOUSE,3.0047760012525386
SUNPHARMA,2.9919769043336952
TATASTEEL,2.986636437702378
MPSLTD,2.985970880273483
SOBHA,2.9853057655166735
MOTHERSUMI,2.9786788360290646
METALFORGE,2.9734087316048265
GLENMARK,2.966207391154644
SHILPAMED,2.9545341068499194
IPCALAB,2.95067309819246
KIRLOSIND,2.948928207356188
RELAXO,2.948107349511026
CAPF,2.948107349511026
QGOLDHALF,2.9366422557708165
RAYMOND,2.929699974812181
MMFL,2.925933492016704
CHOLAFIN,2.9246811437002385
RML,2.9218009257702944
NEULANDLAB,2.9134800309454176
BIL,2.9116253163488235
REPCOHOME,2.90792617526262
VMART,2.906081723463972
INEOSSTYRO,2.9048539762256502
APLLTD,2.894478539848818
RECLTD,2.8824083872756647
EMAMILTD,2.878218018977037
CANFINHOME,2.8764275082032493
RSSOFTWARE,2.873450429493564
POLYMED,2.8728560758356516
PIIND,2.8586965472320176
BALMLAWRIE,2.8528554091289826
NILKAMAL,2.8511097002189594
KARURVYSYA,2.849947585038782
TATAMOTORS,2.83840011261401
IGL,2.833246937740607
ZENSARTECH,2.824150797706762
CYIENT,2.8207609639522504
CANBK,2.8145759568865034
GET&D,2.8112183711916576
IMFA,2.8023195360495277
VOLTAS,2.7956969952890343
AEGISCHEM,2.79404819029885
MAHLIFE,2.7924020993921816
VOLTAMP,2.7891180241909916
PSUBNKBEES,2.7825820532112067
HINDUNILVR,2.780412854963661
ATFL,2.776088523900658
LIBERTSHOE,2.7744717086737527
DREDGECORP,2.7637592334399503
63MOONS,2.7632266102582506
AMBIKCO,2.7549671208899618
MFSL,2.7521065592141727
KSBPUMPS,2.7468544463007123
SWELECTES,2.738508023304575
VESUVIUS,2.7343607908181284
ORIENTBANK,2.7322936066194625
KITEX,2.7302306868574493
RAMCOCEM,2.7292008206490186
TATACHEM,2.7250919294033475
HGS,2.71641619241426
IBULHSGFIN,2.712865592691237
BLUESTARCO,2.7103371463378783
ADANIENT,2.709832223327908
MAYURUNIQ,2.7093275551365257
BERGEPAINT,2.7093275551365257
APARINDS,2.7042948318819153
ENIL,2.7002868104843762
VINATIORGA,2.697789930285789
BHARATFIN,2.697291301504578
TITAN,2.6903364796312084
CIPLA,2.6863839053153855
LICHSGFIN,2.6839214563981124
SARDAEN,2.6824468923560456
DICIND,2.6731581430961238
PFC,2.6687881434250054
LINDEINDIA,2.6683037646313252
TATAELXSI,2.6605854436328245
APLAPOLLO,2.6601050208515447
PIDILITIND,2.6567485084698936
INDNIPPON,2.6562699250676025
FINCABLES,2.653403224585526
FINPIPE,2.6476943603652057
KOTAKPSUBK,2.64447426777979
MANGLMCEM,2.6406038083232026
APCOTEXIND,2.638721454826222
TATACOMM,2.6387214548262214
AARTIIND,2.6363734847407234
JINDALSTEL,2.6275011407587283
TVSMOTOR,2.626107412310125
DCMSHRIRAM,2.626107412310125
ARVIND,2.6196289074669217
MAHSEAMLES,2.6177855889726325
ONGC,2.6164053265036737
SASKEN,2.611360601289975
PHOENIXLTD,2.6063411976418482
TATAMTRDVR,2.604522188499997
MAHINDCIE,2.6022530702130107
SOMANYCERA,2.6004414755146597
UBL,2.5918809366405897
GDL,2.5887454357514685
SUNTV,2.5882983085363285
GAIL,2.5860656663943535
INFRATEL,2.583837997841129
HERITGFOOD,2.5793974932089228
VTL,2.569258548077972
PLASTIBLEN,2.568267471577073
TATACOFFEE,2.5548886077950193
DHFL,2.5544563622728367
VADILALIND,2.5531607455940817
SHOPERSTOP,2.552729246126762
KIRLOSBROS,2.551005107768622
POLYPLEX,2.5505745372560495
ADANIPORTS,2.5462789980050284
CORPBANK,2.5432830616747113
TDPOWERSYS,2.5410250135796737
IOC,2.5242348667040173
LUMAXTECH,2.522140625100902
REPRO,2.520050760181443
LOVABLE,2.5162999743713605
COX&KINGS,2.5138072435417578
OIL,2.512563204401427
GANESHHOUC,2.495307229797837
SUNDRMFAST,2.495307229797837
TATAINVEST,2.4920538719059206
MUNJALSHOW,2.491242183549668
IFBIND,2.4851754308674314
ORBTEXP,2.47914526184084
HITECHGEAR,2.4776249816274474
IRB,2.473151237900629
OCL,2.4723547424383696
SUTLEJTEX,2.4707636522061276
BHARTIARTL,2.4608762867062945
IL&FSTRANS,2.447196182802214
SSWL,2.4444824769306184
COALINDIA,2.4325523758422913
KOLTEPATIL,2.4325523758422913
IGARASHI,2.4317875574493697
INDOCO,2.429115290159585
EROSMEDIA,2.4272108904219576
INDIANHUME,2.4260699889861654
BBTC,2.4256899775812517
TALWALKARS,2.4215193554221695
AHLUCONT,2.4211410690548814
APOLLOTYRE,2.415107868250714
AMRUTANJAN,2.4147319990487697
BAJAJELEC,2.4143562710714015
FMGOETZE,2.4121048629909443
EXCELINDUS,2.40799040048185
ALLCARGO,2.407617196521556
PCJEWELLER,2.404636568383418
JINDALPOLY,2.4020357866833613
INDIANB,2.3946420376584228
GRUH,2.3873025551703773
BHEL,2.382196781861213
GESHIP,2.3818330793658413
VENKEYS,2.3811060709732246
BGRENERGY,2.3763933560700234
COROMANDEL,2.3753089532888985
ZUARI,2.3749477468554967
JINDRILL,2.37422572516348
HEG,2.3727832438459235
UPL,2.356342559024462
KIRLOSENG,2.3528039849145586
VENUSREM,2.352450815212848
EIHAHOTELS,2.3447124719896766
VEDL,2.342262776976348
PGEL,2.3387735899053945
ASAHISONG,2.3180903293155657
GALLISPAT,2.3140045217929854
ENGINERSIN,2.3133251739407714
TCI,2.306894283610481
RUBYMILLS,2.3048720382297136
BHUSANSTL,2.3021820567825046
ASHIANA,2.3008397747017746
UNIONBANK,2.290497730896157
BANKINDIA,2.2875151271937737
JKIL,2.27796458530979
MASTEK,2.2701290897858404
THOMASCOOK,2.2591328599677047
GARWALLROP,2.2552805277556787
LUMAXIND,2.2514209369525844
SADBHAV,2.249529713184505
HATHWAY,2.2431784692243735
MOIL,2.243178469224373
BIOCON,2.240333517092142
GREAVESCOT,2.2359240611287263
JETAIRWAYS,2.227786301040054
TVTODAY,2.2228111663999393
DBCORP,2.2221910113413044
TECHNO,2.2184781357888785
DLF,2.2169351637191403
JBCHEPHARM,2.2071161219571063
DEN,2.2052857370653567
MARICO,2.203762971429245
GPPL,2.2016349876500945
PAPERPROD,2.199511522571887
NIITTECH,2.19648580165535
AHLEAST,2.195435575775352
JUBILANT,2.1937704583064837
KALPATPOWR,2.188661506547821
EIDPARRY,2.1820884323889724
PETRONET,2.181195442301353
PRESTIGE,2.180600558286189
NRBBEARING,2.179411850865384
UFLEX,2.177335006920545
BANCOINDIA,2.1737847073333776
ORIENTCEM,2.1705413018658746
OBEROIRLTY,2.158253259594192
SUNTECK,2.154190572636466
CCL,2.153322140102512
TATAMETALI,2.1498559321260258
INFRABEES,2.143006036207642
HINDALCO,2.1429593530669657
RAJESHEXPO,2.1406710225489536
PHILIPCARB,2.139814246828972
MHRIL,2.1256416740054314
GODREJIND,2.1155603788788513
RSWM,2.112777961947428
MPHASIS,2.111667159278365
BAJAJCORP,2.1091723554895827
HINDUJAVEN,2.1039258986121228
SYNDIBANK,2.088349685349974
CGPOWER,2.0851011713941427
HERCULES,2.069015033642518
WIPRO,2.067951769321188
ZODIACLOTH,2.060493732055759
PAISALO,2.0584329243119805
RALLIS,2.057906746978084
GODREJPROP,2.0539692172812285
ASTRAMICRO,2.0474409266979565
MCLEODRUSS,2.0474409266979565
ASAHIINDIA,2.0342539224160023
DOLPHINOFF,2.030920158589834
M&MFIN,2.030408256863785
TEXRAIL,2.0291296478160463
CENTURYPLY,2.0283632663760574
PPAP,2.0156759609467167
NUCLEUS,2.0139125142118592
STCINDIA,1.999171460275254
GICHSGFIN,1.9929902068200112
BFINVEST,1.990528364119234
ESSELPACK,1.988317875683843
IPAPPM,1.9866019787068825
RPGLIFE,1.982203144634399
SUVEN,1.9768529373195578
JAYAGROGN,1.9593023005102705
BRIGADE,1.955259008047442
TORNTPOWER,1.9538358579021198
DENORA,1.9533828469077028
SKIL,1.940883834147365
EXIDEIND,1.9404159978815225
DEEPAKFERT,1.9341215371878588
INOXLEISUR,1.9315684430773565
IDFC,1.929715732959627
INFINITE,1.9239480390376662
PRAKASH,1.920503323264884
NBVENTURES,1.9191287526017173
CARBORUNIV,1.9141047639572415
ZEEL,1.9075205648957185
MANINFRA,1.9050344069872769
FEDERALBNK,1.9025544147343563
ASIANHOTNR,1.9021041670905499
TBZ,1.8958218937924776
HEXAWARE,1.8953746665936104
DEEPAKNTR,1.894271706683214
KRBL,1.8920268228239263
ALBK,1.8833745225905
KEC,1.881829438958984
JYOTHYLAB,1.8796263096254708
RADICO,1.8767694787625755
COSMOFILMS,1.8708620116318828
GMDCLTD,1.866508500184685
TALBROAUTO,1.862390146038233
TECHNOFAB,1.8578579272086762
PURVA,1.8486412721037522
DABUR,1.847361954232041
JISLJALEQS,1.8407780927092057
GABRIEL,1.839086044928181
INDIACEM,1.8378188853077277
SABTN,1.8346579934124487
GSFC,1.8321364539381562
JOCIL,1.8289251682544463
ARIES,1.8262774708668272
SUPRAJIT,1.8248180731304764
INDHOTEL,1.8246097614955181
HMVL,1.8105454138437571
ELGIEQUIP,1.8099294606367256
ITC,1.8093138865945109
RCOM,1.8091087794252962
MTEDUCARE,1.8037907059384006
ANDHRSUGAR,1.7964736001213335
MUNJALAU,1.7928350272774256
EIHOTEL,1.7825970576965136
ASHOKA,1.7800040573406835
GSPL,1.7760279089610442
JPASSOCIAT,1.7758295159438278
TAJGVK,1.7738477475584058
RAJTV,1.7685165077618346
MAGMA,1.764978072774459
RPPINFRA,1.7638013713247016
NMDC,1.7620389112581787
GRAVITA,1.7573541476637997
PANACEABIO,1.7550199703737035
SHANTIGEAR,1.7480499518367518
INDIAGLYCO,1.7374942449588011
JISLDVREQS,1.7371124927113704
KTKBANK,1.7365401374539255
NCC,1.7329228084262205
RELIGARE,1.727237744791612
VIMTALABS,1.717646698068687
AMBUJACEM,1.7070350374740928
HDIL,1.7066647356738978
KABRAEXTRU,1.7040764554343475
JUNIORBEES,1.6959852012875076
HINDCOPPER,1.6875955843239057
MUTHOOTFIN,1.6852373065869573
HCL-INSYS,1.6834270236885254
TRITURBINE,1.6776560428388945
JAICORPLTD,1.6706673933032177
CENTENKA,1.6681705131046307
SPECIALITY,1.6667465185599812
MMTC,1.6552511227196587
REDINGTON,1.6513901140621994
CUB,1.6512149673764025
JAGRAN,1.641455391828111
LYPSAGEMS,1.6388573129439823
FEDDERELEC,1.6345421254418833
SINTEX,1.632133729300975
ANDHRABANK,1.6297311195987918
