Date,NAUKRI
2014-01-01,456.05
2014-01-02,447.8
2014-01-03,457.65
2014-01-06,483.05
2014-01-07,519.6
2014-01-08,512.25
2014-01-09,499.5
2014-01-10,497.25
2014-01-13,499.55
2014-01-14,497.15
2014-01-15,516.3
2014-01-16,543.15
2014-01-17,571.8
2014-01-20,585.95
2014-01-21,569.6
2014-01-22,567.6
2014-01-23,574.2
2014-01-24,523.95
2014-01-27,512.5
2014-01-28,501.6
2014-01-29,494.1
2014-01-30,499.6
2014-01-31,494.5
2014-02-03,488.65
2014-02-04,476.7
2014-02-05,516.05
2014-02-06,516.05
2014-02-07,514.1
2014-02-10,526.85
2014-02-11,524.15
2014-02-12,535.65
2014-02-13,530.35
2014-02-14,545.95
2014-02-17,566.4
2014-02-18,571.7
2014-02-19,588.4
2014-02-20,606.5
2014-02-21,638.65
2014-02-24,649.9
2014-02-25,641.2
2014-02-26,635.35
2014-02-28,628.9
2014-03-03,615.8
2014-03-04,605.5
2014-03-05,634.9
2014-03-06,619.95
2014-03-07,609.45
2014-03-10,609.6
2014-03-11,598.35
2014-03-12,599.7
2014-03-13,604.5
2014-03-14,597.35
2014-03-18,594.5
2014-03-19,582.8
2014-03-20,602.3
2014-03-21,606.0
2014-03-22,599.05
2014-03-24,607.0
2014-03-25,615.65
2014-03-26,642.9
2014-03-27,632.9
2014-03-28,630.15
2014-03-31,619.6
2014-04-01,600.35
2014-04-02,612.65
2014-04-03,601.4
2014-04-04,608.15
2014-04-07,594.7
2014-04-09,579.35
2014-04-10,569.95
2014-04-11,552.15
2014-04-15,559.2
2014-04-16,557.4
2014-04-17,570.8
2014-04-21,578.1
2014-04-22,580.6
2014-04-23,582.1
2014-04-25,584.0
2014-04-28,582.15
2014-04-29,582.65
2014-04-30,584.95
2014-05-02,577.2
2014-05-05,570.0
2014-05-06,567.1
2014-05-07,541.0
2014-05-08,531.75
2014-05-09,553.4
2014-05-12,549.4
2014-05-13,568.3
2014-05-14,576.1
2014-05-15,583.2
2014-05-16,587.3
2014-05-19,628.8
2014-05-20,674.7
2014-05-21,674.25
2014-05-22,680.45
2014-05-23,675.0
2014-05-26,684.1
2014-05-27,669.7
2014-05-28,698.1
2014-05-29,732.3
2014-05-30,709.9
2014-06-02,742.75
2014-06-03,730.7
2014-06-04,741.2
2014-06-05,744.25
2014-06-06,750.4
2014-06-09,776.75
2014-06-10,779.5
2014-06-11,749.05
2014-06-12,738.5
2014-06-13,738.05
2014-06-16,716.8
2014-06-17,715.0
2014-06-18,700.45
2014-06-19,703.25
2014-06-20,697.95
2014-06-23,680.7
2014-06-24,688.8
2014-06-25,672.4
2014-06-26,674.45
2014-06-27,689.35
2014-06-30,673.95
2014-07-01,674.3
2014-07-02,661.7
2014-07-03,646.95
2014-07-04,644.6
2014-07-07,708.95
2014-07-08,692.55
2014-07-09,677.55
2014-07-10,704.25
2014-07-11,677.8
2014-07-14,676.15
2014-07-15,690.25
2014-07-16,698.4
2014-07-17,699.8
2014-07-18,686.7
2014-07-21,701.4
2014-07-22,698.4
2014-07-23,692.8
2014-07-24,699.8
2014-07-25,695.65
2014-07-28,700.5
2014-07-30,704.8
2014-07-31,690.2
2014-08-01,696.7
2014-08-04,701.2
2014-08-05,698.6
2014-08-06,744.4
2014-08-07,741.45
2014-08-08,752.55
2014-08-11,780.2
2014-08-12,774.05
2014-08-13,770.05
2014-08-14,798.7
2014-08-18,782.45
2014-08-19,776.4
2014-08-20,764.0
2014-08-21,782.05
2014-08-22,779.55
2014-08-25,780.5
2014-08-26,788.75
2014-08-27,770.7
2014-08-28,756.95
2014-09-01,739.45
2014-09-02,768.65
2014-09-03,757.6
2014-09-04,765.65
2014-09-05,802.35
2014-09-08,844.3
2014-09-09,906.95
2014-09-10,889.5
2014-09-11,893.55
2014-09-12,873.1
2014-09-15,886.35
2014-09-16,839.95
2014-09-17,829.75
2014-09-18,834.15
2014-09-19,886.15
2014-09-22,874.35
2014-09-23,851.05
2014-09-24,876.4
2014-09-25,878.55
2014-09-26,871.3
2014-09-29,880.15
2014-09-30,850.9
2014-10-01,862.45
2014-10-07,886.95
2014-10-08,881.6
2014-10-09,897.9
2014-10-10,886.25
2014-10-13,893.95
2014-10-14,872.75
2014-10-16,849.95
2014-10-17,837.35
2014-10-20,832.65
2014-10-21,831.9
2014-10-22,837.3
2014-10-23,846.2
2014-10-27,838.55
2014-10-28,840.25
2014-10-29,846.6
2014-10-30,852.45
2014-10-31,843.0
2014-11-03,853.6
2014-11-05,877.1
2014-11-07,909.85
2014-11-10,918.55
2014-11-11,941.5
2014-11-12,935.45
2014-11-13,934.15
2014-11-14,967.0
2014-11-17,953.45
2014-11-18,947.7
2014-11-19,958.1
2014-11-20,927.95
2014-11-21,961.4
2014-11-24,962.6
2014-11-25,978.75
2014-11-26,956.15
2014-11-27,956.35
2014-11-28,968.35
2014-12-01,938.8
2014-12-02,936.45
2014-12-03,934.35
2014-12-04,947.25
2014-12-05,930.8
2014-12-08,939.4
2014-12-09,914.2
2014-12-10,896.2
2014-12-11,892.3
2014-12-12,892.5
2014-12-15,871.5
2014-12-16,822.1
2014-12-17,845.3
2014-12-18,860.25
2014-12-19,870.9
2014-12-22,869.55
2014-12-23,850.5
2014-12-24,843.0
2014-12-26,847.95
2014-12-29,843.2
2014-12-30,842.25
2014-12-31,850.4
