Date,HONAUT
2014-09-19,5252.55
2014-09-22,5269.9
2014-09-23,5251.05
2014-09-24,5300.35
2014-09-25,5266.7
2014-09-26,5252.25
2014-09-29,5528.75
2014-09-30,5486.4
2014-10-01,5328.1
2014-10-07,5426.05
2014-10-08,5351.35
2014-10-09,5413.5
2014-10-10,5378.2
2014-10-13,5310.9
2014-10-14,5203.35
2014-10-16,5211.65
2014-10-17,5294.0
2014-10-20,5335.55
2014-10-21,5320.7
2014-10-22,5275.75
2014-10-23,5276.2
2014-10-27,5273.65
2014-10-28,5293.3
2014-10-29,5239.2
2014-10-30,5250.35
2014-10-31,5640.55
2014-11-03,5678.45
2014-11-05,5656.45
2014-11-07,5629.7
2014-11-10,5689.9
2014-11-11,5674.8
2014-11-12,5722.75
2014-11-13,5742.1
2014-11-14,6035.9
2014-11-17,6418.8
2014-11-18,6419.1
2014-11-19,6388.95
2014-11-20,6849.4
2014-11-21,6888.25
2014-11-24,7190.45
2014-11-25,6993.75
2014-11-26,7055.8
2014-11-27,6924.25
2014-11-28,6902.15
2014-12-01,6827.2
2014-12-02,6805.05
2014-12-03,6917.45
2014-12-04,7037.65
2014-12-05,7209.85
2014-12-08,7155.55
2014-12-09,7063.15
2014-12-10,7097.95
2014-12-11,7055.2
2014-12-12,6924.15
2014-12-15,6886.55
2014-12-16,6677.65
2014-12-17,6462.4
2014-12-18,6626.8
2014-12-19,6751.9
2014-12-22,6838.45
2014-12-23,6955.9
2014-12-24,7021.95
2014-12-26,7026.25
2014-12-29,6891.75
2014-12-30,6891.55
2014-12-31,6968.0
