Symbol,Entropy
JKCEMENT,3.5735796638139794
PNB,3.567100678939695
RELINFRA,3.559238987511438
BPCL,3.5535736842486214
FIEMIND,3.5520904478340745
THERMAX,3.551563596977009
ABAN,3.546240147610159
GOLDSHARE,3.545021866862261
SIEMENS,3.542424805478644
ASTRAL,3.52030646551372
ASTRAZEN,3.518423136570425
AMARAJABAT,3.507722559833665
STAR,3.493825357069876
HINDPETRO,3.487964695120312
CUMMINSIND,3.4523622828442186
ECLERX,3.4499420505148692
YESBANK,3.4420683230844458
SWARAJENG,3.439336349986114
GODREJCP,3.4377134483727536
SELAN,3.436844440479211
CESC,3.4349094263398348
APOLLOHOSP,3.426224084921169
JSWHL,3.42452960745923
RSSOFTWARE,3.4155080157123714
MCX,3.3922265285034947
JKTYRE,3.386145838370684
INDUSINDBK,3.377454347961115
ACCELYA,3.373990252236121
MPSLTD,3.348873930684587
MERCK,3.3478367864594154
RELCAPITAL,3.34647806417719
RATNAMANI,3.3445665871443855
VAIBHAVGBL,3.3367504032087933
KAJARIACER,3.3290368735854043
SMSPHARMA,3.3255391862244696
SOTL,3.321799912993538
IMPAL,3.3195090510245913
CLNINDIA,3.311802413669066
PEL,3.3117025237038247
RELIANCE,3.301862315028677
TIMKEN,3.296711133513375
CENTURYTEX,3.293703939601972
GRINDWELL,3.2933977571593385
BIRLACORPN,3.2828918372819382
DHANUKA,3.2805284392002454
GEPIL,3.277417771690485
RIIL,3.275373496044893
POLYMED,3.273007749529209
JKLAKSHMI,3.271320512287424
ZYDUSWELL,3.2593842266458912
ASIANPAINT,3.2505313168396586
HDFCBANK,3.230523554404537
MMFL,3.212899715812223
METALFORGE,3.20987134483136
HIKAL,3.1909505960350435
TREEHOUSE,3.1891695348302807
SIMPLEXINF,3.183638431959106
RML,3.182096163160996
SHILPAMED,3.17786338657906
SUNPHARMA,3.1749517184060814
EMAMILTD,3.1742497101584912
REPCOHOME,3.150343374085458
KIRLOSIND,3.146035101507821
SOBHA,3.145292834756875
RAYMOND,3.1437674651184917
VIVIMEDLAB,3.1393852237706827
GLENMARK,3.13881717381526
VMART,3.132639137166867
NIFTYBEES,3.1322136796058127
RELAXO,3.1296496245771257
CANFINHOME,3.12228957817481
SUPREMEIND,3.114890835475783
KITEX,3.1139604564898704
MOTHERSUMI,3.111435271322758
AEGISCHEM,3.110679710742934
VOLTAMP,3.0949280811802495
BALMLAWRIE,3.093667971271998
KOTAKNIFTY,3.09074433200559
NILKAMAL,3.0871384989550235
IPCALAB,3.077852545889927
GET&D,3.0734447708189987
INEOSSTYRO,3.0732159150912812
TATASTEEL,3.07229382864315
KSBPUMPS,3.0688580848584333
CYIENT,3.0672138887974456
VESUVIUS,3.062377847981371
CAPF,3.0618838366067522
BIL,3.05934919396396
NEULANDLAB,3.0489988310524154
PIIND,3.0435616431114547
QGOLDHALF,3.042064457142031
CHOLAFIN,3.0369027749004904
DREDGECORP,3.0366133079182354
IFBIND,3.030291259482075
SWELECTES,3.0252734939227124
APLLTD,3.0237676455870304
AMBIKCO,3.0211952247738423
INDNIPPON,3.007017969641019
KARURVYSYA,3.0039841659359543
APARINDS,3.002720109252446
HINDUNILVR,2.994859895810259
IMFA,2.9925410967298225
CANBK,2.985497122115153
VINATIORGA,2.9791364246436847
APCOTEXIND,2.9708828059993255
RECLTD,2.9707695786527246
SARDAEN,2.9669781367275627
PSUBNKBEES,2.9669756349680507
ZENSARTECH,2.959669317116453
IGL,2.949811385558881
63MOONS,2.948665433534859
MAHLIFE,2.9481325104654217
IBULHSGFIN,2.9389914838727336
TATAMOTORS,2.9366207061670493
MAYURUNIQ,2.93498973893416
MFSL,2.9282646112843183
BHARATFIN,2.924655087721286
ADANIENT,2.924434172529154
EXCELINDUS,2.9196398430656125
LIBERTSHOE,2.9131516757863034
TATAELXSI,2.9112684163029567
PIDILITIND,2.9077362850305013
ORBTEXP,2.907359371478327
BBTC,2.9020855460458
CIPLA,2.9008029799222887
LICHSGFIN,2.8974118568611775
BLUESTARCO,2.8843339335501135
ORIENTBANK,2.8833112080236747
ATFL,2.8816529037476326
BERGEPAINT,2.877688774591368
VOLTAS,2.8762639474008393
TATACHEM,2.873072587246034
AARTIIND,2.8692049543973783
HGS,2.8638503250237566
MANGLMCEM,2.8625244732253496
AMRUTANJAN,2.857590703806933
SOMANYCERA,2.851555100560479
TATAMTRDVR,2.834001409979856
APLAPOLLO,2.8292010016505564
ENIL,2.8264523437639197
FINCABLES,2.8205651845695483
TITAN,2.8162295273955786
TDPOWERSYS,2.815334068865755
DICIND,2.81116672871724
RAMCOCEM,2.8089317627915373
KOTAKPSUBK,2.8075501213610545
HERITGFOOD,2.807504923235465
PFC,2.807496647727577
SHOPERSTOP,2.805497419215116
TVSMOTOR,2.802649182893238
PLASTIBLEN,2.7989524637923244
ARVIND,2.794662394693141
GDL,2.7902475545742096
ONGC,2.7890013600208747
LUMAXTECH,2.7867697073256625
MAHSEAMLES,2.777859506611865
TATACOMM,2.776771634697797
OCL,2.7740377192799204
LINDEINDIA,2.772719019585881
FINPIPE,2.7721990087970356
CORPBANK,2.7645024388729187
DCMSHRIRAM,2.7625822486691565
JINDALSTEL,2.7560010325032263
MAHINDCIE,2.743239046179925
FMGOETZE,2.7380472516747822
SUTLEJTEX,2.7366294309185375
EROSMEDIA,2.7344877226070428
SASKEN,2.7344625629486363
DHFL,2.732591861690347
PHOENIXLTD,2.731958583686677
COX&KINGS,2.7313876510103907
INFRATEL,2.7256238622942695
SUNTV,2.7195814367832045
UBL,2.7176540233907147
GAIL,2.714296784041196
TATACOFFEE,2.7121483925600365
INDIANHUME,2.7115463968194056
IOC,2.7062392549891605
POLYPLEX,2.699317951639959
VTL,2.6992818531869047
AHLUCONT,2.6893588840983633
TATAINVEST,2.6891771171152694
REPRO,2.688937636861001
VADILALIND,2.6835791310162147
ADANIPORTS,2.6820333380318924
OIL,2.6798842919866868
JKIL,2.6793148733729044
ALLCARGO,2.671201116579208
IRB,2.6686225753210473
SSWL,2.6644938504045856
IGARASHI,2.6644719148331917
TCI,2.6617398798463596
KIRLOSBROS,2.660381646741858
PCJEWELLER,2.6519732902407855
SUNDRMFAST,2.6517467733187003
HITECHGEAR,2.646413567476629
TECHNO,2.643965705317799
MUNJALSHOW,2.6371465098324403
JINDALPOLY,2.631797557691456
BAJAJELEC,2.6302285406947696
DEEPAKNTR,2.6288520336780827
VENKEYS,2.6278825707346836
BHUSANSTL,2.6277129480979498
INDOCO,2.616360146173983
LOVABLE,2.6044191553748686
GALLISPAT,2.5911855995809234
GRUH,2.5906588111042077
GANESHHOUC,2.58123131347924
GESHIP,2.5758126165874287
ZUARI,2.5678745979458233
ENGINERSIN,2.565518039369479
TALWALKARS,2.5633100632245047
COALINDIA,2.558977490752734
BANKINDIA,2.552983257748258
BHARTIARTL,2.5506186452209505
UPL,2.5448896499615974
IL&FSTRANS,2.544044870058621
MASTEK,2.5293040879868895
APOLLOTYRE,2.5142140284640275
KOLTEPATIL,2.5138802151618034
RUBYMILLS,2.5108491255588827
BHEL,2.5074939571097974
HEG,2.5033866761002797
PGEL,2.4975076562534673
ASHIANA,2.4951068930776295
SADBHAV,2.489161380518348
BGRENERGY,2.484792872452077
VEDL,2.4847835680835666
INDIANB,2.4838696368019035
LUMAXIND,2.4817094681761547
COROMANDEL,2.4770063564337534
KIRLOSENG,2.4728759414245904
VENUSREM,2.4591957742056465
EIHAHOTELS,2.453993746662758
JINDRILL,2.444293139954941
UNIONBANK,2.4441108911901974
GARWALLROP,2.4370770365131955
JETAIRWAYS,2.4360164151454313
HATHWAY,2.4356696528134205
PAISALO,2.435092606843812
ASAHISONG,2.4109587449081578
KALPATPOWR,2.3990666285524003
TVTODAY,2.3985634105568416
NIITTECH,2.3838467248590307
MARICO,2.3811579211765945
CCL,2.3785798200724297
AHLEAST,2.3774119744268023
DOLPHINOFF,2.375499921843497
BAJAJCORP,2.366401449405648
MOIL,2.366194232898425
PAPERPROD,2.3654195774935207
CENTURYPLY,2.3646824163793396
SUNTECK,2.3620423715626546
GPPL,2.3597683159884113
DLF,2.3581890159540886
DBCORP,2.3566412648700594
BIOCON,2.3562050120477838
ZODIACLOTH,2.3542849941939963
BANCOINDIA,2.3511680542314144
THOMASCOOK,2.350343942001553
SUVEN,2.3478858962830094
PRESTIGE,2.3420458773880557
JBCHEPHARM,2.3417520260588223
INFRABEES,2.3370559681010925
DEN,2.3131695162875316
ORIENTCEM,2.30786180445824
EIDPARRY,2.307184589601115
GREAVESCOT,2.2895172112445525
NRBBEARING,2.2864427883258323
PHILIPCARB,2.2847548625713685
JUBILANT,2.28045617134204
TATAMETALI,2.2741977607284274
RAJESHEXPO,2.2739220509531974
PETRONET,2.2714893277616603
UFLEX,2.269191318459324
WIPRO,2.266113822753459
OBEROIRLTY,2.263723598602837
CGPOWER,2.262958502596862
MPHASIS,2.2614027642889187
HERCULES,2.2589080396814856
HINDALCO,2.2573672537841944
SABTN,2.2422095008413696
RSWM,2.229732075845295
SYNDIBANK,2.224981105447343
MHRIL,2.224114570187166
GODREJIND,2.2229910633729544
HINDUJAVEN,2.213482166885023
GODREJPROP,2.2126388454886516
TEXRAIL,2.206938751461361
MCLEODRUSS,2.2031552907288314
ASTRAMICRO,2.201105736589947
NUCLEUS,2.189901552623199
RALLIS,2.1843121802105734
IPAPPM,2.1747952318946835
M&MFIN,2.1725426172704783
ZEEL,2.160677987443038
PPAP,2.151492384170732
MANINFRA,2.1504352934959114
GICHSGFIN,2.1331443877915905
NBVENTURES,2.131651874061897
STCINDIA,2.1278134084854106
ESSELPACK,2.126414090572873
HEXAWARE,2.113205732726354
BFINVEST,2.109398664178403
INOXLEISUR,2.105039181432171
ASAHIINDIA,2.1038850832611526
BRIGADE,2.1014140394192156
TORNTPOWER,2.0996846926495705
SKIL,2.097108976379062
RPGLIFE,2.0967422403008786
JYOTHYLAB,2.0726391483103015
CARBORUNIV,2.0553574572246998
PRAKASH,2.0417096865466675
HMVL,2.0401782646931084
JAYAGROGN,2.0390497923291506
KEC,2.0390394893039057
RAJTV,2.0352023526581386
DENORA,2.03204503147267
ARIES,2.0300775156363238
TBZ,2.028896839339323
TECHNOFAB,2.026326138632944
RADICO,2.024445630004297
JOCIL,2.0242878225948955
TALBROAUTO,2.022510598120539
EXIDEIND,2.021311901273192
DEEPAKFERT,2.0207475681236495
DABUR,2.013282121673483
SUPRAJIT,2.005410128467987
INFINITE,2.0044023404373483
COSMOFILMS,2.0032922962425728
ELGIEQUIP,2.000628083311389
INDIACEM,1.9972815164396496
FEDERALBNK,1.9938357836869964
IDFC,1.9929663647387492
ASHOKA,1.9897353807370994
KRBL,1.9799330165317017
GSFC,1.970761427471071
JISLJALEQS,1.9696370667968708
ALBK,1.9670826301944104
ASIANHOTNR,1.9608477254453913
MUNJALAU,1.9500938655362787
GABRIEL,1.9491027456031682
ITC,1.9460052215120556
RSYSTEMS,1.941715163986165
RCOM,1.939669789457914
GMDCLTD,1.9387524901045476
INDHOTEL,1.9330971426059742
MTEDUCARE,1.9233710654017067
AMBUJACEM,1.9129421481521607
MUTHOOTFIN,1.9126329262275996
ANDHRSUGAR,1.9082382646398084
PURVA,1.9072431514951138
EIHOTEL,1.9050747606046545
VIMTALABS,1.9039985061205733
RPPINFRA,1.9031032591298833
SHANTIGEAR,1.902574086195779
PANACEABIO,1.8917274876643164
RELIGARE,1.888266688369724
NMDC,1.87327334313318
SPECIALITY,1.8699104860096163
TAJGVK,1.8673565025074168
HUBTOWN,1.8552810280164416
JUNIORBEES,1.8506049185508977
GSPL,1.845361783953028
JPASSOCIAT,1.8329571204981192
MAGMA,1.8314967358348346
NCC,1.8284463449174249
HCL-INSYS,1.8249975014496105
HDIL,1.8246073449226128
INDIAGLYCO,1.8203239218046965
GRAVITA,1.818766331383758
HINDCOPPER,1.8127207111590247
JISLDVREQS,1.8102931222289254
KABRAEXTRU,1.806475041028514
SKMEGGPROD,1.804693623984392
KTKBANK,1.8038198029816854
LYPSAGEMS,1.8036317275041234
REDINGTON,1.8035724402613418
TRITURBINE,1.7972976124446916
N100,1.7932440747977665
FEDDERELEC,1.784237898671855
BALPHARMA,1.7787677675768234
JINDALSAW,1.7768739956398716
GHCL,1.7757214940899237
FEL,1.7649262250225275
SIMPLEX,1.764379256900699
DCBBANK,1.7592831670784408
UNICHEMLAB,1.754699643570015
MMTC,1.7504359745709217
JAGRAN,1.7491337286184818
SINTEX,1.7490773870266167
BALAMINES,1.746364607036799
GMBREW,1.7404180490251149
CENTENKA,1.7385010336917688
SPARC,1.7309178401660414
JAICORPLTD,1.7267374740620942
CUB,1.7157767594002469
HTMEDIA,1.7128759103094717
ZUARIGLOB,1.7117662706089012
TNPL,1.7086027698735267
ESCORTS,1.698362637383701
ANDHRABANK,1.6942005845916939
IBREALEST,1.6927948825578985
IDBI,1.6927434167037552
GUJALKALI,1.6887028973723184
NAVNETEDUL,1.6783461164912443
VIPIND,1.6701531266449825
CHENNPETRO,1.6616723564761045
JSWENERGY,1.6589757659416982
UCOBANK,1.6589747879942287
FDC,1.6564828343684155
HIMATSEIDE,1.6472990648090442
FELDVR,1.6460513375354775
FLFL,1.6453906600920616
MARKSANS,1.6379238483342224
NLCINDIA,1.6349030146530537
BHARATGEAR,1.6323056949656236
KCP,1.6296279499985438
NTPC,1.624559106388131
OMKARCHEM,1.6138273971905046
VAKRANGEE,1.6115261060010808
AGCNET,1.5983628617585381
M50,1.5958572870771346
NAHARCAP,1.5859542828251065
ELECON,1.584853067448537
IDEA,1.5810411020026414
BALRAMCHIN,1.577214389815223
SURYAROSNI,1.5770493510237096
SAIL,1.5719928696124232
CENTRALBK,1.5707299823189804
DAAWAT,1.5706488854266405
HINDZINC,1.5692151862043426
LAKSHVILAS,1.5625370073195124
PFS,1.5564726469459151
KOPRAN,1.5526589627627214
ROLTA,1.5465393866201766
PTC,1.5398807841114093
ASHOKLEY,1.5372209967832149
FLEXITUFF,1.5229203820419577
SANGAMIND,1.5218947733674033
GRAPHITE,1.5130731593235522
IOB,1.5124887580962243
AUTOIND,1.5045888524236584
DATAMATICS,1.501784350274143
GAEL,1.4986171600750686
MANGCHEFER,1.486740108924705
DEEPIND,1.48237340088135
GUJAPOLLO,1.4696429411231706
KPIT,1.4690144436247754
GIPCL,1.468040771150354
POWERGRID,1.4673881379023923
GNFC,1.467001689408922
RPOWER,1.4484516310612725
BROOKS,1.4465346089869522
TARAJEWELS,1.4461525590216646
BALAJITELE,1.44501341902241
ALEMBICLTD,1.4441017762689439
ABFRL,1.439443086430574
SMARTLINK,1.4384898353281048
GOACARBON,1.4228096989565127
MRPL,1.4115074248820259
ATLANTA,1.4029645263901094
ASHAPURMIN,1.3999358791862435
SUPPETRO,1.3937888309169528
HINDOILEXP,1.3903373741858054
CHAMBLFERT,1.3831461171711041
TATAPOWER,1.373508309049713
FORTIS,1.3578894785935711
APTECHT,1.3521436974695735
SCI,1.3418394084946996
DCM,1.332342835703333
ADHUNIK,1.33198847415927
NOCIL,1.327394149058906
KEI,1.323595390976204
PSB,1.3156337510065172
ADANIPOWER,1.2979433914757028
TI,1.2832804733605452
PRAJIND,1.2828980617903334
ADFFOODS,1.2744924203070647
CYBERTECH,1.2731752977630133
OILCOUNTUB,1.2585481710486843
MANINDS,1.2565059427193896
NECLIFE,1.2545421521817857
AVTNPL,1.2460234697109633
VARDMNPOLY,1.2310173624119687
TRIGYN,1.2272542514711506
PFOCUS,1.226491097223424
DENABANK,1.2250123615094235
MORARJEE,1.223416305357431
NDL,1.220891315204774
TATAGLOBAL,1.2191800383202427
UNITEDBNK,1.2190834888721713
GENESYS,1.2141932657707968
XCHANGING,1.2131496998021865
TTL,1.2063589085593955
DELTACORP,1.204361149561281
RCF,1.2020101732584372
HARRMALAYA,1.1897627565210462
TEXINFRA,1.1741106479181442
SREINFRA,1.165212380052271
KANORICHEM,1.1646669404410475
NATIONALUM,1.145404406218545
ANANTRAJ,1.1426492578687168
JMFINANCIL,1.1389721030107525
DHANBANK,1.1365582833629773
TIRUMALCHM,1.1018889919172639
ANSALHSG,1.0973297842471708
BSL,1.096879066081698
USHERAGRO,1.0961977690576061
MTNL,1.0958202527719267
MIRZAINT,1.0770569189157306
INDRAMEDCO,1.076626362970345
NAHARINDUS,1.0717643064943048
TIMETECHNO,1.0707201871812349
VIPCLOTHNG,1.0603871531914721
VIJAYABANK,1.0436135658685723
MERCATOR,1.0429022379098667
ELECTCAST,1.0428472244398037
TGBHOTELS,1.039175279912059
JSL,1.0336720101534054
ITI,1.0265081931813362
USHAMART,1.0240021464909097
KAMDHENU,1.0226023012479717
FACT,1.0187275494220311
PREMIER,1.0157976629359244
JAYSREETEA,1.0088583531853776
WINDMACHIN,1.0059257495906706
KWALITY,0.9960499297464427
BLISSGVS,0.985158568016317
HSCL,0.9841032991532729
AARVEEDEN,0.9747049812736256
MAHABANK,0.9719612036919291
DISHTV,0.9697321801866456
UTTAMSTL,0.9675157373749513
KILITCH,0.9649592168919569
NFL,0.9613807053794073
TRIDENT,0.9579421176309356
SWANENERGY,0.9551943941273036
GILLANDERS,0.9475931146654102
HBLPOWER,0.9460860073529829
MCDHOLDING,0.9329415294645884
CELESTIAL,0.9258653002506931
FSL,0.9228450381869238
ONMOBILE,0.9212551915895275
PARSVNATH,0.9087255927694117
UNITECH,0.907725509762391
IFCI,0.9051639288137244
RUCHISOYA,0.8699928766999895
GLOBUSSPR,0.8699882226260996
GMRINFRA,0.8688289124630193
OMMETALS,0.848940456094571
OMAXE,0.8285145240613929
RJL,0.8245019781745879
BAJAJHIND,0.8181437959281223
JVLAGRO,0.8061254920330504
MUKANDENGG,0.8039163912384335
GUFICBIO,0.8024928887583989
BINDALAGRO,0.8022738843589146
KOHINOOR,0.7920657570688541
PDPL,0.7909533593589828
NITINSPIN,0.7837348502133115
L&TFH,0.7774406295860248
GARDENSILK,0.7702082522953007
VARDHACRLC,0.7614239767014901
DCW,0.7580617757348174
RENUKA,0.7365616678828117
SUNFLAG,0.7283048096835611
PNBGILTS,0.7189388705604898
TEXMOPIPES,0.7087996563820043
ZEELEARN,0.7053361558138778
ELGIRUBCO,0.6963083509299823
MANAPPURAM,0.6960668135872556
LAKSHMIEFL,0.6931135870636403
NHPC,0.6928448120019739
SPIC,0.6909956774399306
IVC,0.688301940741612
KCPSUGIND,0.6752696276935801
ORIENTABRA,0.6752696276935801
MARALOVER,0.6702631314489342
GALLANTT,0.6684538634574446
TTML,0.6646231096280117
MANALIPETC,0.6646231096280117
MUKTAARTS,0.6633750052847243
M100,0.6626010603048997
NOIDATOLL,0.6626010603048997
FCONSUMER,0.6464259099051128
TAKE,0.6403347807701798
JAYNECOIND,0.613616785966755
KOTHARIPET,0.6112125811908486
VICEROY,0.595566199662768
EMMBI,0.5754438380175589
JKPAPER,0.553149631727925
DPSCLTD,0.5435975957096892
PENINLAND,0.5356883252632209
SOUTHBANK,0.5238468163535213
MADRASFERT,0.5233579950671003
SUMEETINDS,0.5071451386960996
ZEEMEDIA,0.49582346409336525
CINELINE,0.49000399643354414
JPPOWER,0.46562768638050755
SUNDARAM,0.4393979387258663
COMPUSOFT,0.28354789297103483
SANWARIA,0.2735332617679687
MEGASOFT,0.17105760265532244
PVP,0.14430003545925657
KOTARISUG,0.10027292525008971
BALLARPUR,0.047540257706980574
LIQUIDBEES,0.047540257706980574
SJVN,0.026619328851590036
ASSAMCO,-0.0
VIJSHAN,-0.0
SICAGEN,-0.0
RKDL,-0.0
20MICRONS,-0.0
