Date,QGOLDHALF
2014-06-04,1258.85
2014-06-05,1252.65
2014-06-06,1256.55
2014-06-09,1253.25
2014-06-10,1257.7
2014-06-11,1260.85
2014-06-12,1257.4
2014-06-13,1280.0
2014-06-16,1295.0
2014-06-17,1282.05
2014-06-18,1291.0
2014-06-19,1292.35
2014-06-20,1309.25
2014-06-23,1312.6
2014-06-24,1310.75
2014-06-25,1316.0
2014-06-26,1298.15
2014-06-27,1311.65
2014-06-30,1314.75
2014-07-01,1314.75
2014-07-02,1314.1
2014-07-03,1291.1
2014-07-04,1295.15
2014-07-07,1283.05
2014-07-08,1282.2
2014-07-09,1282.05
2014-07-10,1304.65
2014-07-11,1307.65
2014-07-14,1298.6
2014-07-15,1306.9
2014-07-16,1294.95
2014-07-17,1299.9
2014-07-18,1300.95
2014-07-21,1303.95
2014-07-22,1300.9
2014-07-23,1295.1
2014-07-24,1292.05
2014-07-25,1287.75
2014-07-28,1289.35
2014-07-30,1289.3
2014-07-31,1282.55
2014-08-01,1295.35
2014-08-04,1296.4
2014-08-05,1291.25
2014-08-06,1296.6
2014-08-07,1311.3
2014-08-08,1329.65
2014-08-11,1321.45
2014-08-12,1313.8
2014-08-13,1315.6
2014-08-14,1315.75
2014-08-18,1319.35
2014-08-19,1316.15
2014-08-20,1313.95
2014-08-21,1310.0
2014-08-22,1305.3
2014-08-25,1297.0
2014-08-26,1300.95
2014-08-27,1300.15
2014-08-28,1302.55
2014-09-01,1307.55
2014-09-02,1307.8
2014-09-03,1287.55
2014-09-04,1291.2
2014-09-05,1283.1
2014-09-08,1282.45
2014-09-09,1273.3
2014-09-10,1279.95
2014-09-11,1271.3
2014-09-12,1264.8
2014-09-15,1273.35
2014-09-16,1269.6
2014-09-17,1261.6
2014-09-18,1250.0
2014-09-19,1248.0
2014-09-22,1239.25
2014-09-23,1243.15
2014-09-24,1248.95
2014-09-25,1241.55
2014-09-26,1247.5
2014-09-29,1250.1
2014-09-30,1247.25
2014-10-01,1252.2
2014-10-07,1250.5
2014-10-08,1258.5
2014-10-09,1253.3
2014-10-10,1258.55
2014-10-13,1263.25
2014-10-14,1265.3
2014-10-16,1278.1
2014-10-17,1275.05
2014-10-20,1272.15
2014-10-21,1293.15
2014-10-22,1281.8
2014-10-23,1280.8
2014-10-27,1273.0
2014-10-28,1266.2
2014-10-29,1259.45
2014-10-30,1246.0
2014-10-31,1217.45
2014-11-03,1216.4
2014-11-05,1194.3
2014-11-07,1201.8
2014-11-10,1216.85
2014-11-11,1195.6
2014-11-12,1208.1
2014-11-13,1202.8
2014-11-14,1202.2
2014-11-17,1231.8
2014-11-18,1236.85
2014-11-19,1237.7
2014-11-20,1236.05
2014-11-21,1230.65
2014-11-24,1230.25
2014-11-25,1235.2
2014-11-26,1235.4
2014-11-27,1234.5
2014-11-28,1231.35
2014-12-01,1198.05
2014-12-02,1217.9
2014-12-03,1219.1
2014-12-04,1224.2
2014-12-05,1221.35
2014-12-08,1226.4
2014-12-09,1225.4
2014-12-10,1249.0
2014-12-11,1247.2
2014-12-12,1248.2
2014-12-15,1256.15
2014-12-16,1250.0
2014-12-17,1247.6
2014-12-18,1229.55
2014-12-19,1230.25
2014-12-22,1236.05
2014-12-23,1229.85
2014-12-24,1225.05
2014-12-26,1232.1
2014-12-29,1233.9
2014-12-30,1232.5
2014-12-31,1235.05
