Date,CRISIL
2014-09-11,1964.1
2014-09-12,1975.55
2014-09-15,1957.7
2014-09-16,1937.7
2014-09-17,1935.55
2014-09-18,1978.45
2014-09-19,2116.3
2014-09-22,2155.4
2014-09-23,2176.05
2014-09-24,2098.95
2014-09-25,2090.75
2014-09-26,1999.65
2014-09-29,2031.9
2014-09-30,2015.55
2014-10-01,1985.95
2014-10-07,1898.45
2014-10-08,1869.1
2014-10-09,1898.7
2014-10-10,1827.2
2014-10-13,1772.25
2014-10-14,1780.15
2014-10-16,1808.05
2014-10-17,1828.55
2014-10-20,1821.5
2014-10-21,1810.0
2014-10-22,1815.7
2014-10-23,1857.55
2014-10-27,1840.2
2014-10-28,1816.0
2014-10-29,1815.85
2014-10-30,1816.1
2014-10-31,1823.3
2014-11-03,1813.8
2014-11-05,1814.15
2014-11-07,1890.85
2014-11-10,1915.05
2014-11-11,1921.2
2014-11-12,1894.6
2014-11-13,1911.8
2014-11-14,1954.55
2014-11-17,1937.55
2014-11-18,1913.8
2014-11-19,1890.75
2014-11-20,1888.45
2014-11-21,1890.0
2014-11-24,1856.75
2014-11-25,1852.8
2014-11-26,1870.05
2014-11-27,1893.4
2014-11-28,1930.35
2014-12-01,1886.85
2014-12-02,1903.75
2014-12-03,1894.35
2014-12-04,1902.1
2014-12-05,1906.6
2014-12-08,1908.4
2014-12-09,1899.45
2014-12-10,1917.4
2014-12-11,1909.95
2014-12-12,1875.2
2014-12-15,1854.65
2014-12-16,1809.95
2014-12-17,1810.65
2014-12-18,1813.05
2014-12-19,1875.8
2014-12-22,1893.25
2014-12-23,1952.1
2014-12-24,1963.75
2014-12-26,1948.15
2014-12-29,1927.95
2014-12-30,1918.85
2014-12-31,1899.1
