,Symbol,ent_insample,car_insample,ent_outsample,car_outsample
0,RIIL,44.49334642532962,43.31720695013798,46.343625918122164,51.207181586624316
1,WILLAMAGOR,12.221681653793137,13.55190479363959,11.557315540506874,6.366147505351227
2,UTTAMSTL,24.32771702865999,24.02805690111701,29.900221461645494,26.510503873020287
3,ENERGYDEV,7.638293375676907,8.485524804104628,8.677591663884066,2.9644181742593534
4,CIMMCO,12.665420996997167,10.671701510243391,6.807989078375199,16.63121051710712
5,AXISBANK,16.491587651530104,14.672112144088311,32.6156055320062,41.555645450606946
6,IVP,11.052776351619343,10.776407586863812,9.919932675666555,9.06093147338154
7,HERITGFOOD,11.156396150283898,7.8152030100653525,3.990589973606251,16.355976197359002
8,AEGISCHEM,8.290136608896114,8.877250919859293,18.415792455135616,18.081621685814785
9,BAJAJCORP,11.802587742889282,9.725537619775636,5.839652338702694,12.345129460187243
10,DUCON,0.9356484118008934,0.4218192792800779,-2.272620082829069,4.417456102319961
11,BSLNIFTY,1.525836808685499,1.1247138231425868,-0.7916871991886953,-0.15713202504348267
12,GOCLCORP,13.969106990392877,16.795836660149476,19.897763701942473,6.288300381729939
13,N100,1.0928136488127516,1.9633012214008816,1.6637386680580235,-0.5538943225443127
14,UTISENSETF,26.185634019491268,21.48557120005328,12.985846530712697,26.00454166928473
15,RMCL,1.4476096772192304,1.4721826957024509,-9.318885341806492,-33.28605862336467
16,KIRLOSBROS,13.446776372105507,11.982689516767309,14.631794156945855,17.26765866184715
17,SANGHVIFOR,7.077982657879955,6.720177543713401,9.617572126272744,13.8242215876749
18,INVENTURE,6.520172354405462,5.798551287790199,1.6483436649642247,4.746884720843991
19,MRPL,19.181532270606304,21.031055380680908,31.223330859375743,25.089512520598966
20,GOLDSHARE,2.3308319033812697,1.9938476711271802,1.1056752481068965,2.163081304133896
21,BOSCHLTD,20.558831784161725,20.344278257345504,21.295008923266966,15.642362511706665
22,PFC,38.88975061811423,29.26574772634407,17.67912183681678,38.217207077341406
23,SHARDACROP,17.882435053898426,21.782146512823207,26.47999553280027,14.896795337740244
24,KSL,26.710452740859523,28.984172278091226,34.780571756634394,23.634956078689108
25,NESCO,3.6828408928384793,4.037196182474567,15.15621741375275,9.908399373375476
26,VENKEYS,17.477637137572,12.732510244556783,2.3847692872367765,19.83725712951747
27,SILINV,8.980186923634758,6.997189581822727,4.193915876528442,7.736607427033659
28,SPIC,28.4868315049007,27.88045282256455,22.051292021326418,22.562042529044223
29,AMDIND,9.525105049202477,8.899855808941737,4.892017433908946,6.388447067538571
30,MPHASIS,6.840259544960714,6.320403842191025,0.2506616925633809,-1.6837180594069467
31,VIPIND,22.574596659507506,22.614184538859718,24.467349697220953,23.706082072396427
32,HDIL,46.40326476282392,47.40667019828775,63.96608230173938,55.773679415206615
33,VIVIMEDLAB,16.16919757812085,15.349733382074648,1.1450571674675336,1.845674513810358
34,MAGNUM,2.736030920513899,2.1342451838632925,-4.622077010427472,0.9527722505994096
35,SHREERAMA,4.858664894725373,4.665624520235278,4.764609692904265,4.642502910851376
36,PVP,13.543307329144627,13.955919926688654,15.095253596804293,13.117431586082484
37,PROVOGE,17.859715767407003,17.37743184209223,21.46599441031799,22.12541728018208
38,8KMILES,10.063210534050604,11.54725640127049,14.440605490749213,7.204735598192913
39,USHERAGRO,13.58793045956832,15.326626993148828,12.096094991075734,4.727626637216509
40,JAICORPLTD,40.864368011591914,41.64521871038325,53.25983065801857,45.13728645275166
41,MCX,12.889944870701697,13.306512336281727,8.132413494907809,5.313926459307861
42,TITAN,17.890259936613738,16.526620881290665,6.872659582793217,16.360404063621193
43,ZICOM,17.370234353144376,14.55172550113657,7.516546235535248,20.857506716448214
44,MUNJALSHOW,28.034652164915197,26.797947116489418,28.404338850525722,34.83975878932547
45,WSTCSTPAPR,24.88083825912206,26.650050224796683,20.304968774565513,15.320861391665918
46,IBULHSGFIN,24.145118080761176,23.45205358777801,19.582460735081064,22.26634139045324
47,DEEPAKFERT,13.369896966550732,14.463081661342848,19.07264257194019,13.255679818917187
48,OMMETALS,11.014813540459368,12.449063414438122,8.591159838534889,4.965335569394225
49,FILATEX,8.225203313313134,6.8676820334286575,6.079855215227226,9.4305065637868
50,BIL,11.274813169022114,11.322454844547835,12.853958048086545,11.53018342463149
51,UJAAS,16.429073240236946,16.21268076503224,15.610458663867544,16.484080594349994
52,GAMMNINFRA,20.8638395986681,18.226157389091856,15.859564230311596,22.822009202099135
53,ECEIND,5.262284247526416,6.216243799739729,3.8603179308617896,-1.899724530502711
54,GALLANTT,12.555922822645549,10.28969851796212,-1.3064055723787105,5.728271504263205
55,SURANASOL,3.635421185702281,4.061493885686751,7.4068511691360195,1.6398672720759455
56,DEN,10.511272651906033,9.882927184373969,19.807119991044775,19.824380670522622
57,CRMFGETF,1.474820937314103,1.2590722735075333,3.084028173352682,3.8834026521845977
58,NBVENTURES,13.217525925366324,16.78555258962884,14.263024384063039,7.929606801116462
59,TATAELXSI,18.082876843683447,15.76577014478836,22.29567934659015,27.05261514006012
60,KAKATCEM,20.05433480055798,23.425311257679404,23.230943579401707,11.165277983379884
61,PERSISTENT,3.815526079554965,2.8354429804288928,2.6282508202349453,9.060232180464157
62,KAYA,14.878272795985058,14.516059264012881,6.442352447712096,7.775817905956517
63,HIRECT,13.760512035419946,13.40037397679632,16.47701625639979,17.59751168004464
64,LICHSGFIN,49.38429054169847,45.70235974758647,37.11473749923784,51.448764494915466
65,MASTEK,12.827380594348359,11.915972742169668,8.113495842934581,13.098696523923737
66,HEXAWARE,16.967282779567928,18.15580743208506,14.811104053375445,11.807590689533908
67,RPPINFRA,10.887917744730036,10.732342046164057,7.935298642414423,9.39652561425417
68,SASKEN,9.894778617762412,8.722290364868213,0.05497633897526555,4.9746917681125495
69,PTL,7.652736471382726,8.51902165050753,6.27968040668847,-1.1873367942424773
70,VHL,5.002271225640753,5.227160789298346,3.1415062297994623,2.6712526806628167
71,ORIENTBANK,54.38987006726196,53.25628492087784,45.69134884698727,50.9518968972886
72,PAGEIND,13.02217658534548,10.456268897607291,-1.7413512124074382,7.521532540876274
73,NAHARINDUS,20.848078926055813,18.279492213932848,11.476650825933444,17.47849727727131
74,ASIANTILES,19.242792489745053,17.797175271619437,9.91715922756632,11.604478743009727
75,HERCULES,23.263611397453808,25.007389124204526,28.48464261742891,20.66617353681519
76,PURVA,24.409186503438598,22.499054941156636,19.769597619975208,27.2632095505413
77,DHANUKA,14.158286404542519,15.134825638469952,18.28873752371768,13.144553176036023
78,SKFINDIA,10.487703318312091,8.925711335123953,4.375035591829068,8.69103038042306
79,SAREGAMA,17.786684020976328,19.143919669251662,26.24083342714926,19.92675128895448
80,KAMDHENU,20.198273219833172,18.11715267999454,15.108151523216872,23.01419256044174
81,TATACOFFEE,9.847574880001064,9.694549164215083,29.383704844697135,30.015560571850187
82,NELCAST,21.034468870864277,21.497367865101403,15.233415480919577,14.605842960810856
83,NATCOPHARM,10.795534110909488,4.922461227571473,1.7951832645123567,13.631612260146298
84,TIMKEN,17.7099387854892,17.535982169527674,13.49874682807146,11.161256385606555
85,WHIRLPOOL,14.168576556070667,15.155872595877273,21.840269716338202,18.002004530304262
86,GOODLUCK,21.02688619412374,23.13222613977146,43.054164367039704,39.978130830582735
87,NBCC,13.448044205095588,21.564190667076055,15.059186833666017,5.305112794953015
88,SYNGENE,20.312056347074893,20.076076827504398,11.556391930420428,5.397829742696225
89,DRREDDY,9.638609081488914,9.6812110155574,5.091454875995516,5.0052582892465285
90,SETFGOLD,2.5984591309775262,2.5225235932048617,4.111902284500468,2.602306319286274
91,BAJAJFINSV,21.312980150006354,21.910674367341432,18.131061983429532,15.404497562022035
92,TATASTEEL,48.32849218658931,46.72760766814731,22.482715829615753,29.734902104651596
93,JVLAGRO,16.444821004714218,14.803826496632366,9.647655910160935,16.63085752849215
94,ALPHAGEO,17.564895952401095,3.8141921984961025,1.36318678065116,14.1671640496965
95,MAANALU,4.773069724873402,4.644907269063192,2.3069237553645205,3.36130763662168
96,INDNIPPON,11.911131406337393,14.459211947658446,10.778252023546598,2.5262872905801537
97,VINYLINDIA,9.045011381284363,6.809872742568568,2.724408612952456,7.397969231293933
98,CGPOWER,18.932489178940493,19.140286040631395,29.82008640734225,29.9185292784796
99,TIL,23.853027582946428,24.30637039677134,25.872237756357475,24.29451008168664
100,ROSSELLIND,13.289345499233985,14.62183879850365,12.810108205733462,7.180607329722799
101,SKIPPER,31.631468765229688,35.686095311496025,33.92649021834762,14.961101397728472
102,MANGTIMBER,5.541832354371445,4.33000875949987,-0.42841634422374764,4.957390506110837
103,TRF,13.74423716658859,13.299999489575232,34.209162105164395,35.467224249937736
104,NAVNETEDUL,12.60831762504553,13.24907336661032,15.762739536907965,13.673373306694003
105,SPECIALITY,13.08994695929907,13.299356755142766,5.547433160599368,6.576366272450884
106,KCPSUGIND,22.47008645648606,23.196127332947114,17.722728383636486,17.051278016272555
107,ROHLTD,17.332812189023517,16.685190565495322,11.06451360616476,12.194980447745207
108,DAAWAT,15.97000301269549,7.855623871403283,1.5215272334109131,12.578136734812983
109,GMBREW,10.616924766235469,10.61222025511005,6.924467464552864,5.980621487902404
110,EMMBI,12.545148087221458,12.08850581980887,17.162095013046972,17.520224600341592
111,TATAINVEST,26.49702929256359,24.858296335029394,21.290011009346777,26.025577793622134
112,SUBEX,25.49258704109193,23.460327303212036,10.241311411782528,15.985023004170774
113,SAKUMA,9.73914155457507,10.401975315829848,9.240245334310316,4.806639204953034
114,LAXMIMACH,17.136567159547155,16.88082043981256,18.001446905234943,18.029641958706634
115,GUJGASLTD,16.56516857056919,15.154694074247699,-1.3203848859472789,3.0456753780288337
116,KOPRAN,29.605406288373715,28.600111790186634,23.309620967374833,26.768294546328864
117,IOC,14.62191353300316,15.016454835647675,22.230075512953253,18.736533233061405
118,IVRCLINFRA,38.38855989844059,35.25046543903759,25.580688836335174,37.90373327415912
119,PRAKASH,32.13687059385014,31.60908509592961,18.52128998940792,24.89944108417752
120,CGCL,6.044407970171117,6.398051170911234,9.765196813579236,8.351828327973509
121,MINDTREE,2.000121921688902,2.5532709828913758,12.083950727843229,6.322944452184542
122,SCHNEIDER,25.48355012710336,25.73523252635097,22.53944729262959,20.79170139751745
123,GRPLTD,5.023714155051884,5.441398681279319,7.26935243007889,0.7886975336612756
124,VIMTALABS,17.268178016683688,17.23288139350032,12.712531894983858,11.040351755266597
125,RSSOFTWARE,16.20484074712458,15.586212922652132,15.340714843457203,16.44234839630031
126,DCM,19.387924709365645,17.092073662176844,7.970097352591132,16.0229408051908
127,RELAXO,2.6967849374103903,3.6959374300805314,7.95592922879681,1.026887478421179
128,ABFRL,10.196050661503886,11.620448164531794,18.06260716197059,11.579684562628124
