,Symbol,ent,car
122,SCHNEIDER,24.995536824617982,24.932701858259755
123,GRPLTD,5.650359478218703,4.878402471088094
124,VIMTALABS,16.447274713713224,16.39684175692404
125,RSSOFTWARE,16.11805660023229,15.847806262089282
126,DCM,17.200501695915737,17.046258830901728
127,RELAXO,3.1594935993935924,3.090596396904155
128,ABFRL,11.78084822282458,11.690115241577647
129,SANGAMIND,19.483393132933948,19.47741887107015
130,LIBERTSHOE,27.887079943824855,27.877261920599274
131,JAYBARMARU,15.330586556948289,15.3292684415958
132,RCF,32.480273780406954,32.29750916551557
133,ORIENTLTD,1.3340060374163576,1.2478709095210871
134,ICICIBANK,19.436257564142924,19.38445944990781
135,INDUSINDBK,37.6376642492923,37.630071921527545
136,CPSEETF,64.08168964763377,63.75164143809422
137,ORBTEXP,7.221909933520632,7.106754141867711
138,MANALIPETC,28.394885040965278,28.367949795200897
139,CENTURYPLY,18.422152003111126,18.353876519324896
140,VSTIND,5.736160157268177,5.427469090994963
141,SUZLON,25.888202875376976,25.873412246333483
142,CRISIL,6.477098460865993,6.405227187256102
143,RANEENGINE,2.342044799174503,2.288734814267901
144,LINCPEN,17.68636945216334,17.684671910445026
145,ADANIPORTS,28.856553024838895,28.85115993707966
146,EXCEL,8.888084000735596,8.833674757255693
147,SONATSOFTW,12.216180658218756,12.21170328462804
148,GOLDIAM,10.131895382743705,10.08833639474014
149,JSWHL,24.495194240767194,24.20932851571731
150,ASHIANA,8.194358859859275,8.194332953864903
151,POLYPLEX,28.94568676957657,28.942065445238374
152,ITI,19.00766082587033,18.95913385893724
153,GODREJPROP,18.07248586233563,18.07243384595445
154,TVSSRICHAK,13.432010847384834,13.240883602574138
155,JBCHEPHARM,17.6073012171578,17.59521251069548
156,RELCNX100,6.313298692227775,6.302786982564412
157,MUKANDLTD,19.110106636004133,18.978912451718145
158,VIJSHAN,14.085571958211673,14.075805816532949
159,ACC,33.683363040732495,33.64189891401428
160,NAVINFLUOR,8.599140753577771,7.2553437872801
161,TRENT,7.767125701390388,7.743105561295183
162,ORICONENT,32.858555305017624,32.85526410644158
163,FOSECOIND,13.210495470068084,13.197922254454408
164,MERCK,16.121797614792797,16.044564013059226
165,ELECTCAST,30.02503138001298,29.600015322185826
166,ORIENTREF,11.075092049019553,10.937068367176582
167,DPSCLTD,8.173936554570115,8.125302666235012
168,TIIL,14.91351047185805,14.764642263294025
169,TECHNOFAB,9.272003526902283,9.26894506001278
170,SETFNIF50,40.265966280674725,40.25993378394639
171,TVTODAY,14.513296446168845,14.482879047435947
172,STRTECH,30.697543972912467,30.580124064475623
173,NITINSPIN,20.45358065583992,20.268517869915215
174,THERMAX,13.946512903127106,13.882066413144234
175,STAR,14.292022207587197,13.700504568645089
176,FEDERALBNK,16.281296406796276,16.241561492718493
177,METALFORGE,20.42719106177322,20.285689929407656
178,PAISALO,4.111045897677079,4.019428472696617
179,TFCILTD,30.142529317689547,30.095004705971327
180,SELAN,18.329536028382876,18.295085314227354
181,NLCINDIA,23.157409341127565,23.104919937325974
182,PARSVNATH,17.89231206369345,17.76513341356213
183,DTIL,17.518122846309538,17.465504062055526
184,TATASPONGE,22.964339051027636,22.618171553560096
185,PEARLPOLY,1.925914586856814,1.9216826339431226
186,ITC,13.65890641071601,13.652999881022742
187,NATIONALUM,20.752183018274415,20.703933819330132
188,WABAG,10.342955859041304,10.296304288302327
189,GVKPIL,29.338904114091047,29.332579493998633
190,SETFNN50,19.51149796490338,18.974899290300584
191,ALANKIT,5.926702747915769,5.9057018723402415
192,ADHUNIK,17.07868739192133,17.07160186523984
193,RKDL,6.873877576896414,6.771635822936684
194,FACT,18.16264329679943,18.157807844091288
195,PGEL,7.1183362136981625,7.10652333391022
196,ALKYLAMINE,7.400425935059241,7.395986124975396
197,ASTRAMICRO,19.269391095529176,19.262515514827072
198,RUSHIL,6.8986623167425325,6.8986131908153725
199,RICOAUTO,25.426975104138126,25.42350640854937
200,POWERGRID,20.289277484156166,20.289050148175313
201,CASTROLIND,8.71474036211869,8.600723806747423
202,MAGMA,18.95734560108604,18.643432781415413
203,KSK,12.288286014840132,12.242847653732348
204,SHOPERSTOP,12.070163534842415,11.91808716724072
205,ABB,18.0141772510627,17.96374845505423
206,MTNL,25.651960860364408,25.040900292724643
207,INDIACEM,43.07761464263836,42.89345619901241
208,VRLLOG,15.232438513043633,15.174980248848724
209,ALLSEC,7.18178779675922,7.133917572158999
210,DEEPIND,21.830819870297248,21.789724419703283
211,HOTELEELA,23.07064044246082,23.06709188168894
212,RSWM,25.25375684515675,25.232598588643917
213,ADANIENT,24.794116393382993,24.76549377314601
214,MAWANASUG,11.631626459701183,11.581842207206073
215,UGARSUGAR,9.910183728244803,9.902109987209151
216,CYBERTECH,15.437232551286673,15.360077057373257
217,GANESHHOUC,21.837763959880608,21.721104130951886
218,JISLJALEQS,40.086450181234646,40.07736030661436
219,RTNINFRA,6.087641307489822,6.053258426188202
220,SUMMITSEC,9.51391696398317,9.437942122101939
221,ASIANHOTNR,5.190862395101714,5.190787889786064
222,SALSTEEL,4.531257553349189,4.517130112018652
223,SEPOWER,2.207831085410916,2.106099465238165
224,INDIANCARD,14.458508119704216,14.386044880492143
225,TDPOWERSYS,11.804769814971861,11.792634574246975
226,EICHERMOT,19.50141544138837,18.67361500786382
227,DEEPAKNTR,6.921303344018003,6.900990402299545
228,SIYSIL,13.373679496609082,13.344030676277708
229,BATAINDIA,15.731003856424387,15.726113980853096
230,RAMCOSYS,7.677434221945645,7.577322858418755
231,CIGNITITEC,12.756244885648805,12.702222069215008
232,SITINET,15.952636408688814,15.689385616062257
233,COUNCODOS,4.8052846242851,4.217732510664584
234,MANAKCOAT,2.9842934507987917,2.9233415912991
235,EMAMILTD,7.78226414347436,7.739425030072833
236,FDC,14.55150171998988,14.51260667372064
237,CUMMINSIND,16.133471486957728,16.132644075242407
238,PITTIENG,13.695951057169331,13.640891857773996
239,MONSANTO,9.533360354700736,9.03932858193116
240,GARDENSILK,18.38883652238359,18.38647927445658
241,VASWANI,3.378461538119959,3.3553406334745683
242,SARLAPOLY,7.596819171393509,7.596119853163652
243,CINELINE,9.076199785624484,9.0756097154438
244,MAITHANALL,9.403461091220166,9.376395239639235
245,JSL,19.087498581431028,19.067971060745815
246,AKSHOPTFBR,21.71515086445591,21.637699941433475
247,RAYMOND,30.843337340705624,30.438725929054666
248,AMBIKCO,10.158215181781882,9.88891839436099
249,GREENLAM,11.433629716894266,11.423059588177741
250,SREEL,1.654119326216108,1.5960765802985222
251,DHUNINV,6.476663333064714,6.315559368333212
252,CORPBANK,15.873579053217114,15.765613353680552
253,OBEROIRLTY,18.133396876510766,18.126849818698133
254,BALKRISIND,3.9119341050584344,3.895605683058201
255,LGBBROSLTD,9.59374715177519,9.593421905109889
256,ADLABS,21.09853117126149,20.93035688955852
257,SSWL,20.41749766053661,20.39386469026302
258,NAHARSPING,30.29302648460409,29.93624246190891
259,IL&FSENGG,23.6133606238076,23.29634509102363
260,NECLIFE,26.7032744049155,26.69915844093659
261,GENESYS,11.689180707481817,11.661715905879399
262,JAYSREETEA,26.54046774345652,26.513218056319765
263,LEEL,23.684160094103223,23.473720910642438
264,BEML,26.91251769642654,26.828007846453684
265,AMBUJACEM,34.25178642938985,34.220972918460056
266,HINDNATGLS,3.7773124526020774,3.668358790208903
267,SHREECEM,16.50314573137791,16.256437956605517
268,ALKALI,13.157921757314162,13.154105766467449
269,NAUKRI,5.583767413467012,5.1797969076304735
270,TATAMETALI,22.04442912710487,21.983081897752253
271,BSLGOLDETF,0.8814386581186495,0.8630134246439658
272,SOLARINDS,6.284166504187549,6.283029045982646
273,PNB,24.32452424968258,24.21477908271742
274,BFINVEST,19.197993968614213,19.17571670062087
275,FEDDERELEC,25.210182211474,25.20909166834998
276,PREMIER,19.41236594090272,19.325864261745185
277,CADILAHC,4.8029986351886045,4.653700426772978
278,TECHM,4.298280870193816,4.29703723027618
279,SUNCLAYLTD,11.671174286019015,11.659138732964912
280,MAHINDCIE,13.994236564369034,13.936292548753059
281,KEI,25.742567290884367,25.741573822166618
282,COMPUSOFT,12.133914197675633,11.778716195337946
283,GSCLCEMENT,26.87797535816602,26.618282023117423
284,KEC,23.183149550290317,23.074098695884516
285,LINCOLN,22.822439131088146,22.23499088875456
286,GOKUL,7.345774445400599,7.0232567810959985
287,MUNJALAU,19.982297206760812,19.961410674889347
288,TINPLATE,25.141325639671674,25.03627690641781
289,VARDHACRLC,15.173498454340784,15.167991311441941
290,BAJAJELEC,16.193366897526285,16.064512390326556
291,ARIHANT,7.43341440141807,7.38547939326144
292,INDRAMEDCO,21.08697435157999,20.982080450580064
293,ZEEL,19.673953977876437,19.669054549924002
294,GANDHITUBE,6.686983021497451,6.67890390740058
295,BLUESTARCO,16.942224743640477,16.941873090269898
296,HCLTECH,5.3051637941396335,5.302240691443005
297,DLF,40.653489064223855,40.62868960542194
298,SICAGEN,13.282030433147563,13.268175268115112
299,JINDALSAW,33.787560406545836,33.66506271478493
300,KIRLOSIND,4.727788436687074,4.651674004594597
301,APARINDS,21.508421489984453,21.508419292571666
302,MANPASAND,10.505396301747238,10.450247983617256
303,HINDMOTORS,21.29838148688353,21.29674799065795
304,WELSPUNIND,7.835220699429657,7.632396456152146
305,NTPC,24.829350529458637,24.76316402066463
306,SPLIL,7.848876478599875,7.5632580007106265
307,ESSELPACK,21.371019864265406,21.342321220010774
308,SIEMENS,40.859735410775066,40.631047771319494
309,SPARC,15.562938388534686,15.514994011964845
310,KIRLOSENG,6.7039704778387605,6.64108346047958
311,CENTUM,10.168307612437156,10.167455308518402
312,KABRAEXTRU,20.222795848356622,20.148127682014096
313,RNAVAL,18.082976821833807,18.055637286495806
314,NAGREEKEXP,8.372828687741386,8.37198152511187
315,BANARISUG,14.249492249958607,14.036800996492937
316,ASSAMCO,17.120522280730533,17.11993201595614
317,STEL,5.597074010592806,5.423590617451913
318,MINDAIND,10.963386650518391,10.806767261904637
319,PRSMJOHNSN,25.874946765728822,25.852214772122693
320,TEXMOPIPES,17.305635334436353,17.298660824463695
321,AVTNPL,17.65043946530689,17.56283348118601
322,SUNILHITEC,15.935071766195186,15.855285825340115
323,MRF,30.46566266385209,29.982856478015385
324,GUJALKALI,17.02565048400918,16.962999644039744
325,GOLDBEES,3.8108368413735327,3.6988999617922125
326,VSSL,8.832636841015074,8.70174128864285
327,HESTERBIO,15.520188933190205,15.099507285937829
328,ESABINDIA,8.83277871020467,8.740411719794515
329,SELMCL,18.97893515119492,18.928717098723034
330,PNC,9.00794341382294,8.773816142908897
331,RESPONIND,6.982868426448019,6.745674707504234
332,MONTECARLO,15.42877559563981,15.393832213260271
333,SOBHA,12.985345244697688,12.70865014412822
334,TARMAT,2.460746641634104,2.3633494568621294
335,RAMCOCEM,19.127259934567874,18.672111534857038
336,TRITURBINE,13.948471583148914,13.822003464622822
337,GREAVESCOT,14.723345126721444,14.563516062421522
338,LUPIN,12.044951219856049,12.036537424104122
339,EROSMEDIA,18.65759096393257,18.631351786330807
340,GALLISPAT,1.4388245966995616,0.9202115835579505
341,GAYAPROJ,17.591212318019135,17.488155246707827
342,JPPOWER,26.774560647299207,26.69477409688563
343,MBLINFRA,14.325785792961842,14.265816139499954
344,WELENT,15.556387898337753,15.380461074397388
345,TIDEWATER,8.795237437337944,8.252211868069036
346,AARTIIND,14.721147610337438,14.622594688208256
347,AURIONPRO,13.039669361765483,12.975692557066743
348,SANWARIA,8.134028734513022,8.090201119096418
349,QGOLDHALF,3.4468188245973086,3.231142293050171
350,JPASSOCIAT,35.03054514126618,35.01735849799715
351,HBLPOWER,24.64442346627267,24.35480128761559
352,20MICRONS,8.385693718765697,8.363675904915436
353,VIVIDHA,2.1680133507319344,2.165575317577839
354,UNITECH,40.29075754222492,40.199060061130666
355,SUTLEJTEX,9.327853742496329,9.273002323706958
356,AMARAJABAT,15.743331412851669,15.727140706573428
357,WONDERLA,15.363898604263692,15.32383885031976
358,SBIN,21.702757996545586,21.162527665507092
359,PANACEABIO,10.974137169012621,10.818445921897057
360,SUBROS,21.995353680983776,21.852613865386182
361,ORTINLABSS,15.521669943589245,15.499220242315037
362,INDBANK,10.505458468331474,9.646135264096966
363,MADHUCON,26.88495789594505,26.780077712945925
364,ONWARDTEC,9.429951849300366,9.080516651644233
365,NAHARPOLY,13.158078961717157,13.149823131333815
366,IDEA,10.16313735230845,10.036378912299416
367,TREEHOUSE,8.080170492877404,7.828566191018971
368,INDOSOLAR,3.5479382244777535,3.351634271590509
369,CCHHL,22.83688059268908,22.668696101038133
370,KAJARIACER,9.364923147994485,9.257742494195575
371,BBL,16.60901498186145,16.597466782577698
372,MANAKSTEEL,5.622109448092538,5.575802704125932
373,SWARAJENG,13.651721968833275,13.255602528175615
374,DREDGECORP,25.970736492334545,25.970735946919298
375,KRBL,16.011249410567984,16.010837385379862
376,GEECEE,11.633662231059361,11.590749922166232
377,MOHOTAIND,3.3268069739650463,3.324122512860117
378,INDOTECH,12.896668342491925,12.827534368815986
379,SHANTIGEAR,18.888818598718736,18.87378695959606
380,JKLAKSHMI,20.73988040827077,20.724611200400634
381,OIL,17.34406838400219,16.79541820451751
382,FCONSUMER,17.652903152546916,17.590496851132876
383,BHARATFORG,17.078118812374022,17.044765946236705
384,PSL,17.77875698337642,17.27980496683542
385,GULPOLY,7.309154185894617,6.969108428704496
386,CELESTIAL,8.386313337262209,8.158361575464767
387,MENONBE,12.111263928359184,12.110428519114446
388,PATSPINLTD,8.362372766925375,8.36114419349272
389,IGL,5.745596907419759,5.539242156232039
390,IDFC,26.871744072909575,26.855994078090195
391,JMFINANCIL,31.162882941228986,30.897702585628117
392,TRIVENI,20.81513931082736,20.811131985485265
393,ZODIACLOTH,8.091328574741707,7.608823330493609
394,PETRONET,11.472601919444115,11.234984433968908
395,VISASTEEL,11.842625757456327,11.837586666588518
396,CYIENT,3.8648274057414778,3.8648227314168837
397,PNBGILTS,14.848181203810562,14.569337431457608
398,GREENPLY,5.938587618445501,5.844473304705755
399,ZEEMEDIA,28.034556530686693,27.80164603408195
400,MUTHOOTFIN,12.122905758759439,12.014292388841163
401,BAJFINANCE,9.768520439956351,9.322340017547626
402,BASML,13.176289177206424,12.88470767006138
403,KNRCON,6.515972094238731,6.506444570639502
404,IBREALEST,38.08603571487033,38.05356907873154
405,VOLTAMP,19.11422456709887,19.08303657125099
406,KOTHARIPET,11.028767247335026,10.9972306739769
407,RATNAMANI,11.065283733355802,11.065034086220859
408,FIEMIND,11.74307738557231,11.736925117844166
409,BALAJITELE,24.853706729457457,24.852384605565515
410,KOHINOOR,16.501660631998185,16.49403737416666
411,ELGIEQUIP,10.11854898538096,9.956568056151516
412,DABUR,13.78702252665509,13.785207257412235
413,ASHOKLEY,30.74910380365935,30.439620327113147
414,BANG,6.426064748584714,6.377809666692558
415,SRTRANSFIN,22.39491086498847,22.375384423917332
416,SUNDRMFAST,16.727034244846127,16.72464490446709
417,KOTARISUG,8.091529497706262,8.091517145967153
418,IVC,11.093300983159903,10.970072795365027
419,RBL,13.955972524095317,13.78128275096524
420,SYMPHONY,9.245762399140457,9.242690936851938
421,NFL,29.55569705573875,29.47199991801662
422,UNITEDBNK,31.740705193537366,31.717141487903977
423,MAJESCO,23.96554144252582,23.935562785294696
424,MINDACORP,14.07519152669473,14.045682967373619
425,AGCNET,10.90514569663319,10.858006297151379
426,MUKTAARTS,11.775953268836059,11.758104617159937
427,NITCO,19.98539450803303,19.876182949409692
428,BKMINDST,2.777347239388328,2.5719183471793694
429,ASAL,11.02472468670096,10.98024043874376
430,CENTURYTEX,49.73961655397125,49.70466296464018
431,NCLIND,18.819565676009674,18.683075746856982
432,ASTRAL,5.403441672932885,5.322072547200463
433,RKFORGE,1.2087349573138173,1.2076815445553946
434,IGARASHI,18.26673494772897,18.135652099165
435,JPOLYINVST,11.802640609781134,11.671560566431271
436,KIRIINDUS,1.8771890072421527,1.6727252761930322
437,RPOWER,60.500544230501085,60.46927078840854
438,HINDCOPPER,35.013488889800485,34.871853397458985
439,PENINLAND,30.107511932435127,29.750214048129774
440,JAGRAN,12.854282429808839,12.821815855631746
441,MTEDUCARE,17.31180308112743,17.256544706601773
442,3IINFOTECH,16.11068825109817,16.109595076447114
443,ADSL,18.781497187051233,18.78112914181873
444,WOCKPHARMA,18.91562783223183,18.914465360021982
445,ESTER,11.659178274417714,11.642940705722516
446,KTIL,9.519658674500707,9.510028645501723
447,APOLLOHOSP,15.80871364327152,15.808703374536737
448,EUROTEXIND,7.307010675018333,7.186058933257455
449,SPMLINFRA,12.279536445988114,12.265191890368655
450,GLOBALVECT,9.440224817933707,9.439848046945487
451,AJANTPHARM,6.937248522096995,6.896029100795175
452,GILLETTE,10.06891696701807,9.580071696866732
453,CLNINDIA,10.193242142412595,10.178930123117592
454,3PLAND,4.2221009810144094,3.7414610432146667
455,PAPERPROD,15.508714817319758,15.478945858864224
456,SUPERHOUSE,24.11427066234272,24.113981650319705
457,MCDOWELL-N,11.864766723725095,11.85657158366331
458,GULFPETRO,12.258667207795671,12.08405934820923
459,VOLTAS,30.858914449601805,30.85889203021508
460,HIMATSEIDE,23.37662986893062,23.376513277572563
461,INDOTHAI,6.758095656819696,6.6423365901529525
462,SWELECTES,19.353097461483813,19.18034260211624
463,KWALITY,22.927631487706833,22.711056356494375
464,BALLARPUR,25.319807768251568,25.318299527349097
465,JKIL,6.6600148093725835,6.617017840381645
466,POLYMED,2.1003905413014445,2.099860735279957
467,AMRUTANJAN,20.769138580048562,20.752840371129345
468,RSYSTEMS,3.6763522943342952,3.6544551045818663
469,UNIVCABLES,3.6978848903910677,3.6848908759001597
470,RCOM,32.69724812575241,32.540796105581194
471,DALMIASUG,13.294367653876005,13.293785277476388
472,JUBLINDS,12.985569459633927,12.768272672565184
473,GODREJCP,10.699965550473877,10.667264448017221
474,PILITA,2.596558459129905,2.4923046904937074
475,CAMLINFINE,17.68828370157567,17.677863772644386
476,GSFC,21.64256982170659,21.19572698989668
477,IL&FSTRANS,29.98760532733289,29.98116399588653
478,PPAP,12.181638790539784,12.176581375694495
479,APOLLOTYRE,23.700451148390133,23.54795295932116
480,VAIBHAVGBL,4.850180402259186,4.6409128145825544
481,ADVANIHOTR,6.199676449001002,6.131031049915292
482,ANSALAPI,37.467471521444416,37.283974487223325
483,BODALCHEM,7.717801540206004,7.369697945599585
484,SUNTV,19.10964868389845,19.056772139451294
485,HIL,22.027241056306302,21.984146448103747
486,SATIN,21.220529253522425,20.890934585992106
487,PRAJIND,24.64321405353965,24.549101440587016
488,INDIANHUME,15.739254620338327,15.653768848508909
489,RENUKA,20.03693154442977,19.99803343960468
490,GLENMARK,13.473200001903074,13.367267371241399
491,WHEELS,12.329290060007448,12.165760227468548
492,ELAND,12.240006633577183,12.231536469267489
493,JKTYRE,15.123093005863431,15.123069193996985
494,WIPRO,4.536193602660199,4.421774070737694
495,CHAMBLFERT,24.4848228240649,24.329820306664928
496,SIMPLEX,10.667805554264408,10.630667588763277
497,BASF,15.098717581552922,13.705072518216731
498,ORIENTHOT,9.358486177687597,9.349253238580491
499,KKCL,4.6180265182713125,4.590970904556668
500,BAFNAPHARM,15.967104618740201,15.96709556760343
501,INDOCO,6.487387691500257,6.43991637564395
502,MADHAV,16.789719889694375,16.7277861434875
503,GNFC,21.143880890406052,21.07926899112177
504,TARAJEWELS,14.573714122415971,14.520912845089995
505,THANGAMAYL,8.88667120106248,8.876542001420773
506,BHARATRAS,7.256356552657528,7.255279661631864
507,MANUGRAPH,12.242756078488902,12.115200567458384
508,HATSUN,3.894197815058187,3.7548892795210342
509,CAREERP,15.654790177324685,15.654699772253611
510,NCC,32.32396956875516,32.12001165197199
511,JBMA,13.26166727546656,12.422139568760738
512,SQSBFSI,10.816293490649453,10.815986396565169
513,HARITASEAT,10.62373987564602,10.600403688419135
514,GATI,22.578259234332045,22.435566088132532
515,LINDEINDIA,10.22604050935304,10.225321654799323
516,ABBOTINDIA,5.264502833508367,5.258151232870889
517,ZUARI,15.255580022656822,15.230557000060186
518,DATAMATICS,14.695561213827958,14.694104849681578
519,TALBROAUTO,20.40072519571542,20.29089588196893
520,NAHARCAP,18.59335079383654,18.58476823116201
521,BANKBEES,63.6163389107639,63.58674534254112
522,OISL,10.572910286541548,10.500922172026051
523,NIBL,2.288719874460965,2.26466573110069
524,GENUSPAPER,8.607303804859768,8.582654761362695
525,ICRA,7.6268813122530865,7.6257053492699285
526,VLSFINANCE,18.426525317151576,18.42590739254668
527,HINDPETRO,15.835585147448516,15.830132580738033
528,FINPIPE,11.304430428606194,11.24998516944984
529,NEULANDLAB,10.935456035245206,10.867520567803501
530,GOKEX,15.92033286827441,15.857865278978
531,BALMLAWRIE,11.78619667287455,11.678893774704225
532,J&KBANK,8.876108221328472,8.734965297547514
533,IFBIND,14.907686229579975,14.907450506984643
534,NAGAROIL,13.080567326793046,13.001061089743393
535,ARCHIDPLY,9.916560511774197,9.86390099096871
536,JINDALPHOT,10.202711546651777,10.162300485436138
537,ADORWELD,17.103626294927032,17.08582070605209
538,MERCATOR,30.126269671980456,30.119723414088362
539,JINDALPOLY,31.219589276859804,31.210228063291588
540,PSUBNKBEES,37.99402417875653,37.70175381078841
541,GIPCL,21.56671314318591,21.499197174461536
542,ZYDUSWELL,7.528059930326769,7.4991220161498955
543,PTC,43.48147990333228,43.473773478914445
544,UPL,22.57843179469299,22.559003716124515
545,TI,14.507895282573823,14.291661961486213
546,PGHH,7.283354347221094,7.0206629548961175
547,JUSTDIAL,9.279010794522492,8.706554148686097
548,VASCONEQ,20.55666255591425,20.51558881335915
