Date,SMB %,HML %,WML %,Rm %,Rf %,Rm-Rf %,high,low,high-low
20130102,-0.035327300000000006,0.09680778,0.21057849,0.66479573,0.03149246,0.63330327,-0.2338906577929115,-0.3036574537934754,0.0697667960005639
20130103,-0.62029771,1.46415296,-0.28145240000000005,0.47185751,0.03115947,0.44069804,-0.20832490168470955,-0.2304641833199129,0.022139281635203317
20130104,-0.30660203,0.83234422,-0.02069007,0.32510801,0.03115947,0.29394854,0.10690420498457574,0.04586451740630785,0.06103968757826789
20130107,0.70742541,0.21394374,-0.8769435,-0.05912212,0.03115947,-0.09028159,0.3185600109015805,-0.1905151591764182,0.5090751700779987
20130108,-0.43264306,0.53916636,0.50319197,0.07267066,0.03115947,0.04151119,-0.2788293898388913,0.5525316207083908,-0.8313610105472821
20130109,0.38875736,0.01892257,0.25577372,-0.32350359,0.03115947,-0.35466306,0.14058894977488867,-0.20771063307327195,0.34829958284816065
20130110,-0.15442982,-0.80447846,0.31593176,-0.18925064,0.03101138,-0.22026202,0.12715409502312192,0.6677051555768884,-0.5405510605537664
20130111,0.36684834,-1.54080816,-3.75720247,-0.85987608,0.03101138,-0.89088746,0.5074045591728447,0.9148667136456192,-0.4074621544727747
20130114,-1.35916753,1.34059874,-0.91344995,1.18355237,0.03101138,1.15254099,-0.7413660813034929,-0.9862658212624472,0.2448997399589543
20130115,-0.76160812,0.78538181,0.73248067,0.33329196,0.03101138,0.30228058,0.04672838573429863,-0.4318084574402544,0.478536843174553
20130116,0.55037472,-1.61751701,-0.07249691,-0.95358492,0.03101138,-0.9845963,0.5102434732337316,1.2606768600707088,-0.7504333868369771
20130117,-1.25383558,0.04098955,-0.03397791,0.7361439999999999,0.03071505,0.70542895,0.2667406642244292,-0.4509511282114418,0.7176917924358709
20130118,-0.97574243,-0.16584513,0.25265262,0.35776062,0.03071505,0.32704557,-0.34600117857826856,-1.0403055863375197,0.6943044077592508
20130121,-1.30695194,1.40476446,0.07468321,0.21361634,0.03071505,0.18290129,0.3247362330058509,-0.13137625903155606,0.456112492037407
20130122,0.30610003,-1.14876869,0.10492829,-0.70831677,0.03071505,-0.73903182,0.5296377780752846,1.0279290604304658,-0.4982912823551813
20130123,0.02390519,-1.41205593,0.29622464,-0.38601796,0.03071505,-0.41673301,0.1982949741288293,1.0571966182001629,-0.8589016440713337
20130124,1.36487262,-4.28908571,0.21029705,-1.23543001,0.03071505,-1.26614506,0.7709949525317098,2.1418992999573745,-1.3709043474256646
20130125,-1.67206881,2.50088899,0.33840826,1.11952625,0.03071505,1.0888111999999999,-0.6110611093168515,-1.1743350253779825,0.563273916061131
20130128,0.9353389999999999,-0.24154678,0.45558864,0.00044247,0.03071505,-0.03027258,0.061528078628335835,-0.5248082931129013,0.5863363717412372
20130129,1.08054675,-1.82339325,0.30506196,-0.5618156999999999,0.03071505,-0.59253075,0.5278073757420699,0.6895394323545779,-0.1617320566125081
20130130,-0.61947624,-0.00796967,0.405142,0.09855660000000001,0.03071505,0.06784155,-0.0031299763124018826,-0.19737540328341255,0.1942454269710107
20130131,-0.38441407,0.33486168,0.26481161,0.24796617,0.0305668,0.21739937,-0.298414518863776,-0.5719405004950516,0.2735259816312757
20130201,-0.27528949,0.78039103,-0.0688238,-0.33949501,0.0305668,-0.37006181,0.3618543535103079,0.10853411340865936,0.2533202401016485
20130204,0.56226296,-1.14560576,0.91681366,-0.61556881,0.0305668,-0.64613561,0.1689882649152897,1.6600264622465566,-1.4910381973312667
20130205,-0.22756668,-0.3629604,0.57719208,-0.47591584,0.0305668,-0.50648264,-0.028567391697989712,0.5320107053909127,-0.5605780970889024
20130206,0.05012254,0.42616932,-0.51166323,0.02153081,0.0305668,-0.00903599,0.22131902366902648,0.35874823035046954,-0.13742920668144307
20130207,0.40481679,-1.62761461,0.79413351,-0.66033927,0.03071505,-0.69105432,0.7774021458790714,0.3443067666310419,0.4330953792480296
20130208,0.03955983,-0.37449924,0.98804777,-0.72306515,0.03071505,-0.7537802,0.4446111066380815,0.7064717269149589,-0.2618606202768773
20130211,-0.39159406,-0.16133402,-2.98166399,0.00333086,0.03071505,-0.02738419,0.3665879923486273,-0.018441521357818604,0.3850295137064459
20130212,-0.17312308,-1.68087239,0.41665324,0.31418885,0.03071505,0.2834738,-0.6474824577671662,0.4755888137196664,-1.1230712714868325
20130213,0.83824358,-1.78410929,1.10035525,-0.20604909999999999,0.03071505,-0.23676415,0.661068091861368,-0.18686771104835595,0.8479358029097239
20130214,0.30082663,-1.53635281,1.73934259,-0.94259666,0.03071505,-0.97331171,0.6682403437067136,1.0066817138137514,-0.3384413701070378
20130215,-1.47286255,0.9265597,0.78560745,-0.07302485,0.03071505,-0.10373989999999998,0.4876391515809554,0.022102610296876282,0.4655365412840791
20130218,0.16327526,0.88101996,-2.01343255,0.32086108,0.03071505,0.29014603,-0.03765457604419283,-0.07141152811007861,0.03375695206588578
20130219,-0.25184567,0.57639967,0.03008865,0.93659174,0.03071505,0.90587669,-0.697355341384671,-0.8705924758018243,0.17323713441715327
20130220,0.31735145,-0.16666267,0.42875315,0.08681674,0.03071505,0.05610169,-0.09310648163141508,-0.0533250006846743,-0.039781480946740784
20130221,0.30110648,-0.70932199,0.80847283,-1.62922723,0.03086325,-1.66009048,1.1520083086403263,1.2723486732985478,-0.12034036465822172
20130222,-0.258538,0.43818474,0.22710769,0.09119301,0.03086325,0.06032976,-0.04304021422307501,-0.14250447907659047,0.09946426485351546
20130225,-0.54168725,-0.5713381,1.42600932,-0.49626791,0.03086325,-0.52713116,0.3641028093044615,1.1362329332554797,-0.772130123951018
20130226,-0.29984438,-0.50919862,0.73966349,-1.60531816,0.03086325,-1.63618141,1.3364408360019011,2.3853601095460277,-1.0489192735441262
20130227,-0.89835415,0.08386968,0.76259685,0.6933686,0.03086325,0.66250535,-0.21467011218742413,-0.7591731410144372,0.5445030288270131
20130228,2.18234181,-3.37014301,2.33606248,-1.8290403999999998,0.03115947,-1.86019987,1.742466684363007,1.9892507550587573,-0.24678407069575026
20130301,-0.32602242,-0.38550815,0.8812972,0.21094629999999998,0.03115947,0.17978683,-0.25107606293713874,-0.7214469706906134,0.4703709077534746
20130304,-0.97324774,-0.68748834,1.26495436,-0.92395398,0.03115947,-0.95511345,1.5287306582430409,2.206452872598957,-0.6777222143559163
20130305,-1.08216665,1.09661603,0.74016653,1.47387373,0.03115947,1.44271426,-0.9960427754609752,-1.0176372510246108,0.021594475563635585
20130306,0.34056205,1.25969546,-0.34405459,0.7345805000000001,0.03115947,0.70342103,-0.2040633487100411,-1.78225830536645,1.5781949566564089
20130307,0.42304863,-0.23635426,-0.04160186,0.51651591,0.03115947,0.48535644,-0.6939281944172682,-0.3353938378959821,-0.3585343565212861
20130308,-0.26049945,0.09774201,-0.19052779999999997,1.10418901,0.03115947,1.07302954,-0.4495671562305605,-0.4284818465859483,-0.021085309644612197
20130311,0.30066638,0.36125564,-0.16635898,-0.06406551,0.03115947,-0.09522498,0.3253347499609076,-0.9015619929851436,1.226896742946051
20130312,0.4144923,-0.86308527,-0.18253894,-0.42696708,0.03115947,-0.45812655,0.046751825153727576,0.29040366849997273,-0.24365184334624515
20130313,-0.29631978,0.49094041,0.49823858,-1.03573261,0.03115947,-1.06689208,0.8486540116180695,1.31637760810132,-0.4677235964832504
20130314,-1.55488815,1.29187035,0.40918884,0.7394095,0.03115947,0.70825003,-0.2168684854199064,-0.26610028844380285,0.049231803023896466
