Date,MRF
2015-11-20,39381.9
2015-11-23,39174.4
2015-11-24,38953.6
2015-11-26,38664.7
2015-11-27,39430.75
2015-11-30,38866.1
2015-12-01,39237.4
2015-12-02,39281.8
2015-12-03,39151.3
2015-12-04,39630.8
2015-12-07,39171.15
2015-12-08,39215.05
2015-12-09,39045.6
2015-12-10,39443.0
2015-12-11,39414.4
2015-12-14,38602.65
2015-12-15,38790.6
2015-12-16,38732.6
2015-12-17,39143.95
2015-12-18,39162.95
2015-12-21,39213.0
2015-12-22,39175.3
2015-12-23,39287.85
2015-12-24,39539.6
2015-12-28,39659.75
2015-12-29,39784.9
2015-12-30,39792.35
2015-12-31,39877.5
