Date,JSWHL
2015-10-26,945.0
2015-10-27,951.5
2015-10-28,945.1
2015-10-29,949.3
2015-10-30,954.95
2015-11-02,960.85
2015-11-03,956.1
2015-11-04,955.45
2015-11-05,949.9
2015-11-06,956.1
2015-11-09,965.45
2015-11-10,956.2
2015-11-11,951.8
2015-11-13,950.05
2015-11-16,951.0
2015-11-17,953.0
2015-11-18,950.0
2015-11-19,958.9
2015-11-20,952.75
2015-11-23,950.75
2015-11-24,952.9
2015-11-26,964.85
2015-11-27,956.6
2015-11-30,957.75
2015-12-01,1011.85
2015-12-02,990.75
2015-12-03,960.35
2015-12-04,969.5
2015-12-07,975.7
2015-12-08,971.35
2015-12-09,970.6
2015-12-10,981.05
2015-12-11,975.75
2015-12-14,969.05
2015-12-15,973.5
2015-12-16,974.05
2015-12-17,975.45
2015-12-18,962.9
2015-12-21,972.6
2015-12-22,978.65
2015-12-23,959.25
2015-12-24,998.9
2015-12-28,984.85
2015-12-29,989.25
2015-12-30,993.6
2015-12-31,975.95
