Date,HERCULES
2015-01-01,206.9
2015-01-02,209.15
2015-01-05,207.9
2015-01-06,205.55
2015-01-07,208.3
2015-01-08,211.3
2015-01-09,210.55
2015-01-12,210.6
2015-01-13,212.3
2015-01-14,211.65
2015-01-15,213.7
2015-01-16,215.05
2015-01-19,222.05
2015-01-20,217.05
2015-01-21,213.75
2015-01-22,213.4
2015-01-23,210.95
2015-01-27,208.6
2015-01-28,208.4
2015-01-29,205.7
2015-01-30,205.25
2015-02-02,203.05
2015-02-03,205.2
2015-02-04,205.95
2015-02-05,207.75
2015-02-06,200.35
2015-02-09,196.85
2015-02-10,194.45
2015-02-11,195.05
2015-02-12,199.6
2015-02-13,221.6
2015-02-16,209.85
2015-02-18,212.55
2015-02-19,209.4
2015-02-20,205.35
2015-02-23,212.6
2015-02-24,208.85
2015-02-25,208.45
2015-02-26,209.45
2015-02-27,208.2
2015-02-28,207.55
2015-03-02,206.7
2015-03-03,209.4
2015-03-04,206.55
2015-03-05,203.0
2015-03-09,198.6
2015-03-10,197.6
2015-03-11,197.6
2015-03-12,205.5
2015-03-13,199.55
2015-03-16,193.2
2015-03-17,192.85
2015-03-18,192.8
2015-03-19,190.55
2015-03-20,183.65
2015-03-23,181.0
2015-03-24,178.55
2015-03-25,171.45
2015-03-26,167.55
2015-03-27,164.2
2015-03-30,170.65
2015-03-31,173.35
2015-04-01,177.2
2015-04-06,182.9
2015-04-07,184.25
2015-04-08,184.6
2015-04-09,192.1
2015-04-10,197.75
2015-04-13,197.7
2015-04-15,190.4
2015-04-16,187.15
2015-04-17,183.1
2015-04-20,174.8
2015-04-21,175.4
2015-04-22,173.85
2015-04-23,176.8
2015-04-24,173.9
2015-04-27,170.75
2015-04-28,173.05
2015-04-29,172.5
2015-04-30,169.9
2015-05-04,174.65
2015-05-05,178.75
2015-05-06,172.55
2015-05-07,167.95
2015-05-08,170.6
2015-05-11,171.75
2015-05-12,165.35
2015-05-13,169.75
2015-05-14,168.95
2015-05-15,168.7
2015-05-18,170.05
2015-05-19,176.55
2015-05-20,176.0
2015-05-21,175.1
2015-05-22,171.85
2015-05-25,173.0
2015-05-26,173.2
2015-05-27,177.45
2015-05-28,166.95
2015-05-29,165.15
2015-06-01,165.2
2015-06-02,158.15
2015-06-03,152.0
2015-06-04,149.2
2015-06-05,147.4
2015-06-08,147.15
2015-06-09,147.05
2015-06-10,151.25
2015-06-11,151.9
2015-06-12,148.85
2015-06-15,148.9
2015-06-16,149.45
2015-06-17,150.45
2015-06-18,155.05
2015-06-19,153.6
2015-06-22,159.35
2015-06-23,160.5
2015-06-24,160.6
2015-06-25,159.2
2015-06-26,157.7
2015-06-29,153.8
2015-06-30,160.0
2015-07-01,161.75
2015-07-02,163.25
2015-07-03,165.6
2015-07-06,162.1
2015-07-07,164.35
2015-07-08,161.6
2015-07-09,159.9
2015-07-10,162.5
2015-07-13,164.65
2015-07-14,167.0
2015-07-15,166.55
2015-07-16,173.1
2015-07-17,169.0
2015-07-20,170.15
2015-07-21,169.2
2015-07-22,170.3
2015-07-23,197.75
2015-07-24,190.4
2015-07-27,186.8
2015-07-28,185.2
2015-07-29,183.45
2015-07-30,188.15
2015-07-31,191.75
2015-08-03,192.3
2015-08-04,193.85
2015-08-05,199.45
2015-08-06,197.85
2015-08-07,197.95
2015-08-10,201.8
2015-08-11,200.65
2015-08-12,195.0
2015-08-13,191.3
2015-08-14,192.0
2015-08-17,187.9
2015-08-18,192.1
2015-08-19,194.05
2015-08-20,189.4
2015-08-21,184.45
2015-08-24,162.7
2015-08-25,157.15
2015-08-26,167.05
2015-08-27,170.3
2015-08-28,167.2
2015-08-31,161.65
2015-09-01,155.05
2015-09-02,154.7
2015-09-03,155.25
2015-09-04,152.25
2015-09-07,150.15
2015-09-08,148.25
2015-09-09,153.45
2015-09-10,151.8
2015-09-11,153.7
2015-09-14,153.05
2015-09-15,151.35
2015-09-16,151.25
2015-09-18,168.5
2015-09-21,172.6
2015-09-22,183.15
2015-09-23,187.05
2015-09-24,185.2
2015-09-28,185.5
2015-09-29,184.1
2015-09-30,184.95
2015-10-01,186.15
2015-10-05,191.1
2015-10-06,185.85
2015-10-07,183.75
2015-10-08,181.25
2015-10-09,179.0
2015-10-12,179.15
2015-10-13,181.45
2015-10-14,183.1
2015-10-15,181.6
2015-10-16,178.6
2015-10-19,179.55
2015-10-20,180.1
2015-10-21,177.45
2015-10-23,183.0
2015-10-26,177.8
2015-10-27,176.65
2015-10-28,175.45
2015-10-29,176.45
2015-10-30,171.0
2015-11-02,169.2
2015-11-03,167.8
2015-11-04,170.05
2015-11-05,166.15
2015-11-06,164.1
2015-11-09,168.0
2015-11-10,172.1
2015-11-11,174.55
2015-11-13,166.05
2015-11-16,170.0
2015-11-17,169.7
2015-11-18,166.4
2015-11-19,166.7
2015-11-20,167.95
2015-11-23,171.05
2015-11-24,172.25
2015-11-26,175.9
2015-11-27,174.4
2015-11-30,176.05
2015-12-01,180.45
2015-12-02,179.55
2015-12-03,180.4
2015-12-04,179.95
2015-12-07,179.5
2015-12-08,174.95
2015-12-09,169.5
2015-12-10,171.9
2015-12-11,169.05
2015-12-14,169.5
2015-12-15,170.3
2015-12-16,186.7
2015-12-17,181.45
2015-12-18,178.3
2015-12-21,178.35
2015-12-22,177.45
2015-12-23,177.6
2015-12-24,181.55
2015-12-28,181.95
2015-12-29,178.9
2015-12-30,181.25
2015-12-31,180.2
