Date,DYNAMATECH
2015-12-01,2302.45
2015-12-02,2290.4
2015-12-03,2329.3
2015-12-04,2295.95
2015-12-07,2270.3
2015-12-08,2207.25
2015-12-09,2295.5
2015-12-10,2345.6
2015-12-11,2301.0
2015-12-14,2340.4
2015-12-15,2429.0
2015-12-16,2427.1
2015-12-17,2401.95
2015-12-18,2300.4
2015-12-21,2237.8
2015-12-22,2269.1
2015-12-23,2345.75
2015-12-24,2442.45
2015-12-28,2401.75
2015-12-29,2403.45
2015-12-30,2405.4
2015-12-31,2417.05
