Date,GLAXO
2015-01-01,3169.9
2015-01-02,3131.9
2015-01-05,3136.15
2015-01-06,3151.1
2015-01-07,3180.1
2015-01-08,3207.5
2015-01-09,3192.65
2015-01-12,3192.8
2015-01-13,3183.95
2015-01-14,3193.1
2015-01-15,3175.15
2015-01-16,3205.1
2015-01-19,3173.8
2015-01-20,3168.95
2015-01-21,3159.05
2015-01-22,3154.0
2015-01-23,3343.05
2015-01-27,3445.5
2015-01-28,3389.7
2015-01-29,3444.55
2015-01-30,3390.2
2015-02-02,3383.2
2015-02-03,3337.4
2015-02-04,3349.45
2015-02-05,3301.55
2015-02-06,3295.95
2015-02-09,3287.95
2015-02-10,3322.55
2015-02-11,3295.55
2015-02-12,3253.4
2015-02-13,3266.4
2015-02-16,3247.6
2015-02-18,3245.05
2015-02-19,3221.3
2015-02-20,3184.8
2015-02-23,3131.05
2015-02-24,3119.6
2015-02-25,3105.1
2015-02-26,3098.9
2015-02-27,3099.95
2015-02-28,3109.25
2015-03-02,3090.4
2015-03-03,3110.9
2015-03-04,3139.6
2015-03-05,3273.25
2015-03-09,3314.9
2015-03-10,3343.9
2015-03-11,3359.35
2015-03-12,3302.05
2015-03-13,3304.75
2015-03-16,3286.4
2015-03-17,3261.6
2015-03-18,3278.1
2015-03-19,3264.15
2015-03-20,3255.05
2015-03-23,3283.15
2015-03-24,3252.75
2015-03-25,3283.85
2015-03-26,3262.75
2015-03-27,3274.15
2015-03-30,3285.2
2015-03-31,3425.65
2015-04-01,3353.25
2015-04-06,3360.1
2015-04-07,3358.9
2015-04-08,3359.5
2015-04-09,3340.85
2015-04-10,3314.3
2015-04-13,3349.75
2015-04-15,3342.95
2015-04-16,3312.75
2015-04-17,3273.45
2015-04-20,3198.4
2015-04-21,3190.5
2015-04-22,3199.85
2015-04-23,3197.2
2015-04-24,3062.65
2015-04-27,2996.05
2015-04-28,3038.85
2015-04-29,3140.05
2015-04-30,3183.4
2015-05-04,3175.25
2015-05-05,3235.5
2015-05-06,3198.1
2015-05-07,3173.25
2015-05-08,3185.5
2015-05-11,3187.45
2015-05-12,3193.0
2015-05-13,3195.4
2015-05-14,3225.4
2015-05-15,3240.2
2015-05-18,3279.45
2015-05-19,3251.4
2015-05-20,3209.5
2015-05-21,3210.75
2015-05-22,3192.15
2015-05-25,3197.75
2015-05-26,3191.5
2015-05-27,3167.6
2015-05-28,3200.85
2015-05-29,3228.1
2015-06-01,3247.25
2015-06-02,3297.75
2015-06-03,3218.6
2015-06-04,3183.9
2015-06-05,3199.1
2015-06-08,3180.4
2015-06-09,3194.45
2015-06-10,3224.0
2015-06-11,3209.0
2015-06-12,3233.35
2015-06-15,3258.6
2015-06-16,3279.25
2015-06-17,3325.4
2015-06-18,3313.55
2015-06-19,3296.9
2015-06-22,3277.3
2015-06-23,3269.55
2015-06-24,3261.15
2015-06-25,3263.4
2015-06-26,3287.6
2015-06-29,3287.1
2015-06-30,3348.1
2015-07-01,3323.45
2015-07-02,3352.0
2015-07-03,3347.4
2015-07-06,3353.55
2015-07-07,3406.35
2015-07-08,3460.95
2015-07-09,3417.0
2015-07-10,3403.65
2015-07-13,3410.25
2015-07-14,3417.15
2015-07-15,3423.95
2015-07-16,3420.9
2015-07-17,3418.7
2015-07-20,3395.75
2015-07-21,3378.9
2015-07-22,3436.9
2015-07-23,3403.0
2015-07-24,3388.6
2015-07-27,3382.3
2015-07-28,3392.35
2015-07-29,3445.05
2015-07-30,3531.75
2015-07-31,3522.3
2015-08-03,3592.5
2015-08-04,3694.9
2015-08-05,3754.05
2015-08-06,3730.55
2015-08-07,3669.85
2015-08-10,3616.9
2015-08-11,3612.4
2015-08-12,3626.9
2015-08-13,3602.75
2015-08-14,3679.7
2015-08-17,3652.1
2015-08-18,3664.6
2015-08-19,3620.15
2015-08-20,3604.15
2015-08-21,3587.95
2015-08-24,3409.1
2015-08-25,3382.25
2015-08-26,3377.5
2015-08-27,3370.8
2015-08-28,3393.45
2015-08-31,3397.25
2015-09-01,3379.5
2015-09-02,3366.25
2015-09-03,3389.2
2015-09-04,3368.6
2015-09-07,3345.05
2015-09-08,3323.1
2015-09-09,3319.85
2015-09-10,3350.9
2015-09-11,3333.75
2015-09-14,3327.0
2015-09-15,3325.5
2015-09-16,3321.55
2015-09-18,3349.3
2015-09-21,3348.5
2015-09-22,3347.65
2015-09-23,3346.8
2015-09-24,3371.55
2015-09-28,3317.4
2015-09-29,3325.75
2015-09-30,3359.55
2015-10-01,3363.95
2015-10-05,3354.9
2015-10-06,3373.55
2015-10-07,3387.9
2015-10-08,3365.75
2015-10-09,3319.3
2015-10-12,3318.45
2015-10-13,3307.75
2015-10-14,3300.15
2015-10-15,3304.65
2015-10-16,3323.55
2015-10-19,3315.75
2015-10-20,3300.1
2015-10-21,3303.5
2015-10-23,3321.0
2015-10-26,3298.5
2015-10-27,3282.65
2015-10-28,3282.2
2015-10-29,3276.75
2015-10-30,3310.15
2015-11-02,3240.0
2015-11-03,3245.8
2015-11-04,3231.75
2015-11-05,3209.25
2015-11-06,3212.45
2015-11-09,3231.35
2015-11-10,3140.2
2015-11-11,3171.75
2015-11-13,3154.25
2015-11-16,3129.15
2015-11-17,3129.1
2015-11-18,3124.65
2015-11-19,3151.85
2015-11-20,3198.75
2015-11-23,3232.4
2015-11-24,3255.15
2015-11-26,3284.65
2015-11-27,3278.2
2015-11-30,3296.25
2015-12-01,3293.5
2015-12-02,3305.7
2015-12-03,3269.85
2015-12-04,3284.8
2015-12-07,3276.8
2015-12-08,3281.6
2015-12-09,3270.25
2015-12-10,3250.45
2015-12-11,3244.8
2015-12-14,3304.1
2015-12-15,3314.1
2015-12-16,3299.4
2015-12-17,3297.3
2015-12-18,3275.35
2015-12-21,3278.15
2015-12-22,3269.95
2015-12-23,3297.2
2015-12-24,3295.45
2015-12-28,3279.2
2015-12-29,3297.05
2015-12-30,3324.2
2015-12-31,3314.05
