Date,MCDOWELL-N
2015-01-01,2818.3
2015-01-02,2812.75
2015-01-05,2793.6
2015-01-06,2797.45
2015-01-07,2806.7
2015-01-08,2833.45
2015-01-09,2857.1
2015-01-12,3044.75
2015-01-13,3104.05
2015-01-14,3064.45
2015-01-15,3040.15
2015-01-16,3204.25
2015-01-19,3373.25
2015-01-20,3365.0
2015-01-21,3339.3
2015-01-22,3549.05
2015-01-23,3524.95
2015-01-27,3494.25
2015-01-28,3464.05
2015-01-29,3497.9
2015-01-30,3451.35
2015-02-02,3261.8
2015-02-03,3369.7
2015-02-04,3376.75
2015-02-05,3390.85
2015-02-06,3370.8
2015-02-09,3383.45
2015-02-10,3313.45
2015-02-11,3306.35
2015-02-12,3379.5
2015-02-13,3420.3
2015-02-16,3323.6
2015-02-18,3355.85
2015-02-19,3340.4
2015-02-20,3309.55
2015-02-23,3267.05
2015-02-24,3261.75
2015-02-25,3371.85
2015-02-26,3475.8
2015-02-27,3421.0
2015-02-28,3420.15
2015-03-02,3468.65
2015-03-03,3601.15
2015-03-04,3856.05
2015-03-05,3861.65
2015-03-09,3646.6
2015-03-10,3675.05
2015-03-11,3620.45
2015-03-12,3531.9
2015-03-13,3546.7
2015-03-16,3553.15
2015-03-17,3694.6
2015-03-18,3780.2
2015-03-19,3854.65
2015-03-20,3705.9
2015-03-23,3593.45
2015-03-24,3663.7
2015-03-25,3600.35
2015-03-26,3524.85
2015-03-27,3581.9
2015-03-30,3658.3
2015-03-31,3657.3
2015-04-01,3633.5
2015-04-06,3686.55
2015-04-07,3765.9
2015-04-08,3940.85
2015-04-09,3861.0
2015-04-10,3902.2
2015-04-13,3880.65
2015-04-15,3888.2
2015-04-16,3817.45
2015-04-17,3845.45
2015-04-20,3669.6
2015-04-21,3585.1
2015-04-22,3531.65
2015-04-23,3557.1
2015-04-24,3416.25
2015-04-27,3298.2
2015-04-28,3438.25
2015-04-29,3360.65
2015-04-30,3330.15
2015-05-04,3525.75
2015-05-05,3613.55
2015-05-06,3477.2
2015-05-07,3374.8
2015-05-08,3331.35
2015-05-11,3369.85
2015-05-12,3262.3
2015-05-13,3597.35
2015-05-14,3674.2
2015-05-15,3726.55
2015-05-18,3789.25
2015-05-19,3802.15
2015-05-20,3735.3
2015-05-21,3699.45
2015-05-22,3707.2
2015-05-25,3732.65
2015-05-26,3629.4
2015-05-27,3500.6
2015-05-28,3426.8
2015-05-29,3636.6
2015-06-01,3579.25
2015-06-02,3544.05
2015-06-03,3432.55
2015-06-04,3544.8
2015-06-05,3583.7
2015-06-08,3537.5
2015-06-09,3478.6
2015-06-10,3536.0
2015-06-11,3549.05
2015-06-12,3577.65
2015-06-15,3595.5
2015-06-16,3504.2
2015-06-17,3462.3
2015-06-18,3425.35
2015-06-19,3351.75
2015-06-22,3352.1
2015-06-23,3290.9
2015-06-24,3331.7
2015-06-25,3300.55
2015-06-26,3282.2
2015-06-29,3314.9
2015-06-30,3381.05
2015-07-01,3359.6
2015-07-02,3310.65
2015-07-03,3369.95
2015-07-06,3435.75
2015-07-07,3500.85
2015-07-08,3421.1
2015-07-09,3506.4
2015-07-10,3488.25
2015-07-13,3473.2
2015-07-14,3473.85
2015-07-15,3492.3
2015-07-16,3517.2
2015-07-17,3588.4
2015-07-20,3629.35
2015-07-21,3526.85
2015-07-22,3577.5
2015-07-23,3588.8
2015-07-24,3789.0
2015-07-27,3691.55
2015-07-28,3703.9
2015-07-29,3654.1
2015-07-30,3674.3
2015-07-31,3705.65
2015-08-03,3597.95
2015-08-04,3538.1
2015-08-05,3681.5
2015-08-06,3622.5
2015-08-07,3592.5
2015-08-10,3570.65
2015-08-11,3568.8
2015-08-12,3469.3
2015-08-13,3487.6
2015-08-14,3495.55
2015-08-17,3532.3
2015-08-18,3504.7
2015-08-19,3477.1
2015-08-20,3421.75
2015-08-21,3378.6
2015-08-24,3121.5
2015-08-25,3210.85
2015-08-26,3108.8
2015-08-27,3230.55
2015-08-28,3286.2
2015-08-31,3307.45
2015-09-01,3296.7
2015-09-02,3268.0
2015-09-03,3262.85
2015-09-04,3187.55
2015-09-07,3106.5
2015-09-08,3033.35
2015-09-09,3080.45
2015-09-10,3145.25
2015-09-11,3193.3
2015-09-14,3265.1
2015-09-15,3214.85
2015-09-16,3168.95
2015-09-18,3143.1
2015-09-21,3108.15
2015-09-22,3110.35
2015-09-23,3085.05
2015-09-24,3095.75
2015-09-28,3065.85
2015-09-29,3149.95
2015-09-30,3094.3
2015-10-01,3096.3
2015-10-05,3199.4
2015-10-06,3299.5
2015-10-07,3320.3
2015-10-08,3302.5
2015-10-09,3185.8
2015-10-12,3120.6
2015-10-13,3133.95
2015-10-14,3156.2
2015-10-15,3131.2
2015-10-16,3119.5
2015-10-19,3180.25
2015-10-20,3184.5
2015-10-21,3139.65
2015-10-23,3165.4
2015-10-26,3127.15
2015-10-27,3144.75
2015-10-28,3139.85
2015-10-29,3153.1
2015-10-30,3145.45
2015-11-02,3252.4
2015-11-03,3437.05
2015-11-04,3514.35
2015-11-05,3454.95
2015-11-06,3449.7
2015-11-09,3598.15
2015-11-10,3495.35
2015-11-11,3545.65
2015-11-13,3510.15
2015-11-16,3444.2
2015-11-17,3525.75
2015-11-18,3526.55
2015-11-19,3588.25
2015-11-20,3593.5
2015-11-23,3423.15
2015-11-24,3370.95
2015-11-26,3214.3
2015-11-27,3183.85
2015-11-30,3116.9
2015-12-01,3131.0
2015-12-02,3112.9
2015-12-03,3089.85
2015-12-04,3136.0
2015-12-07,3194.25
2015-12-08,3116.55
2015-12-09,2983.3
2015-12-10,3108.9
2015-12-11,3082.4
2015-12-14,3059.7
2015-12-15,3028.2
2015-12-16,2991.4
2015-12-17,2989.4
2015-12-18,3023.9
2015-12-21,3060.7
2015-12-22,3025.75
2015-12-23,3033.25
2015-12-24,3033.2
2015-12-28,3065.3
2015-12-29,2982.9
2015-12-30,2924.6
2015-12-31,2991.45
