Date,DIVISLAB
2015-01-01,1745.45
2015-01-02,1752.9
2015-01-05,1742.35
2015-01-06,1674.15
2015-01-07,1649.65
2015-01-08,1653.05
2015-01-09,1702.25
2015-01-12,1706.3
2015-01-13,1723.9
2015-01-14,1705.3
2015-01-15,1695.6
2015-01-16,1712.15
2015-01-19,1712.15
2015-01-20,1694.55
2015-01-21,1679.25
2015-01-22,1656.0
2015-01-23,1678.45
2015-01-27,1688.5
2015-01-28,1739.15
2015-01-29,1768.3
2015-01-30,1742.35
2015-02-02,1689.8
2015-02-03,1659.9
2015-02-04,1636.05
2015-02-05,1622.0
2015-02-06,1604.45
2015-02-09,1618.4
2015-02-10,1631.45
2015-02-11,1638.55
2015-02-12,1644.3
2015-02-13,1653.0
2015-02-16,1640.75
2015-02-18,1664.7
2015-02-19,1666.6
2015-02-20,1692.05
2015-02-23,1685.2
2015-02-24,1687.3
2015-02-25,1745.75
2015-02-26,1720.65
2015-02-27,1699.2
2015-02-28,1721.15
2015-03-02,1764.35
2015-03-03,1773.0
2015-03-04,1739.45
2015-03-05,1772.65
2015-03-09,1762.05
2015-03-10,1763.0
2015-03-11,1773.5
2015-03-12,1799.45
2015-03-13,1773.4
2015-03-16,1780.0
2015-03-17,1799.95
2015-03-18,1801.55
2015-03-19,1832.4
2015-03-20,1806.3
2015-03-23,1804.05
2015-03-24,1820.3
2015-03-25,1799.9
2015-03-26,1806.0
2015-03-27,1794.25
2015-03-30,1810.05
2015-03-31,1785.45
2015-04-01,1802.35
2015-04-06,1877.25
2015-04-07,1935.25
2015-04-08,1943.45
2015-04-09,1934.0
2015-04-10,1938.25
2015-04-13,1932.65
2015-04-15,1922.6
2015-04-16,1896.6
2015-04-17,1893.5
2015-04-20,1824.9
2015-04-21,1779.0
2015-04-22,1798.05
2015-04-23,1790.75
2015-04-24,1776.1
2015-04-27,1739.3
2015-04-28,1762.3
2015-04-29,1760.65
2015-04-30,1723.45
2015-05-04,1783.45
2015-05-05,1748.5
2015-05-06,1716.75
2015-05-07,1725.15
2015-05-08,1722.7
2015-05-11,1731.45
2015-05-12,1742.3
2015-05-13,1744.75
2015-05-14,1763.05
2015-05-15,1795.0
2015-05-18,1814.95
2015-05-19,1799.3
2015-05-20,1783.45
2015-05-21,1841.35
2015-05-22,1852.95
2015-05-25,1815.8
2015-05-26,1841.05
2015-05-27,1825.3
2015-05-28,1807.85
2015-05-29,1819.9
2015-06-01,1826.85
2015-06-02,1812.85
2015-06-03,1770.7
2015-06-04,1813.2
2015-06-05,1792.1
2015-06-08,1768.4
2015-06-09,1762.0
2015-06-10,1771.25
2015-06-11,1762.8
2015-06-12,1764.3
2015-06-15,1764.8
2015-06-16,1771.9
2015-06-17,1796.25
2015-06-18,1838.95
2015-06-19,1826.1
2015-06-22,1809.2
2015-06-23,1824.9
2015-06-24,1814.9
2015-06-25,1823.8
2015-06-26,1831.55
2015-06-29,1833.0
2015-06-30,1879.85
2015-07-01,1865.85
2015-07-02,1852.8
2015-07-03,1859.1
2015-07-06,1907.35
2015-07-07,1909.4
2015-07-08,1887.9
2015-07-09,1863.25
2015-07-10,1876.45
2015-07-13,1881.95
2015-07-14,1888.75
2015-07-15,1886.05
2015-07-16,1908.1
2015-07-17,1975.0
2015-07-20,1959.15
2015-07-21,1946.55
2015-07-22,1943.75
2015-07-23,1976.75
2015-07-24,1955.75
2015-07-27,1906.4
2015-07-28,1915.05
2015-07-29,1908.35
2015-07-30,1930.15
2015-07-31,1961.6
2015-08-03,1972.5
2015-08-04,1960.35
2015-08-05,1996.8
2015-08-06,1996.3
2015-08-07,1970.35
2015-08-10,2062.75
2015-08-11,2141.3
2015-08-12,2179.8
2015-08-13,2182.35
2015-08-14,2182.95
2015-08-17,2209.05
2015-08-18,2290.75
2015-08-19,2416.2
2015-08-20,2404.1
2015-08-21,2439.9
2015-08-24,2224.8
2015-08-25,2161.65
2015-08-26,2157.6
2015-08-27,2212.45
2015-08-28,2247.75
2015-08-31,2364.1
2015-09-01,2294.6
2015-09-02,2250.35
2015-09-03,2240.85
2015-09-04,2176.75
2015-09-07,2094.2
2015-09-08,2093.65
2015-09-09,2071.65
2015-09-10,2159.0
2015-09-11,2141.5
2015-09-14,2192.1
2015-09-15,2184.75
2015-09-16,2211.6
2015-09-18,2225.35
2015-09-21,2233.5
2015-09-22,2209.1
2015-09-23,1114.7
2015-09-24,1121.4
2015-09-28,1108.65
2015-09-29,1102.2
2015-09-30,1114.95
2015-10-01,1125.95
2015-10-05,1139.65
2015-10-06,1136.95
2015-10-07,1135.65
2015-10-08,1089.5
2015-10-09,1095.4
2015-10-12,1097.3
2015-10-13,1096.05
2015-10-14,1071.15
2015-10-15,1063.6
2015-10-16,1069.65
2015-10-19,1101.15
2015-10-20,1078.95
2015-10-21,1088.35
2015-10-23,1090.0
2015-10-26,1093.4
2015-10-27,1098.3
2015-10-28,1109.75
2015-10-29,1121.1
2015-10-30,1153.85
2015-11-02,1155.95
2015-11-03,1189.6
2015-11-04,1175.75
2015-11-05,1153.85
2015-11-06,1121.35
2015-11-09,1139.15
2015-11-10,1115.1
2015-11-11,1130.7
2015-11-13,1145.35
2015-11-16,1126.85
2015-11-17,1124.25
2015-11-18,1132.25
2015-11-19,1152.65
2015-11-20,1149.05
2015-11-23,1150.3
2015-11-24,1145.05
2015-11-26,1129.1
2015-11-27,1145.75
2015-11-30,1150.3
2015-12-01,1135.85
2015-12-02,1138.1
2015-12-03,1126.65
2015-12-04,1129.85
2015-12-07,1128.25
2015-12-08,1130.0
2015-12-09,1123.05
2015-12-10,1106.35
2015-12-11,1125.9
2015-12-14,1128.95
2015-12-15,1119.05
2015-12-16,1116.25
2015-12-17,1130.45
2015-12-18,1148.1
2015-12-21,1161.05
2015-12-22,1164.1
2015-12-23,1166.55
2015-12-24,1166.65
2015-12-28,1172.95
2015-12-29,1166.9
2015-12-30,1158.6
2015-12-31,1154.85
