Date,QGOLDHALF
2015-01-01,1243.25
2015-01-02,1241.05
2015-01-05,1243.95
2015-01-06,1255.75
2015-01-07,1253.95
2015-01-08,1245.5
2015-01-09,1237.1
2015-01-12,1260.35
2015-01-13,1260.55
2015-01-14,1249.35
2015-01-15,1258.35
2015-01-16,1269.85
2015-01-19,1279.3
2015-01-20,1284.2
2015-01-21,1292.1
2015-01-22,1285.1
2015-01-23,1284.95
2015-01-27,1285.35
2015-01-28,1283.45
2015-01-29,1276.6
2015-01-30,1279.15
2015-02-02,1294.6
2015-02-03,1285.75
2015-02-04,1274.9
2015-02-05,1280.65
2015-02-06,1275.3
2015-02-09,1274.9
2015-02-10,1269.65
2015-02-11,1268.75
2015-02-12,1263.85
2015-02-13,1262.8
2015-02-16,1270.0
2015-02-18,1248.85
2015-02-19,1249.15
2015-02-20,1235.95
2015-02-23,1234.25
2015-02-24,1238.2
2015-02-25,1240.05
2015-02-26,1243.2
2015-02-27,1233.9
2015-02-28,1240.75
2015-03-02,1252.0
2015-03-03,1240.0
2015-03-04,1235.9
2015-03-05,1236.3
2015-03-09,1218.2
2015-03-10,1209.3
2015-03-11,1207.95
2015-03-12,1205.0
2015-03-13,1204.7
2015-03-16,1204.95
2015-03-17,1200.9
2015-03-18,1195.8
2015-03-19,1207.45
2015-03-20,1204.8
2015-03-23,1212.7
2015-03-24,1212.5
2015-03-25,1205.9
2015-03-26,1234.9
2015-03-27,1234.45
2015-03-30,1222.35
2015-03-31,1206.35
2015-04-01,1219.85
2015-04-06,1235.7
2015-04-07,1245.95
2015-04-08,1229.95
2015-04-09,1224.7
2015-04-10,1225.9
2015-04-13,1228.85
2015-04-15,1220.85
2015-04-16,1228.5
2015-04-17,1227.3
2015-04-20,1235.7
2015-04-21,1238.95
2015-04-22,1233.15
2015-04-23,1229.75
2015-04-24,1234.7
2015-04-27,1225.0
2015-04-28,1232.5
2015-04-29,1235.6
2015-04-30,1239.5
2015-05-04,1229.45
2015-05-05,1235.6
2015-05-06,1231.4
2015-05-07,1231.45
2015-05-08,1230.5
2015-05-11,1232.3
2015-05-12,1233.4
2015-05-13,1234.5
2015-05-14,1252.15
2015-05-15,1251.65
2015-05-18,1263.1
2015-05-19,1255.4
2015-05-20,1242.8
2015-05-21,1246.05
2015-05-22,1243.1
2015-05-25,1239.0
2015-05-26,1233.1
2015-05-27,1233.2
2015-05-28,1225.55
2015-05-29,1228.55
2015-06-01,1230.0
2015-06-02,1230.75
2015-06-03,1231.65
2015-06-04,1227.8
2015-06-05,1230.35
2015-06-08,1219.45
2015-06-09,1221.0
2015-06-10,1224.0
2015-06-11,1220.8
2015-06-12,1222.6
2015-06-15,1238.3
2015-06-16,1226.9
2015-06-17,1224.85
2015-06-18,1235.9
2015-06-19,1226.7
2015-06-22,1228.0
2015-06-23,1230.5
2015-06-24,1220.8
2015-06-25,1219.4
2015-06-26,1220.75
2015-06-29,1227.3
2015-06-30,1225.0
2015-07-01,1220.45
2015-07-02,1215.25
2015-07-03,1205.5
2015-07-06,1214.0
2015-07-07,1215.2
2015-07-08,1202.85
2015-07-09,1209.85
2015-07-10,1211.15
2015-07-13,1202.2
2015-07-14,1202.6
2015-07-15,1201.3
2015-07-16,1194.5
2015-07-17,1191.1
2015-07-20,1188.05
2015-07-21,1170.0
2015-07-22,1162.8
2015-07-23,1166.3
2015-07-24,1148.9
2015-07-27,1154.7
2015-07-28,1152.3
2015-07-29,1149.9
2015-07-30,1147.1
2015-07-31,1142.85
2015-08-03,1145.85
2015-08-04,1146.85
2015-08-05,1141.45
2015-08-06,1140.95
2015-08-07,1145.0
2015-08-10,1137.9
2015-08-11,1153.8
2015-08-12,1170.9
2015-08-13,1174.85
2015-08-14,1171.55
2015-08-17,1187.4
2015-08-18,1192.2
2015-08-19,1190.2
2015-08-20,1204.15
2015-08-21,1216.2
2015-08-24,1236.3
2015-08-25,1232.4
2015-08-26,1225.0
2015-08-27,1210.0
2015-08-28,1205.05
2015-08-31,1219.65
2015-09-01,1239.7
2015-09-02,1240.95
2015-09-03,1231.1
2015-09-04,1220.85
2015-09-07,1224.7
2015-09-08,1216.3
2015-09-09,1208.5
2015-09-10,1200.9
2015-09-11,1194.55
2015-09-14,1197.5
2015-09-15,1196.25
2015-09-16,1197.2
2015-09-18,1212.65
2015-09-21,1215.15
2015-09-22,1204.5
2015-09-23,1207.0
2015-09-24,1225.5
2015-09-28,1232.3
2015-09-29,1224.2
2015-09-30,1214.5
2015-10-01,1211.0
2015-10-05,1226.95
2015-10-06,1231.0
2015-10-07,1234.95
2015-10-08,1227.2
2015-10-09,1231.35
2015-10-12,1243.0
2015-10-13,1228.8
2015-10-14,1237.6
2015-10-15,1240.6
2015-10-16,1244.05
2015-10-19,1238.0
2015-10-20,1235.75
2015-10-21,1241.2
2015-10-23,1234.05
2015-10-26,1233.75
2015-10-27,1232.0
2015-10-28,1239.2
2015-10-29,1230.8
2015-10-30,1220.15
2015-11-02,1226.25
2015-11-03,1220.95
2015-11-04,1205.95
2015-11-05,1199.95
2015-11-06,1199.0
2015-11-09,1204.65
2015-11-10,1203.0
2015-11-11,1196.5
2015-11-13,1186.75
2015-11-16,1185.6
2015-11-17,1177.55
2015-11-18,1169.75
2015-11-19,1171.8
2015-11-20,1175.0
2015-11-23,1168.5
2015-11-24,1167.85
2015-11-26,1162.6
2015-11-27,1159.75
2015-11-30,1153.1
2015-12-01,1159.3
2015-12-02,1158.9
2015-12-03,1151.05
2015-12-04,1161.55
2015-12-07,1169.3
2015-12-08,1164.65
2015-12-09,1165.0
2015-12-10,1167.1
2015-12-11,1162.25
2015-12-14,1165.75
2015-12-15,1163.4
2015-12-16,1161.0
2015-12-17,1157.0
2015-12-18,1149.8
2015-12-21,1153.4
2015-12-22,1157.85
2015-12-23,1152.95
2015-12-24,1158.8
2015-12-28,1157.65
2015-12-29,1156.9
2015-12-30,1156.0
2015-12-31,1148.6
