Date,TCS
2015-05-14,2499.25
2015-05-15,2511.15
2015-05-18,2520.4
2015-05-19,2512.7
2015-05-20,2557.05
2015-05-21,2555.5
2015-05-22,2617.9
2015-05-25,2601.0
2015-05-26,2608.85
2015-05-27,2615.25
2015-05-28,2609.5
2015-05-29,2610.3
2015-06-01,2617.75
2015-06-02,2599.9
2015-06-03,2610.9
2015-06-04,2605.65
2015-06-05,2575.85
2015-06-08,2577.45
2015-06-09,2561.65
2015-06-10,2600.75
2015-06-11,2571.3
2015-06-12,2505.8
2015-06-15,2504.8
2015-06-16,2512.0
2015-06-17,2513.8
2015-06-18,2530.05
2015-06-19,2549.55
2015-06-22,2591.5
2015-06-23,2574.6
2015-06-24,2570.3
2015-06-25,2550.0
2015-06-26,2592.8
2015-06-29,2592.9
2015-06-30,2550.95
2015-07-01,2593.1
2015-07-02,2577.75
2015-07-03,2603.9
2015-07-06,2633.3
2015-07-07,2616.25
2015-07-08,2595.1
2015-07-09,2522.5
2015-07-10,2474.35
2015-07-13,2509.55
2015-07-14,2499.5
2015-07-15,2545.75
2015-07-16,2540.2
2015-07-17,2564.4
2015-07-20,2579.15
2015-07-21,2561.4
2015-07-22,2528.05
2015-07-23,2488.6
2015-07-24,2505.15
2015-07-27,2497.05
2015-07-28,2502.05
2015-07-29,2506.75
2015-07-30,2480.65
2015-07-31,2510.75
2015-08-03,2509.6
2015-08-04,2508.9
2015-08-05,2547.15
2015-08-06,2573.3
2015-08-07,2552.05
2015-08-10,2572.1
2015-08-11,2604.2
2015-08-12,2671.7
2015-08-13,2635.6
2015-08-14,2703.2
2015-08-17,2684.75
2015-08-18,2740.9
2015-08-19,2733.6
2015-08-20,2686.85
2015-08-21,2676.15
2015-08-24,2578.65
2015-08-25,2567.15
2015-08-26,2576.75
2015-08-27,2574.65
2015-08-28,2570.85
2015-08-31,2564.05
2015-09-01,2537.4
2015-09-02,2591.8
2015-09-03,2605.6
2015-09-04,2547.45
2015-09-07,2539.75
2015-09-08,2540.3
2015-09-09,2549.75
2015-09-10,2545.4
2015-09-11,2552.0
2015-09-14,2551.65
2015-09-15,2547.6
2015-09-16,2550.35
2015-09-18,2551.25
2015-09-21,2551.05
2015-09-22,2526.8
2015-09-23,2532.65
2015-09-24,2580.4
2015-09-28,2593.7
2015-09-29,2588.25
2015-09-30,2588.05
2015-10-01,2644.6
2015-10-05,2711.65
2015-10-06,2700.0
2015-10-07,2653.95
2015-10-08,2633.8
2015-10-09,2629.65
2015-10-12,2592.6
2015-10-13,2598.55
2015-10-14,2483.7
2015-10-15,2467.75
2015-10-16,2473.75
2015-10-19,2488.75
2015-10-20,2526.75
2015-10-21,2530.0
2015-10-23,2537.15
2015-10-26,2536.55
2015-10-27,2531.1
2015-10-28,2529.1
2015-10-29,2495.35
2015-10-30,2495.2
2015-11-02,2517.35
2015-11-03,2543.45
2015-11-04,2533.8
2015-11-05,2482.65
2015-11-06,2505.75
2015-11-09,2471.35
2015-11-10,2458.15
2015-11-11,2468.8
2015-11-13,2397.4
2015-11-16,2374.6
2015-11-17,2390.55
2015-11-18,2351.45
2015-11-19,2362.55
2015-11-20,2398.35
2015-11-23,2391.05
2015-11-24,2367.95
2015-11-26,2345.55
2015-11-27,2353.35
2015-11-30,2364.7
2015-12-01,2361.9
2015-12-02,2365.2
2015-12-03,2350.75
2015-12-04,2328.4
2015-12-07,2319.8
2015-12-08,2329.0
2015-12-09,2367.65
2015-12-10,2384.55
2015-12-11,2386.0
2015-12-14,2378.45
2015-12-15,2375.85
2015-12-16,2408.4
2015-12-17,2439.75
2015-12-18,2416.8
2015-12-21,2446.4
2015-12-22,2405.05
2015-12-23,2425.8
2015-12-24,2434.25
2015-12-28,2462.7
2015-12-29,2455.8
2015-12-30,2418.3
2015-12-31,2436.85
