Date,SRTRANSFIN
2015-05-19,845.6
2015-05-20,836.15
2015-05-21,824.45
2015-05-22,824.65
2015-05-25,828.45
2015-05-26,835.85
2015-05-27,834.25
2015-05-28,832.95
2015-05-29,823.6
2015-06-01,823.2
2015-06-02,807.3
2015-06-03,820.65
2015-06-04,816.1
2015-06-05,825.55
2015-06-08,815.0
2015-06-09,817.2
2015-06-10,832.55
2015-06-11,791.8
2015-06-12,814.85
2015-06-15,821.25
2015-06-16,823.05
2015-06-17,831.05
2015-06-18,873.15
2015-06-19,885.1
2015-06-22,891.25
2015-06-23,899.9
2015-06-24,891.8
2015-06-25,878.95
2015-06-26,883.2
2015-06-29,868.65
2015-06-30,853.45
2015-07-01,890.65
2015-07-02,927.95
2015-07-03,906.7
2015-07-06,901.7
2015-07-07,940.7
2015-07-08,947.6
2015-07-09,928.95
2015-07-10,939.6
2015-07-13,924.6
2015-07-14,907.45
2015-07-15,887.8
2015-07-16,889.15
2015-07-17,898.6
2015-07-20,890.25
2015-07-21,878.45
2015-07-22,880.0
2015-07-23,879.25
2015-07-24,879.65
2015-07-27,848.2
2015-07-28,842.55
2015-07-29,852.6
2015-07-30,861.4
2015-07-31,891.4
2015-08-03,917.7
2015-08-04,907.75
2015-08-05,903.45
2015-08-06,898.5
2015-08-07,898.35
2015-08-10,887.45
2015-08-11,878.15
2015-08-12,855.95
2015-08-13,824.9
2015-08-14,867.45
2015-08-17,854.55
2015-08-18,856.85
2015-08-19,862.7
2015-08-20,850.8
2015-08-21,848.85
2015-08-24,824.25
2015-08-25,813.45
2015-08-26,812.3
2015-08-27,819.35
2015-08-28,818.25
2015-08-31,813.05
2015-09-01,818.65
2015-09-02,861.4
2015-09-03,866.0
2015-09-04,857.05
2015-09-07,803.45
2015-09-08,820.9
2015-09-09,839.3
2015-09-10,871.0
2015-09-11,879.1
2015-09-14,867.1
2015-09-15,855.25
2015-09-16,873.4
2015-09-18,908.5
2015-09-21,909.25
2015-09-22,890.15
2015-09-23,881.2
2015-09-24,876.6
2015-09-28,888.95
2015-09-29,936.25
2015-09-30,925.05
2015-10-01,929.7
2015-10-05,945.0
2015-10-06,955.9
2015-10-07,973.35
2015-10-08,948.85
2015-10-09,958.4
2015-10-12,977.45
2015-10-13,1007.45
2015-10-14,990.35
2015-10-15,998.15
2015-10-16,957.5
2015-10-19,967.5
2015-10-20,973.3
2015-10-21,933.3
2015-10-23,947.25
2015-10-26,945.15
2015-10-27,944.65
2015-10-28,933.0
2015-10-29,941.5
2015-10-30,943.35
2015-11-02,940.1
2015-11-03,952.0
2015-11-04,956.65
2015-11-05,913.85
2015-11-06,932.25
2015-11-09,889.8
2015-11-10,865.7
2015-11-11,871.9
2015-11-13,888.1
2015-11-16,875.1
2015-11-17,870.1
2015-11-18,851.4
2015-11-19,852.15
2015-11-20,849.9
2015-11-23,833.25
2015-11-24,846.15
2015-11-26,847.65
2015-11-27,879.25
2015-11-30,874.1
2015-12-01,880.45
2015-12-02,887.1
2015-12-03,859.9
2015-12-04,845.3
2015-12-07,856.7
2015-12-08,856.3
2015-12-09,853.4
2015-12-10,824.55
2015-12-11,807.75
2015-12-14,796.65
2015-12-15,790.8
2015-12-16,794.85
2015-12-17,803.1
2015-12-18,821.3
2015-12-21,843.25
2015-12-22,849.8
2015-12-23,851.15
2015-12-24,853.45
2015-12-28,851.7
2015-12-29,848.0
2015-12-30,850.6
2015-12-31,858.7
