Date,IDBIGOLD
2015-06-11,2554.45
2015-06-12,2550.0
2015-06-15,2544.0
2015-06-16,2553.55
2015-06-17,2539.2
2015-06-18,2555.0
2015-06-19,2560.0
2015-06-22,2544.2
2015-06-23,2530.0
2015-06-24,2507.0
2015-06-25,2508.85
2015-06-26,2515.0
2015-06-29,2515.7
2015-06-30,2510.2
2015-07-01,2518.65
2015-07-02,2502.05
2015-07-03,2505.0
2015-07-06,2491.0
2015-07-07,2500.0
2015-07-08,2525.0
2015-07-09,2499.0
2015-07-10,2485.0
2015-07-13,2490.0
2015-07-14,2478.7
2015-07-15,2474.0
2015-07-16,2459.5
2015-07-17,2469.0
2015-07-20,2450.0
2015-07-21,2446.8
2015-07-22,2397.2
2015-07-23,2409.95
2015-07-24,2403.7
2015-07-27,2390.0
2015-07-28,2379.0
2015-07-29,2378.85
2015-07-30,2374.0
2015-07-31,2360.0
2015-08-03,2381.85
2015-08-04,2380.6
2015-08-05,2362.8
2015-08-06,2346.85
2015-08-07,2374.25
2015-08-10,2375.0
2015-08-11,2426.0
2015-08-12,2422.0
2015-08-13,2462.0
2015-08-14,2460.0
2015-08-17,2455.0
2015-08-18,2515.0
2015-08-19,2480.0
2015-08-20,2513.0
2015-08-21,2529.65
2015-08-24,2551.0
2015-08-25,2482.0
2015-08-26,2485.4
2015-08-27,2486.95
2015-08-28,2479.0
2015-08-31,2474.5
2015-09-01,2500.0
2015-09-02,2505.45
2015-09-03,2505.0
2015-09-04,2480.0
2015-09-07,2474.95
2015-09-08,2475.0
2015-09-09,2460.0
2015-09-10,2429.15
2015-09-11,2428.0
2015-09-14,2472.9
2015-09-15,2448.3
2015-09-16,2424.95
2015-09-18,2440.1
2015-09-21,2445.0
2015-09-22,2434.75
2015-09-23,2430.1
2015-09-24,2427.25
2015-09-28,2447.0
2015-09-30,2421.85
2015-10-01,2399.8
2015-10-05,2418.0
2015-10-06,2419.0
2015-10-07,2435.7
2015-10-08,2433.95
2015-10-09,2413.35
2015-10-12,2403.2
2015-10-13,2413.95
2015-10-14,2424.6
2015-10-15,2419.0
2015-10-16,2513.15
2015-10-19,2470.1
2015-10-20,2530.55
2015-10-21,2598.6
2015-10-23,2569.95
2015-10-26,2550.0
2015-10-27,2549.0
2015-10-28,2506.55
2015-10-29,2477.0
2015-10-30,2499.0
2015-11-02,2530.05
2015-11-03,2510.0
2015-11-04,2470.0
2015-11-05,2487.8
2015-11-06,2414.85
2015-11-09,2475.95
2015-11-10,2454.9
2015-11-11,2469.65
2015-11-13,2413.0
2015-11-16,2441.7
2015-11-17,2411.0
2015-11-18,2389.55
2015-11-19,2380.0
2015-11-20,2388.0
2015-11-23,2389.6
2015-11-26,2432.4
2015-11-27,2427.1
2015-11-30,2395.6
2015-12-01,2379.9
2015-12-02,2375.0
2015-12-03,2355.45
2015-12-04,2360.0
2015-12-07,2405.0
2015-12-08,2404.95
2015-12-10,2415.0
2015-12-11,2361.0
2015-12-14,2398.0
2015-12-15,2358.0
2015-12-16,2378.5
2015-12-17,2353.4
2015-12-18,2335.0
2015-12-21,2345.0
2015-12-22,2357.25
2015-12-23,2353.5
2015-12-24,2372.0
2015-12-28,2350.0
2015-12-29,2357.75
2015-12-30,2344.0
2015-12-31,2363.0
