Date,BLUEDART
2015-07-14,6268.05
2015-07-15,6293.45
2015-07-16,6278.2
2015-07-17,6212.8
2015-07-20,6426.3
2015-07-21,6431.65
2015-07-22,6525.65
2015-07-23,6519.4
2015-07-24,6490.45
2015-07-27,6453.25
2015-07-28,6477.8
2015-07-29,6543.25
2015-07-30,6878.3
2015-07-31,6942.1
2015-08-03,6919.2
2015-08-04,7129.05
2015-08-05,7433.45
2015-08-06,7307.85
2015-08-07,7190.5
2015-08-10,7143.05
2015-08-11,7105.1
2015-08-12,7022.3
2015-08-13,7092.15
2015-08-14,7180.25
2015-08-17,7183.35
2015-08-18,7184.8
2015-08-19,7381.85
2015-08-20,7321.6
2015-08-21,7181.65
2015-08-24,6661.25
2015-08-25,6552.55
2015-08-26,6564.75
2015-08-27,6785.4
2015-08-28,6982.6
2015-08-31,6826.75
2015-09-01,6912.25
2015-09-02,7195.95
2015-09-03,7163.2
2015-09-04,7146.05
2015-09-07,7104.85
2015-09-08,6932.05
2015-09-09,7093.5
2015-09-10,7063.8
2015-09-11,6985.1
2015-09-14,6981.0
2015-09-15,6940.6
2015-09-16,6838.2
2015-09-18,7073.8
2015-09-21,7073.35
2015-09-22,7104.15
2015-09-23,7097.3
2015-09-24,7114.1
2015-09-28,7190.3
2015-09-29,7250.85
2015-09-30,7490.6
2015-10-01,7347.65
2015-10-05,7337.95
2015-10-06,7437.9
2015-10-07,7376.0
2015-10-08,7499.3
2015-10-09,7480.05
2015-10-12,7481.9
2015-10-13,7444.3
2015-10-14,7359.7
2015-10-15,7419.45
2015-10-16,7353.1
2015-10-19,7538.15
2015-10-20,7559.45
2015-10-21,7577.65
2015-10-23,7636.65
2015-10-26,7692.9
2015-10-27,7680.25
2015-10-28,7641.75
2015-10-29,7625.1
2015-10-30,7608.1
2015-11-02,7675.25
2015-11-03,7597.0
2015-11-04,7610.15
2015-11-05,7497.0
2015-11-06,7443.8
2015-11-09,7371.35
2015-11-10,7256.45
2015-11-11,7462.8
2015-11-13,7109.4
2015-11-16,6836.85
2015-11-17,6922.85
2015-11-18,6782.95
2015-11-19,6915.7
2015-11-20,6861.15
2015-11-23,6900.8
2015-11-24,7044.45
2015-11-26,7144.4
2015-11-27,7192.75
2015-11-30,7400.0
2015-12-01,7389.6
2015-12-02,7341.45
2015-12-03,7140.9
2015-12-04,7163.3
2015-12-07,7149.6
2015-12-08,7080.4
2015-12-09,7152.85
2015-12-10,7000.6
2015-12-11,6966.1
2015-12-14,6976.9
2015-12-15,6924.3
2015-12-16,6864.6
2015-12-17,6812.55
2015-12-18,6855.6
2015-12-21,6848.0
2015-12-22,6757.45
2015-12-23,6729.1
2015-12-24,6710.95
2015-12-28,6768.0
2015-12-29,6779.65
2015-12-30,6686.3
2015-12-31,6782.45
