Date,GLENMARK
2015-06-08,855.7
2015-06-09,849.0
2015-06-10,857.3
2015-06-11,866.1
2015-06-12,879.6
2015-06-15,889.4
2015-06-16,922.7
2015-06-17,968.6
2015-06-18,989.15
2015-06-19,988.3
2015-06-22,982.55
2015-06-23,998.5
2015-06-24,978.8
2015-06-25,984.7
2015-06-26,982.55
2015-06-29,974.4
2015-06-30,994.15
2015-07-01,1018.1
2015-07-02,1019.45
2015-07-03,1019.25
2015-07-06,1019.0
2015-07-07,1017.35
2015-07-08,1018.7
2015-07-09,1037.15
2015-07-10,1028.8
2015-07-13,1039.25
2015-07-14,1053.85
2015-07-15,1074.9
2015-07-16,1090.4
2015-07-17,1091.45
2015-07-20,1082.05
2015-07-21,1052.35
2015-07-22,1057.95
2015-07-23,1052.5
2015-07-24,1050.5
2015-07-27,1036.4
2015-07-28,991.15
2015-07-29,950.7
2015-07-30,956.55
2015-07-31,1011.9
2015-08-03,989.75
2015-08-04,992.85
2015-08-05,1032.0
2015-08-06,1044.55
2015-08-07,1008.45
2015-08-10,1052.45
2015-08-11,1059.85
2015-08-12,1034.3
2015-08-13,1059.35
2015-08-14,1134.35
2015-08-17,1129.25
2015-08-18,1159.4
2015-08-19,1200.1
2015-08-20,1221.35
2015-08-21,1226.8
2015-08-24,1124.35
2015-08-25,1187.45
2015-08-26,1197.15
2015-08-27,1194.5
2015-08-28,1174.75
2015-08-31,1154.8
2015-09-01,1124.5
2015-09-02,1079.55
2015-09-03,1062.1
2015-09-04,1026.3
2015-09-07,1000.4
2015-09-08,1006.0
2015-09-09,1017.35
2015-09-10,1000.3
2015-09-11,1002.65
2015-09-14,1030.8
2015-09-15,1015.45
2015-09-16,1018.6
2015-09-18,1016.45
2015-09-21,1022.85
2015-09-22,1015.75
2015-09-23,1009.65
2015-09-24,1005.8
2015-09-28,998.55
2015-09-29,1007.35
2015-09-30,1049.2
2015-10-01,1037.05
2015-10-05,1053.1
2015-10-06,1056.95
2015-10-07,1033.6
2015-10-08,990.4
2015-10-09,1016.2
2015-10-12,1036.4
2015-10-13,1024.1
2015-10-14,1014.3
2015-10-15,1012.6
2015-10-16,1020.2
2015-10-19,1039.8
2015-10-20,1031.75
2015-10-21,1018.05
2015-10-23,1028.55
2015-10-26,1007.1
2015-10-27,1005.0
2015-10-28,986.0
2015-10-29,942.75
2015-10-30,991.5
2015-11-02,984.0
2015-11-03,979.9
2015-11-04,986.95
2015-11-05,966.3
2015-11-06,962.05
2015-11-09,962.95
2015-11-10,948.5
2015-11-11,950.05
2015-11-13,939.55
2015-11-16,964.4
2015-11-17,972.65
2015-11-18,980.0
2015-11-19,976.35
2015-11-20,967.45
2015-11-23,965.7
2015-11-24,965.4
2015-11-26,952.75
2015-11-27,950.75
2015-11-30,981.0
2015-12-01,983.45
2015-12-02,979.25
2015-12-03,958.0
2015-12-04,954.8
2015-12-07,956.1
2015-12-08,929.7
2015-12-09,882.4
2015-12-10,863.8
2015-12-11,867.65
2015-12-14,853.65
2015-12-15,861.6
2015-12-16,868.45
2015-12-17,894.15
2015-12-18,912.8
2015-12-21,929.25
2015-12-22,938.1
2015-12-23,946.65
2015-12-24,927.25
2015-12-28,923.95
2015-12-29,933.7
2015-12-30,928.05
2015-12-31,921.9
