Date,PAGEIND
2015-01-01,12334.4
2015-01-02,12419.65
2015-01-05,12080.75
2015-01-06,11639.85
2015-01-07,11388.6
2015-01-08,11194.15
2015-01-09,11031.25
2015-01-12,10974.4
2015-01-13,10870.55
2015-01-14,10839.5
2015-01-15,10909.65
2015-01-16,11646.45
2015-01-19,11782.15
2015-01-20,11615.55
2015-01-21,11712.55
2015-01-22,11783.35
2015-01-23,11893.6
2015-01-27,11875.0
2015-01-28,11869.6
2015-01-29,11653.4
2015-01-30,11794.95
2015-02-02,11805.2
2015-02-03,11997.45
2015-02-04,11911.1
2015-02-05,11800.35
2015-02-06,11644.05
2015-02-09,11265.8
2015-02-10,11463.0
2015-02-11,11709.1
2015-02-12,11770.6
2015-02-13,11766.85
2015-02-16,11760.05
2015-02-18,11775.65
2015-02-19,11776.5
2015-02-20,11783.25
2015-02-23,11647.4
2015-02-24,11761.45
2015-02-25,11626.75
2015-02-26,11463.45
2015-02-27,11599.7
2015-02-28,11823.25
2015-03-02,11961.7
2015-03-03,12196.9
2015-03-04,12437.5
2015-03-05,13058.65
2015-03-09,13171.15
2015-03-10,13096.9
2015-03-11,12845.5
2015-03-12,13316.8
2015-03-13,13494.95
2015-03-16,13480.5
2015-03-17,13578.35
2015-03-18,13774.75
2015-03-19,14050.25
2015-03-20,14444.65
2015-03-23,13998.1
2015-03-24,13400.1
2015-03-25,13798.8
2015-03-26,14136.45
2015-03-27,14173.3
2015-03-30,13963.4
2015-03-31,13731.05
2015-04-01,14355.4
2015-04-06,14184.4
2015-04-07,13719.2
2015-04-08,14008.55
2015-04-09,14203.8
2015-04-10,14141.5
2015-04-13,13736.0
2015-04-15,13674.8
2015-04-16,13413.45
2015-04-17,12871.35
2015-04-20,13033.8
2015-04-21,13419.9
2015-04-22,13297.95
2015-04-23,12880.95
2015-04-24,13086.85
2015-04-27,12879.95
2015-04-28,13139.9
2015-04-29,13660.7
2015-04-30,13654.05
2015-05-04,14004.45
2015-05-05,14074.55
2015-05-06,14047.05
2015-05-07,13764.6
2015-05-08,13303.25
2015-05-11,13685.1
2015-05-12,13432.1
2015-05-13,13516.2
2015-05-14,13716.65
2015-05-15,13917.3
2015-05-18,14641.65
2015-05-19,14772.8
2015-05-20,14815.05
2015-05-21,14699.15
2015-05-22,14792.0
2015-05-25,14842.7
2015-05-26,14656.05
2015-05-27,14513.35
2015-05-28,15213.25
2015-05-29,16204.75
2015-06-01,16879.85
2015-06-02,15566.05
2015-06-03,15275.0
2015-06-04,15704.05
2015-06-05,15602.45
2015-06-08,14929.1
2015-06-09,14577.65
2015-06-10,14835.25
2015-06-11,14022.55
2015-06-12,13866.5
2015-06-15,14107.25
2015-06-16,14430.65
2015-06-17,14468.85
2015-06-18,14905.05
2015-06-19,15060.75
2015-06-22,15010.95
2015-06-23,14918.9
2015-06-24,14925.4
2015-06-25,15095.75
2015-06-26,15161.45
2015-06-29,14951.05
2015-06-30,15115.25
2015-07-01,15074.4
2015-07-02,15229.9
2015-07-03,15382.15
2015-07-06,15315.85
2015-07-07,15312.15
2015-07-08,14885.0
2015-07-09,14710.7
2015-07-10,14678.7
2015-07-13,14732.2
2015-07-14,14633.4
2015-07-15,14869.85
2015-07-16,14923.7
2015-07-17,14984.35
2015-07-20,14994.45
2015-07-21,14669.3
2015-07-22,14737.3
2015-07-23,14731.25
2015-07-24,14667.35
2015-07-27,14267.75
2015-07-28,14001.6
2015-07-29,13444.0
2015-07-30,13758.45
2015-07-31,13699.0
2015-08-03,13630.3
2015-08-04,14226.2
2015-08-05,14570.6
2015-08-06,14633.75
2015-08-07,14623.9
2015-08-10,14707.55
2015-08-11,14755.2
2015-08-12,14712.05
2015-08-13,14053.25
2015-08-14,14535.9
2015-08-17,14469.85
2015-08-18,14555.25
2015-08-19,14601.3
2015-08-20,14588.8
2015-08-21,14665.0
2015-08-24,13329.05
2015-08-25,13800.15
2015-08-26,13865.45
2015-08-27,14540.2
2015-08-28,14245.65
2015-08-31,14202.0
2015-09-01,14138.3
2015-09-02,14297.05
2015-09-03,14211.9
2015-09-04,14109.2
2015-09-07,13616.35
2015-09-08,13061.35
2015-09-09,13575.2
2015-09-10,13364.55
2015-09-11,13290.2
2015-09-14,12945.1
2015-09-15,13055.0
2015-09-16,12728.25
2015-09-18,12972.5
2015-09-21,13209.0
2015-09-22,13013.75
2015-09-23,12985.3
2015-09-24,13370.95
2015-09-28,13197.85
2015-09-29,13090.6
2015-09-30,13272.1
2015-10-01,13398.75
2015-10-05,13551.75
2015-10-06,13963.7
2015-10-07,14168.05
2015-10-08,14255.6
2015-10-09,14269.5
2015-10-12,14657.1
2015-10-13,14332.85
2015-10-14,14418.75
2015-10-15,14101.6
2015-10-16,14156.05
2015-10-19,14236.25
2015-10-20,14378.45
2015-10-21,14474.2
2015-10-23,14453.0
2015-10-26,14398.2
2015-10-27,14320.4
2015-10-28,14123.2
2015-10-29,14294.35
2015-10-30,14073.9
2015-11-02,13684.6
2015-11-03,13823.6
2015-11-04,13768.6
2015-11-05,13603.35
2015-11-06,13473.15
2015-11-09,13086.25
2015-11-10,12714.35
2015-11-11,12493.45
2015-11-13,12125.55
2015-11-16,12304.35
2015-11-17,12393.35
2015-11-18,12758.35
2015-11-19,13233.9
2015-11-20,13165.15
2015-11-23,12851.3
2015-11-24,12810.75
2015-11-26,13020.2
2015-11-27,13229.1
2015-11-30,12992.0
2015-12-01,12920.1
2015-12-02,12955.7
2015-12-03,13167.1
2015-12-04,12998.05
2015-12-07,12851.25
2015-12-08,12819.85
2015-12-09,12706.05
2015-12-10,12700.75
2015-12-11,12777.55
2015-12-14,12641.95
2015-12-15,13020.95
2015-12-16,13111.5
2015-12-17,13165.45
2015-12-18,12951.0
2015-12-21,12953.2
2015-12-22,12745.7
2015-12-23,12981.95
2015-12-24,12968.7
2015-12-28,12971.95
2015-12-29,13067.55
2015-12-30,13098.55
2015-12-31,13369.65
