Date,SKFINDIA
2015-01-01,1350.5
2015-01-02,1361.25
2015-01-05,1355.05
2015-01-06,1351.7
2015-01-07,1339.0
2015-01-08,1340.65
2015-01-09,1329.0
2015-01-12,1319.9
2015-01-13,1329.5
2015-01-14,1317.9
2015-01-15,1340.9
2015-01-16,1384.8
2015-01-19,1388.1
2015-01-20,1390.05
2015-01-21,1390.2
2015-01-22,1391.6
2015-01-23,1402.05
2015-01-27,1402.85
2015-01-28,1465.15
2015-01-29,1499.65
2015-01-30,1491.4
2015-02-02,1466.95
2015-02-03,1452.75
2015-02-04,1453.25
2015-02-05,1445.65
2015-02-06,1401.6
2015-02-09,1366.35
2015-02-10,1384.9
2015-02-11,1384.5
2015-02-12,1387.7
2015-02-13,1385.15
2015-02-16,1442.55
2015-02-18,1473.7
2015-02-19,1400.85
2015-02-20,1400.25
2015-02-23,1399.15
2015-02-24,1402.45
2015-02-25,1401.0
2015-02-26,1401.85
2015-02-27,1411.5
2015-02-28,1425.1
2015-03-02,1419.6
2015-03-03,1458.6
2015-03-04,1452.0
2015-03-05,1449.95
2015-03-09,1447.7
2015-03-10,1439.3
2015-03-11,1437.05
2015-03-12,1440.8
2015-03-13,1435.7
2015-03-16,1420.15
2015-03-17,1413.4
2015-03-18,1409.35
2015-03-19,1422.1
2015-03-20,1421.9
2015-03-23,1447.65
2015-03-24,1428.45
2015-03-25,1400.35
2015-03-26,1401.9
2015-03-27,1395.55
2015-03-30,1430.3
2015-03-31,1410.05
2015-04-01,1415.5
2015-04-06,1498.75
2015-04-07,1518.4
2015-04-08,1517.35
2015-04-09,1501.55
2015-04-10,1467.25
2015-04-13,1475.35
2015-04-15,1464.8
2015-04-16,1480.8
2015-04-17,1478.85
2015-04-20,1473.45
2015-04-21,1441.4
2015-04-22,1435.55
2015-04-23,1422.25
2015-04-24,1386.05
2015-04-27,1350.25
2015-04-28,1328.75
2015-04-29,1381.3
2015-04-30,1412.9
2015-05-04,1410.5
2015-05-05,1381.75
2015-05-06,1345.85
2015-05-07,1361.45
2015-05-08,1381.8
2015-05-11,1407.05
2015-05-12,1398.3
2015-05-13,1377.95
2015-05-14,1375.45
2015-05-15,1385.0
2015-05-18,1401.85
2015-05-19,1386.6
2015-05-20,1398.3
2015-05-21,1394.1
2015-05-22,1404.3
2015-05-25,1405.9
2015-05-26,1406.1
2015-05-27,1392.3
2015-05-28,1407.9
2015-05-29,1409.45
2015-06-01,1457.75
2015-06-02,1442.4
2015-06-03,1466.35
2015-06-04,1452.15
2015-06-05,1456.2
2015-06-08,1426.15
2015-06-09,1400.65
2015-06-10,1404.95
2015-06-11,1394.4
2015-06-12,1379.7
2015-06-15,1378.3
2015-06-16,1345.2
2015-06-17,1380.95
2015-06-18,1388.8
2015-06-19,1380.5
2015-06-22,1399.75
2015-06-23,1399.35
2015-06-24,1400.85
2015-06-25,1391.65
2015-06-26,1389.25
2015-06-29,1386.2
2015-06-30,1415.25
2015-07-01,1419.9
2015-07-02,1421.95
2015-07-03,1422.4
2015-07-06,1414.15
2015-07-07,1462.2
2015-07-08,1410.6
2015-07-09,1393.3
2015-07-10,1387.2
2015-07-13,1398.3
2015-07-14,1423.5
2015-07-15,1445.0
2015-07-16,1438.2
2015-07-17,1436.8
2015-07-20,1460.25
2015-07-21,1453.6
2015-07-22,1381.15
2015-07-23,1374.1
2015-07-24,1334.55
2015-07-27,1305.05
2015-07-28,1310.2
2015-07-29,1308.1
2015-07-30,1305.15
2015-07-31,1294.15
2015-08-03,1298.9
2015-08-04,1319.5
2015-08-05,1331.0
2015-08-06,1363.85
2015-08-07,1361.35
2015-08-10,1366.0
2015-08-11,1322.0
2015-08-12,1297.95
2015-08-13,1294.6
2015-08-14,1323.85
2015-08-17,1308.3
2015-08-18,1313.5
2015-08-19,1309.5
2015-08-20,1312.5
2015-08-21,1294.4
2015-08-24,1214.2
2015-08-25,1191.15
2015-08-26,1173.5
2015-08-27,1203.95
2015-08-28,1207.45
2015-08-31,1201.1
2015-09-01,1226.55
2015-09-02,1227.45
2015-09-03,1237.5
2015-09-04,1244.05
2015-09-07,1245.8
2015-09-08,1226.9
2015-09-09,1231.05
2015-09-10,1252.9
2015-09-11,1250.95
2015-09-14,1250.85
2015-09-15,1233.55
2015-09-16,1226.7
2015-09-18,1228.05
2015-09-21,1212.15
2015-09-22,1233.25
2015-09-23,1235.55
2015-09-24,1242.35
2015-09-28,1258.8
2015-09-29,1245.2
2015-09-30,1251.15
2015-10-01,1279.65
2015-10-05,1314.45
2015-10-06,1307.5
2015-10-07,1305.9
2015-10-08,1291.35
2015-10-09,1290.25
2015-10-12,1309.0
2015-10-13,1306.3
2015-10-14,1293.55
2015-10-15,1269.5
2015-10-16,1271.4
2015-10-19,1257.65
2015-10-20,1267.15
2015-10-21,1259.85
2015-10-23,1265.9
2015-10-26,1266.1
2015-10-27,1265.8
2015-10-28,1264.95
2015-10-29,1256.55
2015-10-30,1248.9
2015-11-02,1259.5
2015-11-03,1238.8
2015-11-04,1242.55
2015-11-05,1222.75
2015-11-06,1225.4
2015-11-09,1229.7
2015-11-10,1221.2
2015-11-11,1223.9
2015-11-13,1212.9
2015-11-16,1200.25
2015-11-17,1195.65
2015-11-18,1209.55
2015-11-19,1220.1
2015-11-20,1229.3
2015-11-23,1203.2
2015-11-24,1209.1
2015-11-26,1211.05
2015-11-27,1217.2
2015-11-30,1226.7
2015-12-01,1219.25
2015-12-02,1221.95
2015-12-03,1220.8
2015-12-04,1227.45
2015-12-07,1258.3
2015-12-08,1234.85
2015-12-09,1240.5
2015-12-10,1211.05
2015-12-11,1200.25
2015-12-14,1199.65
2015-12-15,1195.35
2015-12-16,1171.3
2015-12-17,1160.4
2015-12-18,1174.55
2015-12-21,1227.75
2015-12-22,1199.6
2015-12-23,1189.5
2015-12-24,1194.2
2015-12-28,1201.85
2015-12-29,1196.65
2015-12-30,1202.05
2015-12-31,1226.7
