Date,PGHH
2015-09-24,5985.7
2015-09-28,5998.8
2015-09-29,6014.95
2015-09-30,6247.3
2015-10-01,6242.55
2015-10-05,6261.25
2015-10-06,6237.2
2015-10-07,6152.55
2015-10-08,6189.3
2015-10-09,6200.95
2015-10-12,6095.2
2015-10-13,6087.5
2015-10-14,6078.2
2015-10-15,6117.55
2015-10-16,6188.85
2015-10-19,6144.65
2015-10-20,6180.0
2015-10-21,6112.95
2015-10-23,6145.35
2015-10-26,6147.65
2015-10-27,6146.5
2015-10-28,6102.85
2015-10-29,6201.35
2015-10-30,6079.95
2015-11-02,6086.75
2015-11-03,6249.05
2015-11-04,6250.2
2015-11-05,6143.4
2015-11-06,5938.55
2015-11-09,5883.95
2015-11-10,5658.05
2015-11-11,5782.5
2015-11-13,5716.8
2015-11-16,5806.1
2015-11-17,5844.6
2015-11-18,5808.25
2015-11-19,5817.95
2015-11-20,5844.75
2015-11-23,5824.45
2015-11-24,5829.05
2015-11-26,5827.9
2015-11-27,5854.65
2015-11-30,5840.7
2015-12-01,5727.95
2015-12-02,5653.65
2015-12-03,5627.1
2015-12-04,5655.2
2015-12-07,5660.65
2015-12-08,5661.75
2015-12-09,5608.3
2015-12-10,5598.0
2015-12-11,5594.7
2015-12-14,5638.65
2015-12-15,5700.45
2015-12-16,5747.9
2015-12-17,5662.15
2015-12-18,5668.1
2015-12-21,5651.95
2015-12-22,5630.05
2015-12-23,5659.3
2015-12-24,5601.1
2015-12-28,5636.1
2015-12-29,5656.75
2015-12-30,5624.35
2015-12-31,5629.95
