Date,MARUTI
2015-01-01,3340.75
2015-01-02,3359.6
2015-01-05,3447.8
2015-01-06,3395.25
2015-01-07,3437.75
2015-01-08,3475.5
2015-01-09,3468.2
2015-01-12,3462.9
2015-01-13,3468.25
2015-01-14,3516.0
2015-01-15,3625.8
2015-01-16,3616.6
2015-01-19,3626.25
2015-01-20,3605.55
2015-01-21,3634.7
2015-01-22,3597.25
2015-01-23,3606.7
2015-01-27,3687.9
2015-01-28,3725.8
2015-01-29,3688.8
2015-01-30,3647.35
2015-02-02,3669.45
2015-02-03,3607.85
2015-02-04,3557.55
2015-02-05,3522.7
2015-02-06,3502.6
2015-02-09,3411.3
2015-02-10,3393.85
2015-02-11,3454.75
2015-02-12,3551.9
2015-02-13,3616.95
2015-02-16,3572.1
2015-02-18,3564.95
2015-02-19,3595.15
2015-02-20,3547.35
2015-02-23,3545.9
2015-02-24,3588.3
2015-02-25,3579.9
2015-02-26,3496.85
2015-02-27,3604.4
2015-02-28,3620.85
2015-03-02,3711.45
2015-03-03,3708.65
2015-03-04,3678.4
2015-03-05,3678.75
2015-03-09,3671.3
2015-03-10,3646.75
2015-03-11,3656.45
2015-03-12,3685.2
2015-03-13,3650.7
2015-03-16,3647.05
2015-03-17,3661.55
2015-03-18,3664.9
2015-03-19,3655.0
2015-03-20,3623.85
2015-03-23,3594.4
2015-03-24,3587.3
2015-03-25,3614.75
2015-03-26,3561.45
2015-03-27,3610.05
2015-03-30,3660.95
2015-03-31,3697.35
2015-04-01,3644.7
2015-04-06,3628.95
2015-04-07,3599.9
2015-04-08,3628.7
2015-04-09,3659.2
2015-04-10,3666.6
2015-04-13,3665.2
2015-04-15,3680.25
2015-04-16,3677.9
2015-04-17,3646.8
2015-04-20,3608.05
2015-04-21,3490.15
2015-04-22,3462.95
2015-04-23,3494.45
2015-04-24,3541.4
2015-04-27,3648.4
2015-04-28,3822.6
2015-04-29,3766.2
2015-04-30,3725.85
2015-05-04,3757.75
2015-05-05,3793.05
2015-05-06,3634.55
2015-05-07,3543.6
2015-05-08,3610.55
2015-05-11,3651.7
2015-05-12,3577.45
2015-05-13,3604.1
2015-05-14,3646.5
2015-05-15,3671.2
2015-05-18,3697.6
2015-05-19,3706.75
2015-05-20,3711.9
2015-05-21,3698.1
2015-05-22,3702.55
2015-05-25,3692.75
2015-05-26,3726.45
2015-05-27,3721.9
2015-05-28,3708.9
2015-05-29,3785.7
2015-06-01,3882.85
2015-06-02,3831.4
2015-06-03,3777.2
2015-06-04,3772.05
2015-06-05,3759.45
2015-06-08,3723.5
2015-06-09,3692.3
2015-06-10,3742.55
2015-06-11,3701.4
2015-06-12,3736.8
2015-06-15,3767.4
2015-06-16,3789.6
2015-06-17,3808.75
2015-06-18,3861.1
2015-06-19,3937.35
2015-06-22,3980.65
2015-06-23,4017.15
2015-06-24,4009.3
2015-06-25,4031.5
2015-06-26,4069.95
2015-06-29,3993.3
2015-06-30,4023.35
2015-07-01,4031.7
2015-07-02,3993.4
2015-07-03,3998.9
2015-07-06,3987.95
2015-07-07,3972.15
2015-07-08,3949.0
2015-07-09,3935.65
2015-07-10,3934.4
2015-07-13,4035.25
2015-07-14,4050.65
2015-07-15,4152.15
2015-07-16,4178.15
2015-07-17,4193.0
2015-07-20,4176.05
2015-07-21,4152.85
2015-07-22,4191.15
2015-07-23,4234.05
2015-07-24,4234.2
2015-07-27,4178.1
2015-07-28,4196.95
2015-07-29,4273.7
2015-07-30,4296.45
2015-07-31,4331.45
2015-08-03,4427.05
2015-08-04,4438.8
2015-08-05,4471.65
2015-08-06,4452.1
2015-08-07,4452.95
2015-08-10,4497.15
2015-08-11,4504.3
2015-08-12,4447.4
2015-08-13,4492.85
2015-08-14,4572.5
2015-08-17,4549.8
2015-08-18,4634.0
2015-08-19,4671.85
2015-08-20,4634.15
2015-08-21,4567.35
2015-08-24,4241.8
2015-08-25,4199.0
2015-08-26,4207.05
2015-08-27,4203.75
2015-08-28,4205.85
2015-08-31,4167.2
2015-09-01,4061.45
2015-09-02,4030.0
2015-09-03,4143.25
2015-09-04,4063.3
2015-09-07,4069.6
2015-09-08,4139.3
2015-09-09,4305.15
2015-09-10,4301.45
2015-09-11,4317.75
2015-09-14,4319.5
2015-09-15,4337.2
2015-09-16,4355.6
2015-09-18,4400.85
2015-09-21,4490.25
2015-09-22,4473.05
2015-09-23,4497.65
2015-09-24,4566.65
2015-09-28,4536.25
2015-09-29,4682.3
2015-09-30,4685.6
2015-10-01,4580.35
2015-10-05,4414.05
2015-10-06,4354.0
2015-10-07,4364.5
2015-10-08,4353.75
2015-10-09,4276.35
2015-10-12,4231.85
2015-10-13,4273.85
2015-10-14,4249.75
2015-10-15,4377.4
2015-10-16,4450.25
2015-10-19,4458.95
2015-10-20,4508.75
2015-10-21,4474.7
2015-10-23,4380.9
2015-10-26,4385.15
2015-10-27,4497.0
2015-10-28,4495.2
2015-10-29,4439.55
2015-10-30,4449.0
2015-11-02,4495.75
2015-11-03,4482.55
2015-11-04,4520.55
2015-11-05,4526.6
2015-11-06,4522.8
2015-11-09,4628.2
2015-11-10,4712.7
2015-11-11,4746.75
2015-11-13,4619.8
2015-11-16,4646.9
2015-11-17,4632.25
2015-11-18,4533.25
2015-11-19,4650.35
2015-11-20,4737.9
2015-11-23,4736.25
2015-11-24,4639.9
2015-11-26,4606.55
2015-11-27,4580.05
2015-11-30,4606.9
2015-12-01,4556.2
2015-12-02,4618.8
2015-12-03,4627.05
2015-12-04,4600.35
2015-12-07,4564.2
2015-12-08,4542.55
2015-12-09,4479.1
2015-12-10,4498.1
2015-12-11,4480.75
2015-12-14,4576.8
2015-12-15,4620.0
2015-12-16,4619.4
2015-12-17,4666.75
2015-12-18,4620.45
2015-12-21,4639.1
2015-12-22,4617.2
2015-12-23,4634.95
2015-12-24,4598.4
2015-12-28,4640.0
2015-12-29,4636.9
2015-12-30,4587.2
2015-12-31,4621.95
