Date,LIQUIDBEES
2015-01-01,999.99
2015-01-02,1000.0
2015-01-05,999.99
2015-01-06,1000.0
2015-01-07,999.99
2015-01-08,1000.0
2015-01-09,1000.0
2015-01-12,999.99
2015-01-13,1000.0
2015-01-14,999.99
2015-01-15,999.99
2015-01-16,1000.0
2015-01-19,999.99
2015-01-20,1000.0
2015-01-21,1000.0
2015-01-22,999.99
2015-01-23,1000.0
2015-01-27,1000.0
2015-01-28,1000.0
2015-01-29,1000.0
2015-01-30,999.99
2015-02-02,999.99
2015-02-03,999.99
2015-02-04,999.99
2015-02-05,1000.0
2015-02-06,999.99
2015-02-09,999.99
2015-02-10,999.99
2015-02-11,999.99
2015-02-12,999.99
2015-02-13,1000.0
2015-02-16,1000.0
2015-02-18,1000.0
2015-02-19,1000.0
2015-02-20,1000.0
2015-02-23,1000.0
2015-02-24,999.99
2015-02-25,999.99
2015-02-26,1000.0
2015-02-27,1000.0
2015-02-28,999.99
2015-03-02,999.99
2015-03-03,999.99
2015-03-04,1000.0
2015-03-05,999.99
2015-03-09,1000.0
2015-03-10,1000.0
2015-03-11,999.99
2015-03-12,1000.0
2015-03-13,1000.0
2015-03-16,999.99
2015-03-17,999.99
2015-03-18,999.99
2015-03-19,1000.0
2015-03-20,1000.0
2015-03-23,999.99
2015-03-24,1000.0
2015-03-25,1000.0
2015-03-26,999.99
2015-03-27,1000.0
2015-03-30,1000.0
2015-03-31,1000.0
2015-04-01,999.99
2015-04-06,1000.0
2015-04-07,999.99
2015-04-08,999.99
2015-04-09,999.99
2015-04-10,1000.0
2015-04-13,999.99
2015-04-15,999.99
2015-04-16,1000.0
2015-04-17,999.99
2015-04-20,1000.0
2015-04-21,999.99
2015-04-22,999.99
2015-04-23,1000.0
2015-04-24,1000.0
2015-04-27,999.99
2015-04-28,999.99
2015-04-29,1000.0
2015-04-30,999.99
2015-05-04,1000.0
2015-05-05,1000.0
2015-05-06,1000.0
2015-05-07,1000.0
2015-05-08,1000.0
2015-05-11,1000.0
2015-05-12,1000.0
2015-05-13,1000.0
2015-05-14,1000.0
2015-05-15,1000.0
2015-05-18,1000.0
2015-05-19,1000.0
2015-05-20,1000.0
2015-05-21,1000.0
2015-05-22,1000.0
2015-05-25,1000.0
2015-05-26,1000.0
2015-05-27,1000.0
2015-05-28,1000.0
2015-05-29,999.99
2015-06-01,1000.0
2015-06-02,1000.0
2015-06-03,1000.0
2015-06-04,999.99
2015-06-05,1000.0
2015-06-08,1000.0
2015-06-09,1000.0
2015-06-10,1000.0
2015-06-11,1000.0
2015-06-12,1000.0
2015-06-15,1000.0
2015-06-16,1000.0
2015-06-17,1000.0
2015-06-18,1000.0
2015-06-19,1000.0
2015-06-22,999.99
2015-06-23,999.99
2015-06-24,1000.0
2015-06-25,1000.0
2015-06-26,1000.0
2015-06-29,1000.0
2015-06-30,1000.0
2015-07-01,1000.0
2015-07-02,999.99
2015-07-03,1000.0
2015-07-06,999.99
2015-07-07,999.99
2015-07-08,1000.0
2015-07-09,999.99
2015-07-10,1000.0
2015-07-13,999.99
2015-07-14,1000.0
2015-07-15,1000.0
2015-07-16,1000.0
2015-07-17,1000.0
2015-07-20,1000.0
2015-07-21,1000.0
2015-07-22,999.99
2015-07-23,1000.0
2015-07-24,1000.0
2015-07-27,999.99
2015-07-28,999.99
2015-07-29,1000.0
2015-07-30,999.99
2015-07-31,999.99
2015-08-03,1000.0
2015-08-04,999.99
2015-08-05,1000.0
2015-08-06,999.99
2015-08-07,1000.0
2015-08-10,999.99
2015-08-11,999.99
2015-08-12,999.99
2015-08-13,1000.0
2015-08-14,1000.0
2015-08-17,1000.0
2015-08-18,1000.0
2015-08-19,1000.0
2015-08-20,1000.0
2015-08-21,1000.0
2015-08-24,999.99
2015-08-25,999.99
2015-08-26,1000.0
2015-08-27,999.99
2015-08-28,1000.0
2015-08-31,1000.0
2015-09-01,1000.0
2015-09-02,999.99
2015-09-03,1000.0
2015-09-04,1000.0
2015-09-07,999.99
2015-09-08,999.99
2015-09-09,1000.0
2015-09-10,1000.0
2015-09-11,1000.0
2015-09-14,1000.0
2015-09-15,1000.0
2015-09-16,1000.0
2015-09-18,999.99
2015-09-21,999.99
2015-09-22,999.99
2015-09-23,999.99
2015-09-24,999.99
2015-09-28,1000.0
2015-09-29,1000.0
2015-09-30,999.99
2015-10-01,1000.0
2015-10-05,1000.0
2015-10-06,1000.0
2015-10-07,999.99
2015-10-08,1000.0
2015-10-09,1000.0
2015-10-12,1000.0
2015-10-13,1000.0
2015-10-14,999.99
2015-10-15,1000.0
2015-10-16,999.99
2015-10-19,1000.0
2015-10-20,1000.0
2015-10-21,1000.0
2015-10-23,1000.0
2015-10-26,1000.0
2015-10-27,999.99
2015-10-28,999.99
2015-10-29,1000.0
2015-10-30,1000.0
2015-11-02,999.99
2015-11-03,1000.0
2015-11-04,999.99
2015-11-05,999.99
2015-11-06,1000.0
2015-11-09,999.99
2015-11-10,1000.0
2015-11-11,1000.15
2015-11-13,1000.0
2015-11-16,999.99
2015-11-17,1000.0
2015-11-18,1000.0
2015-11-19,1000.0
2015-11-20,999.99
2015-11-23,999.99
2015-11-24,999.99
