Date,GOLDBEES
2015-01-01,2456.35
2015-01-02,2451.2
2015-01-05,2466.2
2015-01-06,2497.9
2015-01-07,2502.2
2015-01-08,2468.95
2015-01-09,2456.35
2015-01-12,2478.9
2015-01-13,2499.75
2015-01-14,2485.7
2015-01-15,2478.65
2015-01-16,2532.15
2015-01-19,2554.45
2015-01-20,2580.75
2015-01-21,2592.65
2015-01-22,2570.95
2015-01-23,2577.3
2015-01-27,2557.0
2015-01-28,2568.8
2015-01-29,2552.1
2015-01-30,2578.8
2015-02-02,2569.75
2015-02-03,2567.0
2015-02-04,2540.2
2015-02-05,2549.55
2015-02-06,2550.0
2015-02-09,2506.85
2015-02-10,2507.25
2015-02-11,2508.4
2015-02-12,2488.0
2015-02-13,2499.2
2015-02-16,2505.65
2015-02-18,2480.4
2015-02-19,2472.85
2015-02-20,2471.75
2015-02-23,2459.1
2015-02-24,2436.2
2015-02-25,2443.5
2015-02-26,2440.9
2015-02-27,2436.6
2015-02-28,2440.1
2015-03-02,2462.3
2015-03-03,2443.95
2015-03-04,2442.65
2015-03-05,2457.35
2015-03-09,2434.9
2015-03-10,2414.15
2015-03-11,2402.4
2015-03-12,2396.85
2015-03-13,2391.7
2015-03-16,2392.7
2015-03-17,2380.95
2015-03-18,2374.4
2015-03-19,2378.5
2015-03-20,2381.2
2015-03-23,2390.1
2015-03-24,2404.7
2015-03-25,2402.45
2015-03-26,2455.05
2015-03-27,2419.5
2015-03-30,2411.1
2015-03-31,2398.95
2015-04-01,2413.6
2015-04-06,2463.7
2015-04-07,2453.9
2015-04-08,2455.75
2015-04-09,2420.7
2015-04-10,2433.65
2015-04-13,2436.05
2015-04-15,2418.8
2015-04-16,2440.35
2015-04-17,2443.6
2015-04-20,2461.15
2015-04-21,2479.45
2015-04-22,2460.1
2015-04-23,2444.15
2015-04-24,2459.6
2015-04-27,2445.35
2015-04-28,2463.45
2015-04-29,2473.55
2015-04-30,2484.25
2015-05-04,2452.75
2015-05-05,2448.05
2015-05-06,2460.25
2015-05-07,2468.4
2015-05-08,2464.25
2015-05-11,2461.1
2015-05-12,2470.9
2015-05-13,2484.3
2015-05-14,2516.6
2015-05-15,2506.55
2015-05-18,2531.5
2015-05-19,2512.85
2015-05-20,2497.45
2015-05-21,2499.55
2015-05-22,2483.75
2015-05-25,2479.35
2015-05-26,2473.0
2015-05-27,2466.2
2015-05-28,2462.05
2015-05-29,2459.85
2015-06-01,2451.15
2015-06-02,2468.5
2015-06-03,2466.55
2015-06-04,2461.6
2015-06-05,2444.25
2015-06-08,2448.0
2015-06-09,2447.4
2015-06-10,2451.8
2015-06-11,2428.45
2015-06-12,2444.45
2015-06-15,2441.15
2015-06-16,2448.0
2015-06-17,2443.85
2015-06-18,2459.8
2015-06-19,2457.0
2015-06-22,2444.6
2015-06-23,2424.95
2015-06-24,2414.35
2015-06-25,2423.7
2015-06-26,2420.7
2015-06-29,2430.7
2015-06-30,2419.85
2015-07-01,2417.7
2015-07-02,2402.65
2015-07-03,2394.8
2015-07-06,2391.65
2015-07-07,2399.6
2015-07-08,2397.35
2015-07-09,2412.0
2015-07-10,2397.8
2015-07-13,2383.0
2015-07-14,2377.95
2015-07-15,2379.15
2015-07-16,2362.75
2015-07-17,2360.45
2015-07-20,2332.85
2015-07-21,2338.45
2015-07-22,2285.1
2015-07-23,2292.85
2015-07-24,2286.5
2015-07-27,2293.0
2015-07-28,2289.8
2015-07-29,2280.0
2015-07-30,2272.85
2015-07-31,2269.75
2015-08-03,2274.1
2015-08-04,2268.8
2015-08-05,2251.2
2015-08-06,2248.55
2015-08-07,2261.05
2015-08-10,2270.2
2015-08-11,2314.3
2015-08-12,2346.0
2015-08-13,2354.5
2015-08-14,2350.4
2015-08-17,2364.5
2015-08-18,2375.75
2015-08-19,2375.55
2015-08-20,2408.75
2015-08-21,2444.25
2015-08-24,2473.9
2015-08-25,2444.65
2015-08-26,2420.0
2015-08-27,2396.1
2015-08-28,2413.3
2015-08-31,2431.3
2015-09-01,2442.8
2015-09-02,2427.75
2015-09-03,2408.4
2015-09-04,2406.9
2015-09-07,2411.85
2015-09-08,2410.3
2015-09-09,2398.05
2015-09-10,2376.55
2015-09-11,2380.8
2015-09-14,2374.9
2015-09-15,2373.35
2015-09-16,2376.0
