Date,VSTTILLERS
2015-07-03,1529.4
2015-07-06,1529.75
2015-07-07,1590.85
2015-07-08,1567.05
2015-07-09,1572.25
2015-07-10,1505.65
2015-07-13,1538.35
2015-07-14,1544.55
2015-07-15,1528.45
2015-07-16,1504.85
2015-07-17,1482.75
2015-07-20,1466.85
2015-07-21,1478.0
2015-07-22,1494.3
2015-07-23,1493.15
2015-07-24,1493.0
2015-07-27,1514.4
2015-07-28,1539.85
2015-07-29,1532.75
2015-07-30,1541.0
2015-07-31,1561.6
2015-08-03,1584.4
2015-08-04,1565.8
2015-08-05,1570.7
2015-08-06,1534.5
2015-08-07,1583.6
2015-08-10,1576.7
2015-08-11,1534.75
2015-08-12,1512.5
2015-08-13,1506.55
2015-08-14,1507.55
2015-08-17,1525.8
2015-08-18,1518.5
2015-08-19,1547.45
2015-08-20,1530.0
2015-08-21,1489.1
2015-08-24,1401.65
2015-08-25,1406.5
2015-08-26,1376.55
2015-08-27,1459.95
2015-08-28,1423.8
2015-08-31,1437.9
2015-09-01,1423.15
2015-09-02,1397.65
2015-09-03,1401.6
2015-09-04,1436.55
2015-09-07,1400.25
2015-09-08,1424.2
2015-09-09,1412.25
2015-09-10,1383.15
2015-09-11,1379.05
2015-09-14,1394.95
2015-09-15,1392.85
2015-09-16,1376.8
2015-09-18,1361.45
2015-09-21,1360.15
2015-09-22,1362.45
2015-09-23,1366.65
2015-09-24,1346.05
2015-09-28,1331.0
2015-09-29,1321.5
2015-09-30,1316.5
2015-10-01,1291.75
2015-10-05,1313.6
2015-10-06,1335.15
2015-10-07,1318.45
2015-10-08,1291.35
2015-10-09,1301.25
2015-10-12,1299.2
2015-10-13,1303.9
2015-10-14,1289.0
2015-10-15,1293.55
2015-10-16,1304.55
2015-10-19,1404.4
2015-10-20,1429.4
2015-10-21,1408.15
2015-10-23,1388.0
2015-10-26,1370.25
2015-10-27,1403.35
2015-10-28,1391.45
2015-10-29,1350.45
2015-10-30,1313.05
2015-11-02,1372.2
2015-11-03,1375.65
2015-11-04,1386.95
2015-11-05,1352.4
2015-11-06,1331.9
2015-11-09,1313.55
2015-11-10,1330.3
2015-11-11,1313.7
2015-11-13,1313.3
2015-11-16,1329.35
2015-11-17,1317.8
2015-11-18,1366.35
2015-11-19,1366.5
2015-11-20,1367.2
2015-11-23,1384.15
2015-11-24,1377.25
2015-11-26,1349.65
2015-11-27,1360.95
2015-11-30,1349.65
2015-12-01,1386.65
2015-12-02,1357.3
2015-12-03,1350.3
2015-12-04,1347.15
2015-12-07,1349.75
2015-12-08,1346.85
2015-12-09,1322.05
2015-12-10,1329.9
2015-12-11,1306.15
2015-12-14,1316.4
2015-12-15,1304.5
2015-12-16,1312.6
2015-12-17,1307.85
2015-12-18,1317.1
2015-12-21,1353.9
2015-12-22,1345.95
2015-12-23,1347.7
2015-12-24,1350.4
2015-12-28,1384.85
2015-12-29,1410.4
2015-12-30,1429.1
2015-12-31,1442.8
