Date,ORISSAMINE
2015-07-02,2511.85
2015-07-03,2519.9
2015-07-06,2509.7
2015-07-07,2503.6
2015-07-08,2427.3
2015-07-09,2412.65
2015-07-10,2389.1
2015-07-13,2401.35
2015-07-14,2425.2
2015-07-15,2512.55
2015-07-16,2492.25
2015-07-17,2492.75
2015-07-20,2519.75
2015-07-21,2439.45
2015-07-22,2479.05
2015-07-23,2490.45
2015-07-24,2448.1
2015-07-27,2404.0
2015-07-28,2380.35
2015-07-29,2366.8
2015-07-30,2383.6
2015-07-31,2604.95
2015-08-03,2930.4
2015-08-04,2865.9
2015-08-05,2732.25
2015-08-06,2688.85
2015-08-07,2667.5
2015-08-10,2662.65
2015-08-11,2581.1
2015-08-12,2490.45
2015-08-13,2398.25
2015-08-14,2423.2
2015-08-17,2528.3
2015-08-18,2504.25
2015-08-19,2509.95
2015-08-20,2457.65
2015-08-21,2404.6
2015-08-24,2083.7
2015-08-25,2142.85
2015-08-26,2153.2
2015-08-27,2191.1
2015-08-28,2230.25
2015-08-31,2205.8
2015-09-01,2127.55
2015-09-02,2115.2
2015-09-03,2143.8
2015-09-04,2043.8
2015-09-07,2010.25
2015-09-08,2066.55
2015-09-09,2069.8
2015-09-10,2029.15
2015-09-11,2017.4
2015-09-14,2023.6
2015-09-15,2010.5
2015-09-16,2126.85
2015-09-18,2140.65
2015-09-21,2131.7
2015-09-22,2090.35
2015-09-23,2076.1
2015-09-24,2109.6
2015-09-28,2097.25
2015-09-29,2062.9
2015-09-30,2115.95
2015-10-01,2100.0
2015-10-05,2166.0
2015-10-06,2209.8
2015-10-07,2244.7
2015-10-08,2215.1
2015-10-09,2202.7
2015-10-12,2239.05
2015-10-13,2300.35
2015-10-14,2302.55
2015-10-15,2348.6
2015-10-16,2307.45
2015-10-19,2261.35
2015-10-20,2223.5
2015-10-21,2203.25
2015-10-23,2189.4
2015-10-26,2163.95
2015-10-27,2141.85
2015-10-28,2112.6
2015-10-29,2101.55
2015-10-30,2073.6
2015-11-02,2032.15
2015-11-03,2038.7
2015-11-04,2021.95
2015-11-05,2000.5
2015-11-06,2001.0
2015-11-09,2034.65
2015-11-10,2000.1
2015-11-11,2026.4
2015-11-13,1993.2
2015-11-16,1992.75
2015-11-17,1990.7
2015-11-18,1993.8
2015-11-19,1999.65
2015-11-20,1993.7
2015-11-23,1975.55
2015-11-24,2007.55
2015-11-26,2000.25
2015-11-27,2016.9
2015-11-30,2052.55
2015-12-01,2093.6
2015-12-02,2135.45
2015-12-03,2093.6
2015-12-04,2051.75
2015-12-07,2012.5
2015-12-08,1974.7
2015-12-09,1935.25
2015-12-10,1912.4
2015-12-11,1907.5
2015-12-14,1898.05
2015-12-15,1873.45
2015-12-16,1872.9
2015-12-17,1910.35
2015-12-18,1889.65
2015-12-21,1886.95
2015-12-22,1906.45
2015-12-23,1897.55
2015-12-24,1891.75
2015-12-28,1929.55
2015-12-29,1968.1
2015-12-30,1978.9
2015-12-31,1962.0
