Date,COLPAL
2015-01-01,1805.85
2015-01-02,1843.9
2015-01-05,1828.15
2015-01-06,1840.15
2015-01-07,1874.35
2015-01-08,1924.9
2015-01-09,1920.2
2015-01-12,1926.85
2015-01-13,1939.7
2015-01-14,1938.7
2015-01-15,1947.4
2015-01-16,1959.1
2015-01-19,1945.75
2015-01-20,1926.0
2015-01-21,1893.1
2015-01-22,1922.8
2015-01-23,1912.85
2015-01-27,1926.45
2015-01-28,1922.4
2015-01-29,1888.9
2015-01-30,1875.55
2015-02-02,1839.05
2015-02-03,1846.95
2015-02-04,1821.75
2015-02-05,1857.7
2015-02-06,1872.05
2015-02-09,1835.55
2015-02-10,1832.9
2015-02-11,1850.8
2015-02-12,1862.85
2015-02-13,1910.5
2015-02-16,1918.05
2015-02-18,1925.55
2015-02-19,1904.55
2015-02-20,1920.8
2015-02-23,1973.35
2015-02-24,1973.15
2015-02-25,1946.55
2015-02-26,1928.6
2015-02-27,1921.1
2015-02-28,1945.4
2015-03-02,1975.1
2015-03-03,2008.55
2015-03-04,1981.75
2015-03-05,2070.25
2015-03-09,2105.85
2015-03-10,2088.1
2015-03-11,2110.5
2015-03-12,2118.65
2015-03-13,2069.1
2015-03-16,2038.2
2015-03-17,2058.4
2015-03-18,2017.8
2015-03-19,2034.0
2015-03-20,2010.3
2015-03-23,1979.8
2015-03-24,2057.45
2015-03-25,2038.0
2015-03-26,1992.65
2015-03-27,2000.2
2015-03-30,2022.05
2015-03-31,2014.3
2015-04-01,2002.5
2015-04-06,2048.4
2015-04-07,2099.45
2015-04-08,2093.35
2015-04-09,2173.35
2015-04-10,2143.2
2015-04-13,2149.15
2015-04-15,2150.0
2015-04-16,2124.6
2015-04-17,2070.3
2015-04-20,2012.9
2015-04-21,1981.8
2015-04-22,1953.9
2015-04-23,2011.9
2015-04-24,2036.95
2015-04-27,1993.05
2015-04-28,2015.65
2015-04-29,2011.7
2015-04-30,1988.2
2015-05-04,2033.7
2015-05-05,2060.75
2015-05-06,2023.45
2015-05-07,2004.95
2015-05-08,2046.3
2015-05-11,2072.85
2015-05-12,2043.05
2015-05-13,2039.1
2015-05-14,2039.25
2015-05-15,2072.05
2015-05-18,2072.4
2015-05-19,2074.1
2015-05-20,2019.5
2015-05-21,2014.4
2015-05-22,2001.1
2015-05-25,1987.65
2015-05-26,1997.15
2015-05-27,1957.65
2015-05-28,1994.25
2015-05-29,2003.8
2015-06-01,1989.25
2015-06-02,1950.25
2015-06-03,1907.5
2015-06-04,1923.3
2015-06-05,1898.7
2015-06-08,1871.55
2015-06-09,1902.9
2015-06-10,1898.35
2015-06-11,1876.0
2015-06-12,1899.5
2015-06-15,1910.4
2015-06-16,1936.35
2015-06-17,1959.75
2015-06-18,1958.0
2015-06-19,1961.5
2015-06-22,1963.5
2015-06-23,1957.25
2015-06-24,2002.3
2015-06-25,1988.1
2015-06-26,2010.35
2015-06-29,1998.75
2015-06-30,2039.75
2015-07-01,2055.2
2015-07-02,2041.3
2015-07-03,2050.3
2015-07-06,2043.15
2015-07-07,2060.6
2015-07-08,2043.8
2015-07-09,2021.75
2015-07-10,1988.9
2015-07-13,2007.8
2015-07-14,2006.15
2015-07-15,2013.05
2015-07-16,2043.95
2015-07-17,2030.55
2015-07-20,2039.55
2015-07-21,2050.1
2015-07-22,2072.5
2015-07-23,2071.05
2015-07-24,2059.5
2015-07-27,2056.95
2015-07-28,2055.75
2015-07-29,2078.05
2015-07-30,2064.1
2015-07-31,1989.85
2015-08-03,1982.7
2015-08-04,1984.4
2015-08-05,1980.45
2015-08-06,2032.3
2015-08-07,2043.05
2015-08-10,2036.4
2015-08-11,2015.95
2015-08-12,1989.35
2015-08-13,1996.95
2015-08-14,1979.5
2015-08-17,1980.8
2015-08-18,1986.45
2015-08-19,1991.55
2015-08-20,1995.5
2015-08-21,1994.5
2015-08-24,1935.35
2015-08-25,1900.6
2015-08-26,1916.6
2015-08-27,1938.25
2015-08-28,1947.0
2015-08-31,1954.8
2015-09-01,1923.9
2015-09-02,1925.95
2015-09-03,1911.85
2015-09-04,1885.0
2015-09-07,1848.85
2015-09-08,1805.9
2015-09-09,1835.7
2015-09-10,1818.95
2015-09-11,1848.1
2015-09-14,1924.8
2015-09-15,1947.65
2015-09-16,1984.25
2015-09-18,1945.65
2015-09-21,1965.4
2015-09-22,1926.15
2015-09-23,940.3
2015-09-24,953.85
2015-09-28,947.5
2015-09-29,941.75
2015-09-30,961.5
2015-10-01,961.6
2015-10-05,964.55
2015-10-06,961.3
2015-10-07,943.6
2015-10-08,927.3
2015-10-09,930.85
2015-10-12,919.35
2015-10-13,916.9
2015-10-14,910.0
2015-10-15,907.0
2015-10-16,904.45
2015-10-19,940.9
2015-10-20,937.2
2015-10-21,945.25
2015-10-23,940.85
2015-10-26,933.55
2015-10-27,947.55
2015-10-28,979.35
2015-10-29,975.35
2015-10-30,955.35
2015-11-02,939.1
2015-11-03,948.9
2015-11-04,940.9
2015-11-05,938.95
2015-11-06,938.9
2015-11-09,959.75
2015-11-10,958.15
2015-11-11,961.5
2015-11-13,948.25
2015-11-16,945.85
2015-11-17,945.0
2015-11-18,944.95
2015-11-19,954.9
2015-11-20,962.05
2015-11-23,959.05
2015-11-24,945.05
2015-11-26,967.05
2015-11-27,966.85
2015-11-30,970.85
2015-12-01,975.4
2015-12-02,981.45
2015-12-03,973.0
2015-12-04,974.95
2015-12-07,994.3
2015-12-08,985.4
2015-12-09,961.55
2015-12-10,977.2
2015-12-11,975.95
2015-12-14,985.95
2015-12-15,1001.3
2015-12-16,992.95
2015-12-17,997.9
2015-12-18,992.25
2015-12-21,1002.0
2015-12-22,989.45
2015-12-23,985.2
2015-12-24,983.7
2015-12-28,980.9
2015-12-29,971.85
2015-12-30,972.75
2015-12-31,972.85
