Date,SOLARINDS
2015-07-03,3744.2
2015-07-06,3807.0
2015-07-07,3828.7
2015-07-08,3775.35
2015-07-09,3785.25
2015-07-10,3820.35
2015-07-13,3882.8
2015-07-14,3944.35
2015-07-15,4025.05
2015-07-16,4100.4
2015-07-17,4029.7
2015-07-20,3998.7
2015-07-21,3903.0
2015-07-22,3882.7
2015-07-23,3849.55
2015-07-24,3806.45
2015-07-27,3761.0
2015-07-28,3775.55
2015-07-29,3832.85
2015-07-30,3868.15
2015-07-31,3903.2
2015-08-03,3957.1
2015-08-04,3810.1
2015-08-05,3739.95
2015-08-06,3691.2
2015-08-07,3694.0
2015-08-10,3783.75
2015-08-11,3654.45
2015-08-12,3516.15
2015-08-13,3462.6
2015-08-14,3525.3
2015-08-17,3477.0
2015-08-18,3546.1
2015-08-19,3584.95
2015-08-20,3447.5
2015-08-21,3455.85
2015-08-24,3370.65
2015-08-25,3524.0
2015-08-26,3471.95
2015-08-27,3547.3
2015-08-28,3501.65
2015-08-31,3436.5
2015-09-01,3354.3
2015-09-02,3348.8
2015-09-03,3399.7
2015-09-04,3504.15
2015-09-07,3549.9
2015-09-08,3529.1
2015-09-09,3508.55
2015-09-10,3511.95
2015-09-11,3508.0
2015-09-14,3576.2
2015-09-15,3517.45
2015-09-16,3525.3
2015-09-18,3550.8
2015-09-21,3542.95
2015-09-22,3551.45
2015-09-23,3552.25
2015-09-24,3624.75
2015-09-28,3571.2
2015-09-29,3574.85
2015-09-30,3499.95
2015-10-01,3442.4
2015-10-05,3482.8
2015-10-06,3447.05
2015-10-07,3483.05
2015-10-08,3472.05
2015-10-09,3485.9
2015-10-12,3422.0
2015-10-13,3428.25
2015-10-14,3413.75
2015-10-15,3371.2
2015-10-16,3392.5
2015-10-19,3385.55
2015-10-20,3399.15
2015-10-21,3423.95
2015-10-23,3459.45
2015-10-26,3346.75
2015-10-27,3484.1
2015-10-28,3496.3
2015-10-29,3455.95
2015-10-30,3371.8
2015-11-02,3380.15
2015-11-03,3362.85
2015-11-04,3372.1
2015-11-05,3328.55
2015-11-06,3318.05
2015-11-09,3327.15
2015-11-10,3294.3
2015-11-11,3357.35
2015-11-13,3293.95
2015-11-16,3263.2
2015-11-17,3279.9
2015-11-18,3252.4
2015-11-19,3263.35
2015-11-20,3299.9
2015-11-23,3286.9
2015-11-24,3275.5
2015-11-26,3290.9
2015-11-27,3263.35
2015-11-30,3285.35
2015-12-01,3279.35
2015-12-02,3299.65
2015-12-03,3240.35
2015-12-04,3214.8
2015-12-07,3225.95
2015-12-08,3200.75
2015-12-09,3209.1
2015-12-10,3191.45
2015-12-11,3179.6
2015-12-14,3181.5
2015-12-15,3209.1
2015-12-16,3198.8
2015-12-17,3326.5
2015-12-18,3290.05
2015-12-21,3302.75
2015-12-22,3305.95
2015-12-23,3315.35
2015-12-24,3403.05
2015-12-28,3411.25
2015-12-29,3395.35
2015-12-30,3465.8
2015-12-31,3523.45
