Date,BOSCHLTD
2015-01-01,19454.1
2015-01-02,19539.85
2015-01-05,19736.05
2015-01-06,19188.7
2015-01-07,19156.7
2015-01-08,19618.9
2015-01-09,19450.3
2015-01-12,20326.25
2015-01-13,20403.55
2015-01-14,20985.95
2015-01-15,21334.8
2015-01-16,21441.55
2015-01-19,21504.95
2015-01-20,21530.65
2015-01-21,21638.65
2015-01-22,21677.4
2015-01-23,21834.25
2015-01-27,23054.95
2015-01-28,23292.8
2015-01-29,23437.2
2015-01-30,23824.3
2015-02-02,24974.55
2015-02-03,24530.35
2015-02-04,23554.4
2015-02-05,23629.45
2015-02-06,23039.9
2015-02-09,22358.7
2015-02-10,23014.85
2015-02-11,23708.1
2015-02-12,25361.3
2015-02-13,24946.45
2015-02-16,25604.1
2015-02-18,27117.7
2015-02-19,26201.85
2015-02-20,26559.15
2015-02-23,26118.2
2015-02-24,26514.1
2015-02-25,26285.55
2015-02-26,26032.9
2015-02-27,26589.3
2015-02-28,25885.9
2015-03-02,25902.45
2015-03-03,26256.0
2015-03-04,26115.1
2015-03-05,26706.8
2015-03-09,26312.85
2015-03-10,26555.2
2015-03-11,26438.4
2015-03-12,27289.65
2015-03-13,26614.5
2015-03-16,26223.1
2015-03-17,26602.5
2015-03-18,27316.3
2015-03-19,27657.9
2015-03-20,27367.55
2015-03-23,26902.85
2015-03-24,26337.2
2015-03-25,25771.7
2015-03-26,25559.0
2015-03-27,25212.25
2015-03-30,25498.75
2015-03-31,25421.35
2015-04-01,25570.7
2015-04-06,25343.8
2015-04-07,25291.65
2015-04-08,25823.6
2015-04-09,25692.5
2015-04-10,26069.1
2015-04-13,26440.6
2015-04-15,26340.25
2015-04-16,26239.55
2015-04-17,25574.55
2015-04-20,24676.2
2015-04-21,24284.05
2015-04-22,23622.2
2015-04-23,23720.5
2015-04-24,21958.4
2015-04-27,20930.4
2015-04-28,21722.5
2015-04-29,21621.25
2015-04-30,22503.8
2015-05-04,22713.05
2015-05-05,22522.0
2015-05-06,21732.4
2015-05-07,20936.15
2015-05-08,21608.75
2015-05-11,22114.05
2015-05-12,21487.55
2015-05-13,22580.35
2015-05-14,22794.15
2015-05-15,22868.65
2015-05-18,22983.8
2015-05-19,23184.85
2015-05-20,23256.2
2015-05-21,23376.5
2015-05-22,23146.05
2015-05-25,23462.6
2015-05-26,23135.75
2015-05-27,23033.95
2015-05-28,23094.55
2015-05-29,23668.85
2015-06-01,23332.25
2015-06-02,22744.1
2015-06-03,21713.55
2015-06-04,22183.75
2015-06-05,21977.35
2015-06-08,21420.3
2015-06-09,20791.8
2015-06-10,21247.15
2015-06-11,20432.15
2015-06-12,20283.9
2015-06-15,20339.4
2015-06-16,20306.35
2015-06-17,20848.3
2015-06-18,21096.0
2015-06-19,21108.25
2015-06-22,21745.4
2015-06-23,22062.95
2015-06-24,21990.65
2015-06-25,21914.05
2015-06-26,21805.0
2015-06-29,21698.3
2015-06-30,21852.3
2015-07-01,22039.35
2015-07-02,23014.85
2015-07-03,22988.3
2015-07-06,23204.2
2015-07-07,22927.5
2015-07-08,22627.6
2015-07-09,22847.65
2015-07-10,23072.55
2015-07-13,23497.25
2015-07-14,23544.2
2015-07-15,23449.4
2015-07-16,23715.85
2015-07-17,23758.3
2015-07-20,23860.9
2015-07-21,23528.0
2015-07-22,23862.85
2015-07-23,23625.35
2015-07-24,23255.1
2015-07-27,23097.9
2015-07-28,23002.4
2015-07-29,24072.2
2015-07-30,24097.8
2015-07-31,24669.7
2015-08-03,25309.15
2015-08-04,25965.45
2015-08-05,26299.45
2015-08-06,26397.65
2015-08-07,26036.4
2015-08-10,26027.35
2015-08-11,26580.35
2015-08-12,25491.3
2015-08-13,24939.1
2015-08-14,25387.35
2015-08-17,25227.5
2015-08-18,25393.3
2015-08-19,25393.4
2015-08-20,24820.85
2015-08-21,24122.15
2015-08-24,22558.1
2015-08-25,22899.75
2015-08-26,22703.3
2015-08-27,23122.8
2015-08-28,23670.3
2015-08-31,23210.45
2015-09-01,22763.25
2015-09-02,22427.55
2015-09-03,22157.75
2015-09-04,21819.7
2015-09-07,21155.8
2015-09-08,21648.85
2015-09-09,21634.6
2015-09-10,21988.85
2015-09-11,21931.6
2015-09-14,22303.5
2015-09-15,22021.05
2015-09-16,21741.7
2015-09-18,21879.45
2015-09-21,21595.25
2015-09-22,20908.6
2015-09-23,20266.1
2015-09-24,20306.75
2015-09-28,20092.15
2015-09-29,19558.5
2015-09-30,19386.8
2015-10-01,19306.4
2015-10-05,20246.1
2015-10-06,20708.5
2015-10-07,21423.8
2015-10-08,21367.2
2015-10-09,21271.4
2015-10-12,21105.05
2015-10-13,21226.45
2015-10-14,21185.95
2015-10-15,21133.25
2015-10-16,21067.55
2015-10-19,21132.45
2015-10-20,21562.6
2015-10-21,21743.2
2015-10-23,21743.45
2015-10-26,21521.9
2015-10-27,21624.35
2015-10-28,21142.75
2015-10-29,21067.45
2015-10-30,20457.5
2015-11-02,20521.75
2015-11-03,20700.1
2015-11-04,20264.15
2015-11-05,19892.6
2015-11-06,19365.25
2015-11-09,19317.9
2015-11-10,19102.7
2015-11-11,19148.5
2015-11-13,18986.8
2015-11-16,19157.6
2015-11-17,19398.9
2015-11-18,19135.5
2015-11-19,19200.0
2015-11-20,19049.7
2015-11-23,19014.05
2015-11-24,18435.75
2015-11-26,18447.05
2015-11-27,18863.1
2015-11-30,18650.95
2015-12-01,18692.05
2015-12-02,18593.8
2015-12-03,18493.65
2015-12-04,18376.35
2015-12-07,18496.05
2015-12-08,18509.3
2015-12-09,18342.05
2015-12-10,18593.45
2015-12-11,18221.95
2015-12-14,18211.95
2015-12-15,18840.4
2015-12-16,18718.2
2015-12-17,18341.45
2015-12-18,18215.55
2015-12-21,18287.4
2015-12-22,18036.0
2015-12-23,18217.4
2015-12-24,18205.25
2015-12-28,18410.7
2015-12-29,18549.75
2015-12-30,18574.05
2015-12-31,18647.95
