Date,NAVINFLUOR
2015-06-17,914.2
2015-06-18,914.7
2015-06-19,914.35
2015-06-22,910.35
2015-06-23,915.35
2015-06-24,950.3
2015-06-25,971.9
2015-06-26,975.5
2015-06-29,953.1
2015-06-30,973.0
2015-07-01,1049.15
2015-07-02,1051.45
2015-07-03,1132.05
2015-07-06,1140.9
2015-07-07,1166.4
2015-07-08,1179.25
2015-07-09,1135.1
2015-07-10,1097.4
2015-07-13,1101.15
2015-07-14,1106.6
2015-07-15,1085.35
2015-07-16,1100.2
2015-07-17,1134.25
2015-07-20,1116.95
2015-07-21,1079.0
2015-07-22,1108.65
2015-07-23,1097.65
2015-07-24,1106.05
2015-07-27,1090.35
2015-07-28,1093.75
2015-07-29,1163.1
2015-07-30,1259.85
2015-07-31,1287.05
2015-08-03,1364.65
2015-08-04,1381.6
2015-08-05,1331.1
2015-08-06,1305.85
2015-08-07,1342.95
2015-08-10,1342.7
2015-08-11,1310.65
2015-08-12,1324.35
2015-08-13,1305.35
2015-08-14,1282.15
2015-08-17,1298.8
2015-08-18,1363.75
2015-08-19,1409.35
2015-08-20,1350.3
2015-08-21,1377.25
2015-08-24,1155.6
2015-08-25,1162.3
2015-08-26,1197.8
2015-08-27,1240.6
2015-08-28,1205.35
2015-08-31,1200.9
2015-09-01,1218.05
2015-09-02,1203.05
2015-09-03,1233.0
2015-09-04,1222.4
2015-09-07,1182.0
2015-09-08,1161.75
2015-09-09,1165.2
2015-09-10,1171.55
2015-09-11,1150.55
2015-09-14,1152.55
2015-09-15,1190.0
2015-09-16,1200.3
2015-09-18,1229.35
2015-09-21,1205.9
2015-09-22,1210.65
2015-09-23,1187.95
2015-09-24,1191.65
2015-09-28,1200.8
2015-09-29,1184.15
2015-09-30,1214.75
2015-10-01,1252.55
2015-10-05,1323.1
2015-10-06,1309.1
2015-10-07,1282.35
2015-10-08,1275.8
2015-10-09,1310.85
2015-10-12,1308.0
2015-10-13,1311.8
2015-10-14,1330.1
2015-10-15,1313.0
2015-10-16,1319.95
2015-10-19,1321.8
2015-10-20,1331.3
2015-10-21,1367.65
2015-10-23,1369.55
2015-10-26,1368.1
2015-10-27,1384.55
2015-10-28,1654.95
2015-10-29,1578.7
2015-10-30,1615.85
2015-11-02,1772.65
2015-11-03,1780.7
2015-11-04,1720.2
2015-11-05,1681.4
2015-11-06,1691.05
2015-11-09,1745.65
2015-11-10,1756.15
2015-11-11,1747.35
2015-11-13,1717.15
2015-11-16,1817.35
2015-11-17,1975.55
2015-11-18,1947.6
2015-11-19,1856.75
2015-11-20,1825.4
2015-11-23,1936.0
2015-11-24,1918.8
2015-11-26,1885.4
2015-11-27,1884.35
2015-11-30,1841.95
2015-12-01,1892.9
2015-12-02,1869.65
2015-12-03,1867.1
2015-12-04,1858.3
2015-12-07,1838.0
2015-12-08,1746.05
2015-12-09,1659.95
2015-12-10,1731.4
2015-12-11,1712.1
2015-12-14,1765.25
2015-12-15,1795.1
2015-12-16,1893.85
2015-12-17,1925.15
2015-12-18,1932.5
2015-12-21,1962.25
2015-12-22,1938.15
2015-12-23,1900.7
2015-12-24,1897.6
2015-12-28,1854.4
2015-12-29,1876.3
2015-12-30,1880.3
2015-12-31,1872.4
