Symbol,Entropy
BAYERCROP,3.388315033487375
HONDAPOWER,3.373795657267908
AJANTPHARM,3.3624801335805916
TATACOFFEE,3.348147484419562
GODREJCP,3.326955052310821
BEML,3.300335125305023
BATAINDIA,3.2890371013007793
SUNDARMFIN,3.274803545247048
BANKBEES,3.2684140095560448
TCS,3.2566930230606226
GLAXO,3.2542583712051516
BANARISUG,3.2523134079584013
CADILAHC,3.209334192042432
MMTC,3.2017006304612967
JINDALSTEL,3.1940808076305203
SANOFI,3.1935442906603857
MINDTREE,3.191062575438848
DRREDDY,3.1826572415718095
GRUH,3.1655482990401187
M&M,3.150477877012118
BANKBARODA,3.1433045429502724
JSWSTEEL,3.1277422608296597
CERA,3.11685672038423
BPCL,3.108052945930986
SUNPHARMA,3.0910352970945096
VENKEYS,3.083349584871563
ATUL,3.0742543507027724
AGCNET,3.0681885493309338
JETAIRWAYS,3.0565270695568363
HDFCBANK,3.0559336054072697
RELINFRA,3.0496108290370336
QGOLDHALF,3.0485848725966247
KKCL,3.0418343877148084
SRTRANSFIN,3.0360694237016044
PFIZER,3.029627028398812
ADANIENT,3.0113838498479484
RELCAPITAL,3.0055641386494494
ABB,3.0041322303503324
BASF,3.003061410880731
HIL,2.994759164430165
INEOSSTYRO,2.9814851132306717
CONCOR,2.977487012753126
VGUARD,2.9730053516411226
ABBOTINDIA,2.9671143323649454
ECLERX,2.9651396422402345
SOLARINDS,2.9619071539612527
WABAG,2.951359568613414
BAJAJHLDNG,2.93619995340144
BBTC,2.9353901501047255
EMAMILTD,2.9349326322640032
HCLTECH,2.9327785182094277
APOLLOHOSP,2.9297367841816597
ASTRAL,2.926145482593575
CANBK,2.925533425167741
CENTURYTEX,2.9151563374269838
THERMAX,2.9100347928645593
IPCALAB,2.9097889641767383
GUJFLUORO,2.9045335698821853
ABAN,2.8730169692779204
NAUKRI,2.8729240841841084
AUTOAXLES,2.872051262238804
JKCEMENT,2.871591618472248
BALMLAWRIE,2.8680556610357013
KOTAKBANK,2.8637446813366254
GLENMARK,2.8628354704192738
HDFC,2.861593469543175
CCL,2.8516717923413686
IPAPPM,2.8358857161785926
HAVELLS,2.834812117402942
TORNTPHARM,2.827889675230258
BBL,2.825542924320903
LUPIN,2.8254550893916863
FOSECOIND,2.817752378508989
RELIANCE,2.810751403656478
SHOPERSTOP,2.8096204669577096
NESCO,2.7999304254642627
GODREJPROP,2.7841433363112995
PEL,2.779064882851694
PERSISTENT,2.7675260824391312
HINDUNILVR,2.7596100002458392
GRAVITA,2.757577738033887
LINDEINDIA,2.7361803810693095
CRISIL,2.7336680103051547
NATCOPHARM,2.7315734505513607
SIEMENS,2.726972444161903
YESBANK,2.7241526890031773
RUSHIL,2.7216095012505477
KANSAINER,2.7214560131956356
BFUTILITIE,2.716761427439151
OIL,2.7162061051022937
RAJTV,2.7155924919786867
SOBHA,2.7020659084121097
RIIL,2.685591236649559
AKZOINDIA,2.6824820716648667
SUNTV,2.681493046270013
MCLEODRUSS,2.67769434821504
TRF,2.676916444008909
IMPAL,2.6736881069021994
HINDUJAVEN,2.6524849364306613
ZYDUSWELL,2.6334192506271763
KARURVYSYA,2.6332629054942913
HIKAL,2.600990193098565
BRITANNIA,2.6000173415385603
VIVIMEDLAB,2.5947847112140683
ORIENTBANK,2.5900894666885543
GRANULES,2.5890540023958963
BGRENERGY,2.579379938093526
AMRUTANJAN,2.5730295443658058
RAYMOND,2.5717092474295074
BHUSANSTL,2.555816275672307
ZENSARTECH,2.555210093384463
BANKINDIA,2.5547589311058516
MONSANTO,2.5516518722846318
AMARAJABAT,2.544758217124635
FLEXITUFF,2.5376597338778284
EVERESTIND,2.53562113255072
HATHWAY,2.526637681094921
SHILPAMED,2.5197535203366384
TATASTEEL,2.4995871854257894
FEDERALBNK,2.497250175554784
INDUSINDBK,2.495691522047141
KICL,2.4949611423278526
CUMMINSIND,2.49177832521342
JUBLINDS,2.491385033006941
KAJARIACER,2.490551184483875
GSFC,2.4905332501516604
GODREJIND,2.46989040852906
SKFINDIA,2.4561152947982476
SOTL,2.4512415570689026
IGL,2.4492044313812746
KIRLOSIND,2.447146392208987
SUPREMEINF,2.4430668266487356
MAHLIFE,2.4427390974547865
DEN,2.4356537311008446
RSSOFTWARE,2.432735841568704
TWL,2.4305361304750814
BHARTIARTL,2.4285177362527386
WIPRO,2.426795957724323
CIPLA,2.4124980003514005
CHOLAFIN,2.402881771859259
ESABINDIA,2.400897352768964
CORPBANK,2.397202627769903
SUNTECK,2.3939428787317887
WHIRLPOOL,2.381537309150007
KAVVERITEL,2.372477692970592
UNIONBANK,2.3651211193305177
TATAMOTORS,2.3638351476816566
MANINFRA,2.3622181722375113
IMFA,2.3617647235704857
DHFL,2.3596005103052717
NAVINFLUOR,2.3527233407582804
TIL,2.349926529305725
CESC,2.3492256613086346
VSTTILLERS,2.348587257132724
CAREERP,2.343399780734296
NIFTYBEES,2.336830192428711
TITAN,2.3222225309557643
VENUSREM,2.314829455758909
PSUBNKBEES,2.310762902039064
RELIGARE,2.3105492810845925
GREENPLY,2.309797441766287
INVENTURE,2.3095321091422387
BAJAJCORP,2.3094038118198053
ITDCEM,2.2982094900085066
RAMCOCEM,2.2970210764986443
ITC,2.2885777419810025
LOVABLE,2.2843154817973894
JINDRILL,2.281215588017378
GEPIL,2.274356094428314
TATASPONGE,2.2720782120958973
VOLTAMP,2.2715490538020484
MERCK,2.2676073018506266
KOTAKPSUBK,2.2658715643654865
SUPREMEIND,2.2658304115045693
FEL,2.259676504036109
ATFL,2.2544543167540096
VESUVIUS,2.2500857868225657
JYOTHYLAB,2.242102378091694
BHEL,2.2370515918089393
VAKRANGEE,2.227744318471929
BALKRISIND,2.2247969654727857
BIRLACORPN,2.2212519417567957
NIITTECH,2.21901181375242
MAHSEAMLES,2.206355187931945
GENESYS,2.202011374884014
ZEEL,2.2016445463312913
FMGOETZE,2.1938270279426444
RECLTD,2.1921779639534984
LGBBROSLTD,2.1770909965230203
APCOTEXIND,2.175664871213208
CLNINDIA,2.1723164012073317
STCINDIA,2.1703347732308442
RAMKY,2.1582466535229416
INGERRAND,2.1554542511859736
EXCELCROP,2.149237220699425
KSBPUMPS,2.148317567936399
HERCULES,2.1430733441058876
JKLAKSHMI,2.1374198223287624
DICIND,2.1345311693618148
MUTHOOTFIN,2.1337997324669216
MPHASIS,2.12915928852814
SKIL,2.1186775460795997
HINDCOPPER,2.111959865920409
TORNTPOWER,2.1113841787235352
A2ZINFRA,2.1094830918529017
KTKBANK,2.1045535691844663
MARICO,2.0996084415911915
AEGISCHEM,2.092914534972802
DALMIABHA,2.092119325411394
BIOCON,2.0905629179458214
INDIANB,2.0891803361885524
LAOPALA,2.0749222775198883
MFSL,2.070593310227881
OBEROIRLTY,2.0670491930010892
FELDVR,2.06655726393877
PIDILITIND,2.0647903924093427
DREDGECORP,2.0626456700688505
HINDPETRO,2.0601547042512136
IRB,2.059998547423902
TATAMTRDVR,2.056614662783348
SELAN,2.0458426219149612
20MICRONS,2.0412960219949907
ALBK,2.0340906290009104
GAIL,2.0323940461208196
VTL,2.029124887163399
KPIT,2.027871883882552
TREEHOUSE,2.0249155116155375
AMBUJACEM,2.0199248951446793
EIDPARRY,2.0194850010156293
CYIENT,2.019261241495872
TVSSRICHAK,2.0188425627431377
BHARATFORG,2.0169637833159255
SIYSIL,2.0127025904726534
INDOCO,2.0122760021963857
AUROPHARMA,2.0070612369120973
PRESTIGE,2.002151191649341
SRF,1.996864742938179
OCL,1.9887192013140216
JKIL,1.9867280387395492
AUTOIND,1.9725943419972916
TALWALKARS,1.9708453698052713
TIMKEN,1.9699332338424975
TATAGLOBAL,1.96226489577686
JUBILANT,1.9587102956618063
POLYPLEX,1.9567104033332121
SWARAJENG,1.9553769949573998
UNICHEMLAB,1.9541859881818753
REPRO,1.9496350850929203
SSWL,1.9482225193071916
METALFORGE,1.9455110217902019
MOTHERSUMI,1.9424088577292136
TECHNO,1.9372224732676857
IDFC,1.928055531890123
INFRABEES,1.9240769217956346
SIMPLEXINF,1.9238278074835646
PHOENIXLTD,1.912540228918678
PFC,1.9093182796920591
TRIL,1.905148043205724
ZICOM,1.9018625591257554
AMBIKCO,1.8966102814982952
VINATIORGA,1.8956303839385167
BAJAJELEC,1.893459358086287
OMKARCHEM,1.8841073367172192
AVTNPL,1.8804261554029253
INDIAGLYCO,1.8670934114628894
MHRIL,1.8620974091823348
INDSWFTLAB,1.8609869710276064
CAPF,1.8550547420678272
GANESHHOUC,1.8507316238008231
DLF,1.8506627444793133
HEG,1.8481882349407297
HTMEDIA,1.847314103029153
TIRUMALCHM,1.8442016499770004
ENIL,1.8438478911548493
HGS,1.8422424844976866
JKTYRE,1.8395168987695598
HDIL,1.835043627657946
ASHOKA,1.8315642573399633
HITECHGEAR,1.8314153394232422
ENGINERSIN,1.8304933451007195
TATACHEM,1.8298732107523716
COALINDIA,1.8276676195416142
JINDALPOLY,1.8272087279595062
HSIL,1.8242689416579412
COROMANDEL,1.8223623007343528
GET&D,1.8223618794062006
BERGEPAINT,1.8168324471592414
VEDL,1.8166051751846446
JAYAGROGN,1.8145661892011686
KIRLOSENG,1.8056034344217982
FIEMIND,1.805447373324664
EROSMEDIA,1.8036096204997785
NILKAMAL,1.794024559967936
COX&KINGS,1.7842538287200636
KOTHARIPRO,1.7830889619940402
SANGHVIFOR,1.7693162750182823
MANINDS,1.7688464691587527
WELCORP,1.7632558113110406
RML,1.7595642068936073
APARINDS,1.7519308641872213
TATAINVEST,1.7472258727465713
IL&FSTRANS,1.737129049278136
PATELENG,1.734912102558937
IFBIND,1.733493992472316
JINDALSAW,1.732342682544721
POLARIS,1.7319567635437325
LICHSGFIN,1.722884223616829
SYNDIBANK,1.7212776109244219
KIRIINDUS,1.719171249817573
RCOM,1.7147632717387067
GAYAPROJ,1.71301891243138
SQSBFSI,1.7119346152936967
GRINDWELL,1.7061357270384547
ASIANHOTNR,1.7031115816889462
AHLUCONT,1.702548735835345
CEBBCO,1.6983259698446818
CANDC,1.6933644910348038
TATAELXSI,1.6880545553193738
DENABANK,1.6840600339317515
GMDCLTD,1.677612201715057
KIRLOSBROS,1.6774629458516357
HUBTOWN,1.672479762368613
ANANTRAJ,1.668345708537741
SHRIRAMEPC,1.6637006215657
KPRMILL,1.6580189662673201
KALPATPOWR,1.6523218124233328
RPOWER,1.6519693861354656
AARTIIND,1.651729912493347
MOIL,1.649209706516033
CHENNPETRO,1.6407092696663736
JISLJALEQS,1.6385980544585954
NBVENTURES,1.6335245741345474
WSTCSTPAPR,1.62525681748994
MBLINFRA,1.6073465789367736
BLUESTARCO,1.591221506954913
TATACOMM,1.5848648996149026
ARSHIYA,1.5737047009603247
ONMOBILE,1.5733790226275786
ONGC,1.5733580042866828
ADANIPOWER,1.565194530536736
HEXAWARE,1.5620891056751036
PRAJIND,1.5611748709131794
CGPOWER,1.5592740685958666
HINDOILEXP,1.5577815207140202
HINDALCO,1.5554828072121487
PANACEABIO,1.5494667247796672
JPASSOCIAT,1.547333338654852
CEATLTD,1.5469552788021435
MOTILALOFS,1.5349855300894264
APLLTD,1.5287942599875952
VIPIND,1.5277710114158032
SAREGAMA,1.523417449511283
BRIGADE,1.5178910413043485
EIHAHOTELS,1.5142907184924133
JMCPROJECT,1.5077297396429052
SPICEMOBI,1.50573669180184
DBCORP,1.5054668437883132
GLOBUSSPR,1.5017973976568195
UFLEX,1.4968414745870533
PETRONET,1.4966559293250685
ANDHRABANK,1.4961330928991061
GESHIP,1.4956151889779425
UPL,1.4943170806552943
JAICORPLTD,1.4918445921138908
TECHNOFAB,1.4894364426370967
JINDALPHOT,1.4746215802937468
NMDC,1.4738394837644069
KOLTEPATIL,1.4722647130333346
INDNIPPON,1.4683367232243887
SINTEX,1.4677348588067303
ORIENTBELL,1.4666781160697007
DHAMPURSUG,1.4663065587971404
DABUR,1.466239669679496
VOLTAS,1.4542145066676122
SARDAEN,1.4531947771734948
ASHIANA,1.4507787038425906
RALLIS,1.4498833150001016
KNRCON,1.4427865533638817
EXIDEIND,1.4395335742200124
CENTRALBK,1.438004490782052
IIFL,1.4340174241209798
INDIACEM,1.4338536553650578
RADICO,1.4288899174277443
SASKEN,1.4243939922523479
JOCIL,1.4209936292349568
NTPC,1.4168847328583427
ADANIPORTS,1.412370351326164
RJL,1.4118018046071368
ROLTA,1.4058344614875586
DOLPHINOFF,1.405498003462179
SPARC,1.4050377853051927
PITTIENG,1.4043131052541138
INSECTICID,1.4022846399735713
DHANUKA,1.4000197515041395
IOB,1.3869123568353063
IGARASHI,1.3835091853001802
IOC,1.3829918644850705
PURVA,1.3743507892684985
SADBHAV,1.374343341101965
TI,1.3742313674409747
ARIES,1.3740505049817837
ANDHRSUGAR,1.3649952877198082
ORIENTPPR,1.350050286489404
GOKUL,1.3357649397866584
N100,1.3315600204735227
RATNAMANI,1.329476271336338
RNAVAL,1.3239887779791006
JAYBARMARU,1.3232792271911247
ARVIND,1.3231737795092866
IDBI,1.3211259087370695
IVRCLINFRA,1.3135525343167904
PENINLAND,1.2881840305740557
IBREALEST,1.2860323325102527
TVTODAY,1.2856576661348313
GICHSGFIN,1.2844976156371533
SABTN,1.2818310103624129
CENTENKA,1.2703152984957027
HINDZINC,1.2697151508171438
GOACARBON,1.26940962604677
BALRAMCHIN,1.2667499126634838
GUJAPOLLO,1.2623118580769612
GPIL,1.2562422049190056
DEEPAKFERT,1.255569779080783
JUNIORBEES,1.2548203569257423
TIPSINDLTD,1.2534816065217664
UNITEDBNK,1.2534428849539512
RAMCOIND,1.253259449158699
SAIL,1.253117153561242
ADHUNIK,1.2526725195658122
DAAWAT,1.2524392351723281
DISHTV,1.250933409889259
NAHARSPING,1.2478598869206086
PARSVNATH,1.2475194643521306
RESPONIND,1.2451841974263926
PREMIER,1.2439209183079847
MADHUCON,1.2427930541486092
NCC,1.2368764193791075
PTC,1.2358021941346418
RUCHISOYA,1.2337893087024954
EXCELINDUS,1.2283102521283986
ALLCARGO,1.2273911159866449
DCMSHRIRAM,1.2263295190004506
SANWARIA,1.2226050197969431
IL&FSENGG,1.2202876586787328
TNPL,1.2050003849004445
TGBHOTELS,1.204346395311427
SURYAROSNI,1.2038183503739295
GDL,1.202472610327503
ATLANTA,1.1980092491737622
JSWENERGY,1.1954988418334251
UCOBANK,1.1946335969424133
BINDALAGRO,1.1942879310563381
SANGHVIMOV,1.1884369273092452
DHANBANK,1.1864905062766127
GTL,1.183501482798467
APOLLOTYRE,1.1824318441886186
IDEA,1.1716101668403867
RAJESHEXPO,1.1692062422632947
DEEPIND,1.1678366229692705
DELTACORP,1.1621706580517008
ADFFOODS,1.1580147678997184
LAKSHVILAS,1.1534792429772136
GUJALKALI,1.1487513213492304
SANGAMIND,1.1424391911542457
BANSWRAS,1.136415896433925
JAGRAN,1.1294509138920077
BALAMINES,1.1292735122581892
MANAPPURAM,1.1255521550142416
LUMAXTECH,1.1236257526801212
REDINGTON,1.1174177705881558
NITCO,1.1145946232840116
TAJGVK,1.1127312473685849
GOKEX,1.1083369914936956
CHAMBLFERT,1.1046338345707345
CARBORUNIV,1.1031208875207252
GREAVESCOT,1.095584269840347
GSS,1.0847941815729012
SUNILHITEC,1.0788624675034266
MMFL,1.0782882330466108
PHILIPCARB,1.0772864381452458
HSCL,1.0749853303598167
KEC,1.0679718284389703
IFCI,1.0640155300322807
ASAHISONG,1.063426478327365
SEAMECLTD,1.0484414373684479
MAGMA,1.0483181722965091
THOMASCOOK,1.0415793148000574
UTTAMSTL,1.0368633923572574
SUMMITSEC,1.0355764965477932
GARDENSILK,1.0343774819056901
POWERGRID,1.0262381964637617
NFL,1.022346425075753
ELGIEQUIP,1.0214178952412691
TEXMOPIPES,1.0173357030639747
OMAXE,1.015711618556196
USHERAGRO,1.0151177804427158
BLISSGVS,1.0103573262317826
NUCLEUS,1.0091586645183712
PSB,1.007212047973776
MUNJALSHOW,1.004095492283388
TATAPOWER,1.0037254979937011
FINCABLES,0.9992178269506599
IGPL,0.9960067021839718
JBCHEPHARM,0.9898585785550976
ADORWELD,0.9894902902877395
PLASTIBLEN,0.9865881633845941
ELECON,0.9827994564229154
BALAJITELE,0.9767640168712213
FORTIS,0.9747216162580491
GMBREW,0.9711411239294426
EDL,0.9675384892662993
TEXRAIL,0.9639428820219165
OISL,0.9588937306206415
ESCORTS,0.9579004884788902
NATIONALUM,0.9564389833954308
TINPLATE,0.9518762381871144
LEEL,0.9468975060491623
GSPL,0.9387345748474439
COSMOFILMS,0.9352209719914536
GABRIEL,0.9346676739231651
HIRECT,0.9344891495531408
TCI,0.9311686234489122
NIITLTD,0.9287760561932519
DCW,0.9233513830030464
TVSMOTOR,0.9149690014814782
EIHOTEL,0.9101892708156258
MANAKSIA,0.8965453173518907
FINPIPE,0.8949186981588582
JSL,0.890944796139584
HOVS,0.8831836194768867
SREINFRA,0.8754173324783069
DPL,0.8690423478504505
ASAHIINDIA,0.8595279207268506
KOHINOOR,0.8561538354647307
PAPERPROD,0.8515115054158022
SUPPETRO,0.8452029035725993
FEDDERELEC,0.8387834755797278
CONSOFINVT,0.8363049921097588
SUVEN,0.8357220540538662
MRPL,0.8354880760568556
GRAPHITE,0.8265218097812771
ENERGYDEV,0.8236996236380622
JHS,0.8208297102269306
PUNJLLOYD,0.8171245758670787
VIJAYABANK,0.8171072921401719
GMRINFRA,0.810954851417556
FDC,0.8092095475289768
ACE,0.804723952063445
UCALFUEL,0.8019583196442394
MERCATOR,0.8003615102140409
PRSMJOHNSN,0.7924287796987802
TRITURBINE,0.7909982402361491
JPPOWER,0.7900395568062475
SATHAISPAT,0.7894246371134978
MAHINDCIE,0.7868784640602902
MAHABANK,0.7867355665181237
INDHOTEL,0.7798324479613487
STRTECH,0.775110412111298
MOTOGENFIN,0.773825659728763
SCI,0.772403540601556
NLCINDIA,0.7687980718009141
M50,0.765070219648571
MUKTAARTS,0.7632775702096904
TIMETECHNO,0.7578566047731214
ANSALHSG,0.7506411134488382
EDELWEISS,0.7474894300415303
RCF,0.7401699024169064
TV18BRDCST,0.7364703399590289
CUB,0.7338071428599616
HARRMALAYA,0.7269778519800341
NETWORK18,0.7265394969215572
SASTASUNDR,0.724073632927963
PFOCUS,0.723356606479839
ESSELPACK,0.7127169591787059
HCC,0.711524791041239
VISASTEEL,0.7071357490569045
SUZLON,0.7049910030702236
KSL,0.6969523013445696
BANCOINDIA,0.6948317147813794
JISLDVREQS,0.69426375986251
VARDHACRLC,0.6930757514215622
ELECTCAST,0.6930211989529488
RICOAUTO,0.6921865707126749
USHAMART,0.6921865707126749
ANSALAPI,0.6911302030655083
BLKASHYAP,0.6911302030655083
GENUSPOWER,0.6905939864775922
SELMCL,0.6896431414350634
MTNL,0.6893942591509413
GEOJITFSL,0.6893315414787771
SUNDRMFAST,0.6873503483341077
BAJAJHIND,0.6860441792217773
NHPC,0.6860441792217773
DATAMATICS,0.6859298002523728
GPPL,0.6840633219849589
KRBL,0.6840175744552988
GALLANTT,0.6840175744552988
GARWALLROP,0.6840175744552988
CENTURYPLY,0.6827637046323297
SUMEETINDS,0.6822425788673694
TEXINFRA,0.6822425788673694
KCP,0.6810472185062543
SUBROS,0.6810268967936866
MEGASOFT,0.6804961083634223
UNITECH,0.6803521899585759
MSPL,0.6791932659915256
PENIND,0.676393034441876
MUKANDLTD,0.6748952737438281
PSL,0.67236021420006
TRIDENT,0.67068519278932
ASTRAMICRO,0.6700089798274271
FSL,0.6645284386549151
ROHITFERRO,0.6631658833355174
FACT,0.6625683885362814
GIPCL,0.6623405318501634
UNITY,0.6554279706975542
NECLIFE,0.6540548103069317
IZMO,0.6478157980736785
HITECHCORP,0.6460892705523451
ELGIRUBCO,0.6444488910171988
KOPRAN,0.639229391180967
ESTER,0.6365141682948128
MANUGRAPH,0.627941588739906
ALKALI,0.615498282275913
SYNCOM,0.613950605551999
TRIVENI,0.6132087985008032
MANGCHEFER,0.605372816495721
DCBBANK,0.5981671726568614
ASAL,0.595468689436341
MADRASFERT,0.5831008996065479
RENUKA,0.5829080868505028
OILCOUNTUB,0.580093777170458
HCL-INSYS,0.5750398244780919
GULFPETRO,0.5677404742440282
CORDSCABLE,0.5579334304348834
BFINVEST,0.5566469035821068
BALLARPUR,0.5346321185173757
HOTELEELA,0.5246891678718613
FMNL,0.5206869109411283
KWALITY,0.5188806419013406
LOKESHMACH,0.5145467635890758
XPROINDIA,0.5073742497857457
GHCL,0.5003237305198676
MUKANDENGG,0.49667575472670833
ESSARSHPNG,0.49344764895694326
MRO-TEK,0.48691270946460224
GAEL,0.4752227581100262
VASWANI,0.46418945666829825
KCPSUGIND,0.4631105777087343
BPL,0.4631105777087343
SJVN,0.4451778945678594
OMMETALS,0.4329770364122215
SUPRAJIT,0.42512024843174323
INDORAMA,0.42478699004619697
INDOTHAI,0.41716266364124954
GNFC,0.4135375271288231
LAKSHMIEFL,0.3956347163805864
ROHLTD,0.3891793406600099
KAMDHENU,0.3773624932578515
GATI,0.37426626481097813
GREENPOWER,0.3728911495175229
ORIENTABRA,0.35700494423676365
ITI,0.3123925309855232
NAVNETEDUL,0.30546596933566406
NAHARCAP,0.2636474009156675
SICAL,0.23715008901340207
MANALIPETC,0.23646985917062777
ASHOKLEY,0.23646985917062777
ADSL,0.22175428044794648
ISMTLTD,0.2145591551764051
KANORICHEM,0.19144408195771734
JMFINANCIL,0.19144408195771734
SICAGEN,0.1799143351363257
RTNPOWER,0.1798340441545023
NELCAST,0.1729941822088028
GOLDINFRA,0.15501658919315114
NAHARINDUS,0.14162706960881927
KEI,0.14076012201547114
METKORE,0.1273237836938219
SUNFLAG,0.1273237836938219
JKPAPER,0.12693054534140227
HFCL,0.12693054534140227
NITESHEST,0.11251593411963928
JAYNECOIND,0.10734933913209824
IVC,0.09742071961745163
VLSFINANCE,0.07264006382932542
MURUDCERA,0.06500189380978766
NITINSPIN,0.06479092353449341
ORIENTHOT,0.06458143637762753
INDRAMEDCO,0.06458143637762753
LIQUIDBEES,0.06458143637762753
SRIPIPES,0.06458143637762753
TFCILTD,0.046440725662333336
JVLAGRO,0.04628811994522685
NOIDATOLL,0.04628811994522685
ALEMBICLTD,0.04628811994522685
AFL,0.04628811994522685
CYBERTECH,0.02607783298339765
KABRAEXTRU,0.025902548931749658
MIRCELECTR,-0.0
TTML,-0.0
SOUTHBANK,-0.0
JTEKTINDIA,-0.0
PNBGILTS,-0.0
GOLDTECH,-0.0
NATNLSTEEL,-0.0
INDOWIND,-0.0
STEL,-0.0
TNPETRO,-0.0
JAGSNPHARM,-0.0
GVKPIL,-0.0
MEGH,-0.0
LOTUSEYE,-0.0
NOCIL,-0.0
GAMMNINFRA,-0.0
NUTEK,-0.0
UGARSUGAR,-0.0
EMMBI,-0.0
KMSUGAR,-0.0
CELEBRITY,-0.0
CENTEXT,-0.0
PFS,-0.0
AMDIND,-0.0
M100,-0.0
DPSCLTD,-0.0
