Date,VSTIND
2012-01-02,1071.7
2012-01-03,1075.2
2012-01-04,1075.2
2012-01-05,1069.0
2012-01-06,1058.65
2012-01-07,1071.4
2012-01-09,1082.0
2012-01-10,1097.0
2012-01-11,1115.7
2012-01-12,1119.9
2012-01-13,1113.8
2012-01-16,1108.95
2012-01-17,1258.85
2012-01-18,1228.7
2012-01-19,1280.9
2012-01-20,1234.65
2012-01-23,1194.0
2012-01-24,1185.5
2012-01-25,1177.55
2012-01-27,1208.6
2012-01-30,1200.75
2012-01-31,1205.1
2012-02-01,1214.55
2012-02-02,1228.3
2012-02-03,1235.35
2012-02-06,1265.5
2012-02-07,1265.0
2012-02-08,1265.2
2012-02-09,1271.5
2012-02-10,1272.25
2012-02-13,1265.8
2012-02-14,1265.85
2012-02-15,1300.0
2012-02-16,1302.25
2012-02-17,1300.2
2012-02-21,1299.0
2012-02-22,1289.3
2012-02-23,1281.6
2012-02-24,1282.35
2012-02-27,1279.9
2012-02-28,1294.75
2012-02-29,1275.45
2012-03-01,1278.35
2012-03-02,1280.2
2012-03-03,1280.45
2012-03-05,1280.3
2012-03-06,1281.95
2012-03-07,1269.5
2012-03-09,1274.9
2012-03-12,1267.3
2012-03-13,1277.05
2012-03-14,1270.75
2012-03-15,1261.95
2012-03-16,1377.25
2012-03-19,1473.45
2012-03-20,1467.15
2012-03-21,1449.4
2012-03-22,1422.4
2012-03-23,1435.95
2012-03-26,1412.9
2012-03-27,1415.2
2012-03-28,1410.15
2012-03-29,1421.15
2012-03-30,1455.15
2012-04-02,1499.75
2012-04-03,1612.4
2012-04-04,1607.8
2012-04-09,1612.7
2012-04-10,1654.3
2012-04-11,1711.65
2012-04-12,1750.5
2012-04-13,1752.6
2012-04-16,1778.05
2012-04-17,1832.05
2012-04-18,1951.0
2012-04-19,1923.15
2012-04-20,1865.65
2012-04-23,1961.45
2012-04-24,1947.75
2012-04-25,1994.1
2012-04-26,1955.5
2012-04-27,1950.2
2012-04-28,1941.2
2012-04-30,1959.45
2012-05-02,1957.55
2012-05-03,1946.2
2012-05-04,1965.8
2012-05-07,1939.2
2012-05-08,1752.95
2012-05-09,1853.9
2012-05-10,1883.45
2012-05-11,1828.15
2012-05-14,1803.3
2012-05-15,1801.6
2012-05-16,1813.9
2012-05-17,1923.3
2012-05-18,1893.7
2012-05-21,1878.35
2012-05-22,1865.2
2012-05-23,1843.9
2012-05-24,1814.35
2012-05-25,1803.05
2012-05-28,1820.05
2012-05-29,1823.4
2012-05-30,1816.8
2012-05-31,1877.05
2012-06-01,1859.15
2012-06-04,1859.05
2012-06-05,1860.1
2012-06-06,1860.8
2012-06-07,1860.0
2012-06-08,1854.8
2012-06-11,1831.85
2012-06-12,1845.9
2012-06-13,1841.15
2012-06-14,1823.6
2012-06-15,1768.7
2012-06-18,1749.85
2012-06-19,1760.25
2012-06-20,1761.35
2012-06-21,1767.1
2012-06-22,1783.8
2012-06-25,1774.75
2012-06-26,1776.3
2012-06-27,1760.4
2012-06-28,1743.5
2012-06-29,1763.75
2012-07-02,1708.15
2012-07-03,1705.05
2012-07-04,1696.6
2012-07-05,1719.8
2012-07-06,1728.55
2012-07-09,1726.05
2012-07-10,1760.45
