Date,NAUKRI
2012-01-02,563.15
2012-01-03,561.65
2012-01-04,568.65
2012-01-05,563.05
2012-01-06,570.2
2012-01-07,585.0
2012-01-09,584.3
2012-01-10,590.05
2012-01-11,584.95
2012-01-12,570.0
2012-01-13,567.0
2012-01-16,562.35
2012-01-17,578.75
2012-01-18,573.55
2012-01-19,591.05
2012-01-20,589.0
2012-01-23,590.25
2012-01-24,594.15
2012-01-25,600.9
2012-01-27,601.0
2012-01-30,615.45
2012-01-31,624.9
2012-02-01,640.1
2012-02-02,647.4
2012-02-03,645.5
2012-02-06,643.65
2012-02-07,621.7
2012-02-08,629.25
2012-02-09,630.65
2012-02-10,655.1
2012-02-13,642.75
2012-02-14,661.05
2012-02-15,659.85
2012-02-16,658.4
2012-02-17,663.65
2012-02-21,663.55
2012-02-22,660.3
2012-02-23,639.6
2012-02-24,649.9
2012-02-27,635.4
2012-02-28,645.55
2012-02-29,650.1
2012-03-01,652.55
2012-03-02,650.0
2012-03-05,650.6
2012-03-06,650.0
2012-03-07,668.85
2012-03-09,674.75
2012-03-12,680.8
2012-03-13,675.55
2012-03-14,700.4
2012-03-15,707.2
2012-03-16,708.45
2012-03-19,715.25
2012-03-20,707.05
2012-03-21,720.4
2012-03-22,716.1
2012-03-23,723.15
2012-03-26,720.0
2012-03-27,720.05
2012-03-28,720.35
2012-03-29,723.8
2012-03-30,729.0
2012-04-02,731.1
2012-04-03,733.1
2012-04-04,736.85
2012-04-09,729.35
2012-04-10,728.35
2012-04-11,728.9
2012-04-12,730.5
2012-04-13,733.05
2012-04-16,730.2
2012-04-17,729.2
2012-04-18,737.1
2012-04-19,751.15
2012-04-20,790.15
2012-04-23,749.4
2012-04-24,747.75
2012-04-25,754.8
2012-04-26,758.65
2012-04-27,759.85
2012-04-28,767.55
2012-04-30,764.9
2012-05-02,750.0
2012-05-03,757.55
2012-05-04,744.4
2012-05-07,733.15
2012-05-08,716.65
2012-05-09,702.05
2012-05-10,700.4
2012-05-11,706.0
2012-05-14,713.85
2012-05-15,713.3
2012-05-16,700.05
2012-05-17,701.65
2012-05-18,710.25
2012-05-21,740.35
2012-05-22,754.35
2012-05-23,756.55
2012-05-24,755.3
2012-05-25,747.3
2012-05-28,736.75
2012-05-29,722.25
2012-05-30,715.1
2012-05-31,714.15
2012-06-01,738.65
2012-06-04,735.05
2012-06-05,736.45
2012-06-06,736.9
2012-06-07,751.95
2012-06-08,751.6
2012-06-11,739.2
2012-06-12,742.5
2012-06-13,735.8
2012-06-14,724.25
2012-06-15,736.05
2012-06-18,729.25
2012-06-19,727.5
2012-06-20,730.05
2012-06-21,727.8
2012-06-22,368.6
2012-06-25,375.5
2012-06-26,377.8
2012-06-27,375.75
2012-06-28,369.45
2012-06-29,367.95
2012-07-02,358.15
2012-07-03,354.5
2012-07-04,351.9
2012-07-05,345.7
2012-07-06,333.15
2012-07-09,327.9
2012-07-09,327.9
2012-07-10,325.9
2012-07-11,340.4
2012-07-12,337.3
2012-07-13,338.2
2012-07-16,328.6
2012-07-17,332.8
2012-07-18,336.15
2012-07-19,336.6
2012-07-20,340.15
2012-07-23,330.55
2012-07-24,339.4
2012-07-25,339.75
2012-07-26,331.95
2012-07-27,326.4
2012-07-30,322.95
2012-07-31,321.25
2012-08-01,328.0
2012-08-02,325.95
2012-08-03,330.55
2012-08-06,329.9
2012-08-07,335.0
2012-08-08,340.6
2012-08-09,346.05
2012-08-10,345.0
2012-08-13,352.8
2012-08-14,353.45
2012-08-16,359.95
2012-08-17,360.05
2012-08-21,351.8
2012-08-22,349.9
2012-08-23,346.25
2012-08-24,345.0
2012-08-27,340.8
2012-08-28,333.2
2012-08-29,335.65
2012-08-30,331.0
2012-08-31,334.2
2012-09-03,335.05
2012-09-04,336.15
2012-09-05,330.1
2012-09-06,332.25
2012-09-07,335.9
2012-09-08,333.55
2012-09-10,338.35
2012-09-11,329.45
2012-09-12,330.05
2012-09-13,340.2
2012-09-14,350.15
2012-09-17,351.7
2012-09-18,350.45
2012-09-20,344.0
2012-09-21,349.25
2012-09-24,355.65
2012-09-25,351.9
2012-09-26,355.15
2012-09-27,355.35
2012-09-28,349.0
2012-10-01,353.0
2012-10-03,365.85
2012-10-04,369.9
2012-10-05,369.95
2012-10-08,366.45
2012-10-09,356.2
2012-10-10,373.7
2012-10-11,370.0
2012-10-12,368.45
2012-10-15,365.3
2012-10-16,367.45
2012-10-17,363.85
2012-10-18,365.55
2012-10-19,365.0
2012-10-22,358.05
2012-10-23,351.75
2012-10-25,355.7
2012-10-26,369.85
2012-10-29,351.7
2012-10-30,348.45
2012-10-31,350.4
2012-11-01,346.4
2012-11-02,358.1
2012-11-05,354.1
2012-11-06,347.25
2012-11-07,352.0
2012-11-08,340.85
2012-11-09,342.15
2012-11-12,346.2
2012-11-13,349.2
2012-11-15,345.3
2012-11-16,344.7
2012-11-19,347.65
2012-11-20,348.3
2012-11-21,342.8
2012-11-22,348.35
2012-11-23,347.65
2012-11-26,357.3
2012-11-27,360.05
2012-11-29,362.15
2012-11-30,365.0
2012-12-03,369.65
2012-12-04,364.05
2012-12-05,362.9
2012-12-06,367.45
2012-12-07,365.95
2012-12-10,361.95
2012-12-11,357.75
2012-12-12,360.2
2012-12-13,355.85
2012-12-14,358.55
2012-12-17,358.0
2012-12-18,360.4
2012-12-19,359.65
2012-12-20,358.8
2012-12-21,349.7
2012-12-24,349.4
2012-12-26,350.75
2012-12-27,350.6
2012-12-28,345.2
2012-12-31,344.8
