Date,NESTLEIND
2012-01-02,4038.95
2012-01-03,4098.85
2012-01-04,4120.9
2012-01-05,4108.0
2012-01-06,4129.4
2012-01-07,4125.7
2012-01-09,4105.35
2012-01-10,4101.75
2012-01-11,4062.25
2012-01-12,3958.65
2012-01-13,3943.15
2012-01-16,3997.1
2012-01-17,4056.7
2012-01-18,4037.95
2012-01-19,4075.35
2012-01-20,4143.3
2012-01-23,4123.75
2012-01-24,4147.15
2012-01-25,4127.0
2012-01-27,4281.2
2012-01-30,4259.55
2012-01-31,4236.0
2012-02-01,4231.65
2012-02-02,4247.8
2012-02-03,4238.4
2012-02-06,4255.9
2012-02-07,4245.25
2012-02-08,4234.25
2012-02-09,4271.95
2012-02-10,4285.3
2012-02-13,4322.1
2012-02-14,4411.7
2012-02-15,4389.15
2012-02-16,4387.8
2012-02-17,4357.0
2012-02-21,4383.6
2012-02-22,4375.7
2012-02-23,4376.15
2012-02-24,4400.2
2012-02-27,4418.85
2012-02-28,4449.6
2012-02-29,4413.2
2012-03-01,4377.4
2012-03-02,4419.85
2012-03-03,4403.2
2012-03-05,4458.8
2012-03-06,4462.35
2012-03-07,4422.8
2012-03-09,4450.4
2012-03-12,4480.25
2012-03-13,4456.15
2012-03-14,4508.55
2012-03-15,4395.7
2012-03-16,4387.75
2012-03-19,4382.3
2012-03-20,4430.1
2012-03-21,4446.05
2012-03-22,4499.85
2012-03-23,4604.65
2012-03-26,4448.05
2012-03-27,4474.75
2012-03-28,4544.05
2012-03-29,4499.2
2012-03-30,4630.6
2012-04-02,4685.65
2012-04-03,4742.5
2012-04-04,4687.25
2012-04-09,4579.0
2012-04-10,4784.15
2012-04-11,4867.45
2012-04-12,4921.15
2012-04-13,4922.65
2012-04-16,4785.25
2012-04-17,4828.85
2012-04-18,4960.5
2012-04-19,4903.9
2012-04-20,4978.75
2012-04-23,4882.65
2012-04-24,4883.7
2012-04-25,4935.7
2012-04-26,4735.15
2012-04-27,4696.05
2012-04-28,4709.35
2012-04-30,4674.15
2012-05-02,4622.7
2012-05-03,4613.65
2012-05-04,4568.4
2012-05-07,4576.1
2012-05-08,4488.8
2012-05-09,4444.8
2012-05-10,4502.5
2012-05-11,4559.45
2012-05-14,4664.5
2012-05-15,4627.45
2012-05-16,4561.55
2012-05-17,4707.4
2012-05-18,4699.8
2012-05-21,4681.1
2012-05-22,4693.5
2012-05-23,4616.5
2012-05-24,4551.95
2012-05-25,4528.6
2012-05-28,4536.35
2012-05-29,4539.55
2012-05-30,4464.35
2012-05-31,4505.2
2012-06-01,4583.45
2012-06-04,4546.0
2012-06-05,4535.25
2012-06-06,4547.05
2012-06-07,4548.15
2012-06-08,4516.6
2012-06-11,4487.35
2012-06-12,4466.6
2012-06-13,4526.45
2012-06-14,4541.4
2012-06-15,4511.55
2012-06-18,4515.2
2012-06-19,4590.95
2012-06-20,4590.7
2012-06-21,4479.85
2012-06-22,4515.1
2012-06-25,4499.9
2012-06-26,4478.0
2012-06-27,4499.8
2012-06-28,4499.55
2012-06-29,4539.05
2012-07-02,4536.75
2012-07-03,4536.05
2012-07-04,4475.5
2012-07-05,4459.75
2012-07-06,4437.2
2012-07-09,4420.65
2012-07-09,4420.65
2012-07-10,4464.35
2012-07-11,4496.55
2012-07-12,4503.15
2012-07-13,4482.65
2012-07-16,4525.15
2012-07-17,4498.7
2012-07-18,4502.35
2012-07-19,4485.0
2012-07-20,4514.85
2012-07-23,4464.1
2012-07-24,4450.65
2012-07-25,4450.05
2012-07-26,4438.0
2012-07-27,4456.7
2012-07-30,4504.6
2012-07-31,4478.65
2012-08-01,4422.4
2012-08-02,4399.85
2012-08-03,4370.6
2012-08-06,4400.6
2012-08-07,4459.25
2012-08-08,4409.4
2012-08-09,4456.35
2012-08-10,4399.1
2012-08-13,4434.0
2012-08-14,4452.45
2012-08-16,4441.9
2012-08-17,4460.65
2012-08-21,4591.9
2012-08-22,4590.75
2012-08-23,4688.05
2012-08-24,4710.3
2012-08-27,4732.75
2012-08-28,4721.95
2012-08-29,4701.05
