Date,TRENT
2012-07-12,1011.0
2012-07-13,1006.65
2012-07-16,1025.25
2012-07-17,1014.2
2012-07-18,1053.7
2012-07-19,1051.1
2012-07-20,1080.8
2012-07-23,1053.8
2012-07-24,1046.05
2012-07-25,1027.6
2012-07-26,1007.5
2012-07-27,989.6
2012-07-30,1011.85
2012-07-31,1030.05
2012-08-01,1040.0
2012-08-02,1022.85
2012-08-03,1030.15
2012-08-06,1028.55
2012-08-07,1031.55
2012-08-08,1030.15
2012-08-09,1050.85
2012-08-10,1062.45
2012-08-13,1059.75
2012-08-14,1048.95
2012-08-16,1058.3
2012-08-17,1065.65
2012-08-21,1082.9
2012-08-22,1080.8
2012-08-23,1060.1
2012-08-24,1054.2
2012-08-27,1038.8
2012-08-28,1049.9
2012-08-29,1029.8
2012-08-30,1040.15
2012-08-31,1052.25
2012-09-03,1038.5
2012-09-04,1039.45
2012-09-05,1030.25
2012-09-06,1029.1
2012-09-07,1035.2
2012-09-08,1037.95
2012-09-10,1053.15
2012-09-11,1050.2
2012-09-12,1048.1
2012-09-13,1053.2
2012-09-14,1084.8
2012-09-17,1135.5
2012-09-18,1129.45
2012-09-20,1090.75
2012-09-21,1089.25
2012-09-24,1104.25
2012-09-25,1138.1
2012-09-26,1144.3
2012-09-27,1164.1
2012-09-28,1172.95
2012-10-01,1186.9
2012-10-03,1163.05
2012-10-04,1159.25
2012-10-05,1139.8
2012-10-08,1139.8
2012-10-09,1133.45
2012-10-10,1123.8
2012-10-11,1150.25
2012-10-12,1146.35
2012-10-15,1171.5
2012-10-16,1163.05
2012-10-17,1143.8
2012-10-18,1142.3
2012-10-19,1130.75
2012-10-22,1145.15
2012-10-23,1138.25
2012-10-25,1155.0
2012-10-26,1126.7
2012-10-29,1116.95
2012-10-30,1095.85
2012-10-31,1113.15
2012-11-01,1108.35
2012-11-02,1137.2
2012-11-05,1146.5
2012-11-06,1163.5
2012-11-07,1145.05
2012-11-08,1152.85
2012-11-09,1150.75
2012-11-12,1144.75
2012-11-13,1153.95
2012-11-15,1134.5
2012-11-16,1112.0
2012-11-19,1107.85
2012-11-20,1125.85
2012-11-21,1152.4
2012-11-22,1157.4
2012-11-23,1153.25
2012-11-26,1153.8
2012-11-27,1156.9
2012-11-29,1175.75
2012-11-30,1218.65
2012-12-03,1239.65
2012-12-04,1216.6
2012-12-05,1274.35
2012-12-06,1270.25
2012-12-07,1281.7
2012-12-10,1239.15
2012-12-11,1224.15
2012-12-12,1221.05
2012-12-13,1223.0
2012-12-14,1199.15
2012-12-17,1219.05
2012-12-18,1235.95
2012-12-19,1223.6
2012-12-20,1238.15
2012-12-21,1196.85
2012-12-24,1210.85
2012-12-26,1268.7
2012-12-27,1255.5
2012-12-28,1283.3
2012-12-31,1307.9
