Date,GUJALKALI
2012-01-02,129.7
2012-01-03,129.6
2012-01-04,130.15
2012-01-05,129.85
2012-01-06,133.05
2012-01-07,134.6
2012-01-09,135.7
2012-01-10,135.45
2012-01-11,133.4
2012-01-12,131.85
2012-01-13,132.95
2012-01-16,134.4
2012-01-17,135.6
2012-01-18,135.5
2012-01-19,135.9
2012-01-20,137.15
2012-01-23,136.05
2012-01-24,135.2
2012-01-25,136.55
2012-01-27,136.4
2012-01-30,134.25
2012-01-31,135.7
2012-02-01,136.8
2012-02-02,136.15
2012-02-03,136.95
2012-02-06,137.15
2012-02-07,137.2
2012-02-08,138.25
2012-02-09,137.35
2012-02-10,136.55
2012-02-13,136.25
2012-02-14,138.55
2012-02-15,138.45
2012-02-16,140.15
2012-02-17,137.45
2012-02-21,138.1
2012-02-22,137.0
2012-02-23,137.0
2012-02-24,137.3
2012-02-27,135.8
2012-02-28,134.85
2012-02-29,135.7
2012-03-01,134.75
2012-03-02,134.4
2012-03-03,134.85
2012-03-05,132.95
2012-03-06,131.6
2012-03-07,133.0
2012-03-09,134.05
2012-03-12,134.55
2012-03-13,135.95
2012-03-14,132.2
2012-03-15,129.35
2012-03-16,128.8
2012-03-19,127.0
2012-03-20,126.85
2012-03-21,128.45
2012-03-22,124.85
2012-03-23,121.95
2012-03-26,122.6
2012-03-27,123.75
2012-03-28,122.3
2012-03-29,122.65
2012-03-30,121.45
2012-04-02,126.0
2012-04-03,126.75
2012-04-04,127.25
2012-04-09,128.25
2012-04-10,131.45
2012-04-11,130.45
2012-04-12,130.95
2012-04-13,129.0
2012-04-16,131.95
2012-04-17,132.25
2012-04-18,131.75
2012-04-19,132.2
2012-04-20,130.4
2012-04-23,128.6
2012-04-24,127.3
2012-04-25,127.1
2012-04-26,127.1
2012-04-27,125.65
2012-04-28,126.7
2012-04-30,125.9
2012-05-02,125.0
2012-05-03,125.25
2012-05-04,124.5
2012-05-07,124.25
2012-05-08,123.8
2012-05-09,122.0
2012-05-10,122.65
2012-05-11,120.5
2012-05-14,121.55
2012-05-15,121.0
2012-05-16,121.7
2012-05-17,121.2
2012-05-18,121.4
2012-05-21,121.95
2012-05-22,119.45
2012-05-23,120.55
2012-05-24,122.25
2012-05-25,119.35
2012-05-28,119.5
2012-05-29,120.0
2012-05-30,118.0
2012-05-31,118.55
2012-06-01,117.4
2012-06-04,119.6
2012-06-05,118.45
2012-06-06,118.8
2012-06-07,119.6
2012-06-08,120.3
2012-06-11,120.6
2012-06-12,118.65
2012-06-13,119.0
2012-06-14,120.8
2012-06-15,119.8
2012-06-18,118.75
2012-06-19,120.55
2012-06-20,119.8
2012-06-21,120.7
2012-06-22,125.7
2012-06-25,123.6
2012-06-26,123.45
2012-06-27,123.85
2012-06-28,124.15
2012-06-29,122.35
2012-07-02,123.8
2012-07-03,124.05
2012-07-04,123.8
2012-07-05,127.25
2012-07-06,126.55
2012-07-09,123.1
2012-07-09,123.1
2012-07-10,124.9
2012-07-11,123.85
2012-07-12,124.7
2012-07-13,122.6
2012-07-16,119.7
2012-07-17,125.05
2012-07-18,123.35
2012-07-19,125.55
2012-07-20,128.55
2012-07-23,123.5
2012-07-24,122.0
2012-07-25,123.8
2012-07-26,126.05
2012-07-27,124.85
2012-07-30,126.75
2012-07-31,126.7
2012-08-01,127.1
2012-08-02,125.1
2012-08-03,124.85
2012-08-06,129.0
2012-08-07,128.5
2012-08-08,128.65
2012-08-09,128.0
2012-08-10,128.85
2012-08-13,128.45
2012-08-14,129.05
2012-08-16,128.8
2012-08-17,129.05
2012-08-21,128.1
2012-08-22,126.9
2012-08-23,126.95
2012-08-24,125.9
2012-08-27,125.55
2012-08-28,125.75
2012-08-29,127.0
2012-08-30,126.7
2012-08-31,127.9
2012-09-03,127.6
2012-09-04,127.2
2012-09-05,126.85
2012-09-06,127.25
2012-09-07,125.9
2012-09-08,125.05
2012-09-10,125.55
2012-09-11,126.0
2012-09-12,126.55
2012-09-13,126.0
2012-09-14,127.05
2012-09-17,126.55
2012-09-18,126.5
2012-09-20,126.1
2012-09-21,126.7
2012-09-24,127.7
2012-09-25,131.9
2012-09-26,132.9
2012-09-27,132.3
2012-09-28,133.0
2012-10-01,136.05
2012-10-03,135.65
2012-10-04,134.8
2012-10-05,133.25
2012-10-08,132.9
2012-10-09,132.1
2012-10-10,131.55
2012-10-11,131.5
2012-10-12,132.45
2012-10-15,132.0
2012-10-16,132.7
2012-10-17,131.7
2012-10-18,130.95
2012-10-19,131.25
2012-10-22,130.7
2012-10-23,130.95
2012-10-25,130.0
2012-10-26,131.0
2012-10-29,132.1
2012-10-30,130.55
2012-10-31,131.75
2012-11-01,132.25
2012-11-02,132.0
2012-11-05,133.8
2012-11-06,134.1
2012-11-07,138.85
2012-11-08,140.65
2012-11-09,139.75
2012-11-12,139.25
2012-11-13,140.0
2012-11-15,138.85
2012-11-16,136.0
2012-11-19,136.5
2012-11-20,136.0
2012-11-21,137.6
2012-11-22,135.65
2012-11-23,136.6
2012-11-26,137.5
2012-11-27,137.15
2012-11-29,139.95
2012-11-30,138.1
2012-12-03,139.0
2012-12-04,141.7
2012-12-05,147.5
2012-12-06,146.5
2012-12-07,147.9
2012-12-10,148.05
2012-12-11,145.7
2012-12-12,145.4
2012-12-13,146.5
2012-12-14,147.25
2012-12-17,152.05
2012-12-18,151.4
2012-12-19,151.2
2012-12-20,149.75
2012-12-21,146.7
2012-12-24,145.5
2012-12-26,144.95
2012-12-27,143.75
2012-12-28,144.5
2012-12-31,146.35
