Date,GILLETTE
2012-01-02,1960.0
2012-01-03,1959.5
2012-01-04,1941.85
2012-01-05,1949.25
2012-01-06,1906.0
2012-01-07,1911.05
2012-01-09,1874.95
2012-01-10,1897.85
2012-01-11,1906.25
2012-01-12,1868.85
2012-01-13,1874.4
2012-01-16,1865.7
2012-01-17,1906.2
2012-01-18,1871.15
2012-01-19,1898.15
2012-01-20,1884.6
2012-01-23,1854.15
2012-01-24,1861.85
2012-01-25,1881.7
2012-01-27,1938.25
2012-01-30,1921.9
2012-01-31,1906.95
2012-02-01,1908.1
2012-02-02,1883.4
2012-02-03,1901.0
2012-02-06,1962.95
2012-02-07,1946.65
2012-02-08,1974.5
2012-02-09,1982.55
2012-02-10,1994.9
2012-02-13,1989.3
2012-02-14,2106.75
2012-02-15,2121.4
2012-02-16,2124.8
2012-02-17,2103.75
2012-02-21,2077.5
2012-02-22,2040.3
2012-02-23,2043.75
2012-02-24,2153.1
2012-02-27,2209.65
2012-02-28,2311.5
2012-02-29,2312.65
2012-03-01,2241.7
2012-03-02,2209.7
2012-03-03,2295.35
2012-03-05,2230.85
2012-03-06,2326.05
2012-03-07,2235.35
2012-03-09,2270.65
2012-03-12,2309.6
2012-03-13,2430.75
2012-03-14,2404.45
2012-03-15,2396.15
2012-03-16,2359.1
2012-03-19,2396.0
2012-03-20,2351.8
2012-03-21,2361.2
2012-03-22,2360.5
2012-03-23,2374.55
2012-03-26,2356.2
2012-03-27,2361.4
2012-03-28,2363.55
2012-03-29,2406.85
2012-03-30,2519.6
2012-04-02,2540.55
2012-04-03,2508.65
2012-04-04,2500.85
2012-04-09,2435.6
2012-04-10,2450.8
2012-04-11,2507.4
2012-04-12,2611.2
2012-04-13,2562.85
2012-04-16,2568.2
2012-04-17,2566.2
2012-04-18,2559.9
2012-04-19,2586.9
2012-04-20,2541.45
2012-04-23,2485.9
2012-04-24,2524.05
2012-04-25,2522.55
2012-04-26,2516.2
2012-04-27,2533.3
2012-04-28,2537.45
2012-04-30,2571.4
2012-05-02,2537.15
2012-05-03,2528.0
2012-05-04,2502.5
2012-05-07,2504.4
2012-05-08,2499.5
2012-05-09,2455.9
2012-05-10,2446.6
2012-05-11,2436.15
2012-05-14,2408.95
2012-05-15,2393.6
2012-05-16,2358.6
2012-05-17,2377.65
2012-05-18,2395.85
2012-05-21,2386.95
2012-05-22,2389.45
2012-05-23,2374.65
2012-05-24,2367.85
2012-05-25,2350.85
2012-05-28,2419.15
2012-05-29,2418.3
2012-05-30,2413.75
2012-05-31,2500.45
2012-06-01,2417.7
2012-06-04,2385.7
2012-06-05,2353.35
2012-06-06,2372.7
2012-06-07,2354.25
2012-06-08,2343.3
2012-06-11,2357.05
2012-06-12,2350.65
2012-06-13,2351.0
2012-06-14,2370.0
2012-06-15,2371.1
2012-06-18,2331.3
2012-06-19,2328.9
2012-06-20,2320.75
2012-06-21,2321.9
2012-06-22,2311.9
2012-06-25,2301.9
2012-06-26,2296.7
2012-06-27,2352.85
2012-06-28,2361.15
2012-06-29,2348.5
2012-07-02,2390.55
2012-07-03,2377.3
2012-07-04,2366.6
2012-07-05,2359.15
2012-07-06,2388.75
2012-07-09,2351.95
2012-07-09,2351.95
2012-07-10,2366.75
2012-07-11,2356.1
2012-07-12,2357.9
2012-07-13,2346.65
2012-07-16,2345.1
2012-07-17,2331.35
2012-07-18,2323.5
2012-07-19,2302.2
2012-07-20,2302.35
2012-07-23,2297.65
2012-07-24,2313.75
2012-07-25,2362.15
2012-07-26,2339.3
2012-07-27,2347.6
2012-07-30,2338.9
2012-07-31,2349.6
2012-08-01,2357.8
2012-08-02,2416.05
2012-08-03,2393.4
2012-08-06,2386.6
2012-08-07,2395.95
2012-08-08,2387.45
2012-08-09,2373.75
2012-08-10,2382.65
2012-08-13,2411.7
2012-08-14,2370.75
2012-08-16,2368.65
2012-08-17,2365.2
2012-08-21,2339.35
2012-08-22,2347.85
2012-08-23,2321.7
2012-08-24,2224.3
2012-08-27,2211.35
2012-08-28,2195.45
2012-08-29,2196.8
2012-08-30,2248.9
2012-08-31,2225.05
2012-09-03,2202.15
2012-09-04,2203.2
2012-09-05,2198.55
2012-09-06,2191.2
2012-09-07,2193.45
2012-09-08,2204.95
2012-09-10,2156.5
2012-09-11,2181.2
2012-09-12,2147.45
2012-09-13,2153.45
2012-09-14,2155.05
2012-09-17,2126.55
2012-09-18,2135.3
2012-09-20,2136.6
2012-09-21,2113.95
2012-09-24,2113.0
2012-09-25,2123.15
2012-09-26,2121.3
2012-09-27,2123.8
2012-09-28,2129.25
2012-10-01,2183.45
2012-10-03,2184.4
2012-10-04,2178.7
2012-10-05,2208.55
2012-10-08,2195.05
2012-10-09,2201.25
2012-10-10,2226.1
2012-10-11,2249.65
2012-10-12,2241.9
2012-10-15,2225.8
2012-10-16,2218.65
2012-10-17,2218.55
2012-10-18,2227.65
2012-10-19,2239.35
2012-10-22,2226.5
2012-10-23,2226.6
2012-10-25,2218.75
2012-10-26,2218.5
2012-10-29,2216.7
2012-10-30,2208.85
2012-10-31,2226.05
2012-11-01,2218.55
2012-11-02,2212.3
2012-11-05,2196.0
2012-11-06,2185.6
2012-11-07,2193.05
2012-11-08,2188.15
2012-11-09,2222.45
2012-11-12,2213.1
2012-11-13,2195.5
2012-11-15,2195.65
2012-11-16,2193.4
2012-11-19,2193.6
2012-11-20,2187.6
2012-11-21,2174.85
2012-11-22,2161.6
2012-11-23,2176.2
2012-11-26,2215.7
2012-11-27,2313.05
2012-11-29,2342.5
2012-11-30,2355.0
2012-12-03,2420.85
2012-12-04,2408.4
2012-12-05,2418.65
2012-12-06,2428.5
2012-12-07,2416.9
2012-12-10,2400.35
2012-12-11,2398.55
2012-12-12,2400.3
2012-12-13,2400.35
2012-12-14,2419.75
2012-12-17,2440.3
2012-12-18,2449.5
2012-12-19,2464.2
2012-12-20,2448.2
2012-12-21,2449.4
2012-12-24,2460.5
2012-12-26,2446.65
2012-12-27,2450.25
2012-12-28,2453.3
2012-12-31,2478.05
