Date,MARUTI
2012-01-02,938.9
2012-01-03,952.8
2012-01-04,948.25
2012-01-05,933.45
2012-01-06,949.75
2012-01-07,954.6
2012-01-09,971.05
2012-01-10,986.35
2012-01-11,987.9
2012-01-12,994.5
2012-01-13,977.05
2012-01-16,1008.05
2012-01-17,1108.35
2012-01-18,1101.8
2012-01-19,1129.95
2012-01-20,1103.5
2012-01-23,1160.65
2012-01-24,1157.95
2012-01-25,1180.75
2012-01-27,1210.65
2012-01-30,1193.3
2012-01-31,1186.7
2012-02-01,1214.8
2012-02-02,1217.65
2012-02-03,1240.85
2012-02-06,1252.75
2012-02-07,1246.95
2012-02-08,1266.5
2012-02-09,1270.0
2012-02-10,1244.6
2012-02-13,1225.05
2012-02-14,1267.7
2012-02-15,1302.8
2012-02-16,1359.6
2012-02-17,1321.55
2012-02-21,1309.75
2012-02-22,1306.35
2012-02-23,1279.4
2012-02-24,1285.25
2012-02-27,1257.0
2012-02-28,1269.6
2012-02-29,1254.8
2012-03-01,1315.05
2012-03-02,1330.55
2012-03-03,1319.0
2012-03-05,1315.2
2012-03-06,1331.6
2012-03-07,1308.55
2012-03-09,1341.35
2012-03-12,1337.25
2012-03-13,1368.25
2012-03-14,1371.9
2012-03-15,1366.4
2012-03-16,1374.35
2012-03-19,1362.1
2012-03-20,1358.2
2012-03-21,1363.2
2012-03-22,1330.3
2012-03-23,1306.55
2012-03-26,1297.45
2012-03-27,1273.7
2012-03-28,1288.3
2012-03-29,1305.85
2012-03-30,1350.5
2012-04-02,1338.55
2012-04-03,1309.55
2012-04-04,1315.7
2012-04-09,1283.35
2012-04-10,1275.8
2012-04-11,1272.45
2012-04-12,1312.4
2012-04-13,1322.75
2012-04-16,1342.3
2012-04-17,1342.2
2012-04-18,1352.5
2012-04-19,1391.25
2012-04-20,1390.7
2012-04-23,1377.55
2012-04-24,1363.75
2012-04-25,1382.1
2012-04-26,1381.95
2012-04-27,1382.5
2012-04-28,1397.45
2012-04-30,1371.85
2012-05-02,1332.9
2012-05-03,1290.0
2012-05-04,1281.3
2012-05-07,1310.85
2012-05-08,1306.0
2012-05-09,1301.25
2012-05-10,1261.85
2012-05-11,1235.25
2012-05-14,1249.0
2012-05-15,1217.3
2012-05-16,1192.1
2012-05-17,1205.3
2012-05-18,1166.65
2012-05-21,1208.8
2012-05-22,1153.95
2012-05-23,1153.1
2012-05-24,1144.45
2012-05-25,1119.0
2012-05-28,1103.55
2012-05-29,1128.35
2012-05-30,1151.05
2012-05-31,1100.25
2012-06-01,1074.85
2012-06-04,1067.5
2012-06-05,1079.0
2012-06-06,1107.95
2012-06-07,1143.25
2012-06-08,1124.05
2012-06-11,1110.5
2012-06-12,1144.55
2012-06-13,1107.75
2012-06-14,1080.1
2012-06-15,1106.8
2012-06-18,1091.8
2012-06-19,1090.95
2012-06-20,1076.4
2012-06-21,1088.85
2012-06-22,1102.1
2012-06-25,1113.9
2012-06-26,1113.2
2012-06-27,1121.7
2012-06-28,1120.85
2012-06-29,1169.75
2012-07-02,1178.5
2012-07-03,1191.65
2012-07-04,1221.15
2012-07-05,1240.3
