Symbol,Renyi_entropy
SWARAJENG,1.7312627713969346
ENIL,1.727008385649467
IDFC,1.7270083856494667
MOTHERSUMI,1.7241785287910565
HDIL,1.7187183655118194
JKLAKSHMI,1.7143366215806444
TECHNO,1.712788136345559
TALWALKARS,1.7117326344444166
DLF,1.7103223042952644
HGS,1.7077129264556428
HITECHGEAR,1.7040123629536024
HERCULES,1.70320607188661
PRESTIGE,1.7024571041697558
JAYAGROGN,1.6991527533370614
LAOPALA,1.696655453737418
JINDALPOLY,1.6932249186406287
INVENTURE,1.6910013651716806
TATACHEM,1.6843312842567488
HSIL,1.6786062663293908
MHRIL,1.674458023356458
METALFORGE,1.6738924528871797
AUROPHARMA,1.6663629268098084
INDSWFTLAB,1.664530966933648
SANGHVIFOR,1.6633402469181795
HEG,1.6628684561600346
VAKRANGEE,1.6561627832896069
COALINDIA,1.6560809125116165
GET&D,1.655256306214375
EROSMEDIA,1.6550914665206036
WELCORP,1.654002955236176
RML,1.653933312320664
INDOCO,1.6514718508543274
IFBIND,1.6416662485094315
AHLUCONT,1.6316338019035983
KOTHARIPRO,1.627472290826677
CEBBCO,1.6250543029215339
GAYAPROJ,1.6155031319371913
BERGEPAINT,1.612023767364316
ENGINERSIN,1.6110769470316295
GMDCLTD,1.6054147739928504
PATELENG,1.6054147739928502
SHRIRAMEPC,1.5956604631916627
APARINDS,1.5952719079160107
NILKAMAL,1.591398036177523
RCOM,1.5912864813685494
COX&KINGS,1.5896982752799844
SYNDIBANK,1.5875525213708976
ASIANHOTNR,1.5863465812107027
TIRUMALCHM,1.5841601052498318
KIRLOSBROS,1.5826213226668056
JINDALSAW,1.5791015394017753
VEDL,1.5767407703661709
ASHOKA,1.572836009989552
POLARIS,1.5657477749559037
LICHSGFIN,1.5619863923522788
IL&FSTRANS,1.556893511362259
TATAINVEST,1.55636448567226
TATAELXSI,1.5551610255796622
GRINDWELL,1.5403868425063216
HUBTOWN,1.5370703770446212
CANDC,1.5212304760025237
DENABANK,1.5166274759305627
JISLJALEQS,1.5067737724963526
MOIL,1.505211826846886
ANANTRAJ,1.503793990227686
KALPATPOWR,1.502519653772047
ONGC,1.4904238663545175
HINDOILEXP,1.4895854090667162
AARTIIND,1.4881895406100292
NBVENTURES,1.4848473845955452
INDIAGLYCO,1.4829029395384603
CAPF,1.47667842258816
PRAJIND,1.4764086220008967
APLLTD,1.4707665335060154
ARSHIYA,1.4680286810086767
CHENNPETRO,1.4647531219178387
BLUESTARCO,1.4583693990503928
KIRLOSENG,1.4556652329893434
KPRMILL,1.4543158872172102
TATACOMM,1.4525178722162897
MOTILALOFS,1.4475104182559024
DBCORP,1.4444102675049983
CEATLTD,1.4443869179516362
ONMOBILE,1.4258678701843988
ADANIPOWER,1.4033192927198994
RPOWER,1.4013433013810872
GLOBUSSPR,1.3968416860621304
NMDC,1.3926130981804297
JPASSOCIAT,1.3912195462984822
VIPIND,1.3903182554073275
SQSBFSI,1.3871359716627034
CGPOWER,1.3857905827717047
DABUR,1.3721594081629205
ANDHRABANK,1.3717868530515016
BRIGADE,1.37116623613839
JINDALPHOT,1.3643647506965084
MBLINFRA,1.3541874818098705
HEXAWARE,1.3538215612105569
DHAMPURSUG,1.3455630736612423
KIRIINDUS,1.3442335273240955
INDNIPPON,1.343510771785349
TECHNOFAB,1.3406997227577362
UFLEX,1.339487233976274
PITTIENG,1.3360535226121648
JMCPROJECT,1.3340189339143769
HINDALCO,1.3304385505693652
RJL,1.330199988353851
SINTEX,1.3287603624078943
JOCIL,1.3174190744411172
SASKEN,1.3166065041314314
UPL,1.3144769558554819
SAREGAMA,1.3122340083917288
SPICEMOBI,1.3088202322688909
PETRONET,1.303406701314123
IIFL,1.3032907525633406
NTPC,1.2995874732471278
EXIDEIND,1.2942879216733874
KNRCON,1.2932543298501047
RALLIS,1.2789517156892891
MANINDS,1.2785557230570965
IOC,1.2729161863417622
VOLTAS,1.2719050308504436
PANACEABIO,1.2678676537138647
ADANIPORTS,1.2609533850617838
IDBI,1.2605089406100232
AVTNPL,1.2591767912123075
JAICORPLTD,1.2581788424684006
WSTCSTPAPR,1.256062002844183
RADICO,1.25517058822167
ROLTA,1.254836512494732
CENTRALBK,1.2445297588065367
EIHAHOTELS,1.243213623182306
SARDAEN,1.2417839517631608
JAYBARMARU,1.241564183617669
DOLPHINOFF,1.2411463995081224
IOB,1.2373401853539692
INDIACEM,1.2196958330432763
ORIENTBELL,1.2168219958663187
DHANUKA,1.2132961317868203
HINDZINC,1.2044558301772097
GESHIP,1.2034060715252752
ARIES,1.2023574137110555
DISHTV,1.2000542301133585
GOKUL,1.1989046245104469
INSECTICID,1.196817812400892
IBREALEST,1.1925534136144345
ORIENTPPR,1.1882037795819589
RATNAMANI,1.184536257100785
ARVIND,1.1812013825212402
NAHARSPING,1.1803807854908863
ANDHRSUGAR,1.1764921191088302
RNAVAL,1.1744515102995106
KOLTEPATIL,1.1739420080721539
IGARASHI,1.1688973574045638
ASHIANA,1.1672407950572057
BALRAMCHIN,1.16380610130782
UNITEDBNK,1.160250304542818
TVTODAY,1.1591367186816381
SADBHAV,1.154594009476535
NCC,1.1540714667550986
PURVA,1.149169858766246
DAAWAT,1.1490903845295681
PARSVNATH,1.1447274623882386
EXCELINDUS,1.1446721000594144
N100,1.1400344632603974
JSWENERGY,1.1362545052944886
GOACARBON,1.1336091307052056
ADHUNIK,1.1310683299637538
IVRCLINFRA,1.1233875766336678
RUCHISOYA,1.1219942733872812
IDEA,1.1188458478043466
PTC,1.1155805688786882
GUJAPOLLO,1.1125976292348054
TNPL,1.1074767186344918
TI,1.1067083374796531
RAMCOIND,1.1061929494085627
SANGHVIMOV,1.1050774852379148
SABTN,1.0962025343431694
GDL,1.0928654171353216
GREAVESCOT,1.0925836343879538
SAIL,1.089574036043002
SANWARIA,1.086276190785202
GPIL,1.0860311444081057
GTL,1.0853782506666836
CENTENKA,1.0812840791340206
ATLANTA,1.0758203437287097
TGBHOTELS,1.0737906354942957
GSS,1.0714299797281022
IL&FSENGG,1.0710294740529678
JUNIORBEES,1.0695599660736077
ALLCARGO,1.0628826030515675
DELTACORP,1.058243911755996
HSCL,1.0550729011713547
JAGRAN,1.0528140341616261
RAJESHEXPO,1.0510632374846767
DEEPAKFERT,1.0507403734086354
RESPONIND,1.0459001825370915
DEEPIND,1.0380321300694852
BINDALAGRO,1.0351017900957737
DHANBANK,1.033241489253655
BALAMINES,1.0330644981027504
GICHSGFIN,1.0328875382721703
DCMSHRIRAM,1.0302368917299527
IFCI,1.0284736892983677
MMFL,1.0213846164145506
ADFFOODS,1.0204027620762341
CHAMBLFERT,1.0191802680364532
SURYAROSNI,1.0167848780922366
UCOBANK,1.0069175259398737
SPARC,0.9975769174882794
APOLLOTYRE,0.9953798861777773
SANGAMIND,0.9951694531897777
ASAHISONG,0.9943968546450371
CARBORUNIV,0.9941024748905961
MADHUCON,0.9931667426118647
REDINGTON,0.9897737566459255
GUJALKALI,0.9890937628616195
LAKSHVILAS,0.9868944725148168
TAJGVK,0.9861076258451893
TIPSINDLTD,0.9853407478509647
SUNILHITEC,0.9800835112418085
BANSWRAS,0.9757859916600313
TEXMOPIPES,0.9653051239712217
GOKEX,0.9603165457604955
MUNJALSHOW,0.9470564854185102
LUMAXTECH,0.9447725143098052
MAGMA,0.9410140984175283
NITCO,0.9380841906569066
PREMIER,0.9323388162957624
BLISSGVS,0.9270405444852087
GARDENSILK,0.9240208346254097
MANAPPURAM,0.9238621548408812
USHERAGRO,0.9179349138670502
PENINLAND,0.9140728605924668
PHILIPCARB,0.9107787399666393
KEC,0.909448484283169
ELGIEQUIP,0.9053904172189492
ELECON,0.9048453944312915
POWERGRID,0.9015352874437406
SEAMECLTD,0.899660213649311
SUMMITSEC,0.891033440633428
BALAJITELE,0.8808497803127606
TATAPOWER,0.8807173246644017
UTTAMSTL,0.8789572997227707
NUCLEUS,0.8753931544204903
IGPL,0.8720239386148171
TINPLATE,0.8644598921120722
NFL,0.8482536373963301
FORTIS,0.8445825613204624
OISL,0.8416553729881217
TEXRAIL,0.8390883950525072
THOMASCOOK,0.835275374850648
TVSMOTOR,0.8347631922097597
NATIONALUM,0.8336495078115148
FINCABLES,0.8309709670997749
GABRIEL,0.8187555389257584
NIITLTD,0.8179702452926836
PSB,0.8148465431395999
DCW,0.8123484550017729
GSPL,0.811284587388399
COSMOFILMS,0.8049954806965144
EIHOTEL,0.8004271767261341
EDL,0.7952516161454312
OMAXE,0.7902415159014283
FINPIPE,0.786638657434775
KOHINOOR,0.7840139840120037
ASAHIINDIA,0.7805021883560217
JSL,0.7745397953369152
JBCHEPHARM,0.7727648085246368
HOVS,0.7539804724205837
MRPL,0.752843158365897
ENERGYDEV,0.7515223343277896
GMBREW,0.7483385890475021
ESCORTS,0.7427975029191765
SUPPETRO,0.7421198981763741
DPL,0.7364629386820652
MANAKSIA,0.7351482734036473
MAHABANK,0.7326551609720267
UCALFUEL,0.7269660878110271
MOTOGENFIN,0.7259814481095768
MUKTAARTS,0.7232270785482985
FEDDERELEC,0.7222254986052448
PRSMJOHNSN,0.7159931159497436
ACE,0.7150533036113434
FDC,0.7124170699675625
TCI,0.7099056056504998
CUB,0.7086995935674302
LEEL,0.7044223997761423
PUNJLLOYD,0.7023159245807777
PAPERPROD,0.6949755075200931
ADORWELD,0.6938402904456052
VARDHACRLC,0.6930043358874118
ELECTCAST,0.6928952596617746
USHAMART,0.6912284181276641
RICOAUTO,0.6912284181276641
SUVEN,0.6902150222148609
ANSALAPI,0.6891240421186952
BLKASHYAP,0.6891240421186952
HIRECT,0.6890761780185084
GENUSPOWER,0.688058111052474
SELMCL,0.6861716771605149
MERCATOR,0.6858045889720304
GEOJITFSL,0.6855545108213057
VISASTEEL,0.6827727753832439
SUNDRMFAST,0.6816423705151734
NHPC,0.6790743336179627
BAJAJHIND,0.6790743336179627
DATAMATICS,0.6788498758591207
GARWALLROP,0.6751073043033679
GALLANTT,0.6751073043033679
KRBL,0.6751073043033679
SUMEETINDS,0.6716500937768514
TEXINFRA,0.6716500937768514
SUBROS,0.6692915289246887
MEGASOFT,0.6682640853413206
PFOCUS,0.665748206371831
MSPL,0.6657482063718307
PENIND,0.6603695490676994
JPPOWER,0.6585425083645814
MUKANDLTD,0.6575086651125867
M50,0.6530813297430141
PSL,0.6526915965511983
TRIDENT,0.6495259773733483
ASTRAMICRO,0.6482518606520545
SREINFRA,0.6469764267161885
VIJAYABANK,0.646067445923993
MAHINDCIE,0.6386623355625725
FSL,0.6380064218811454
GMRINFRA,0.6367554164458983
FACT,0.6343768698051017
EDELWEISS,0.6334863713639943
SUZLON,0.6316350116422211
JHS,0.6285141816482003
CONSOFINVT,0.6271497241861302
TV18BRDCST,0.6259792247018383
HCC,0.6256839910798092
INDHOTEL,0.6202231865756623
NECLIFE,0.6188187741498477
GRAPHITE,0.6141515934009342
PLASTIBLEN,0.6131203457763069
IZMO,0.6076263081688529
ELGIRUBCO,0.6016579379183511
TIMETECHNO,0.5974200668869769
TRITURBINE,0.5946545305983957
KOPRAN,0.5925029846936929
ESTER,0.587786664902119
ROHITFERRO,0.5784464428679923
MANUGRAPH,0.5730991382727096
STRTECH,0.5717885910959524
RCF,0.5709454207255942
NETWORK18,0.5683064407349304
SATHAISPAT,0.5681722906185434
NLCINDIA,0.5661960323097516
HARRMALAYA,0.5655305117927021
ALKALI,0.5523122767084592
MTNL,0.5490348389137368
TRIVENI,0.5485543524886262
SCI,0.5451536416446674
ANSALHSG,0.5436504406225023
HITECHCORP,0.5178905214881122
SASTASUNDR,0.5165212453346225
JISLDVREQS,0.5155714774286975
BANCOINDIA,0.5105212273345253
GPPL,0.5013281618075343
MADRASFERT,0.5009642702432039
GIPCL,0.4993024501681941
ESSELPACK,0.4957285204841717
HCL-INSYS,0.4887727771603098
CENTURYPLY,0.4846224368702525
KCP,0.47850527450105584
GULFPETRO,0.4779236738327232
UNITECH,0.47398927603359814
ASAL,0.4729391336258461
CORDSCABLE,0.4636244228424015
KSL,0.4466946403091464
MANGCHEFER,0.43870224688542747
UNITY,0.4370945117968774
BALLARPUR,0.43087013426877735
RENUKA,0.4287739782689765
HOTELEELA,0.4173934900089813
OILCOUNTUB,0.41510133485803846
FMNL,0.412050129733532
SYNCOM,0.4010858916638408
DCBBANK,0.3896702492450646
XPROINDIA,0.3722534659578537
MRO-TEK,0.36873309883943445
GHCL,0.3636911858625273
MUKANDENGG,0.3591465673134189
GAEL,0.3544458497533421
BFINVEST,0.34266420686913396
VASWANI,0.34127733735427207
KCPSUGIND,0.3400058092025241
BPL,0.3400058092025241
ESSARSHPNG,0.3305375011013983
SJVN,0.3192814413957526
OMMETALS,0.3056125333456511
KWALITY,0.3028720237003431
LOKESHMACH,0.3020196903864377
SUPRAJIT,0.29698965715315573
INDOTHAI,0.2883961931685254
GNFC,0.2671913407736388
LAKSHMIEFL,0.26583462792138307
ROHLTD,0.25925961443204304
GREENPOWER,0.24304775217394894
INDORAMA,0.23441080776430118
GATI,0.22885237045712767
ORIENTABRA,0.227744380948818
KAMDHENU,0.20887698491846501
NAVNETEDUL,0.18137718048427418
ITI,0.1743788826766873
NAHARCAP,0.13612217437457957
SICAL,0.12710997948390143
ASHOKLEY,0.12660871571968957
MANALIPETC,0.12660871571968957
ISMTLTD,0.1108625928118097
ADSL,0.09619240306401604
KANORICHEM,0.09508344814027683
JMFINANCIL,0.09508344814027683
SICAGEN,0.08752954050851196
RTNPOWER,0.0795835244605531
GOLDINFRA,0.07193433621288135
NELCAST,0.07183813125370245
NAHARINDUS,0.0639541585773016
KEI,0.06344732196940554
SUNFLAG,0.055746734738661256
METKORE,0.055746734738661256
JKPAPER,0.05552576041606343
HFCL,0.05552576041606343
NITESHEST,0.04760039603384334
JAYNECOIND,0.039802893169195566
IVC,0.03967181009510979
VLSFINANCE,0.02406321070530044
MURUDCERA,0.023997654129952393
NITINSPIN,0.023902064693188625
INDRAMEDCO,0.023807233678922957
SRIPIPES,0.023807233678922957
ORIENTHOT,0.023807233678922957
LIQUIDBEES,0.023807233678922957
TFCILTD,0.01593557232669514
ALEMBICLTD,0.015872341346266316
AFL,0.015872341346266316
JVLAGRO,0.015872341346266316
NOIDATOLL,0.015872341346266316
CYBERTECH,0.00799991415302828
KABRAEXTRU,0.007936424121325471
NUTEK,-0.0
LOTUSEYE,-0.0
EMMBI,-0.0
CELEBRITY,-0.0
SOUTHBANK,-0.0
GVKPIL,-0.0
NOCIL,-0.0
INDOWIND,-0.0
MIRCELECTR,-0.0
GAMMNINFRA,-0.0
TNPETRO,-0.0
AMDIND,-0.0
PNBGILTS,-0.0
STEL,-0.0
JAGSNPHARM,-0.0
CENTEXT,-0.0
NATNLSTEEL,-0.0
M100,-0.0
GOLDTECH,-0.0
KMSUGAR,-0.0
DPSCLTD,-0.0
JTEKTINDIA,-0.0
UGARSUGAR,-0.0
MEGH,-0.0
TTML,-0.0
PFS,-0.0
