Date,KANSAINER
2012-05-18,915.95
2012-05-21,919.25
2012-05-22,914.75
2012-05-23,904.9
2012-05-24,930.3
2012-05-25,917.1
2012-05-28,914.7
2012-05-29,908.95
2012-05-30,909.8
2012-05-31,908.05
2012-06-01,902.3
2012-06-04,901.9
2012-06-05,921.55
2012-06-06,920.6
2012-06-07,913.95
2012-06-08,920.9
2012-06-11,917.75
2012-06-12,910.15
2012-06-13,913.25
2012-06-14,905.6
2012-06-15,895.2
2012-06-18,887.55
2012-06-19,882.45
2012-06-20,876.35
2012-06-21,891.65
2012-06-22,891.75
2012-06-25,906.3
2012-06-26,921.85
2012-06-27,926.8
2012-06-28,918.35
2012-06-29,953.05
2012-07-02,937.4
2012-07-03,921.35
2012-07-04,939.2
2012-07-05,950.15
2012-07-06,927.25
2012-07-09,908.0
2012-07-09,908.0
2012-07-10,926.15
2012-07-11,925.0
2012-07-12,931.5
2012-07-13,934.8
2012-07-16,925.1
2012-07-17,925.1
2012-07-18,922.0
2012-07-19,915.4
2012-07-20,899.9
2012-07-23,913.1
2012-07-24,907.0
2012-07-25,896.25
2012-07-26,894.35
2012-07-27,895.4
2012-07-30,900.85
2012-07-31,886.15
2012-08-01,886.85
2012-08-02,880.95
2012-08-03,900.45
2012-08-06,890.75
2012-08-07,889.6
2012-08-08,885.85
2012-08-09,892.7
2012-08-10,873.3
2012-08-13,890.25
2012-08-14,898.4
2012-08-16,899.15
2012-08-17,913.2
2012-08-21,900.6
2012-08-22,903.0
2012-08-23,900.05
2012-08-24,901.15
2012-08-27,905.25
2012-08-28,906.1
2012-08-29,908.65
2012-08-30,899.95
2012-08-31,895.0
2012-09-03,900.15
2012-09-04,888.85
2012-09-05,885.55
2012-09-06,885.25
2012-09-07,884.2
2012-09-08,897.7
2012-09-10,879.3
2012-09-11,876.6
2012-09-12,871.25
2012-09-13,870.9
2012-09-14,870.2
2012-09-17,899.85
2012-09-18,911.9
2012-09-20,913.4
2012-09-21,917.7
2012-09-24,932.3
2012-09-25,915.15
2012-09-26,915.7
2012-09-27,916.05
2012-09-28,934.4
2012-10-01,935.0
2012-10-03,938.55
2012-10-04,936.0
2012-10-05,954.9
2012-10-08,940.2
2012-10-09,941.0
2012-10-10,934.45
2012-10-11,932.85
2012-10-12,941.5
2012-10-15,965.55
2012-10-16,959.2
2012-10-17,976.1
2012-10-18,975.9
2012-10-19,959.6
2012-10-22,960.1
2012-10-23,955.3
2012-10-25,955.4
2012-10-26,953.1
2012-10-29,913.5
2012-10-30,938.4
2012-10-31,951.85
2012-11-01,959.2
2012-11-02,947.65
2012-11-05,932.85
2012-11-06,976.65
2012-11-07,951.5
2012-11-08,966.45
2012-11-09,957.45
2012-11-12,984.95
2012-11-13,1031.9
2012-11-15,1019.95
2012-11-16,1005.4
2012-11-19,999.75
2012-11-20,984.4
2012-11-21,981.55
2012-11-22,975.6
2012-11-23,981.0
2012-11-26,972.8
2012-11-27,1000.1
2012-11-29,1089.7
2012-11-30,1082.25
2012-12-03,1059.45
2012-12-04,1065.15
2012-12-05,1085.15
2012-12-06,1069.35
2012-12-07,1052.55
2012-12-10,1047.4
2012-12-11,1042.3
2012-12-12,1035.1
2012-12-13,1053.65
2012-12-14,1056.35
2012-12-17,1081.95
2012-12-18,1075.05
2012-12-19,1078.5
2012-12-20,1075.1
2012-12-21,1078.55
2012-12-24,1085.1
2012-12-26,1100.05
2012-12-27,1107.7
2012-12-28,1113.2
2012-12-31,1115.8
