Date,63MOONS
2012-05-31,598.9
2012-06-01,595.2
2012-06-04,596.9
2012-06-05,603.0
2012-06-06,623.2
2012-06-07,626.8
2012-06-08,638.4
2012-06-11,635.4
2012-06-12,640.15
2012-06-13,646.25
2012-06-14,626.1
2012-06-15,647.7
2012-06-18,640.9
2012-06-19,667.9
2012-06-20,663.45
2012-06-21,669.6
2012-06-22,699.7
2012-06-25,711.65
2012-06-26,733.4
2012-06-27,739.95
2012-06-28,724.35
2012-06-29,738.4
2012-07-02,754.5
2012-07-03,767.6
2012-07-04,757.75
2012-07-05,747.0
2012-07-06,744.8
2012-07-09,746.35
2012-07-09,746.35
2012-07-10,753.3
2012-07-11,776.4
2012-07-12,770.8
2012-07-13,744.55
2012-07-16,720.1
2012-07-17,707.0
2012-07-18,749.45
2012-07-19,743.95
2012-07-20,728.2
2012-07-23,699.5
2012-07-24,703.05
2012-07-25,698.5
2012-07-26,700.35
2012-07-27,691.25
2012-07-30,707.75
2012-07-31,720.65
2012-08-01,737.35
2012-08-02,754.3
2012-08-03,764.2
2012-08-06,791.65
2012-08-07,792.15
2012-08-08,799.75
2012-08-09,800.85
2012-08-10,805.8
2012-08-13,837.75
2012-08-14,837.65
2012-08-16,847.2
2012-08-17,831.7
2012-08-21,845.65
2012-08-22,842.75
2012-08-23,829.8
2012-08-24,838.5
2012-08-27,829.7
2012-08-28,816.25
2012-08-29,813.45
2012-08-30,821.75
2012-08-31,840.55
2012-09-03,842.15
2012-09-04,843.45
2012-09-05,827.2
2012-09-06,837.0
2012-09-07,867.2
2012-09-08,871.4
2012-09-10,873.9
2012-09-11,874.4
2012-09-12,876.55
2012-09-13,907.85
2012-09-14,909.55
2012-09-17,906.2
2012-09-18,903.8
2012-09-20,902.35
2012-09-21,912.9
2012-09-24,931.15
2012-09-25,927.05
2012-09-26,929.6
2012-09-27,936.15
2012-09-28,975.4
2012-10-01,972.35
2012-10-03,969.15
2012-10-04,1002.8
2012-10-05,998.8
2012-10-08,980.95
2012-10-09,985.35
2012-10-10,1011.3
2012-10-11,1033.6
2012-10-12,1032.05
2012-10-15,1026.6
2012-10-16,1005.9
2012-10-17,995.0
2012-10-18,1017.1
2012-10-19,1007.6
2012-10-22,1016.05
2012-10-23,1004.05
2012-10-25,1016.65
2012-10-26,995.4
2012-10-29,979.8
2012-10-30,982.05
2012-10-31,995.3
2012-11-01,1002.3
2012-11-02,1030.8
2012-11-05,1045.7
2012-11-06,1041.2
2012-11-07,1066.6
2012-11-08,1080.9
2012-11-09,1096.15
2012-11-12,1167.9
2012-11-13,1197.2
2012-11-15,1173.4
2012-11-16,1136.15
2012-11-19,1114.1
2012-11-20,1147.1
2012-11-21,1148.45
2012-11-22,1126.55
2012-11-23,1112.8
2012-11-26,1095.9
2012-11-27,1138.65
2012-11-29,1120.55
2012-11-30,1136.95
2012-12-03,1139.6
2012-12-04,1141.1
2012-12-05,1135.55
2012-12-06,1145.05
2012-12-07,1133.05
2012-12-10,1133.7
2012-12-11,1113.5
2012-12-12,1100.3
2012-12-13,1048.35
2012-12-14,1070.0
2012-12-17,1069.55
2012-12-18,1064.05
2012-12-19,1082.8
2012-12-20,1111.8
2012-12-21,1087.75
2012-12-24,1099.45
2012-12-26,1111.0
2012-12-27,1086.55
2012-12-28,1113.15
2012-12-31,1129.85
