Date,BAJFINANCE
2012-05-22,861.4
2012-05-23,847.8
2012-05-24,851.6
2012-05-25,847.05
2012-05-28,843.95
2012-05-29,842.25
2012-05-30,849.1
2012-05-31,849.4
2012-06-01,845.15
2012-06-04,847.25
2012-06-05,848.7
2012-06-06,852.9
2012-06-07,854.6
2012-06-08,861.3
2012-06-11,870.05
2012-06-12,878.75
2012-06-13,877.45
2012-06-14,870.05
2012-06-15,891.1
2012-06-18,861.9
2012-06-19,862.25
2012-06-20,862.5
2012-06-21,871.95
2012-06-22,869.6
2012-06-25,873.0
2012-06-26,874.5
2012-06-27,876.15
2012-06-28,903.15
2012-06-29,912.45
2012-07-02,908.5
2012-07-03,936.75
2012-07-04,918.55
2012-07-05,906.55
2012-07-06,907.55
2012-07-09,912.0
2012-07-09,912.0
2012-07-10,926.45
2012-07-11,939.1
2012-07-12,961.35
2012-07-13,966.15
2012-07-16,963.25
2012-07-17,970.75
2012-07-18,987.7
2012-07-19,1019.85
2012-07-20,1007.9
2012-07-23,1054.65
2012-07-24,1080.0
2012-07-25,1069.25
2012-07-26,1047.65
2012-07-27,1027.6
2012-07-30,1020.1
2012-07-31,1037.7
2012-08-01,1044.75
2012-08-02,1043.1
2012-08-03,1049.2
2012-08-06,1035.75
2012-08-07,1064.05
2012-08-08,1065.65
2012-08-09,1106.35
2012-08-10,1111.0
2012-08-13,1089.85
2012-08-14,1082.35
2012-08-16,1095.7
2012-08-17,1081.35
2012-08-21,1075.65
2012-08-22,1081.6
2012-08-23,1080.95
2012-08-24,1081.2
2012-08-27,1084.9
2012-08-28,1065.4
2012-08-29,1037.6
2012-08-30,1058.2
2012-08-31,1049.05
2012-09-03,1047.45
2012-09-04,1053.95
2012-09-05,1046.9
2012-09-06,1044.25
2012-09-07,1070.55
2012-09-08,1062.3
2012-09-10,1045.65
2012-09-11,1070.3
2012-09-12,1098.85
2012-09-13,1081.8
2012-09-14,1092.55
2012-09-17,1120.25
2012-09-18,1105.95
2012-09-20,1093.65
2012-09-21,1090.85
2012-09-24,1114.7
2012-09-25,1128.7
2012-09-26,1162.5
2012-09-27,1165.8
2012-09-28,1179.75
2012-10-01,1191.4
2012-10-03,1179.0
2012-10-04,1182.15
2012-10-05,1196.25
2012-10-08,1175.95
2012-10-09,1180.35
2012-10-10,1201.05
2012-10-11,1200.05
2012-10-12,1204.85
2012-10-15,1206.35
2012-10-16,1224.2
2012-10-17,1247.9
2012-10-18,1290.9
2012-10-19,1270.9
2012-10-22,1299.45
2012-10-23,1302.9
2012-10-25,1329.7
2012-10-26,1303.5
2012-10-29,1332.2
2012-10-30,1274.55
2012-10-31,1284.75
2012-11-01,1291.0
2012-11-02,1288.65
2012-11-05,1261.65
2012-11-06,1300.0
2012-11-07,1322.8
2012-11-08,1303.4
2012-11-09,1309.85
2012-11-12,1371.15
2012-11-13,1378.15
2012-11-15,1369.9
2012-11-16,1358.85
2012-11-19,1346.6
2012-11-20,1345.25
2012-11-21,1336.9
2012-11-22,1327.25
2012-11-23,1364.9
2012-11-26,1362.75
2012-11-27,1368.2
2012-11-29,1361.95
2012-11-30,1377.15
2012-12-03,1369.8
2012-12-04,1364.75
2012-12-05,1363.85
2012-12-06,1346.55
2012-12-07,1333.8
2012-12-10,1315.85
2012-12-11,1310.95
2012-12-12,1303.45
2012-12-13,1290.45
2012-12-14,1291.6
2012-12-17,1292.95
2012-12-18,1286.75
2012-12-19,1300.15
2012-12-20,1299.75
2012-12-21,1273.3
2012-12-24,1313.5
2012-12-26,1350.6
2012-12-27,1337.45
2012-12-28,1352.75
2012-12-31,1352.25
