Date,BSLGOLDETF
2016-06-10,2737.65
2016-06-13,2830.0
2016-06-14,2810.0
2016-06-15,2824.95
2016-06-16,2879.95
2016-06-17,2785.55
2016-06-20,2786.2
2016-06-21,2800.1
2016-06-22,2839.05
2016-06-23,2749.1
2016-06-24,2896.2
2016-06-27,2897.1
2016-06-28,2889.6
2016-06-29,2873.0
2016-06-30,2864.4
2016-07-01,2914.1
2016-07-04,2920.0
2016-07-05,2930.0
2016-07-07,2970.9
2016-07-08,2960.0
2016-07-11,2918.8
2016-07-12,2950.05
2016-07-13,2952.0
2016-07-14,2947.1
2016-07-15,2911.7
2016-07-18,2939.6
2016-07-19,2938.0
2016-07-20,2900.0
2016-07-21,2882.0
2016-07-22,2875.7
2016-07-25,2900.0
2016-07-26,2918.0
2016-07-27,2929.0
2016-07-28,2941.0
2016-07-29,2926.5
2016-08-01,2916.2
2016-08-02,2950.0
2016-08-03,2979.85
2016-08-04,2925.0
2016-08-05,2969.0
2016-08-08,2920.0
2016-08-09,2926.3
2016-08-10,2960.0
2016-08-11,2955.0
2016-08-12,2980.0
2016-08-16,2973.0
2016-08-18,2979.0
2016-08-19,2980.0
2016-08-22,2955.0
2016-08-23,2970.0
2016-08-24,2990.0
2016-08-25,2950.0
2016-08-29,2970.0
2016-08-30,2979.95
2016-08-31,2962.4
2016-09-01,2920.35
2016-09-02,2950.15
2016-09-06,2937.5
2016-09-07,2980.0
2016-09-08,2951.0
2016-09-09,2937.6
2016-09-12,2969.0
2016-09-14,2977.3
2016-09-15,2950.0
2016-09-16,2930.0
2016-09-19,2950.0
2016-09-20,2944.95
2016-09-21,2958.0
2016-09-22,2995.1
2016-09-23,2981.05
2016-09-26,2975.0
2016-09-27,2965.0
2016-09-28,2946.05
2016-09-29,2968.95
2016-09-30,2998.9
2016-10-03,2990.0
2016-10-04,3018.0
2016-10-05,2898.75
2016-10-06,2869.65
2016-10-07,2847.0
2016-10-10,2873.95
2016-10-13,2859.6
2016-10-14,2868.95
2016-10-17,2872.75
2016-10-18,2846.15
2016-10-19,2839.8
2016-10-20,2884.0
2016-10-21,2841.85
2016-10-24,2825.0
2016-10-25,2825.0
2016-10-26,2840.0
2016-10-27,2840.05
2016-10-28,2924.0
2016-10-30,2913.9
2016-11-01,2850.2
2016-11-02,2913.65
2016-11-03,2928.0
2016-11-04,2909.0
2016-11-07,2906.0
2016-11-08,2900.0
2016-11-09,2975.0
2016-11-10,2905.4
2016-11-11,2890.35
2016-11-15,2902.7
2016-11-16,2850.0
2016-11-17,2851.0
2016-11-18,2909.8
2016-11-21,2782.0
2016-11-22,2814.0
2016-11-23,2780.0
2016-11-24,2752.75
2016-11-25,2749.95
2016-11-28,2740.0
2016-11-29,2800.0
2016-11-30,2736.55
2016-12-01,2737.0
2016-12-05,2758.0
2016-12-06,2730.0
2016-12-07,2700.0
2016-12-08,2696.4
2016-12-09,2695.0
2016-12-12,2681.0
2016-12-13,2686.0
2016-12-14,2684.0
2016-12-15,2653.0
2016-12-16,2635.0
2016-12-19,2625.05
2016-12-20,2650.0
2016-12-21,2611.25
2016-12-22,2618.95
2016-12-23,2595.5
2016-12-26,2591.0
2016-12-27,2588.75
2016-12-28,2618.0
2016-12-29,2626.4
2016-12-30,2679.95
