Date,ULTRACEMCO
2016-01-01,2824.0
2016-01-04,2749.15
2016-01-05,2733.05
2016-01-06,2735.3
2016-01-07,2667.7
2016-01-08,2705.2
2016-01-11,2726.8
2016-01-12,2670.05
2016-01-13,2684.35
2016-01-14,2626.8
2016-01-15,2618.2
2016-01-18,2641.1
2016-01-19,2638.7
2016-01-20,2617.65
2016-01-21,2695.05
2016-01-22,2713.4
2016-01-25,2750.45
2016-01-27,2751.55
2016-01-28,2744.7
2016-01-29,2840.1
2016-02-01,2819.3
2016-02-02,2802.7
2016-02-03,2769.05
2016-02-04,2769.55
2016-02-05,2842.75
2016-02-08,2821.55
2016-02-09,2766.25
2016-02-10,2797.9
2016-02-11,2717.9
2016-02-12,2767.75
2016-02-15,2802.35
2016-02-16,2787.6
2016-02-17,2776.55
2016-02-18,2795.1
2016-02-19,2844.7
2016-02-22,2923.1
2016-02-23,2816.35
2016-02-24,2797.35
2016-02-25,2779.1
2016-02-26,2770.95
2016-02-29,2768.6
2016-03-01,2885.3
2016-03-02,2973.0
2016-03-03,2944.25
2016-03-04,2906.9
2016-03-08,2950.0
2016-03-09,2991.6
2016-03-10,2997.75
2016-03-11,2994.45
2016-03-14,3008.3
2016-03-15,2989.6
2016-03-16,2968.25
2016-03-17,3029.0
2016-03-18,3110.65
2016-03-21,3229.5
2016-03-22,3210.4
2016-03-23,3198.45
2016-03-28,3176.95
2016-03-29,3136.25
2016-03-30,3184.1
2016-03-31,3228.75
2016-04-01,3203.7
2016-04-04,3170.85
2016-04-05,3100.4
2016-04-06,3188.6
2016-04-07,3137.45
2016-04-08,3158.85
2016-04-11,3152.2
2016-04-12,3166.4
2016-04-13,3273.7
2016-04-18,3405.65
2016-04-20,3366.55
2016-04-21,3264.0
2016-04-22,3271.1
2016-04-25,3276.2
2016-04-26,3266.05
2016-04-27,3191.8
2016-04-28,3169.25
2016-04-29,3161.45
2016-05-02,3176.1
2016-05-03,3215.0
2016-05-04,3183.65
2016-05-05,3119.0
2016-05-06,3099.9
2016-05-09,3165.75
2016-05-10,3165.75
2016-05-11,3199.1
2016-05-12,3227.6
2016-05-13,3151.65
2016-05-16,3171.7
2016-05-17,3252.75
2016-05-18,3223.6
2016-05-19,3189.5
2016-05-20,3134.0
2016-05-23,3122.4
2016-05-24,3174.45
2016-05-25,3209.45
2016-05-26,3213.65
2016-05-27,3248.3
2016-05-30,3212.2
2016-05-31,3226.7
2016-06-01,3228.25
2016-06-02,3232.95
2016-06-03,3189.25
2016-06-06,3227.3
2016-06-07,3334.95
2016-06-08,3371.35
2016-06-09,3379.7
2016-06-10,3384.65
2016-06-13,3397.9
2016-06-14,3321.9
2016-06-15,3363.75
2016-06-16,3281.85
2016-06-17,3303.05
2016-06-20,3369.55
2016-06-21,3357.6
2016-06-22,3311.2
2016-06-23,3337.95
2016-06-24,3289.95
2016-06-27,3396.0
2016-06-28,3400.8
2016-06-29,3395.25
2016-06-30,3411.0
2016-07-01,3424.1
2016-07-04,3409.15
2016-07-05,3375.15
2016-07-07,3382.4
2016-07-08,3400.05
2016-07-11,3454.55
2016-07-12,3487.3
2016-07-13,3434.65
2016-07-14,3500.6
2016-07-15,3531.35
2016-07-18,3498.45
2016-07-19,3507.75
2016-07-20,3559.85
2016-07-21,3638.5
2016-07-22,3639.7
2016-07-25,3670.0
2016-07-26,3628.3
2016-07-27,3650.75
2016-07-28,3678.75
2016-07-29,3718.2
2016-08-01,3755.7
2016-08-02,3676.7
2016-08-03,3667.7
2016-08-04,3656.55
2016-08-05,3806.9
2016-08-08,3780.25
2016-08-09,3801.95
2016-08-10,3728.95
2016-08-11,3706.65
2016-08-12,3722.1
2016-08-16,3739.45
2016-08-17,3699.3
2016-08-18,3874.35
2016-08-19,3926.8
2016-08-22,3865.4
2016-08-23,3826.3
2016-08-24,3812.3
2016-08-25,3789.5
2016-08-26,3803.45
2016-08-29,3782.5
2016-08-30,3891.85
2016-08-31,4028.7
2016-09-01,4062.9
2016-09-02,4085.35
2016-09-06,4074.8
2016-09-07,4085.6
2016-09-08,4115.35
2016-09-09,3953.7
2016-09-12,3866.15
2016-09-14,3944.25
2016-09-15,3928.65
2016-09-16,3924.0
2016-09-19,3990.45
2016-09-20,3988.7
2016-09-21,3960.75
2016-09-22,3980.0
2016-09-23,3964.2
2016-09-26,3923.15
2016-09-27,3914.8
2016-09-28,3972.65
2016-09-29,3861.3
2016-09-30,3851.55
2016-10-03,3928.45
2016-10-04,3953.2
2016-10-05,4033.15
2016-10-06,3960.2
2016-10-07,3933.9
2016-10-10,3976.75
2016-10-13,3985.75
2016-10-14,4036.5
2016-10-17,4012.85
2016-10-18,4022.75
2016-10-19,4032.55
2016-10-20,4007.1
2016-10-21,3980.9
2016-10-24,3971.5
2016-10-25,4017.05
2016-10-26,3937.55
2016-10-27,3941.55
2016-10-28,3982.7
2016-10-30,3964.25
2016-11-01,3976.75
2016-11-02,3896.1
2016-11-03,3906.65
2016-11-04,3854.55
2016-11-07,3908.5
2016-11-08,3958.95
2016-11-09,3765.75
2016-11-10,3841.25
2016-11-11,3634.1
2016-11-15,3364.15
2016-11-16,3370.25
2016-11-17,3335.85
2016-11-18,3392.8
2016-11-21,3322.3
2016-11-22,3422.75
2016-11-23,3452.2
2016-11-24,3483.75
2016-11-25,3497.45
2016-11-28,3504.85
2016-11-29,3536.25
2016-11-30,3603.45
2016-12-01,3570.7
2016-12-02,3585.65
2016-12-05,3582.75
2016-12-06,3601.9
2016-12-07,3568.05
2016-12-08,3593.0
2016-12-09,3568.95
2016-12-12,3462.35
2016-12-13,3366.75
2016-12-14,3315.05
2016-12-15,3264.5
2016-12-16,3177.65
2016-12-19,3107.7
2016-12-20,3145.6
2016-12-21,3192.35
2016-12-22,3143.7
2016-12-23,3107.1
2016-12-26,3088.75
2016-12-27,3156.55
2016-12-28,3159.5
2016-12-29,3216.2
2016-12-30,3250.2
