Date,VGUARD
2016-05-31,1267.85
2016-06-01,1355.05
2016-06-02,1387.45
2016-06-03,1385.65
2016-06-06,1369.8
2016-06-07,1320.65
2016-06-08,1329.7
2016-06-09,1314.9
2016-06-10,1320.1
2016-06-13,1298.95
2016-06-14,1307.85
2016-06-15,1310.95
2016-06-16,1320.55
2016-06-17,1389.05
2016-06-20,1366.9
2016-06-21,1367.4
2016-06-22,1367.5
2016-06-23,1362.75
2016-06-24,1354.55
2016-06-27,1359.85
2016-06-28,1360.35
2016-06-29,1368.3
2016-06-30,1407.55
2016-07-01,1395.6
2016-07-04,1408.75
2016-07-05,1417.85
2016-07-07,1404.0
2016-07-08,1403.25
2016-07-11,1413.3
2016-07-12,1408.7
2016-07-13,1396.6
2016-07-14,1392.05
2016-07-15,1386.95
2016-07-18,1388.15
2016-07-19,1382.3
2016-07-20,1376.2
2016-07-21,1411.35
2016-07-22,1426.4
2016-07-25,1483.6
2016-07-26,1554.65
2016-07-27,1603.6
2016-07-28,1614.95
2016-07-29,1592.05
2016-08-01,1653.8
2016-08-02,1728.4
2016-08-03,1710.4
2016-08-04,1712.2
2016-08-05,1705.0
2016-08-08,1740.7
2016-08-09,1729.65
2016-08-10,1706.95
2016-08-11,1696.0
2016-08-12,1703.15
2016-08-16,1695.65
2016-08-17,1670.8
2016-08-18,1750.5
2016-08-19,1761.45
2016-08-22,1733.75
2016-08-23,1727.15
2016-08-24,1734.15
2016-08-25,1727.1
2016-08-26,1715.4
2016-08-29,1780.4
2016-08-30,188.9
2016-08-31,190.35
2016-09-01,189.9
2016-09-02,185.45
2016-09-06,184.55
2016-09-07,180.7
2016-09-08,187.75
2016-09-09,186.05
2016-09-12,182.95
2016-09-14,181.25
2016-09-15,181.5
2016-09-16,182.85
2016-09-19,188.8
2016-09-20,190.6
2016-09-21,187.95
2016-09-22,188.35
2016-09-23,186.75
2016-09-26,188.15
2016-09-27,187.9
2016-09-28,186.85
2016-09-29,182.85
2016-09-30,183.7
2016-10-03,185.0
2016-10-04,184.3
2016-10-05,182.4
2016-10-06,183.8
2016-10-07,181.85
2016-10-10,182.3
2016-10-13,180.75
2016-10-14,181.1
2016-10-17,184.8
2016-10-18,185.7
2016-10-19,185.2
2016-10-20,185.1
2016-10-21,185.05
2016-10-24,194.15
2016-10-25,214.9
2016-10-26,213.2
2016-10-27,211.55
2016-10-28,209.2
2016-10-30,210.55
2016-11-01,214.7
2016-11-02,209.35
2016-11-03,205.3
2016-11-04,196.8
2016-11-07,204.4
2016-11-08,210.25
2016-11-09,202.75
2016-11-10,205.05
2016-11-11,198.25
2016-11-15,181.25
2016-11-16,178.7
2016-11-17,178.65
2016-11-18,173.5
2016-11-21,169.4
2016-11-22,168.05
2016-11-23,172.45
2016-11-24,170.4
2016-11-25,172.05
2016-11-28,172.35
2016-11-29,170.85
2016-11-30,171.8
2016-12-01,168.9
2016-12-02,169.9
2016-12-05,171.9
2016-12-06,171.3
2016-12-07,170.15
2016-12-08,175.75
2016-12-09,174.25
2016-12-12,169.85
2016-12-13,169.9
2016-12-14,169.7
2016-12-15,169.6
2016-12-16,171.35
2016-12-19,170.0
2016-12-20,161.55
2016-12-21,164.75
2016-12-22,164.8
2016-12-23,163.8
2016-12-26,159.7
2016-12-27,159.9
2016-12-28,155.45
2016-12-29,158.3
2016-12-30,162.3
