Date,VSTTILLERS
2016-08-18,1854.0
2016-08-19,1856.9
2016-08-22,1858.45
2016-08-23,1876.7
2016-08-24,1873.6
2016-08-25,1873.35
2016-08-26,1879.9
2016-08-29,1889.65
2016-08-30,1881.35
2016-08-31,1868.5
2016-09-01,1877.95
2016-09-02,1885.7
2016-09-06,1894.1
2016-09-07,1897.35
2016-09-08,1893.8
2016-09-09,1890.4
2016-09-12,1868.6
2016-09-14,1894.55
2016-09-15,1884.65
2016-09-16,1879.25
2016-09-19,1892.25
2016-09-20,1917.05
2016-09-21,1880.3
2016-09-22,1882.9
2016-09-23,1870.95
2016-09-26,1894.8
2016-09-27,1912.75
2016-09-28,1915.35
2016-09-29,1877.45
2016-09-30,1878.2
2016-10-03,1920.1
2016-10-04,1952.55
2016-10-05,1954.25
2016-10-06,1951.55
2016-10-07,1924.4
2016-10-10,1911.45
2016-10-13,1922.6
2016-10-14,1930.2
2016-10-17,1922.35
2016-10-18,1923.05
2016-10-19,1934.1
2016-10-20,1931.1
2016-10-21,1927.2
2016-10-24,1918.9
2016-10-25,1923.35
2016-10-26,1906.7
2016-10-27,1919.45
2016-10-28,1922.35
2016-10-30,1938.35
2016-11-01,1919.85
2016-11-02,1923.15
2016-11-03,1935.2
2016-11-04,1927.35
2016-11-07,1887.75
2016-11-08,1883.65
2016-11-09,1858.65
2016-11-10,1816.55
2016-11-11,1807.1
2016-11-15,1743.35
2016-11-16,1785.5
2016-11-17,1777.05
2016-11-18,1762.65
2016-11-21,1723.05
2016-11-22,1741.55
2016-11-23,1711.35
2016-11-24,1727.5
2016-11-25,1752.95
2016-11-28,1726.4
2016-11-29,1735.55
2016-11-30,1764.6
2016-12-01,1787.45
2016-12-02,1779.55
2016-12-05,1798.2
2016-12-06,1800.1
2016-12-07,1819.8
2016-12-08,1814.9
2016-12-09,1816.0
2016-12-12,1797.2
2016-12-13,1795.3
2016-12-14,1777.2
2016-12-15,1765.05
2016-12-16,1774.9
2016-12-19,1725.1
2016-12-20,1735.7
2016-12-21,1733.0
2016-12-22,1731.15
2016-12-23,1730.7
2016-12-26,1694.5
2016-12-27,1709.5
2016-12-28,1727.2
2016-12-29,1709.9
2016-12-30,1728.4
