Symbol,Renyi_entropy
PNCINFRA,2.35748313786596
IIFL,2.35748313786596
POLYPLEX,2.356098815097736
TITAN,2.3557530336281776
TECHM,2.354716406030165
BAJAJELEC,2.350924605554604
TRIL,2.3498929685992844
LINCPEN,2.344408807467718
RAMCOIND,2.3392945787959984
PIONDIST,2.3369312215158446
AMBIKCO,2.3365776472554507
ADANIPORTS,2.33454478191028
ANDHRSUGAR,2.3311658295485866
VMART,2.3308285614172277
TDPOWERSYS,2.3304914069973113
MONTECARLO,2.330491406997311
ESABINDIA,2.3288073378892937
AGARIND,2.327798256068049
MUTHOOTCAP,2.326118712508976
KRBL,2.32276806437505
ICICIGOLD,2.3214309423306037
SHIRPUR-G,2.3190952722664417
MHRIL,2.3161002617081836
MBLINFRA,2.3147720197729105
MOHOTAIND,2.308152814674735
GRINDWELL,2.3045375296473805
HITECHGEAR,2.300276625134682
COROMANDEL,2.299622709793414
ATFL,2.2992959124048844
SIMPLEXINF,2.2976635254932662
GDL,2.296359531828458
HINDALCO,2.2934317483447444
CHENNPETRO,2.292782292241384
VISAKAIND,2.2927822922413834
MOIL,2.291484644046316
RANEENGINE,2.287586213551553
TRF,2.285665975617247
HIKAL,2.2808428151418174
ESSELPACK,2.2792402506962763
JAYBARMARU,2.277960045688656
KANSAINER,2.277000966331253
DCMSHRIRAM,2.276042805925786
INDIANB,2.2699956837428443
DBCORP,2.2699956837428443
PUNJABCHEM,2.2693612665923033
MPSLTD,2.262094251989421
GALLISPAT,2.255504959243012
GREENPLY,2.255504959243011
DAAWAT,2.244927787993059
CIGNITITEC,2.2443090718093615
NBVENTURES,2.243072786688216
SUPPETRO,2.241838028080959
CYIENT,2.240604792222486
ARVIND,2.2393730753616055
ITC,2.236607246923574
HSIL,2.235073974620737
GANDHITUBE,2.2317211900232117
LINCOLN,2.2314036845240777
LAOPALA,2.2310984342164577
DELTACORP,2.2310984342164573
VISHNU,2.227746816209989
SUNDRMFAST,2.2274426799546037
SURYAROSNI,2.226530825788078
BLISSGVS,2.2247096081045394
CASTROLIND,2.2201710224015314
DREDGECORP,2.217457725590713
SHK,2.2159535135140667
KESORAMIND,2.211182427788103
REPRO,2.2093617293459045
EIHAHOTELS,2.2058878129970405
VAIBHAVGBL,2.204594850067637
GAIL,2.2045948500676364
SRHHYPOLTD,2.198668028747347
RIIL,2.196012376552196
ENERGYDEV,2.1951287240646526
SAKSOFT,2.194245851729495
TVSMOTOR,2.192776127772988
INTELLECT,2.192482442014636
JUBLINDS,2.192482442014636
KARURVYSYA,2.190429053202794
GODREJPROP,2.1872107941348915
INOXLEISUR,2.1863348816701307
LEEL,2.1808051818987466
SBIN,2.1781964847671595
OBEROIRLTY,2.1758833422004153
TALWALKARS,2.175594575233349
VAKRANGEE,2.1718481731569366
DTIL,2.1621157362387056
IMPAL,2.1608737298664735
CCL,2.155019481651714
RPPINFRA,2.154453950744516
HINDZINC,2.153888739481765
KELLTONTEC,2.152914562389669
ALANKIT,2.150504164258144
BODALCHEM,2.145728874284887
PLASTIBLEN,2.1412552194030825
ELECTHERM,2.1406974171295197
AMBUJACEM,2.1395827451456366
SANGHVIMOV,2.1362461648223317
CADILAHC,2.135968618331513
CENTURYPLY,2.130433804146673
GANECOS,2.127953097251571
JMCPROJECT,2.1202744636093116
BERGEPAINT,2.120001314194885
GESHIP,2.118636685162155
GEECEE,2.1183639826788725
WIPRO,2.117001584647977
JBMA,2.11536915332369
ZUARI,2.1123832661975874
MANGALAM,2.110109502019743
UNICHEMLAB,2.1096765383304037
SOBHA,2.109406268058488
JBCHEPHARM,2.108865946554055
DPL,2.1051924918897256
RECLTD,2.1013319407844397
KALPATPOWR,2.099724869325664
PRECWIRE,2.099724869325664
HATSUN,2.0978532110252694
SUNTECK,2.0949190931560704
EROSMEDIA,2.0925248382214225
ABAN,2.090931847044253
COX&KINGS,2.070190751721637
MAYURUNIQ,2.0663007053223703
RALLIS,2.064748913985495
TCIDEVELOP,2.0552330275001016
BANSWRAS,2.0539532815708736
JAMNAAUTO,2.0539532815708736
PONNIERODE,2.0534420994511158
MTEDUCARE,2.04707427355263
HEIDELBERG,2.045552010160865
DLF,2.039738040295445
JYOTHYLAB,2.038478594285138
ICICIBANK,2.0332061743385657
ORIENTCEM,2.0294571072130028
MAHSEAMLES,2.0284597252577377
ARCOTECH,2.025722043109821
TAJGVK,2.0254735341622205
BHARTIARTL,2.0141083716819765
MANAPPURAM,2.010430093871247
WSTCSTPAPR,2.0094515005209805
APOLLOTYRE,2.009207001742256
INDOCO,2.0035999660870245
NATHBIOGEN,1.9997178794452375
INDIANCARD,1.999717879445237
TRIGYN,1.9976055710689666
AHLUCONT,1.9970576602222543
SETFNN50,1.9937365904269513
AEGISCHEM,1.989119201405218
AHLEAST,1.9874339014865108
EVEREADY,1.978157576097988
SHREYANIND,1.9766204311040962
MMFL,1.9727214955876275
HEXAWARE,1.9722501865179864
RAMASTEEL,1.9694269873718977
JOCIL,1.968722431213114
MAHLIFE,1.968018371104237
NAHARINDUS,1.9652070772297208
DABUR,1.9612378915377342
PNB,1.9524221518081533
CGCL,1.9466644205632149
QUICKHEAL,1.946259585592459
WELSPUNIND,1.946205231024667
ARIES,1.9448289261853262
PGEL,1.9439124408422217
EIDPARRY,1.9382033593388368
SHEMAROO,1.9379756726347568
ORBTEXP,1.937520454691309
WONDERLA,1.93162140185015
UCALFUEL,1.9309429757725685
JINDRILL,1.9255320731560188
APTECHT,1.9255320731560186
LAMBODHARA,1.9241839098240845
MARICO,1.9214930235720682
SICAL,1.9214930235720682
KIRLOSBROS,1.9205976681681018
INDIACEM,1.9145748973414387
PFC,1.9083671399048212
NUCLEUS,1.906600550067003
KTKBANK,1.9061593898083866
DALMIASUG,1.897814112430988
ONGC,1.8941031280368636
INDOTECH,1.8917092204735932
NH,1.8893565942680475
EXIDEIND,1.8841301456489719
GAL,1.8839144424557284
SALZERELEC,1.8804695041796031
SUPRAJIT,1.8776792040219323
PGIL,1.877250617280131
BHARATGEAR,1.8727615118363294
SHALPAINTS,1.871908724235345
TALBROAUTO,1.870418093635653
GATI,1.8695673012840033
ZODIACLOTH,1.8660303270862895
LIBERTSHOE,1.8642661862404422
EMMBI,1.8550039370961064
JSLHISAR,1.8521573700159253
XCHANGING,1.8514481918730628
CUB,1.8501962355280033
STCINDIA,1.8495708446383263
DEEPAKFERT,1.8485293948462158
COFFEEDAY,1.8464497434779878
LOVABLE,1.8412694583750118
ASHOKA,1.838380177652844
DEEPAKNTR,1.8350883322771983
SHOPERSTOP,1.8340618489187441
SEQUENT,1.8335194034762867
GANESHHOUC,1.8324216640302828
INFRATEL,1.831602579311611
ELGIEQUIP,1.8275171890925637
PAISALO,1.8273916484381445
ASAHIINDIA,1.8250739424327949
SETFNIFBK,1.8145549822879488
GAEL,1.8123439261107888
MCLEODRUSS,1.8121431632110983
COALINDIA,1.8083363062794384
ORTEL,1.806771668201602
KOTAKBKETF,1.8035482672069956
DHAMPURSUG,1.8005673429010765
V2RETAIL,1.7960137812812142
SKMEGGPROD,1.7946320203033743
CINELINE,1.7920709471935072
EDELWEISS,1.790891122064023
STARPAPER,1.7906946198036149
CYBERTECH,1.7873599756778555
IVP,1.786576966926878
KRIDHANINF,1.785794570798947
TVTODAY,1.7842316125829545
INFINITE,1.7838412544243913
JUNIORBEES,1.782671093393745
HEG,1.7760659212493208
GOKEX,1.7745180830763112
VETO,1.7654726018476559
INFRABEES,1.7653417309932973
ADFFOODS,1.7608849994215496
RSSOFTWARE,1.758218585119154
MOHITIND,1.7473100288444428
RUPA,1.733050574373882
INDIAGLYCO,1.7326796888805254
HDIL,1.7315678570231947
LYPSAGEMS,1.730457259963183
NCLIND,1.7289783799450562
PRESTIGE,1.7258430029759182
BROOKS,1.7219834135495726
TECHNOFAB,1.7085004726671722
TAKE,1.7077768181805943
SHAKTIPUMP,1.7075959863537
SUPREMEINF,1.7045268378892602
DCBBANK,1.7012873857627286
ORIENTBANK,1.6975212407086162
PANACEABIO,1.695732811366687
KABRAEXTRU,1.6921655196143852
RUCHIRA,1.6903866345059575
SANGAMIND,1.6903866345059573
SELAN,1.6884335088850755
POWERGRID,1.687901499651034
CREST,1.6864630479171294
SDBL,1.6861301768958035
VIVIMEDLAB,1.683126110314325
SHREEPUSHK,1.6827732832841142
POLARIS,1.6804829369693108
CENTRALBK,1.6792518428989456
GOACARBON,1.6778467315761696
TREEHOUSE,1.6745174837139842
LAKSHVILAS,1.6741676804747376
CGPOWER,1.6720714267592551
SUVEN,1.6705021151904573
JINDWORLD,1.669339139154209
SUBROS,1.6687613192072894
BLUEBLENDS,1.666002558512028
JAGRAN,1.6623465954078767
UTISENSETF,1.6607765479206857
THIRUSUGAR,1.660619926585553
SADBHAV,1.6602749502992509
SHANTIGEAR,1.6601025067740782
NAVKARCORP,1.659757708908409
AYMSYNTEX,1.6580355006122462
IRB,1.6566598663139782
IPAPPM,1.6467427122817846
JISLJALEQS,1.6464024894325389
BFINVEST,1.6464024894325384
ALLCARGO,1.6452126201777577
SURYALAXMI,1.6452126201777575
ORIENTPPR,1.6448729174144059
GPPL,1.6431761324141119
SATHAISPAT,1.6413129882437136
HOVS,1.6409746073928408
OMKARCHEM,1.6394533089249976
IBREALEST,1.6372599555908154
TATACOFFEE,1.6337269774879586
L&TFH,1.6337269774879584
ADORWELD,1.6285343360045847
LAKSHMIEFL,1.6240335782819924
INDTERRAIN,1.6223717582069825
PRSMJOHNSN,1.6203812126380563
ORIENTBELL,1.6198841947351807
KPIT,1.6152572344850349
JMTAUTOLTD,1.6132807865057308
PPAP,1.6119653213813976
RAMKY,1.6063938198736158
ASHIANA,1.6062304211804421
AJMERA,1.6034567205932329
INDHOTEL,1.6019913995886135
ALKYLAMINE,1.6013408343871696
MUNJALSHOW,1.6000409723144702
TWL,1.5929217771300528
KESARENT,1.5915215102902098
AURIONPRO,1.5909889425104429
JMFINANCIL,1.5879362409109796
BHEL,1.5871344448449332
HITECHCORP,1.587134444844933
TOKYOPLAST,1.584732906707048
WEIZFOREX,1.5836183561274797
MAWANASUG,1.5818586532312797
NITCO,1.5802654082515366
UTTAMSUGAR,1.5783568589644494
GABRIEL,1.573759514151889
GMDCLTD,1.5729690002767298
RAJSREESUG,1.5724949917357014
VIPIND,1.5683963023058316
FLFL,1.5677672230997435
HINDNATGLS,1.5668971604234687
KWALITY,1.5654116943724123
UGARSUGAR,1.5591909110372264
KCP,1.5452262407524784
JAYSREETEA,1.5436902601110483
GRANULES,1.5387909163141422
BALRAMCHIN,1.5360455473969494
CTE,1.5350067862946934
BINANIIND,1.531335008372178
NMDC,1.5308803251269998
MUKTAARTS,1.5292149197458578
KOLTEPATIL,1.5286100047935745
ROSSELLIND,1.526948372991318
TORNTPOWER,1.5183820446829353
BRIGADE,1.5171856039509657
NAHARSPING,1.5161398912772452
JKTYRE,1.5112247786118618
GENESYS,1.509296226186372
PATINTLOG,1.5091468557862748
HMVL,1.5017607523354568
VIMTALABS,1.5005840220386075
VSSL,1.4994086748086128
OMAXE,1.4992618534898936
VLSFINANCE,1.498528070069825
ORIENTREF,1.4907828903320062
DATAMATICS,1.4902007757845344
MASTEK,1.4890375622764218
BANKBARODA,1.4888922556792468
RADICO,1.4823752159588754
PRABHAT,1.4819422530426012
TATAGLOBAL,1.478629083777344
BALAJITELE,1.477622902867387
GLOBUSSPR,1.476330727526068
PENPEBS,1.4727500877795239
BPL,1.4669054524676985
KOHINOOR,1.4649175213905932
NTPC,1.4606709299709835
ITDCEM,1.4589773299613469
SKIPPER,1.457568184374826
VIPULLTD,1.4573480206045475
BAJAJCORP,1.4555987105722945
BALKRISHNA,1.4519513753933262
UNIONBANK,1.4513914257741594
IDEA,1.449015131673014
MAGMA,1.448038296540915
SUPERHOUSE,1.4448353972703059
JINDALPHOT,1.4409769785931419
SASTASUNDR,1.4387365496183497
GOODLUCK,1.437355620033438
ONMOBILE,1.4352877946481504
RELIGARE,1.4328120351826288
KECL,1.4306164939919317
HARRMALAYA,1.429520528405144
PRAKASH,1.4293836171234404
PATELENG,1.428972995710608
NDL,1.4282890011558973
TIMETECHNO,1.4278788288777922
NAHARCAP,1.4233057714746618
PRECAM,1.4205570100312235
ABFRL,1.4188973437218664
GOLDIAM,1.4172729778824669
DCM,1.4140321405310323
JMA,1.4109232716019593
FDC,1.4041051692128104
ATLANTA,1.4011728112302277
PRECOT,1.3989127730441058
PTL,1.3883453409762876
FEL,1.3868107934742797
ALKALI,1.3863763195997705
PDSMFL,1.3854587680869765
MAHINDCIE,1.3853277579990124
FEDERALBNK,1.385327757999012
VENUSREM,1.3767188220275415
AGCNET,1.3717955757031575
MRPL,1.371407928715489
BALPHARMA,1.3707621841495916
ALBK,1.366639263924217
GLOBALVECT,1.3662536102364446
WELCORP,1.36573963656628
UNIENTER,1.363686379508705
SILINV,1.3629743871357818
KEC,1.3604865815654519
BANKINDIA,1.3575517829807475
JKPAPER,1.3575517829807475
PITTIENG,1.3503154939458093
MAANALU,1.346405586550437
SIGNET,1.3392455022910625
MUKANDLTD,1.3315191257649677
KOTAKGOLD,1.3305265082754385
LYKALABS,1.3263188416505252
WALCHANNAG,1.3234824850813516
MUNJALAU,1.3221288053275064
BSL,1.3211454606474442
TRITURBINE,1.3196722543163
ASHOKLEY,1.3164877332834701
HERCULES,1.3120950717147546
NOCIL,1.3116081871576346
FILATEX,1.3105526911554934
SANGHIIND,1.305421099605758
KAMDHENU,1.3008358728694756
PANAMAPET,1.300595126554741
MENONBE,1.2992720568404474
DEN,1.2989115232468291
DOLPHINOFF,1.2947148744017554
TGBHOTELS,1.293638576761381
HIRECT,1.2901783656964851
IL&FSTRANS,1.2887500490815842
TEXRAIL,1.2886311147332044
AARVEEDEN,1.2883377484027059
RICOAUTO,1.2881555187430258
AROGRANITE,1.288036655079508
GULFPETRO,1.2710661222916688
IDFCBANK,1.250021233920868
SNOWMAN,1.2483063598296373
HINDOILEXP,1.2418165271915849
JSWENERGY,1.2379653585873407
MERCATOR,1.235255788767015
A2ZINFRA,1.2322162727491182
N100,1.2297464426976514
JINDALSTEL,1.2244903357635906
IDFC,1.2244903357635906
ADLABS,1.223152766595771
ESTER,1.218707079918315
THOMASCOOK,1.2180419282946564
VIPCLOTHNG,1.2154962711368578
DHUNINV,1.2149437238800107
INDLMETER,1.2117449565374558
USHERAGRO,1.202318679692929
PDPL,1.200030349174917
PFOCUS,1.1978558443767886
AUTOIND,1.195252664860211
ZENTEC,1.192980428435698
SONATSOFTW,1.1900665476776497
ASAL,1.1896959803139944
MIRZAINT,1.184478440072825
KEI,1.1745615321848977
PIONEEREMB,1.1712776309286816
SEAMECLTD,1.1711718779674998
NAHARPOLY,1.166950904043718
MANINDS,1.1523162415569028
TINPLATE,1.150346512535229
MADHAV,1.146831388729705
ANANTRAJ,1.1450784495305788
GSFC,1.1443575432171738
JTEKTINDIA,1.1434314266661065
ADROITINFO,1.1414791038100671
HCC,1.1411711904339303
METALFORGE,1.1405556479677137
MORARJEE,1.1370747127917487
SMSPHARMA,1.1356449009769003
