Date,BEL
2016-01-01,1375.75
2016-01-04,1370.05
2016-01-05,1366.15
2016-01-06,1353.4
2016-01-07,1293.8
2016-01-08,1298.05
2016-01-11,1330.6
2016-01-12,1340.1
2016-01-13,1339.75
2016-01-14,1307.7
2016-01-15,1259.55
2016-01-18,1235.2
2016-01-19,1258.1
2016-01-20,1212.9
2016-01-21,1172.05
2016-01-22,1193.65
2016-01-25,1209.4
2016-01-27,1206.0
2016-01-28,1227.8
2016-01-29,1231.55
2016-02-01,1233.45
2016-02-02,1223.25
2016-02-03,1216.0
2016-02-04,1220.9
2016-02-05,1235.9
2016-02-08,1230.15
2016-02-09,1209.05
2016-02-10,1188.15
2016-02-11,1124.05
2016-02-12,1125.45
2016-02-15,1161.3
2016-02-16,1116.3
2016-02-17,1120.1
2016-02-18,1144.75
2016-02-19,1129.75
2016-02-22,1157.5
2016-02-23,1116.95
2016-02-24,1091.0
2016-02-25,1066.9
2016-02-26,1055.75
2016-02-29,1029.95
2016-03-01,1039.3
2016-03-02,1050.75
2016-03-03,1075.15
2016-03-04,1100.55
2016-03-08,1086.1
2016-03-09,1095.0
2016-03-10,1083.9
2016-03-11,1086.8
2016-03-14,1074.7
2016-03-15,1063.45
2016-03-16,1065.1
2016-03-17,1083.9
2016-03-18,1102.85
2016-03-21,1177.05
2016-03-22,1191.4
2016-03-23,1201.7
2016-03-28,1167.65
2016-03-29,1180.1
2016-03-30,1209.9
2016-03-31,1224.3
2016-04-01,1199.1
2016-04-04,1205.9
2016-04-05,1181.05
2016-04-06,1171.6
2016-04-07,1152.35
2016-04-08,1167.65
2016-04-11,1150.65
2016-04-12,1183.6
2016-04-13,1194.05
2016-04-18,1206.15
2016-04-20,1198.15
2016-04-21,1169.3
2016-04-22,1169.4
2016-04-25,1172.0
2016-04-26,1191.35
2016-04-27,1212.6
2016-04-28,1183.7
2016-04-29,1181.85
2016-05-02,1187.2
2016-05-03,1175.9
2016-05-04,1146.8
2016-05-05,1146.5
2016-05-06,1142.15
2016-05-09,1152.5
2016-05-10,1169.65
2016-05-11,1157.45
2016-05-12,1160.05
2016-05-13,1148.9
2016-05-16,1134.75
2016-05-17,1132.55
2016-05-18,1149.85
2016-05-19,1117.8
2016-05-20,1100.1
2016-05-23,1098.65
2016-05-24,1108.9
2016-05-25,1109.15
2016-05-26,1124.0
2016-05-27,1183.05
2016-05-30,1191.35
2016-05-31,1178.25
2016-06-01,1156.5
2016-06-02,1164.45
2016-06-03,1143.3
2016-06-06,1186.35
2016-06-07,1217.35
2016-06-08,1289.2
2016-06-09,1261.65
2016-06-10,1265.7
2016-06-13,1245.9
2016-06-14,1243.3
2016-06-15,1259.55
2016-06-16,1269.3
2016-06-17,1257.4
2016-06-20,1284.75
2016-06-21,1283.65
2016-06-22,1264.65
2016-06-23,1274.4
2016-06-24,1248.2
2016-06-27,1257.6
2016-06-28,1248.9
2016-06-29,1270.6
2016-06-30,1267.1
2016-07-01,1271.75
2016-07-04,1274.5
2016-07-05,1274.7
2016-07-07,1269.9
2016-07-08,1258.3
2016-07-11,1258.05
2016-07-12,1261.8
2016-07-13,1246.3
2016-07-14,1278.95
2016-07-15,1252.65
2016-07-18,1243.05
2016-07-19,1241.55
2016-07-20,1249.65
2016-07-21,1237.55
2016-07-22,1236.1
2016-07-25,1243.75
2016-07-26,1226.35
2016-07-27,1219.15
2016-07-28,1221.1
2016-07-29,1235.9
2016-08-01,1240.7
2016-08-02,1239.55
2016-08-03,1236.55
2016-08-04,1230.95
2016-08-05,1259.35
2016-08-08,1242.35
2016-08-09,1241.65
2016-08-10,1231.9
2016-08-11,1211.1
2016-08-12,1228.75
2016-08-16,1235.8
2016-08-17,1240.45
2016-08-18,1225.95
2016-08-19,1229.6
2016-08-22,1222.4
2016-08-23,1220.6
2016-08-24,1228.0
2016-08-25,1205.8
2016-08-26,1219.2
2016-08-29,1214.9
2016-08-30,1218.95
2016-08-31,1220.45
2016-09-01,1224.8
2016-09-02,1219.0
2016-09-06,1213.25
2016-09-07,1209.95
2016-09-08,1202.65
2016-09-09,1211.2
2016-09-12,1199.9
2016-09-14,1192.25
2016-09-15,1219.25
2016-09-16,1211.9
2016-09-19,1235.55
2016-09-20,1237.95
2016-09-21,1245.25
2016-09-22,1256.35
2016-09-23,1261.35
2016-09-26,1265.15
2016-09-27,1279.7
2016-09-28,1280.95
2016-09-29,1232.3
2016-09-30,1244.75
2016-10-03,1272.9
2016-10-04,1269.8
2016-10-05,1272.95
2016-10-06,1272.15
2016-10-07,1267.6
2016-10-10,1254.0
2016-10-13,1244.1
2016-10-14,1269.5
2016-10-17,1264.75
2016-10-18,1281.75
2016-10-19,1272.55
2016-10-20,1275.9
2016-10-21,1264.1
2016-10-24,1268.55
2016-10-25,1268.25
2016-10-26,1259.45
2016-10-27,1259.4
2016-10-28,1301.2
2016-10-30,1327.45
2016-11-01,1330.2
2016-11-02,1301.85
2016-11-03,1305.35
2016-11-04,1299.85
2016-11-07,1302.0
2016-11-08,1319.3
2016-11-09,1303.65
2016-11-10,1363.4
2016-11-11,1302.1
2016-11-15,1289.3
2016-11-16,1306.35
2016-11-17,1314.75
2016-11-18,1307.9
2016-11-21,1278.15
2016-11-22,1300.2
2016-11-23,1294.1
2016-11-24,1298.5
2016-11-25,1304.75
2016-11-28,1385.1
2016-11-29,1407.3
2016-11-30,1439.05
2016-12-01,1433.9
2016-12-02,1419.05
2016-12-05,1431.45
2016-12-06,1456.8
2016-12-07,1458.5
2016-12-08,1480.25
2016-12-09,1508.55
2016-12-12,1505.75
2016-12-13,1473.65
2016-12-14,1424.85
2016-12-15,1439.25
2016-12-16,1444.95
2016-12-19,1439.55
2016-12-20,1412.05
2016-12-21,1413.85
2016-12-22,1394.25
2016-12-23,1384.95
2016-12-26,1356.2
2016-12-27,1372.15
2016-12-28,1359.0
2016-12-29,1367.65
2016-12-30,1375.05
