Date,HONDAPOWER
2016-08-05,1213.8
2016-08-08,1215.8
2016-08-09,1249.75
2016-08-10,1214.95
2016-08-11,1244.0
2016-08-12,1245.85
2016-08-16,1244.55
2016-08-17,1242.9
2016-08-18,1277.4
2016-08-19,1311.55
2016-08-22,1302.2
2016-08-23,1295.4
2016-08-24,1315.8
2016-08-25,1309.65
2016-08-26,1277.8
2016-08-29,1284.75
2016-08-30,1284.9
2016-08-31,1274.5
2016-09-01,1264.4
2016-09-02,1246.05
2016-09-06,1254.9
2016-09-07,1297.85
2016-09-08,1415.05
2016-09-09,1394.7
2016-09-12,1370.0
2016-09-14,1395.65
2016-09-15,1398.85
2016-09-16,1428.25
2016-09-19,1444.7
2016-09-20,1423.6
2016-09-21,1442.4
2016-09-22,1439.35
2016-09-23,1416.75
2016-09-26,1396.9
2016-09-27,1388.25
2016-09-28,1390.0
2016-09-29,1331.2
2016-09-30,1343.7
2016-10-03,1370.9
2016-10-04,1388.65
2016-10-05,1388.3
2016-10-06,1356.1
2016-10-07,1362.65
2016-10-10,1389.5
2016-10-13,1351.0
2016-10-14,1394.35
2016-10-17,1389.85
2016-10-18,1510.0
2016-10-19,1512.75
2016-10-20,1506.2
2016-10-21,1516.05
2016-10-24,1524.0
2016-10-25,1521.15
2016-10-26,1611.25
2016-10-27,1593.4
2016-10-28,1630.45
2016-10-30,1663.8
2016-11-01,1627.5
2016-11-02,1598.25
2016-11-03,1570.0
2016-11-04,1557.85
2016-11-07,1665.25
2016-11-08,1643.3
2016-11-09,1605.2
2016-11-10,1638.85
2016-11-11,1558.45
2016-11-15,1481.4
2016-11-16,1486.35
2016-11-17,1466.0
2016-11-18,1437.55
2016-11-21,1409.5
2016-11-22,1406.3
2016-11-23,1481.95
2016-11-24,1506.75
2016-11-25,1532.8
2016-11-28,1493.95
2016-11-29,1524.55
2016-11-30,1523.05
2016-12-01,1523.5
2016-12-02,1476.7
2016-12-05,1463.6
2016-12-06,1462.2
2016-12-07,1458.15
2016-12-08,1473.0
2016-12-09,1501.1
2016-12-12,1480.0
2016-12-13,1465.15
2016-12-14,1454.85
2016-12-15,1465.6
2016-12-16,1467.15
2016-12-19,1459.9
2016-12-20,1458.4
2016-12-21,1421.65
2016-12-22,1422.95
2016-12-23,1411.95
2016-12-26,1386.5
2016-12-27,1424.15
2016-12-28,1402.75
2016-12-29,1409.3
2016-12-30,1503.55
