Date,TCS
2016-01-01,2416.4
2016-01-04,2369.6
2016-01-05,2348.95
2016-01-06,2381.6
2016-01-07,2371.25
2016-01-08,2397.6
2016-01-11,2362.35
2016-01-12,2327.05
2016-01-13,2279.2
2016-01-14,2278.8
2016-01-15,2261.1
2016-01-18,2277.65
2016-01-19,2279.3
2016-01-20,2280.1
2016-01-21,2254.5
2016-01-22,2295.75
2016-01-25,2304.65
2016-01-27,2319.75
2016-01-28,2331.2
2016-01-29,2391.3
2016-02-01,2402.7
2016-02-02,2398.1
2016-02-03,2416.3
2016-02-04,2420.05
2016-02-05,2421.95
2016-02-08,2362.95
2016-02-09,2281.4
2016-02-10,2268.8
2016-02-11,2197.95
2016-02-12,2226.6
2016-02-15,2269.15
2016-02-16,2265.55
2016-02-17,2275.55
2016-02-18,2315.85
2016-02-19,2319.65
2016-02-22,2315.9
2016-02-23,2264.0
2016-02-24,2210.95
2016-02-25,2212.85
2016-02-26,2210.5
2016-02-29,2176.8
2016-03-01,2276.65
2016-03-02,2318.85
2016-03-03,2373.15
2016-03-04,2357.55
2016-03-08,2354.3
2016-03-09,2357.25
2016-03-10,2348.3
2016-03-11,2365.25
2016-03-14,2355.0
2016-03-15,2329.9
2016-03-16,2327.05
2016-03-17,2352.05
2016-03-18,2425.85
2016-03-21,2446.25
2016-03-22,2473.1
2016-03-23,2473.8
2016-03-28,2473.4
2016-03-29,2469.4
2016-03-30,2489.5
2016-03-31,2520.3
2016-04-01,2453.9
2016-04-04,2471.25
2016-04-05,2462.75
2016-04-06,2481.9
2016-04-07,2470.8
2016-04-08,2432.05
2016-04-11,2506.65
2016-04-12,2518.15
2016-04-13,2526.2
2016-04-18,2519.75
2016-04-20,2450.35
2016-04-21,2424.4
2016-04-22,2417.05
2016-04-25,2451.25
2016-04-26,2489.8
2016-04-27,2511.1
2016-04-28,2527.75
2016-04-29,2535.5
2016-05-02,2526.7
2016-05-03,2478.1
2016-05-04,2478.0
2016-05-05,2470.3
2016-05-06,2473.4
2016-05-09,2512.55
2016-05-10,2522.9
2016-05-11,2518.3
2016-05-12,2566.2
2016-05-13,2523.4
2016-05-16,2551.15
2016-05-17,2570.2
2016-05-18,2551.1
2016-05-19,2556.95
2016-05-20,2529.3
2016-05-23,2491.45
2016-05-24,2467.7
2016-05-25,2526.45
2016-05-26,2548.7
2016-05-27,2572.65
2016-05-30,2636.4
2016-05-31,2569.4
2016-06-01,2633.55
2016-06-02,2650.15
2016-06-03,2629.55
2016-06-06,2612.5
2016-06-07,2631.15
2016-06-08,2613.1
2016-06-09,2577.25
2016-06-10,2555.75
2016-06-13,2547.0
2016-06-14,2534.85
2016-06-15,2556.85
2016-06-16,2558.3
2016-06-17,2602.6
2016-06-20,2659.3
2016-06-21,2651.2
2016-06-22,2667.65
2016-06-23,2645.35
2016-06-24,2573.95
2016-06-27,2495.85
2016-06-28,2463.95
2016-06-29,2502.9
2016-06-30,2553.1
2016-07-01,2500.85
2016-07-04,2494.2
2016-07-05,2485.3
2016-07-07,2429.8
2016-07-08,2426.6
2016-07-11,2464.15
2016-07-12,2464.95
2016-07-13,2493.1
2016-07-14,2521.9
2016-07-15,2445.35
2016-07-18,2433.45
2016-07-19,2466.2
2016-07-20,2494.95
2016-07-21,2506.05
2016-07-22,2515.1
2016-07-25,2558.95
2016-07-26,2552.6
2016-07-27,2577.55
2016-07-28,2619.25
2016-07-29,2619.3
2016-08-01,2708.25
2016-08-02,2699.2
2016-08-03,2656.3
2016-08-04,2652.0
2016-08-05,2649.1
2016-08-08,2649.5
2016-08-09,2650.2
2016-08-10,2675.4
2016-08-11,2709.9
2016-08-12,2738.45
2016-08-16,2691.7
2016-08-17,2624.55
2016-08-18,2638.55
2016-08-19,2603.5
2016-08-22,2548.7
2016-08-23,2601.05
2016-08-24,2572.05
2016-08-25,2551.05
2016-08-26,2524.95
2016-08-29,2500.55
2016-08-30,2544.15
2016-08-31,2511.3
2016-09-01,2507.5
2016-09-02,2514.8
2016-09-06,2484.05
2016-09-07,2440.55
2016-09-08,2322.1
2016-09-09,2352.45
2016-09-12,2359.05
2016-09-14,2328.45
2016-09-15,2326.95
2016-09-16,2361.7
2016-09-19,2411.45
2016-09-20,2406.5
2016-09-21,2413.4
2016-09-22,2378.0
2016-09-23,2398.1
2016-09-26,2401.1
2016-09-27,2436.1
2016-09-28,2423.05
2016-09-29,2437.8
2016-09-30,2430.8
2016-10-03,2411.7
2016-10-04,2405.15
2016-10-05,2386.35
2016-10-06,2388.75
2016-10-07,2367.8
2016-10-10,2380.3
2016-10-13,2328.9
2016-10-14,2366.2
2016-10-17,2362.45
2016-10-18,2400.2
2016-10-19,2395.1
2016-10-20,2401.15
2016-10-21,2428.65
2016-10-24,2427.7
2016-10-25,2398.45
2016-10-26,2396.25
2016-10-27,2418.1
2016-10-28,2398.7
2016-10-30,2391.05
2016-11-01,2350.0
2016-11-02,2304.05
2016-11-03,2319.45
2016-11-04,2330.55
2016-11-07,2277.05
2016-11-08,2283.2
2016-11-09,2169.85
2016-11-10,2155.45
2016-11-11,2101.15
2016-11-15,2121.3
2016-11-16,2189.6
2016-11-17,2137.2
2016-11-18,2125.1
2016-11-21,2132.9
2016-11-22,2135.0
2016-11-23,2156.35
2016-11-24,2188.45
2016-11-25,2300.35
2016-11-28,2282.6
2016-11-29,2259.85
2016-11-30,2276.05
2016-12-01,2263.45
2016-12-02,2221.85
2016-12-05,2186.0
2016-12-06,2182.35
2016-12-07,2154.55
2016-12-08,2195.75
2016-12-09,2195.25
2016-12-12,2208.2
2016-12-13,2200.3
2016-12-14,2207.6
2016-12-15,2259.3
2016-12-16,2282.65
2016-12-19,2288.9
2016-12-20,2339.3
2016-12-21,2313.6
2016-12-22,2307.7
2016-12-23,2288.1
2016-12-26,2293.1
2016-12-27,2323.4
2016-12-28,2313.4
2016-12-29,2351.7
2016-12-30,2365.55
