Date,HDFCBANK
2016-01-01,1088.75
2016-01-04,1070.5
2016-01-05,1062.4
2016-01-06,1067.1
2016-01-07,1056.2
2016-01-08,1062.35
2016-01-11,1058.6
2016-01-12,1046.95
2016-01-13,1060.15
2016-01-14,1049.75
2016-01-15,1042.15
2016-01-18,1025.85
2016-01-19,1035.8
2016-01-20,1018.3
2016-01-21,1023.0
2016-01-22,1030.3
2016-01-25,1041.15
2016-01-27,1035.65
2016-01-28,1031.7
2016-01-29,1049.85
2016-02-01,1059.75
2016-02-02,1053.8
2016-02-03,1043.85
2016-02-04,1049.2
2016-02-05,1055.25
2016-02-08,1035.85
2016-02-09,1026.05
2016-02-10,1012.95
2016-02-11,975.3
2016-02-12,971.4
2016-02-15,973.6
2016-02-16,973.45
2016-02-17,974.9
2016-02-18,989.45
2016-02-19,989.3
2016-02-22,988.75
2016-02-23,970.05
2016-02-24,949.6
2016-02-25,942.65
2016-02-26,961.0
2016-02-29,971.85
2016-03-01,984.15
2016-03-02,1007.2
2016-03-03,1015.85
2016-03-04,1020.55
2016-03-08,1014.15
2016-03-09,1024.8
2016-03-10,1021.25
2016-03-11,1028.7
2016-03-14,1027.55
2016-03-15,1026.7
2016-03-16,1030.45
2016-03-17,1018.4
2016-03-18,1028.4
2016-03-21,1045.6
2016-03-22,1053.85
2016-03-23,1049.35
2016-03-28,1047.5
2016-03-29,1053.8
2016-03-30,1064.95
2016-03-31,1071.15
2016-04-01,1064.45
2016-04-04,1069.05
2016-04-05,1057.45
2016-04-06,1061.5
2016-04-07,1055.5
2016-04-08,1059.35
2016-04-11,1070.95
2016-04-12,1063.0
2016-04-13,1081.75
2016-04-18,1087.8
2016-04-20,1097.85
2016-04-21,1091.15
2016-04-22,1092.15
2016-04-25,1093.25
2016-04-26,1113.85
2016-04-27,1124.2
2016-04-28,1113.95
2016-04-29,1132.35
2016-05-02,1117.65
2016-05-03,1118.0
2016-05-04,1127.35
2016-05-05,1132.3
2016-05-06,1119.65
2016-05-09,1141.4
2016-05-10,1144.9
2016-05-11,1138.8
2016-05-12,1149.1
2016-05-13,1140.9
2016-05-16,1162.8
2016-05-17,1153.45
2016-05-18,1140.65
2016-05-19,1139.3
2016-05-20,1140.9
2016-05-23,1136.75
2016-05-24,1139.95
