Date,WENDT
2016-01-01,2040.0
2016-01-04,1970.85
2016-01-05,1953.3
2016-01-06,1970.65
2016-01-07,1920.0
2016-01-08,2020.75
2016-01-11,2024.65
2016-01-12,1990.0
2016-01-13,1981.35
2016-01-14,2005.3
2016-01-15,1966.4
2016-01-18,1933.55
2016-01-19,1899.8
2016-01-20,1850.0
2016-01-21,1792.2
2016-01-22,1800.0
2016-01-25,1816.8
2016-01-27,1798.35
2016-01-28,1825.0
2016-01-29,1806.65
2016-02-01,1794.9
2016-02-02,1803.25
2016-02-03,1780.7
2016-02-04,1800.0
2016-02-05,1782.5
2016-02-08,1793.8
2016-02-09,1797.95
2016-02-10,1758.5
2016-02-11,1695.55
2016-02-12,1675.0
2016-02-15,1709.5
2016-02-16,1700.0
2016-02-17,1725.0
2016-02-18,1725.65
2016-02-19,1730.0
2016-02-22,1751.25
2016-02-23,1769.0
2016-02-24,1719.6
2016-02-25,1735.0
2016-02-26,1703.0
2016-02-29,1731.4
2016-03-01,1693.65
2016-03-02,1725.0
2016-03-03,1750.0
2016-03-04,1773.95
2016-03-08,1743.0
2016-03-09,1750.0
2016-03-10,1769.8
2016-03-11,1841.4
2016-03-14,1845.35
2016-03-15,1818.8
2016-03-16,1790.0
2016-03-17,1800.0
2016-03-18,1779.75
2016-03-21,1815.7
2016-03-22,1773.8
2016-03-23,1786.25
2016-03-28,1720.35
2016-03-29,1707.6
2016-03-30,1724.65
2016-03-31,1740.0
2016-04-01,1735.05
2016-04-04,1779.95
2016-04-05,1763.25
2016-04-06,1780.0
2016-04-07,1780.0
2016-04-08,1780.0
2016-04-11,1780.05
2016-04-12,1891.4
2016-04-13,1900.0
2016-04-18,1909.0
2016-04-20,1919.2
2016-04-21,1910.0
2016-04-22,1880.5
2016-04-25,1924.95
2016-04-26,1910.0
2016-04-27,1927.5
2016-04-28,1924.85
2016-04-29,1865.85
2016-05-02,1893.7
2016-05-03,1877.5
2016-05-04,1865.5
2016-05-05,1880.0
2016-05-06,1844.0
2016-05-09,1849.7
2016-05-10,1830.0
2016-05-11,1838.4
2016-05-12,1860.0
2016-05-13,1839.1
2016-05-16,1842.35
2016-05-17,1822.3
2016-05-18,1823.8
2016-05-19,1795.5
2016-05-20,1800.1
2016-05-23,1800.7
2016-05-24,1792.4
2016-05-25,1804.5
2016-05-26,1774.8
2016-05-27,1762.45
2016-05-30,1778.0
2016-05-31,1758.35
2016-06-01,1768.6
2016-06-02,1800.55
2016-06-03,1815.0
2016-06-06,1837.95
2016-06-07,1803.4
2016-06-08,1805.0
2016-06-09,1800.0
2016-06-10,1795.35
2016-06-13,1818.6
2016-06-14,1838.35
2016-06-15,1818.9
2016-06-16,1800.0
2016-06-17,1791.8
2016-06-20,1859.0
2016-06-21,1855.95
2016-06-22,1828.2
2016-06-23,1792.5
2016-06-24,1822.45
2016-06-27,1808.0
2016-06-28,1895.5
2016-06-29,1823.15
2016-06-30,1839.95
2016-07-01,1850.0
2016-07-04,1950.0
2016-07-05,1929.0
2016-07-07,1908.35
2016-07-08,1910.5
2016-07-11,1935.05
2016-07-12,1929.95
2016-07-13,1917.85
2016-07-14,1911.0
2016-07-15,1910.8
2016-07-18,1890.35
2016-07-19,1936.25
2016-07-20,1974.25
2016-07-21,1945.65
2016-07-22,1960.0
2016-07-25,1990.0
2016-07-26,1998.2
2016-07-27,1971.05
2016-07-28,1981.0
2016-07-29,1999.25
2016-08-01,1989.25
2016-08-02,1989.35
2016-08-03,1995.1
2016-08-04,1990.4
2016-08-05,1998.55
2016-08-08,2111.15
2016-08-09,2114.0
2016-08-10,2075.0
2016-08-11,2089.1
2016-08-12,2071.3
2016-08-16,2071.8
2016-08-17,2063.4
2016-08-18,2031.15
2016-08-19,2009.05
2016-08-22,2034.5
2016-08-23,2020.0
2016-08-24,2030.0
2016-08-25,2036.65
2016-08-26,2021.05
2016-08-29,2064.95
2016-08-30,2023.85
2016-08-31,2073.05
2016-09-01,2039.1
2016-09-02,2023.4
2016-09-06,2044.75
2016-09-07,2084.0
2016-09-08,2051.0
2016-09-09,2020.0
2016-09-12,2005.0
2016-09-14,2000.85
2016-09-15,2020.0
2016-09-16,2008.0
2016-09-19,2009.7
2016-09-20,1952.0
2016-09-21,1971.0
2016-09-22,1978.65
2016-09-23,1983.45
2016-09-26,1991.65
2016-09-27,1995.0
2016-09-28,2015.95
2016-09-29,1852.1
2016-09-30,1935.45
2016-10-03,1960.0
2016-10-04,1965.0
2016-10-05,2002.95
2016-10-06,1994.5
2016-10-07,1981.1
2016-10-10,1988.0
2016-10-13,1989.2
2016-10-14,1985.0
2016-10-17,1985.05
2016-10-18,2006.0
2016-10-19,2024.1
2016-10-20,2023.1
2016-10-21,2020.0
2016-10-24,2084.95
2016-10-25,2027.0
2016-10-26,1974.75
2016-10-27,1971.85
2016-10-28,2021.3
2016-10-30,2056.9
2016-11-01,2044.7
2016-11-02,2036.0
2016-11-03,2024.25
2016-11-04,1951.0
2016-11-07,1919.6
2016-11-08,1944.0
2016-11-09,1935.0
2016-11-10,1947.1
2016-11-11,1885.85
2016-11-15,1798.85
2016-11-16,1817.5
2016-11-17,1738.95
2016-11-18,1724.35
2016-11-21,1707.6
2016-11-22,1717.35
2016-11-23,1731.4
2016-11-24,1776.1
2016-11-25,1763.2
2016-11-28,1762.9
2016-11-29,1783.0
2016-11-30,1777.0
2016-12-01,1760.75
2016-12-02,1760.0
2016-12-05,1800.4
2016-12-06,1764.55
2016-12-07,1768.0
2016-12-08,1778.9
2016-12-09,1778.0
2016-12-12,1765.45
2016-12-13,1741.7
2016-12-14,1743.5
2016-12-15,1729.2
2016-12-16,1750.0
2016-12-19,1750.0
2016-12-20,1740.0
2016-12-21,1742.0
2016-12-22,1720.6
2016-12-23,1717.95
2016-12-26,1704.45
2016-12-27,1709.9
2016-12-28,1744.6
2016-12-29,1700.0
2016-12-30,1716.15
